,Time,BUT
0,1e-12,2.384565377710244e-16
1,2e-12,4.185707801480258e-16
2,3e-12,5.717103232947182e-16
3,4e-12,7.10844486829933e-16
4,5.0000000000000005e-12,8.576470474337724e-16
5,6e-12,9.164915198471816e-16
6,7.000000000000001e-12,9.99151570537151e-16
7,8e-12,1.0668773570944797e-15
8,9.000000000000001e-12,1.2330343941439862e-15
9,1.0000000000000001e-11,1.2767193717370215e-15
10,1.1e-11,1.331151465901724e-15
11,1.2e-11,1.4953597902589625e-15
12,1.3e-11,1.6295891853191874e-15
13,1.4000000000000002e-11,1.666110129825502e-15
14,1.5e-11,1.6428569629416903e-15
15,1.6e-11,1.6635286018671339e-15
16,1.7000000000000003e-11,1.813438128690973e-15
17,1.8000000000000002e-11,1.852657554446194e-15
18,1.9000000000000002e-11,2.0480613611373123e-15
19,2.0000000000000002e-11,2.2021190179615106e-15
20,2.1000000000000002e-11,2.3319014195151215e-15
21,2.2e-11,2.386794677018671e-15
22,2.3e-11,2.4473431565573553e-15
23,2.4e-11,2.552456941137986e-15
24,2.5e-11,2.6205720549234303e-15
25,2.6e-11,2.7767152906154724e-15
26,2.7000000000000004e-11,2.8043337422108415e-15
27,2.8000000000000003e-11,2.9772269587882487e-15
28,2.9000000000000003e-11,3.280660389101982e-15
29,3e-11,3.3871129844536402e-15
30,3.1e-11,3.4026540529815198e-15
31,3.2e-11,3.4863521347220846e-15
32,3.3e-11,3.609291640894859e-15
33,3.4000000000000005e-11,3.5150086124939157e-15
34,3.5e-11,3.507769739683244e-15
35,3.6000000000000005e-11,3.683392123815577e-15
36,3.7e-11,3.826588964399266e-15
37,3.8000000000000004e-11,3.826410892285215e-15
38,3.9e-11,3.986029391995902e-15
39,4.0000000000000004e-11,4.2734989253224066e-15
40,4.1e-11,4.175759311305252e-15
41,4.2000000000000004e-11,4.343532735389464e-15
42,4.3e-11,4.49559288102352e-15
43,4.4e-11,4.622368575213017e-15
44,4.5000000000000006e-11,4.4797660222577e-15
45,4.6e-11,4.512561399129085e-15
46,4.7000000000000006e-11,4.652099175817061e-15
47,4.8e-11,4.774286560345242e-15
48,4.9000000000000005e-11,4.869428948856974e-15
49,5e-11,4.87307445696469e-15
50,5.1000000000000005e-11,4.982385803634668e-15
51,5.2e-11,5.021215364964032e-15
52,5.3000000000000004e-11,5.190572389915687e-15
53,5.400000000000001e-11,5.41827042299522e-15
54,5.5000000000000004e-11,5.6001333073735814e-15
55,5.600000000000001e-11,5.542483541758481e-15
56,5.7000000000000003e-11,5.412220129310519e-15
57,5.8000000000000007e-11,5.326438483181455e-15
58,5.9e-11,5.255897447009805e-15
59,6e-11,5.295085322955862e-15
60,6.100000000000001e-11,5.44464384240913e-15
61,6.2e-11,5.483628164450975e-15
62,6.3e-11,5.64757892013569e-15
63,6.4e-11,5.78330175927318e-15
64,6.500000000000001e-11,5.539919867026418e-15
65,6.6e-11,5.650699030779076e-15
66,6.7e-11,5.951881437749843e-15
67,6.800000000000001e-11,5.9087627494256e-15
68,6.900000000000001e-11,5.8841516062477875e-15
69,7e-11,5.8917502470964305e-15
70,7.1e-11,5.9876568756088576e-15
71,7.200000000000001e-11,6.357439559301271e-15
72,7.3e-11,6.316685738622668e-15
73,7.4e-11,6.3995613642182546e-15
74,7.5e-11,6.248569815560522e-15
75,7.600000000000001e-11,6.126173334878754e-15
76,7.7e-11,6.1617285544547996e-15
77,7.8e-11,6.275621708437815e-15
78,7.900000000000001e-11,6.462984186035602e-15
79,8.000000000000001e-11,6.825379714044938e-15
80,8.1e-11,6.7485470647099864e-15
81,8.2e-11,6.550323549618492e-15
82,8.300000000000001e-11,6.593986986322783e-15
83,8.400000000000001e-11,6.418168619968111e-15
84,8.5e-11,6.685057112074828e-15
85,8.6e-11,6.971187044932141e-15
86,8.700000000000001e-11,6.7249762474360535e-15
87,8.8e-11,6.842650299540601e-15
88,8.9e-11,6.934260736037283e-15
89,9.000000000000001e-11,6.6173087617265464e-15
90,9.100000000000001e-11,6.608114909495057e-15
91,9.2e-11,6.740756117138634e-15
92,9.3e-11,6.739530347960179e-15
93,9.400000000000001e-11,6.556982673489095e-15
94,9.500000000000001e-11,6.891549863231009e-15
95,9.6e-11,7.193245806897088e-15
96,9.7e-11,7.369400664696712e-15
97,9.800000000000001e-11,7.661247140909224e-15
98,9.900000000000001e-11,7.647737876381611e-15
99,1e-10,7.447194419833218e-15
100,1.0100000000000001e-10,7.10644453701009e-15
101,1.0200000000000001e-10,7.086986772600795e-15
102,1.03e-10,6.9722404358079906e-15
103,1.04e-10,6.822812114801552e-15
104,1.0500000000000001e-10,6.91678796393572e-15
105,1.0600000000000001e-10,7.074742912897755e-15
106,1.07e-10,7.101239633718247e-15
107,1.0800000000000001e-10,7.01311717525525e-15
108,1.0900000000000001e-10,7.162488408169639e-15
109,1.1000000000000001e-10,7.547661331350503e-15
110,1.11e-10,7.655792938830702e-15
111,1.1200000000000001e-10,7.741849706559863e-15
112,1.1300000000000001e-10,7.942493827542949e-15
113,1.1400000000000001e-10,7.935940425084533e-15
114,1.15e-10,7.89663207050746e-15
115,1.1600000000000001e-10,7.922338143121372e-15
116,1.17e-10,8.223630458206769e-15
117,1.18e-10,8.362116494367678e-15
118,1.19e-10,8.30778895509866e-15
119,1.2e-10,8.241023098686465e-15
120,1.2100000000000002e-10,8.388781548828896e-15
121,1.2200000000000002e-10,8.795975554840193e-15
122,1.2300000000000001e-10,8.82364378781724e-15
123,1.24e-10,8.587229059593183e-15
124,1.25e-10,8.963543743041417e-15
125,1.26e-10,9.408253711321411e-15
126,1.27e-10,9.351768564200692e-15
127,1.28e-10,9.209741012160856e-15
128,1.2900000000000002e-10,9.151130459074877e-15
129,1.3000000000000002e-10,9.1496291903802e-15
130,1.31e-10,9.065004337844188e-15
131,1.32e-10,9.186202707501276e-15
132,1.33e-10,9.182578543388105e-15
