,Time,BUT
0,1e-12,2.0588428961487633e-16
1,2e-12,3.0429366534277706e-16
2,3e-12,4.1193182724676814e-16
3,4e-12,5.405726528667549e-16
4,5.0000000000000005e-12,5.559116044196235e-16
5,6e-12,6.356951201580851e-16
6,7.000000000000001e-12,6.671625386302339e-16
7,8e-12,7.020067335337227e-16
8,9.000000000000001e-12,8.018861468500029e-16
9,1.0000000000000001e-11,8.8642469486419075e-16
10,1.1e-11,9.972084932657246e-16
11,1.2e-11,1.1073055748135674e-15
12,1.3e-11,1.1701903803525109e-15
13,1.4000000000000002e-11,1.2684173412942828e-15
14,1.5e-11,1.217850126162134e-15
15,1.6e-11,1.3701682481260937e-15
16,1.7000000000000003e-11,1.3160302377772583e-15
17,1.8000000000000002e-11,1.3054835905483662e-15
18,1.9000000000000002e-11,1.3880126831532557e-15
19,2.0000000000000002e-11,1.438904895984986e-15
20,2.1000000000000002e-11,1.4227289821147838e-15
21,2.2e-11,1.4877602279773452e-15
22,2.3e-11,1.5683776111281852e-15
23,2.4e-11,1.661006712306824e-15
24,2.5e-11,1.7816571387245598e-15
25,2.6e-11,1.7224322310905709e-15
26,2.7000000000000004e-11,1.8845512313603504e-15
27,2.8000000000000003e-11,2.0495525985143334e-15
28,2.9000000000000003e-11,2.2401605874407222e-15
29,3e-11,2.2170426725593004e-15
30,3.1e-11,2.1957542105984175e-15
31,3.2e-11,2.2128492898921692e-15
32,3.3e-11,2.2373721518653337e-15
33,3.4000000000000005e-11,2.407613011900779e-15
34,3.5e-11,2.3824845266305384e-15
35,3.6000000000000005e-11,2.2631100070030194e-15
36,3.7e-11,2.484357483089848e-15
37,3.8000000000000004e-11,2.6724463064148293e-15
38,3.9e-11,2.7407586344169784e-15
39,4.0000000000000004e-11,2.7301653550457638e-15
40,4.1e-11,2.779132316894184e-15
41,4.2000000000000004e-11,2.7289920676446643e-15
42,4.3e-11,2.746345548407024e-15
43,4.4e-11,2.8200299811927654e-15
44,4.5000000000000006e-11,2.9444517608041514e-15
45,4.6e-11,2.9550312072814907e-15
46,4.7000000000000006e-11,2.925143533373401e-15
47,4.8e-11,2.6647531326890477e-15
48,4.9000000000000005e-11,2.7992991206041346e-15
49,5e-11,2.6628464207234558e-15
50,5.1000000000000005e-11,2.5522257874096317e-15
51,5.2e-11,2.5555067026586914e-15
52,5.3000000000000004e-11,2.729168203886687e-15
53,5.400000000000001e-11,2.9669622424482393e-15
54,5.5000000000000004e-11,3.0369193368139345e-15
55,5.600000000000001e-11,2.9453377993837977e-15
56,5.7000000000000003e-11,2.840123425341866e-15
57,5.8000000000000007e-11,2.9455024962282744e-15
58,5.9e-11,2.780783263654173e-15
59,6e-11,2.8137519880547523e-15
60,6.100000000000001e-11,2.871973802823558e-15
61,6.2e-11,2.965024202161716e-15
62,6.3e-11,2.8681015140939297e-15
63,6.4e-11,2.8355308042330158e-15
64,6.500000000000001e-11,2.9444777995407525e-15
65,6.6e-11,2.9999694849499016e-15
66,6.7e-11,2.9753095728941018e-15
67,6.800000000000001e-11,2.9979182714831413e-15
68,6.900000000000001e-11,2.9902613440433223e-15
69,7e-11,2.9092921866667917e-15
70,7.1e-11,2.8989677758087085e-15
71,7.200000000000001e-11,2.9940425716105463e-15
72,7.3e-11,2.8937572307788037e-15
73,7.4e-11,2.8256638279908564e-15
74,7.5e-11,2.824609047035739e-15
75,7.600000000000001e-11,2.8119267051383687e-15
76,7.7e-11,2.9739933838778696e-15
77,7.8e-11,2.9096500472629365e-15
78,7.900000000000001e-11,2.8058346618492328e-15
79,8.000000000000001e-11,3.0147205725560534e-15
80,8.1e-11,2.9634780082717018e-15
81,8.2e-11,2.9650904927488976e-15
82,8.300000000000001e-11,2.9892857971990232e-15
83,8.400000000000001e-11,3.2133037205682572e-15
84,8.5e-11,3.215927017784026e-15
85,8.6e-11,3.070326202441544e-15
86,8.700000000000001e-11,3.0293226358083083e-15
87,8.8e-11,3.0438583130408368e-15
88,8.9e-11,2.968684030556966e-15
89,9.000000000000001e-11,3.150115358136897e-15
90,9.100000000000001e-11,3.0527341189513714e-15
91,9.2e-11,3.1042305982265573e-15
92,9.3e-11,3.259127951138393e-15
93,9.400000000000001e-11,3.2596895930527714e-15
94,9.500000000000001e-11,3.2381704701506553e-15
95,9.6e-11,3.2262285344492988e-15
96,9.7e-11,3.3063533120471256e-15
97,9.800000000000001e-11,3.4041521191811138e-15
98,9.900000000000001e-11,3.520970717282262e-15
99,1e-10,3.608758481282668e-15
100,1.0100000000000001e-10,3.735382455902822e-15
101,1.0200000000000001e-10,3.702850601579687e-15
102,1.03e-10,3.8530431255411714e-15
103,1.04e-10,3.898695958058007e-15
104,1.0500000000000001e-10,4.068304630405185e-15
105,1.0600000000000001e-10,4.15054277361377e-15
106,1.07e-10,3.952060054776168e-15
107,1.0800000000000001e-10,4.022112781118732e-15
108,1.0900000000000001e-10,4.075334220743005e-15
109,1.1000000000000001e-10,4.194335611293153e-15
110,1.11e-10,4.151394765094554e-15
111,1.1200000000000001e-10,4.261633214401744e-15
112,1.1300000000000001e-10,4.147709911034866e-15
113,1.1400000000000001e-10,4.268912834767916e-15
114,1.15e-10,4.116609329845557e-15
115,1.1600000000000001e-10,4.124810792031081e-15
116,1.17e-10,4.032084530210899e-15
117,1.18e-10,4.015508551372346e-15
118,1.19e-10,3.9859448970224044e-15
119,1.2e-10,4.0688054082129965e-15
120,1.2100000000000002e-10,3.916244036457762e-15
121,1.2200000000000002e-10,3.942065971268469e-15
122,1.2300000000000001e-10,4.009477375306042e-15
123,1.24e-10,3.964109670406374e-15
124,1.25e-10,3.950716996900345e-15
125,1.26e-10,3.956224508495058e-15
126,1.27e-10,3.932226884244276e-15
127,1.28e-10,3.985353614421133e-15
128,1.2900000000000002e-10,3.827670931617305e-15
129,1.3000000000000002e-10,3.657126280658209e-15
130,1.31e-10,3.870222104810958e-15
131,1.32e-10,3.731247196573622e-15
132,1.33e-10,3.8671063848945606e-15
133,1.34e-10,3.833506583286625e-15
134,1.35e-10,3.709582355963497e-15
135,1.3600000000000002e-10,3.635831655755476e-15
136,1.3700000000000002e-10,3.6250752504185974e-15
137,1.3800000000000001e-10,3.7734876642309026e-15
138,1.39e-10,3.952271842038999e-15
139,1.4e-10,3.885430131417119e-15
140,1.41e-10,3.872791774989315e-15
141,1.42e-10,3.798917845309377e-15
142,1.4300000000000002e-10,3.986732631104699e-15
143,1.4400000000000002e-10,3.882729672063728e-15
144,1.4500000000000002e-10,4.170262974060281e-15
145,1.46e-10,4.102855559607406e-15
146,1.47e-10,4.189757119224336e-15
147,1.48e-10,4.1918452292484015e-15
148,1.49e-10,4.2068380807220585e-15
149,1.5e-10,4.294124042000394e-15
150,1.5100000000000002e-10,4.243001408472288e-15
151,1.5200000000000002e-10,4.257965671312476e-15
152,1.5300000000000001e-10,4.156770200008671e-15
153,1.54e-10,4.3035807986638505e-15
154,1.55e-10,4.487321021720035e-15
155,1.56e-10,4.327461609134374e-15
156,1.57e-10,4.399215500129299e-15
157,1.5800000000000002e-10,4.464691167601385e-15
158,1.5900000000000002e-10,4.41032957005914e-15
159,1.6000000000000002e-10,4.1873764067849016e-15
160,1.61e-10,4.1977156063178465e-15
161,1.62e-10,4.293984181162503e-15
162,1.63e-10,4.1099827488957084e-15
163,1.64e-10,4.1351903870727486e-15
164,1.6500000000000002e-10,4.136664785152155e-15
165,1.6600000000000002e-10,4.371237540807626e-15
166,1.6700000000000002e-10,4.389520853997478e-15
167,1.6800000000000001e-10,4.328569671870987e-15
168,1.69e-10,4.276977972709401e-15
169,1.7e-10,4.188362381995784e-15
170,1.71e-10,4.127478581491889e-15
171,1.72e-10,4.157931399080851e-15
172,1.7300000000000002e-10,4.116903418035873e-15
173,1.7400000000000002e-10,4.155352881582516e-15
174,1.7500000000000002e-10,4.276983043889352e-15
175,1.76e-10,4.295928599932284e-15
176,1.77e-10,4.3440421571818345e-15
177,1.78e-10,4.450772009162917e-15
178,1.79e-10,4.317123964379047e-15
179,1.8000000000000002e-10,4.1751035042580184e-15
180,1.8100000000000002e-10,4.11224962049358e-15
181,1.8200000000000002e-10,4.109481102640441e-15
182,1.8300000000000001e-10,4.236667301395055e-15
183,1.84e-10,4.1557555776462705e-15
184,1.85e-10,4.127430739270579e-15
185,1.86e-10,4.1371519570669176e-15
186,1.8700000000000003e-10,4.0590934663533055e-15
187,1.8800000000000002e-10,4.012303170494757e-15
188,1.8900000000000002e-10,4.04084689595467e-15
189,1.9000000000000002e-10,3.9670480039854744e-15
190,1.91e-10,3.941735973814271e-15
191,1.92e-10,3.946031614917421e-15
192,1.93e-10,3.914891563405535e-15
193,1.94e-10,3.852822878294683e-15
194,1.9500000000000002e-10,4.2348001742417154e-15
195,1.9600000000000002e-10,4.285820161395149e-15
196,1.9700000000000002e-10,4.24162259973064e-15
197,1.9800000000000001e-10,4.244266652324834e-15
198,1.99e-10,4.291267813335872e-15
199,2e-10,4.378483495075676e-15
200,2.01e-10,4.282587402643912e-15
201,2.0200000000000003e-10,4.335199097696133e-15
202,2.0300000000000002e-10,4.490332949522918e-15
203,2.0400000000000002e-10,4.5189314977348435e-15
204,2.0500000000000002e-10,4.2876184766706476e-15
205,2.06e-10,4.226610480178374e-15
206,2.07e-10,4.317232268607551e-15
207,2.08e-10,4.408028710608117e-15
208,2.0900000000000003e-10,4.402888961713003e-15
209,2.1000000000000002e-10,4.470194472417404e-15
210,2.1100000000000002e-10,4.342683798537942e-15
211,2.1200000000000002e-10,4.551003962137296e-15
212,2.1300000000000001e-10,4.612243336325121e-15
213,2.14e-10,4.7002958862377995e-15
214,2.15e-10,4.6457167749357306e-15
215,2.1600000000000003e-10,4.7131372608155855e-15
216,2.1700000000000003e-10,4.6781131668576215e-15
217,2.1800000000000002e-10,4.613606326632059e-15
218,2.1900000000000002e-10,4.615809389032513e-15
219,2.2000000000000002e-10,4.730646692747942e-15
220,2.21e-10,4.945478927899166e-15
221,2.22e-10,4.815209125790719e-15
222,2.23e-10,4.703142396809537e-15
223,2.2400000000000003e-10,4.8251587530896936e-15
224,2.2500000000000002e-10,4.925325790121985e-15
225,2.2600000000000002e-10,5.150999841309469e-15
226,2.2700000000000002e-10,5.096464257218979e-15
227,2.2800000000000001e-10,5.062337084537479e-15
228,2.29e-10,4.9417729121009544e-15
229,2.3e-10,5.04629732179057e-15
230,2.3100000000000003e-10,5.05883302864834e-15
231,2.3200000000000003e-10,4.9388078278818776e-15
232,2.33e-10,4.964448837690581e-15
233,2.34e-10,4.961130588599693e-15
234,2.35e-10,5.010235805435656e-15
235,2.36e-10,5.0825196709378614e-15
236,2.37e-10,5.01231235342658e-15
237,2.38e-10,5.111167590574627e-15
238,2.39e-10,5.10836325207494e-15
239,2.4e-10,5.426637574989788e-15
240,2.41e-10,5.382130440578658e-15
241,2.4200000000000004e-10,5.335781449013395e-15
242,2.4300000000000004e-10,5.300664431669433e-15
243,2.4400000000000004e-10,5.2736155734183795e-15
244,2.4500000000000003e-10,5.3120772162845825e-15
245,2.4600000000000003e-10,5.4754083055262474e-15
246,2.4700000000000003e-10,5.670964675719042e-15
247,2.48e-10,5.603700574580149e-15
248,2.49e-10,5.5134151239907965e-15
249,2.5e-10,5.476619649325827e-15
250,2.51e-10,5.457326571425051e-15
251,2.52e-10,5.45022038019989e-15
252,2.53e-10,5.289617047669731e-15
253,2.54e-10,5.4051497430169985e-15
