,Time,BUT
331,3.3200000000000004e-10,1.4753047208170684e-14
332,3.3300000000000004e-10,1.5329502531074172e-14
333,3.3400000000000004e-10,1.5105716754765787e-14
334,3.3500000000000003e-10,1.5669184801755786e-14
335,3.3600000000000003e-10,1.5936885110437954e-14
336,3.37e-10,1.6037750107716472e-14
337,3.38e-10,1.602695561583572e-14
338,3.39e-10,1.600982297805335e-14
339,3.4e-10,1.5966236108146913e-14
340,3.41e-10,1.6010317072900017e-14
341,3.42e-10,1.6106871706039868e-14
342,3.43e-10,1.6163640724703566e-14
343,3.44e-10,1.6241027514544027e-14
344,3.4500000000000005e-10,1.629831509149969e-14
345,3.4600000000000005e-10,1.659160960561215e-14
346,3.4700000000000004e-10,1.638520178921928e-14
347,3.4800000000000004e-10,1.6681723034760345e-14
348,3.4900000000000004e-10,1.680373685264953e-14
349,3.5000000000000003e-10,1.6839985398731695e-14
350,3.5100000000000003e-10,1.682375620631144e-14
351,3.52e-10,1.670101146355096e-14
352,3.53e-10,1.676958643564287e-14
353,3.54e-10,1.6971905538391828e-14
354,3.55e-10,1.7145513173853156e-14
355,3.56e-10,1.7140479332018935e-14
356,3.57e-10,1.700229205045068e-14
357,3.58e-10,1.7242083344499825e-14
358,3.5900000000000005e-10,1.7396163119652788e-14
359,3.6000000000000005e-10,1.737709296049371e-14
360,3.6100000000000005e-10,1.725713718997369e-14
361,3.6200000000000004e-10,1.7261727126372657e-14
362,3.6300000000000004e-10,1.723205320583332e-14
363,3.6400000000000004e-10,1.7554133016509763e-14
364,3.6500000000000003e-10,1.735676270258132e-14
365,3.6600000000000003e-10,1.7370099163690945e-14
366,3.67e-10,1.7692553707437184e-14
367,3.68e-10,1.7728057491632732e-14
368,3.69e-10,1.7992600205618904e-14
369,3.7e-10,1.7653863310961438e-14
370,3.71e-10,1.7900603737219994e-14
371,3.72e-10,1.788319569428763e-14
372,3.73e-10,1.7972169350964986e-14
373,3.7400000000000005e-10,1.7846145130491826e-14
374,3.7500000000000005e-10,1.815511028154289e-14
375,3.7600000000000005e-10,1.8713748174467634e-14
376,3.7700000000000004e-10,1.890643984237207e-14
377,3.7800000000000004e-10,1.921161597020357e-14
378,3.7900000000000004e-10,1.9198587896059174e-14
379,3.8000000000000003e-10,1.9402608853122798e-14
380,3.8100000000000003e-10,1.902670437510524e-14
381,3.82e-10,1.9028416448330996e-14
382,3.83e-10,1.8935764661481066e-14
383,3.84e-10,1.875111143045767e-14
384,3.85e-10,1.876544035988116e-14
385,3.86e-10,1.925295608142864e-14
386,3.87e-10,1.9406225534719795e-14
387,3.88e-10,1.9750460094721934e-14
388,3.8900000000000005e-10,1.9279428476471816e-14
389,3.9000000000000005e-10,1.91366595301977e-14
390,3.9100000000000005e-10,1.9120791227792978e-14
391,3.9200000000000004e-10,1.9350888852416237e-14
392,3.9300000000000004e-10,1.9518539436535512e-14
393,3.9400000000000004e-10,1.9629068296037215e-14
394,3.9500000000000003e-10,1.9860367070894185e-14
395,3.9600000000000003e-10,1.9818794154915584e-14
396,3.97e-10,1.967929422541084e-14
397,3.98e-10,1.9659122632228952e-14
398,3.99e-10,1.9971108303252333e-14
399,4e-10,1.9847371564399164e-14
400,4.01e-10,1.95752276183434e-14
401,4.02e-10,1.9536710690019414e-14
402,4.0300000000000006e-10,1.9459050216667117e-14
403,4.0400000000000005e-10,1.9825201867998004e-14
404,4.0500000000000005e-10,1.988675760502639e-14
405,4.0600000000000005e-10,1.9759204323093377e-14
406,4.0700000000000004e-10,2.0471867835075544e-14
407,4.0800000000000004e-10,2.0379707039002662e-14
408,4.0900000000000004e-10,2.0533008780446233e-14
409,4.1000000000000003e-10,2.066020786628711e-14
410,4.1100000000000003e-10,2.071917440476106e-14
411,4.12e-10,2.053870349113046e-14
412,4.13e-10,2.0858849549994446e-14
413,4.14e-10,2.0536339989031554e-14
414,4.15e-10,2.0638835067298083e-14
415,4.16e-10,2.0857614291786585e-14
416,4.17e-10,2.0623408342675466e-14
417,4.1800000000000006e-10,2.0545874916387786e-14
418,4.1900000000000005e-10,2.0500033116125738e-14
419,4.2000000000000005e-10,2.0629127666574486e-14
420,4.2100000000000005e-10,2.091791127933069e-14
421,4.2200000000000004e-10,2.0744952391482514e-14
422,4.2300000000000004e-10,2.0613979955002825e-14
423,4.2400000000000004e-10,2.0608054387096956e-14
424,4.2500000000000003e-10,2.1092162388696128e-14
425,4.2600000000000003e-10,2.1092692667302147e-14
426,4.27e-10,2.115324424723395e-14
427,4.28e-10,2.1383129831874696e-14
428,4.29e-10,2.134256827199846e-14
429,4.3e-10,2.1676110351718007e-14
430,4.31e-10,2.1500122607766796e-14
431,4.3200000000000006e-10,2.168216638213529e-14
432,4.3300000000000006e-10,2.159965600184168e-14
433,4.3400000000000005e-10,2.1655532712736026e-14
434,4.3500000000000005e-10,2.164562421837517e-14
435,4.3600000000000005e-10,2.1519644768474585e-14
436,4.3700000000000004e-10,2.1656654477874085e-14
437,4.3800000000000004e-10,2.175281141232936e-14
438,4.3900000000000003e-10,2.1666278883757725e-14
439,4.4000000000000003e-10,2.164752213213351e-14
440,4.4100000000000003e-10,2.1509084406867472e-14
441,4.42e-10,2.1270711620684364e-14
442,4.43e-10,2.118430171752237e-14
443,4.44e-10,2.1312719568287415e-14
444,4.45e-10,2.169428283696236e-14
445,4.46e-10,2.1584286478604426e-14
446,4.4700000000000006e-10,2.130896176647334e-14
447,4.4800000000000006e-10,2.1274581683538965e-14
448,4.4900000000000005e-10,2.1497055904741868e-14
449,4.5000000000000005e-10,2.197157975313571e-14
450,4.5100000000000005e-10,2.1796189561934773e-14
451,4.5200000000000004e-10,2.1796374925152497e-14
452,4.5300000000000004e-10,2.199714409728606e-14
453,4.5400000000000003e-10,2.2060561353552078e-14
454,4.5500000000000003e-10,2.175517984701728e-14
455,4.5600000000000003e-10,2.1922366604539724e-14
456,4.57e-10,2.231543925530714e-14
457,4.58e-10,2.236914268976825e-14
458,4.59e-10,2.2170322692915136e-14
459,4.6e-10,2.216768163778749e-14
460,4.61e-10,2.230654419839165e-14
461,4.6200000000000006e-10,2.2290905921035705e-14
462,4.6300000000000006e-10,2.2418962096311562e-14
463,4.6400000000000005e-10,2.2421648304380226e-14
464,4.6500000000000005e-10,2.2288162776060888e-14
465,4.66e-10,2.2638055224290698e-14
466,4.67e-10,2.305904556718071e-14
467,4.68e-10,2.263192252365583e-14
468,4.69e-10,2.2625620637206003e-14
469,4.7e-10,2.2656335968187785e-14
470,4.71e-10,2.2541417515396474e-14
471,4.72e-10,2.2575513979963296e-14
472,4.73e-10,2.242398727509975e-14
473,4.74e-10,2.2536225017357167e-14
474,4.75e-10,2.2594634251510188e-14
475,4.76e-10,2.2511377972199937e-14
476,4.77e-10,2.237249792489492e-14
477,4.78e-10,2.2558242115293998e-14
478,4.79e-10,2.2636336411070264e-14
479,4.8e-10,2.2567481570992503e-14
480,4.81e-10,2.2545258074782087e-14
481,4.82e-10,2.2427195016786117e-14
482,4.83e-10,2.265041584872145e-14
483,4.840000000000001e-10,2.3183458889937872e-14
484,4.850000000000001e-10,2.3068408534699523e-14
485,4.860000000000001e-10,2.2814123755330586e-14
486,4.870000000000001e-10,2.2816341971594476e-14
487,4.880000000000001e-10,2.2880777214689567e-14
488,4.890000000000001e-10,2.2785317415967583e-14
489,4.900000000000001e-10,2.3011034713518786e-14
490,4.910000000000001e-10,2.3411354993625622e-14
491,4.920000000000001e-10,2.335664435111391e-14
492,4.930000000000001e-10,2.3430887961532825e-14
493,4.940000000000001e-10,2.348280854371838e-14
494,4.95e-10,2.3480053490948002e-14
495,4.96e-10,2.323784090071403e-14
496,4.97e-10,2.3250394265697365e-14
497,4.98e-10,2.3190269209843784e-14
498,4.99e-10,2.2807292213465633e-14
499,5e-10,2.2670936100255195e-14
500,5.01e-10,2.2865026242859763e-14
501,5.02e-10,2.274985320843445e-14
502,5.03e-10,2.2778533308777457e-14
503,5.04e-10,2.335297606466611e-14
504,5.05e-10,2.357332647280377e-14
505,5.06e-10,2.3488504029688e-14
506,5.07e-10,2.3610974326977413e-14
507,5.08e-10,2.3825413164887243e-14
508,5.09e-10,2.4003741892082102e-14
509,5.1e-10,2.3635333606834847e-14
510,5.11e-10,2.3600334858361676e-14
511,5.12e-10,2.3895513463472138e-14
512,5.130000000000001e-10,2.4077238445789512e-14
513,5.140000000000001e-10,2.4011641437582868e-14
514,5.150000000000001e-10,2.391298100494718e-14
515,5.160000000000001e-10,2.4264976477851562e-14
516,5.170000000000001e-10,2.4402134849873256e-14
517,5.180000000000001e-10,2.4654574212649534e-14
518,5.190000000000001e-10,2.4674436572047963e-14
519,5.200000000000001e-10,2.46821446519515e-14
520,5.210000000000001e-10,2.4533607833880353e-14
521,5.220000000000001e-10,2.4788173741294087e-14
522,5.230000000000001e-10,2.513313161686033e-14
523,5.24e-10,2.53285560322992e-14
524,5.25e-10,2.5658660298180646e-14
525,5.26e-10,2.5292553005056018e-14
526,5.27e-10,2.537932892569587e-14
527,5.28e-10,2.5376106342366518e-14
528,5.29e-10,2.5309599484096256e-14
529,5.3e-10,2.5402459993869528e-14
530,5.31e-10,2.5618066926538284e-14
531,5.32e-10,2.5444706875479702e-14
532,5.33e-10,2.5374431564958414e-14
533,5.34e-10,2.5422690521904082e-14
534,5.35e-10,2.5604202592855748e-14
535,5.36e-10,2.5522047465340963e-14
536,5.37e-10,2.5474577552514903e-14
537,5.38e-10,2.5741093993802678e-14
538,5.39e-10,2.572341733671703e-14
539,5.4e-10,2.5210555403265482e-14
540,5.41e-10,2.544149163027583e-14
541,5.420000000000001e-10,2.5475728763148654e-14
542,5.430000000000001e-10,2.5186829755554337e-14
543,5.440000000000001e-10,2.549734393763614e-14
544,5.450000000000001e-10,2.5539181065911926e-14
545,5.460000000000001e-10,2.5795574177772313e-14
546,5.470000000000001e-10,2.5959447348118347e-14
547,5.480000000000001e-10,2.564268195426594e-14
548,5.490000000000001e-10,2.5885215921308257e-14
549,5.500000000000001e-10,2.556551114752457e-14
550,5.510000000000001e-10,2.5430873973052287e-14
551,5.520000000000001e-10,2.5685998145723284e-14
552,5.530000000000001e-10,2.6286979372798232e-14
553,5.54e-10,2.5941341362914373e-14
554,5.55e-10,2.64843780509983e-14
555,5.56e-10,2.679878280499529e-14
556,5.57e-10,2.6753074301835842e-14
557,5.58e-10,2.6426176845600847e-14
558,5.59e-10,2.6590895954603633e-14
559,5.6e-10,2.6454032206646787e-14
560,5.61e-10,2.6509699727035847e-14
561,5.62e-10,2.6359425348383985e-14
562,5.63e-10,2.6643469544065604e-14
563,5.64e-10,2.6647720121337093e-14
564,5.65e-10,2.677104933223763e-14
565,5.66e-10,2.679067889164965e-14
566,5.67e-10,2.6709232586935394e-14
567,5.68e-10,2.6629353074433336e-14
568,5.69e-10,2.6868805606153264e-14
569,5.7e-10,2.6871612976025024e-14
570,5.71e-10,2.7163148987971984e-14
571,5.720000000000001e-10,2.7274485603211974e-14
572,5.730000000000001e-10,2.7131540124912865e-14
573,5.740000000000001e-10,2.7343272114042334e-14
574,5.750000000000001e-10,2.736437608240798e-14
575,5.760000000000001e-10,2.764795711202721e-14
576,5.770000000000001e-10,2.8049767278759086e-14
577,5.780000000000001e-10,2.8003846899308045e-14
578,5.790000000000001e-10,2.8307835563970813e-14
579,5.800000000000001e-10,2.824610170162839e-14
580,5.810000000000001e-10,2.8281094915483928e-14
581,5.820000000000001e-10,2.873552800857581e-14
582,5.830000000000001e-10,2.8701164742548464e-14
583,5.84e-10,2.879095710600392e-14
584,5.85e-10,2.875932014257997e-14
585,5.86e-10,2.8559310531619055e-14
586,5.87e-10,2.861206806834037e-14
587,5.88e-10,2.8674680061657276e-14
588,5.89e-10,2.8790535402534895e-14
589,5.9e-10,2.873760737099818e-14
590,5.91e-10,2.889898633580986e-14
591,5.92e-10,2.917475017219618e-14
592,5.93e-10,2.941034899244056e-14
593,5.94e-10,2.923178210528983e-14
594,5.95e-10,2.8837272926368176e-14
595,5.96e-10,2.8812530659005677e-14
596,5.97e-10,2.8355386751283462e-14
597,5.98e-10,2.825667656322176e-14
598,5.99e-10,2.866538078192563e-14
599,6e-10,2.880991523398497e-14
600,6.010000000000001e-10,2.8653851970995324e-14
601,6.020000000000001e-10,2.854461217701746e-14
602,6.030000000000001e-10,2.8629419518903184e-14
603,6.040000000000001e-10,2.8884420236828165e-14
604,6.050000000000001e-10,2.8974378409095663e-14
605,6.060000000000001e-10,2.882619132542034e-14
606,6.070000000000001e-10,2.9168475966607884e-14
607,6.080000000000001e-10,2.922688243422186e-14
608,6.090000000000001e-10,2.928994541522019e-14
609,6.100000000000001e-10,2.9620812998223457e-14
610,6.110000000000001e-10,2.933867107223227e-14
611,6.120000000000001e-10,2.9658317370110915e-14
612,6.130000000000001e-10,3.006711638822992e-14
613,6.14e-10,3.0149210915258535e-14
