,Time,BUT,DMA
0,1e-12,1.0340175677288587e-16,7.69363516415354e-17
1,2e-12,1.4073524382285674e-16,9.776550282480471e-17
2,3e-12,1.5897464876485768e-16,1.2169512001345006e-16
3,4e-12,2.177428988352925e-16,1.3089622131657193e-16
4,5.0000000000000005e-12,2.3201036828277665e-16,1.4278209256927665e-16
5,6e-12,2.356042644748805e-16,1.585118334550294e-16
6,7.000000000000001e-12,2.596905644945596e-16,1.5551720386283383e-16
7,8e-12,3.139572798698895e-16,2.0201597442259125e-16
8,9.000000000000001e-12,3.7252259163638517e-16,2.555192156220991e-16
9,1.0000000000000001e-11,3.9692538753488256e-16,2.601380170554575e-16
10,1.1e-11,4.217480605809846e-16,2.4821247179759415e-16
11,1.2e-11,3.7687972675990615e-16,2.4846031885562585e-16
12,1.3e-11,4.1899238916438385e-16,2.605632321369394e-16
13,1.4000000000000002e-11,4.3662894836005654e-16,2.792957355352547e-16
14,1.5e-11,4.488301296129562e-16,2.9282104167290335e-16
15,1.6e-11,3.9742393953803037e-16,2.8570227033582215e-16
16,1.7000000000000003e-11,4.752415907976525e-16,3.0784612084490525e-16
17,1.8000000000000002e-11,4.998702121013263e-16,3.1822321486943187e-16
18,1.9000000000000002e-11,5.009315321839235e-16,3.3131172223302915e-16
19,2.0000000000000002e-11,5.495431025825026e-16,3.642228583213464e-16
20,2.1000000000000002e-11,5.890829710766704e-16,3.7896398532028983e-16
21,2.2e-11,6.386554259435438e-16,3.6975438097593685e-16
22,2.3e-11,6.546154669572032e-16,3.7053388625221386e-16
23,2.4e-11,6.909906534040899e-16,3.6327522675595924e-16
24,2.5e-11,7.257265779965557e-16,3.7754783444264954e-16
25,2.6e-11,6.853065223832266e-16,4.0000337347316236e-16
26,2.7000000000000004e-11,6.838456095866833e-16,3.910518803624933e-16
27,2.8000000000000003e-11,6.308623118505299e-16,3.8657492017756854e-16
28,2.9000000000000003e-11,5.540642233837201e-16,3.854066170543107e-16
29,3e-11,5.858073113950659e-16,4.222336843087977e-16
30,3.1e-11,6.120242699995794e-16,4.3365936544313704e-16
31,3.2e-11,6.097779516700538e-16,4.161900644924282e-16
32,3.3e-11,6.441685216511095e-16,4.3164469555928467e-16
33,3.4000000000000005e-11,6.430969642837837e-16,4.212365775729706e-16
34,3.5e-11,7.095843240073077e-16,4.599800124348192e-16
35,3.6000000000000005e-11,7.009023889755996e-16,4.738646359594387e-16
36,3.7e-11,6.767076020794901e-16,4.52280388293329e-16
37,3.8000000000000004e-11,6.739413480785005e-16,4.552249304170663e-16
38,3.9e-11,6.95136918842686e-16,4.51691723542495e-16
39,4.0000000000000004e-11,7.126918841933818e-16,4.898333495615436e-16
40,4.1e-11,6.684733497572183e-16,4.547926581244665e-16
41,4.2000000000000004e-11,6.652727618480647e-16,4.623264899957413e-16
42,4.3e-11,6.852848736168415e-16,4.6045188606631805e-16
43,4.4e-11,6.759611535757481e-16,4.501931052027601e-16
44,4.5000000000000006e-11,6.494430174940213e-16,4.454703937075287e-16
45,4.6e-11,6.97841835786346e-16,4.614930062619151e-16
46,4.7000000000000006e-11,7.170814415601835e-16,4.522152726418687e-16
47,4.8e-11,6.511971838078173e-16,4.429509491079098e-16
48,4.9000000000000005e-11,6.91725094022537e-16,4.814971297315853e-16
49,5e-11,7.329142661542926e-16,5.097624219909047e-16
50,5.1000000000000005e-11,6.981878637354302e-16,4.693187099885482e-16
51,5.2e-11,6.931435175918179e-16,4.525042631103429e-16
52,5.3000000000000004e-11,7.362187777833815e-16,4.543171477923851e-16
53,5.400000000000001e-11,7.241159630137046e-16,4.613544593562149e-16
54,5.5000000000000004e-11,7.554287758830474e-16,4.56185724143704e-16
55,5.600000000000001e-11,7.383098204385849e-16,4.705247105490589e-16
56,5.7000000000000003e-11,7.267887959651649e-16,5.044976102468676e-16
57,5.8000000000000007e-11,6.770253280453326e-16,4.96096004590668e-16
58,5.9e-11,7.05491569255427e-16,4.867416945686283e-16
59,6e-11,6.656731128012647e-16,4.854456893588535e-16
60,6.100000000000001e-11,6.682654113471772e-16,4.669889699387325e-16
61,6.2e-11,6.504781964132475e-16,5.229654471855397e-16
62,6.3e-11,7.387761611185189e-16,5.280711010558492e-16
63,6.4e-11,7.242828634768396e-16,5.179668139148659e-16
64,6.500000000000001e-11,7.718374594432347e-16,5.084081962464122e-16
65,6.6e-11,7.806689524929232e-16,5.188630077442694e-16
66,6.7e-11,7.010842366451766e-16,5.320820294408267e-16
67,6.800000000000001e-11,6.974105482561781e-16,5.513606997497407e-16
68,6.900000000000001e-11,7.520530902099601e-16,5.14313004581945e-16
69,7e-11,7.123290763611725e-16,5.802627523146076e-16
70,7.1e-11,7.2222467794038e-16,5.468747775306329e-16
71,7.200000000000001e-11,6.968296924563031e-16,5.50778658126255e-16
72,7.3e-11,8.130142742032807e-16,5.348828102847777e-16
73,7.4e-11,8.308470264300818e-16,5.814151561231379e-16
74,7.5e-11,8.541907281572497e-16,5.57511688883786e-16
75,7.600000000000001e-11,7.454875727318427e-16,5.618320696604071e-16
76,7.7e-11,7.746779585032751e-16,5.309443455611031e-16
77,7.8e-11,7.866590318186009e-16,5.50303998825753e-16
78,7.900000000000001e-11,7.499921497051025e-16,5.533930992922625e-16
79,8.000000000000001e-11,7.923680078053192e-16,5.600752216996408e-16
80,8.1e-11,7.622639238704707e-16,5.358575963687033e-16
81,8.2e-11,8.360133394663434e-16,5.357434810833255e-16
82,8.300000000000001e-11,8.16146125535022e-16,5.558715100939559e-16
83,8.400000000000001e-11,8.212331239756629e-16,5.690731020611768e-16
84,8.5e-11,8.029515129189086e-16,5.29504464731744e-16
85,8.6e-11,7.682048581621383e-16,5.504577520103545e-16
86,8.700000000000001e-11,7.994192624599824e-16,5.648939588857739e-16
87,8.8e-11,7.949190881842906e-16,5.656551419159753e-16
88,8.9e-11,7.830745131454828e-16,5.747796530891554e-16
89,9.000000000000001e-11,7.812013155083952e-16,5.759856161178236e-16
90,9.100000000000001e-11,8.342725104489619e-16,5.74407438958006e-16
91,9.2e-11,8.13308138038072e-16,5.606199429584967e-16
92,9.3e-11,8.971429689687362e-16,5.742126384464631e-16
93,9.400000000000001e-11,8.289150637719167e-16,5.72984579792931e-16
94,9.500000000000001e-11,8.975852112159927e-16,5.929949313374925e-16
95,9.6e-11,8.424062228322801e-16,5.739510860727329e-16
96,9.7e-11,8.575473219214358e-16,5.352752519143135e-16
97,9.800000000000001e-11,8.923436738041343e-16,5.5211187912785e-16
98,9.900000000000001e-11,8.492951923417694e-16,5.224615242133564e-16
99,1e-10,8.065483650322118e-16,5.401310814515815e-16
100,1.0100000000000001e-10,8.556571265610246e-16,5.331782793196298e-16
101,1.0200000000000001e-10,8.628156943586761e-16,5.404275114717125e-16
102,1.03e-10,8.473987115179385e-16,5.710071264135706e-16
103,1.04e-10,8.567851338273442e-16,5.687666164927651e-16
104,1.0500000000000001e-10,8.079462526759564e-16,6.034166088228003e-16
105,1.0600000000000001e-10,8.180643277348928e-16,5.853760824428896e-16
106,1.07e-10,8.135898409335083e-16,5.978836501996664e-16
107,1.0800000000000001e-10,7.962009788715976e-16,5.728562677413437e-16
108,1.0900000000000001e-10,8.588650064806982e-16,5.964016239539652e-16
109,1.1000000000000001e-10,8.185882728765629e-16,5.637993511238602e-16
110,1.11e-10,8.349718611000069e-16,5.877525454957975e-16
111,1.1200000000000001e-10,8.518828948424549e-16,6.395702436927341e-16
112,1.1300000000000001e-10,9.148404289599394e-16,6.321510709068306e-16
113,1.1400000000000001e-10,8.579935192082803e-16,6.05255542616785e-16
114,1.15e-10,9.132298829419884e-16,5.894904195989387e-16
115,1.1600000000000001e-10,9.515173837547168e-16,6.007986471596623e-16
116,1.17e-10,9.037016253068464e-16,5.778837153871446e-16
117,1.18e-10,9.74804005320974e-16,6.209190068006875e-16
118,1.19e-10,9.332425547029468e-16,6.366779611344836e-16
119,1.2e-10,9.567955412891546e-16,6.26355768380967e-16
120,1.2100000000000002e-10,9.459152085234428e-16,6.156784850009405e-16
121,1.2200000000000002e-10,9.824342325918282e-16,6.247966182975256e-16
122,1.2300000000000001e-10,9.918573268172858e-16,6.474814929473881e-16
123,1.24e-10,1.0192657700910956e-15,6.862905460110302e-16
124,1.25e-10,1.0202807108722032e-15,6.87237782641641e-16
125,1.26e-10,1.0169606840209052e-15,6.784572186404746e-16
126,1.27e-10,9.633516007020263e-16,6.858884769812302e-16
127,1.28e-10,9.388239917991377e-16,6.573507526333553e-16
128,1.2900000000000002e-10,9.468153550924235e-16,6.220098533502991e-16
129,1.3000000000000002e-10,9.094666207554311e-16,6.386291780365212e-16
130,1.31e-10,9.3908274713234e-16,6.645080961963565e-16
131,1.32e-10,9.92526397035461e-16,7.017022983694529e-16
132,1.33e-10,9.638580856841917e-16,6.400222381852687e-16
133,1.34e-10,9.621228742886198e-16,6.740613640531067e-16
134,1.35e-10,1.0233727544043388e-15,6.6490731161341055e-16
135,1.3600000000000002e-10,9.800223194155752e-16,6.798940035847731e-16
136,1.3700000000000002e-10,1.0071549575571874e-15,6.687057762838727e-16
137,1.3800000000000001e-10,1.044229652046156e-15,6.858255005606353e-16
138,1.39e-10,1.0942400828237793e-15,6.78127553482545e-16
139,1.4e-10,1.0390497070488404e-15,6.532717138971706e-16
140,1.41e-10,1.0194388733287235e-15,6.675626796351427e-16
141,1.42e-10,1.1418042608510694e-15,6.733375419489374e-16
142,1.4300000000000002e-10,1.1155361641347548e-15,6.809226708982378e-16
143,1.4400000000000002e-10,1.094718000348461e-15,6.431622565636182e-16
144,1.4500000000000002e-10,1.0521917935701444e-15,7.009493437002377e-16
145,1.46e-10,1.0547731633648675e-15,6.46551419969669e-16
146,1.47e-10,1.1299022085593312e-15,6.271630271360565e-16
147,1.48e-10,1.0964929959225368e-15,6.19531644742595e-16
148,1.49e-10,1.1410149081565939e-15,6.298700187127288e-16
149,1.5e-10,1.1584774553236453e-15,6.384896685264728e-16
150,1.5100000000000002e-10,1.1890772509693727e-15,6.322959613174728e-16
151,1.5200000000000002e-10,1.153330057756304e-15,6.220102908771584e-16
152,1.5300000000000001e-10,1.2577849020219178e-15,6.855651789272193e-16
153,1.54e-10,1.1556487389786553e-15,6.673754515444513e-16
154,1.55e-10,1.1645001706234528e-15,6.338025820014627e-16
155,1.56e-10,1.1990243398240281e-15,6.303567448352294e-16
156,1.57e-10,1.2355353943827897e-15,6.68706921360883e-16
157,1.5800000000000002e-10,1.2188441895545045e-15,6.49776176254952e-16
158,1.5900000000000002e-10,1.21170243735132e-15,6.53636984158258e-16
159,1.6000000000000002e-10,1.2800819857768909e-15,6.957781915965476e-16
160,1.61e-10,1.2182591606090625e-15,6.900474978542131e-16
161,1.62e-10,1.1608312232306776e-15,6.739285498735247e-16
162,1.63e-10,1.2096755738920119e-15,7.175508963688447e-16
163,1.64e-10,1.2461341979283125e-15,7.115263077003424e-16
164,1.6500000000000002e-10,1.249080255010679e-15,7.265454776693969e-16
165,1.6600000000000002e-10,1.3513303672862831e-15,7.416310891895236e-16
166,1.6700000000000002e-10,1.2856721496612961e-15,7.327886640755127e-16
167,1.6800000000000001e-10,1.218938309741738e-15,7.229620877843967e-16
168,1.69e-10,1.2353759458177883e-15,7.368454504748334e-16
169,1.7e-10,1.2440280342147357e-15,7.487158289604141e-16
170,1.71e-10,1.295575174432649e-15,7.52654087068086e-16
171,1.72e-10,1.2453584540926321e-15,7.25954687466422e-16
172,1.7300000000000002e-10,1.2376366400900808e-15,7.35873495217348e-16
173,1.7400000000000002e-10,1.2661142711609877e-15,7.857293515651141e-16
174,1.7500000000000002e-10,1.266266481936514e-15,7.44613385828417e-16
175,1.76e-10,1.236894813254962e-15,7.683234320665176e-16
176,1.77e-10,1.2181554876133896e-15,7.601176722093522e-16
177,1.78e-10,1.2149689349583076e-15,7.693977791710616e-16
178,1.79e-10,1.2135479939852207e-15,7.57808707507053e-16
179,1.8000000000000002e-10,1.2840989492316657e-15,7.720449865913954e-16
180,1.8100000000000002e-10,1.1779468205235144e-15,7.443784921980833e-16
181,1.8200000000000002e-10,1.243652722924383e-15,7.632829844107673e-16
182,1.8300000000000001e-10,1.291979679475298e-15,7.608935053052602e-16
183,1.84e-10,1.2871122165968335e-15,7.733316068127294e-16
184,1.85e-10,1.3056963341388396e-15,7.997656186790212e-16
185,1.86e-10,1.2538398789856824e-15,7.721684929439991e-16
186,1.8700000000000003e-10,1.2015122714702488e-15,7.78372853509498e-16
187,1.8800000000000002e-10,1.2105656376856928e-15,7.675180467104471e-16
188,1.8900000000000002e-10,1.2289742621236873e-15,7.406410453464129e-16
189,1.9000000000000002e-10,1.3130288839385444e-15,7.883405510101182e-16
190,1.91e-10,1.3069774020583758e-15,7.620889082106332e-16
191,1.92e-10,1.3440195304961529e-15,7.58817437949005e-16
192,1.93e-10,1.4218565558547058e-15,8.442064319381208e-16
193,1.94e-10,1.4106658011921006e-15,8.050290454402747e-16
194,1.9500000000000002e-10,1.345072331778658e-15,7.839199934597944e-16
195,1.9600000000000002e-10,1.4200163246932451e-15,7.936619850608228e-16
196,1.9700000000000002e-10,1.3831123993847647e-15,8.291750010416335e-16
197,1.9800000000000001e-10,1.3067980035120863e-15,8.105708917455395e-16
198,1.99e-10,1.3385127128715892e-15,7.810205456966362e-16
199,2e-10,1.3650588487134824e-15,7.845879427144843e-16
200,2.01e-10,1.3481263247180747e-15,7.987106842837386e-16
201,2.0200000000000003e-10,1.507661476699237e-15,7.720877778996927e-16
202,2.0300000000000002e-10,1.3415235635204919e-15,7.706807644779866e-16
203,2.0400000000000002e-10,1.4853986205142313e-15,8.106866506883446e-16
204,2.0500000000000002e-10,1.4696037495507752e-15,7.956929812511423e-16
205,2.06e-10,1.4400368587875024e-15,7.963318260809066e-16
206,2.07e-10,1.4199542667631433e-15,7.906804300949567e-16
207,2.08e-10,1.4434055728849295e-15,8.145621019369801e-16
208,2.0900000000000003e-10,1.4282227740926806e-15,8.698851046185773e-16
209,2.1000000000000002e-10,1.4005443095657491e-15,8.014227906045958e-16
210,2.1100000000000002e-10,1.4846823696047784e-15,7.916456447177421e-16
211,2.1200000000000002e-10,1.4153773302374698e-15,8.198903550760357e-16
212,2.1300000000000001e-10,1.4981315653149037e-15,8.190413580064285e-16
213,2.14e-10,1.4506512342586007e-15,8.112610794813443e-16
214,2.15e-10,1.5391235166024654e-15,8.169035663905197e-16
215,2.1600000000000003e-10,1.5197296913828302e-15,8.135315682301634e-16
216,2.1700000000000003e-10,1.51946142654963e-15,8.421799976336521e-16
217,2.1800000000000002e-10,1.5402055037753673e-15,8.002060405259127e-16
218,2.1900000000000002e-10,1.4419447784426833e-15,8.325673786836693e-16
219,2.2000000000000002e-10,1.5897983366692159e-15,8.072229510231548e-16
220,2.21e-10,1.4804963097271355e-15,8.250999934638521e-16
221,2.22e-10,1.4978736030244067e-15,8.312964641633963e-16
222,2.23e-10,1.491349946452968e-15,8.209822022518625e-16
223,2.2400000000000003e-10,1.5242324594920348e-15,8.240153114717118e-16
224,2.2500000000000002e-10,1.6346175365602562e-15,8.489309003827138e-16
225,2.2600000000000002e-10,1.5942008867784826e-15,8.037880792540463e-16
226,2.2700000000000002e-10,1.5778996822128971e-15,8.137680309591255e-16
227,2.2800000000000001e-10,1.5850527233652308e-15,8.254772330601409e-16
228,2.29e-10,1.5391546286246227e-15,8.194135945283913e-16
229,2.3e-10,1.6234486372096456e-15,7.873602294213055e-16
230,2.3100000000000003e-10,1.61377993958594e-15,8.385388028228562e-16
231,2.3200000000000003e-10,1.5310747077902067e-15,8.400903483168537e-16
232,2.33e-10,1.5586034888452416e-15,7.829231922748478e-16
233,2.34e-10,1.5909980738331798e-15,8.043935420664765e-16
234,2.35e-10,1.6372931915257034e-15,7.796713666629954e-16
235,2.36e-10,1.6332635783661596e-15,8.088464178046419e-16
236,2.37e-10,1.685161166349138e-15,8.617225633093069e-16
237,2.38e-10,1.6892590332261206e-15,8.720070069110473e-16
238,2.39e-10,1.5617431459104851e-15,8.015915822599861e-16
239,2.4e-10,1.7529998169709107e-15,8.291186027183064e-16
240,2.41e-10,1.6827320873977195e-15,8.150677825692466e-16
241,2.4200000000000004e-10,1.630773960754988e-15,8.370918241268978e-16
242,2.4300000000000004e-10,1.629026499182434e-15,8.897743947386171e-16
243,2.4400000000000004e-10,1.5954236870851733e-15,8.495182322437623e-16
244,2.4500000000000003e-10,1.681136672936377e-15,8.771560470701448e-16
245,2.4600000000000003e-10,1.7176503530001015e-15,8.460575018586378e-16
246,2.4700000000000003e-10,1.744093926294998e-15,8.894411868719441e-16
247,2.48e-10,1.5319003049709088e-15,9.04055255082838e-16
248,2.49e-10,1.63148263129569e-15,8.921609259384614e-16
249,2.5e-10,1.7242535571505345e-15,8.843464691315263e-16
250,2.51e-10,1.5878617430980812e-15,8.624385471750834e-16
251,2.52e-10,1.597265305183098e-15,8.948516303669308e-16
252,2.53e-10,1.7187215355769967e-15,9.094685855664304e-16
253,2.54e-10,1.7661688431651745e-15,8.958882015973853e-16
254,2.55e-10,1.7316548549233483e-15,9.15700110328214e-16
255,2.56e-10,1.7121156271381867e-15,8.647482339590804e-16
256,2.5700000000000004e-10,1.8077555772757793e-15,8.797184105438277e-16
257,2.5800000000000004e-10,1.6857630565853983e-15,9.110501078327903e-16
258,2.5900000000000004e-10,1.782385722734032e-15,8.940175720962453e-16
259,2.6000000000000003e-10,1.8505530156890033e-15,9.566507442039129e-16
260,2.6100000000000003e-10,1.814014358860956e-15,9.141139181259182e-16
261,2.62e-10,1.7191643116516463e-15,9.39487558449587e-16
262,2.63e-10,1.7152859033486647e-15,9.356760126015526e-16
263,2.64e-10,1.7966315484365237e-15,8.904512518483854e-16
