,Time,BUT,DMA
0,1e-12,9.780274789607045e-17,7.550260684551418e-17
1,2e-12,1.6545760156283454e-16,1.2228333700050987e-16
2,3e-12,1.92971888790858e-16,1.27665833440466e-16
3,4e-12,2.1272707216711087e-16,1.7401608849862763e-16
4,5.0000000000000005e-12,2.924098012557488e-16,1.9267672524348742e-16
5,6e-12,3.4282322752421377e-16,2.1031141696863422e-16
6,7.000000000000001e-12,2.935323272508846e-16,2.0798055951781055e-16
7,8e-12,2.878419157369252e-16,2.0349836115030475e-16
8,9.000000000000001e-12,2.8536147207350353e-16,1.836618648143107e-16
9,1.0000000000000001e-11,2.921440691149831e-16,2.052049234027605e-16
10,1.1e-11,3.598994211239465e-16,2.04480948486857e-16
11,1.2e-11,3.114402874200714e-16,2.0028266209818461e-16
12,1.3e-11,3.224663287389378e-16,2.0318256771394639e-16
13,1.4000000000000002e-11,3.932932546130944e-16,2.3508751954457575e-16
14,1.5e-11,3.9970447084671424e-16,2.4057823582735666e-16
15,1.6e-11,3.8149690246508867e-16,2.4921797287720844e-16
16,1.7000000000000003e-11,4.190446426158197e-16,2.8519579995895507e-16
17,1.8000000000000002e-11,4.698593499719811e-16,3.0382646910822844e-16
18,1.9000000000000002e-11,4.435729182836248e-16,2.875977572933696e-16
19,2.0000000000000002e-11,3.874661163192702e-16,2.9667700508204476e-16
20,2.1000000000000002e-11,4.231566525394199e-16,2.786975822739274e-16
21,2.2e-11,4.3276398161128353e-16,2.8992007686899363e-16
22,2.3e-11,4.176328912392016e-16,3.099306828758269e-16
23,2.4e-11,4.2641828575964475e-16,3.142188994878092e-16
24,2.5e-11,4.580867123054669e-16,3.100672428885601e-16
25,2.6e-11,4.955554203054881e-16,3.1746684988211587e-16
26,2.7000000000000004e-11,4.5236923263781985e-16,2.9768156130956097e-16
27,2.8000000000000003e-11,4.544267055348159e-16,3.2323648931716525e-16
28,2.9000000000000003e-11,4.44404140611377e-16,3.359001296087924e-16
29,3e-11,5.06136636757128e-16,3.4114172795426826e-16
30,3.1e-11,5.407767308675452e-16,3.613977182256295e-16
31,3.2e-11,5.797963506363465e-16,3.6546873625829056e-16
32,3.3e-11,5.607783464758449e-16,3.81200531322644e-16
33,3.4000000000000005e-11,5.919028180534745e-16,4.0970187884293416e-16
34,3.5e-11,5.935805304344218e-16,3.9810607721500363e-16
35,3.6000000000000005e-11,5.982658229001202e-16,4.184563143985338e-16
36,3.7e-11,6.21326918550023e-16,4.191470366313918e-16
37,3.8000000000000004e-11,5.806981340960297e-16,4.1982590742416444e-16
38,3.9e-11,6.24931504640327e-16,4.6806187145939e-16
39,4.0000000000000004e-11,5.929945257125119e-16,4.519215844868553e-16
40,4.1e-11,5.824653218549399e-16,4.3256225364089286e-16
41,4.2000000000000004e-11,6.287216296036275e-16,4.524375693072789e-16
42,4.3e-11,6.890408443879767e-16,4.2700836939605633e-16
43,4.4e-11,6.074064873246546e-16,4.442168207035313e-16
44,4.5000000000000006e-11,6.412108119716588e-16,4.611248828405526e-16
45,4.6e-11,6.916753416268491e-16,4.868192127725527e-16
46,4.7000000000000006e-11,6.887866999788145e-16,4.840877847104719e-16
47,4.8e-11,6.838770342965795e-16,4.758810186448906e-16
48,4.9000000000000005e-11,7.38341351866152e-16,5.127238420384247e-16
49,5e-11,7.485791886831246e-16,5.269796645043801e-16
50,5.1000000000000005e-11,7.716396917111064e-16,5.243028496997821e-16
51,5.2e-11,7.325031847748149e-16,5.491308311429895e-16
52,5.3000000000000004e-11,8.352180846526802e-16,5.354170584782678e-16
53,5.400000000000001e-11,7.849674467745145e-16,5.146543509510845e-16
54,5.5000000000000004e-11,8.260944470263731e-16,5.162540562486702e-16
55,5.600000000000001e-11,8.13474019261706e-16,5.535105701725541e-16
56,5.7000000000000003e-11,8.44560572633817e-16,5.387771567922744e-16
57,5.8000000000000007e-11,8.360768428458948e-16,5.578976947579575e-16
58,5.9e-11,8.423790241702671e-16,5.705811336368682e-16
59,6e-11,8.48730515402503e-16,5.518868807726681e-16
60,6.100000000000001e-11,8.439090887743635e-16,5.670007678888309e-16
61,6.2e-11,8.904168334739428e-16,5.582052236655239e-16
