,Time,PET,BUT
0,1e-12,6.05696769146272e-17,9.078439852875188e-17
1,2e-12,6.546657408780219e-17,8.651960572924979e-17
2,3e-12,6.5624518557163e-17,9.178012186159425e-17
3,4e-12,7.381020628335699e-17,1.236438403795153e-16
4,5.0000000000000005e-12,7.85616306316798e-17,1.2083259102595806e-16
5,6e-12,9.214258346312296e-17,1.4076898667164985e-16
6,7.000000000000001e-12,1.0279122425747807e-16,1.7046921196725825e-16
7,8e-12,1.0093689502795573e-16,1.837968195778451e-16
8,9.000000000000001e-12,9.124624291867569e-17,1.6591782547758977e-16
9,1.0000000000000001e-11,1.010037452670908e-16,2.1578558283811518e-16
10,1.1e-11,1.123204790968499e-16,2.0534568036876364e-16
11,1.2e-11,1.0994382182509468e-16,2.039682869947168e-16
12,1.3e-11,1.1000336507278593e-16,1.7229646612617322e-16
13,1.4000000000000002e-11,1.2249624105210384e-16,2.6215678653803653e-16
14,1.5e-11,1.262386582556371e-16,2.147056217542148e-16
15,1.6e-11,1.2407049012492396e-16,2.5850452897755194e-16
16,1.7000000000000003e-11,1.3888238214065354e-16,2.755212581063361e-16
17,1.8000000000000002e-11,1.4756641133907391e-16,2.698233945395847e-16
18,1.9000000000000002e-11,1.4715642266175853e-16,2.910164091708746e-16
19,2.0000000000000002e-11,1.6437822792754446e-16,2.889284378498212e-16
20,2.1000000000000002e-11,1.706917067247783e-16,2.855036147095587e-16
21,2.2e-11,1.593474463011717e-16,2.691936273130282e-16
22,2.3e-11,1.5226666705499473e-16,2.6993934514932577e-16
23,2.4e-11,1.5357525282317214e-16,3.0347969559842797e-16
24,2.5e-11,1.7322790256190831e-16,2.9463796009054833e-16
25,2.6e-11,1.8141404386438925e-16,3.3625695759336767e-16
26,2.7000000000000004e-11,1.662085851419745e-16,3.186782017105569e-16
27,2.8000000000000003e-11,1.6748130913031664e-16,3.435152798693983e-16
28,2.9000000000000003e-11,1.881460027088722e-16,3.660144080402189e-16
29,3e-11,1.997918287236516e-16,3.8628083188945133e-16
30,3.1e-11,1.7736490951296166e-16,3.2745964830571217e-16
31,3.2e-11,1.782339366873035e-16,3.4018926547062297e-16
32,3.3e-11,1.9213440711394878e-16,3.8191970658725466e-16
33,3.4000000000000005e-11,1.887715814357786e-16,3.8227052218378427e-16
34,3.5e-11,1.957002635472338e-16,3.8420868995638085e-16
35,3.6000000000000005e-11,1.7726734237768705e-16,4.016061165250188e-16
36,3.7e-11,1.880785005011962e-16,4.208397494518287e-16
37,3.8000000000000004e-11,1.8859369920931194e-16,3.6867953210194463e-16
38,3.9e-11,2.1580215867323963e-16,4.533889295806136e-16
39,4.0000000000000004e-11,2.0005875096204996e-16,4.129115355935536e-16
40,4.1e-11,2.06573371912176e-16,4.1887260537164496e-16
41,4.2000000000000004e-11,2.0311312446014998e-16,4.516158484798408e-16
42,4.3e-11,2.1190504745205003e-16,4.441267855030074e-16
43,4.4e-11,2.0824186983374184e-16,4.2794204913616204e-16
44,4.5000000000000006e-11,2.1512020177118245e-16,4.109087069670081e-16
45,4.6e-11,2.0092906620234744e-16,4.1593562047820295e-16
46,4.7000000000000006e-11,2.1738954340607307e-16,4.287470489607541e-16
47,4.8e-11,1.897420645380946e-16,4.060226002724738e-16
48,4.9000000000000005e-11,2.0922752054616257e-16,4.201888972477969e-16
49,5e-11,2.079841223729049e-16,4.167626794837668e-16
50,5.1000000000000005e-11,2.0486397910886775e-16,4.313314323424092e-16
51,5.2e-11,2.1914816971553075e-16,4.2019544128173315e-16
52,5.3000000000000004e-11,2.095863371243575e-16,4.179754863728639e-16
53,5.400000000000001e-11,2.383739955026163e-16,4.171646302957664e-16
54,5.5000000000000004e-11,2.297298522897025e-16,4.709724961933746e-16
55,5.600000000000001e-11,2.5396698289084613e-16,4.505946959242833e-16
56,5.7000000000000003e-11,2.362320088349652e-16,4.413418837699218e-16
57,5.8000000000000007e-11,2.6336108222949265e-16,4.560527092157243e-16
58,5.9e-11,2.603024580631437e-16,4.9430049332047675e-16
59,6e-11,2.634541868312018e-16,4.694456458633391e-16
60,6.100000000000001e-11,2.5330244787387155e-16,4.2229841908867827e-16
61,6.2e-11,2.791388192605033e-16,4.906668226055809e-16
62,6.3e-11,2.6979912078286756e-16,4.543714957392237e-16
63,6.4e-11,2.574919325597631e-16,4.3950486470593514e-16
64,6.500000000000001e-11,2.574080199372301e-16,4.464011938329839e-16
65,6.6e-11,2.3479772200699793e-16,4.021734346321958e-16
66,6.7e-11,2.485382534367553e-16,4.3668226392299484e-16
67,6.800000000000001e-11,2.487297158135782e-16,4.301889694463647e-16
68,6.900000000000001e-11,2.4448623581025954e-16,4.030603675324478e-16
