,Time,OCM
0,1e-12,7.439295693708578e-18
1,2e-12,8.126424420826485e-18
2,3e-12,8.524942211054487e-18
3,4e-12,9.450088444120103e-18
4,5.0000000000000005e-12,1.0174171117592933e-17
5,6e-12,1.1219466578097397e-17
6,7.000000000000001e-12,1.492700256182974e-17
7,8e-12,1.7334649497260884e-17
8,9.000000000000001e-12,1.6133571970116528e-17
9,1.0000000000000001e-11,1.8483649726060377e-17
10,1.1e-11,2.3106884412311295e-17
11,1.2e-11,2.7774653165806924e-17
12,1.3e-11,2.874026749991617e-17
13,1.4000000000000002e-11,3.2000362027630656e-17
14,1.5e-11,3.131484837044727e-17
15,1.6e-11,3.215999627068929e-17
16,1.7000000000000003e-11,3.305861329760285e-17
17,1.8000000000000002e-11,3.030720425458799e-17
18,1.9000000000000002e-11,3.240593635204913e-17
19,2.0000000000000002e-11,3.2606724206624505e-17
20,2.1000000000000002e-11,3.477986685503742e-17
21,2.2e-11,3.508084687059312e-17
22,2.3e-11,3.716010597460269e-17
23,2.4e-11,3.640804976334828e-17
24,2.5e-11,3.991013645095988e-17
25,2.6e-11,3.9014938500958303e-17
26,2.7000000000000004e-11,3.989609329458815e-17
27,2.8000000000000003e-11,3.734627692240454e-17
28,2.9000000000000003e-11,3.9512097359279194e-17
29,3e-11,3.7848060912696345e-17
30,3.1e-11,3.7533789044294075e-17
31,3.2e-11,4.1891919021738184e-17
32,3.3e-11,4.2599356549841454e-17
33,3.4000000000000005e-11,4.457471338806685e-17
34,3.5e-11,4.456584326344699e-17
35,3.6000000000000005e-11,4.170370414684574e-17
36,3.7e-11,4.6502562459489735e-17
37,3.8000000000000004e-11,4.5206242227640735e-17
38,3.9e-11,4.461171106521661e-17
39,4.0000000000000004e-11,4.4870701285434503e-17
40,4.1e-11,4.681101058260222e-17
41,4.2000000000000004e-11,4.815291340092102e-17
42,4.3e-11,4.5954909729044457e-17
43,4.4e-11,4.9310524620624894e-17
44,4.5000000000000006e-11,4.9710726907301836e-17
45,4.6e-11,5.072228896635569e-17
46,4.7000000000000006e-11,5.0444739814505e-17
47,4.8e-11,4.9033266920001454e-17
48,4.9000000000000005e-11,4.758005821059618e-17
49,5e-11,4.962586552584396e-17
50,5.1000000000000005e-11,5.144122182004479e-17
51,5.2e-11,5.0851466289408845e-17
52,5.3000000000000004e-11,5.144556841533138e-17
53,5.400000000000001e-11,5.051000875671879e-17
54,5.5000000000000004e-11,5.24393943211661e-17
55,5.600000000000001e-11,5.3461289723438086e-17
56,5.7000000000000003e-11,5.4114107862071446e-17
57,5.8000000000000007e-11,5.309516395458816e-17
58,5.9e-11,5.2910411979620736e-17
59,6e-11,5.2333873638076165e-17
60,6.100000000000001e-11,5.2216870585998116e-17
61,6.2e-11,5.3960024525330426e-17
62,6.3e-11,5.3138748318849344e-17
63,6.4e-11,5.230994022985007e-17
64,6.500000000000001e-11,5.0539465836509843e-17
65,6.6e-11,5.21591961274689e-17
66,6.7e-11,5.2115563658322395e-17
67,6.800000000000001e-11,5.436825594729582e-17
68,6.900000000000001e-11,5.63272788536871e-17
69,7e-11,5.5449930506715195e-17
70,7.1e-11,5.711201646221315e-17
71,7.200000000000001e-11,5.446036329319912e-17
72,7.3e-11,5.5209452852425324e-17
73,7.4e-11,5.657967801308037e-17
74,7.5e-11,5.660904334708674e-17
75,7.600000000000001e-11,5.3873030746092815e-17
76,7.7e-11,5.3844483152129355e-17
