,Time,OCM
168,1.69e-10,1.174810186870776e-16
169,1.7e-10,1.1861456190445539e-16
170,1.71e-10,1.177408874253936e-16
171,1.72e-10,1.179868987634841e-16
172,1.7300000000000002e-10,1.1843148144183952e-16
173,1.7400000000000002e-10,1.1729703748434012e-16
174,1.7500000000000002e-10,1.189509859863418e-16
175,1.76e-10,1.187971597616197e-16
176,1.77e-10,1.2128700266765976e-16
177,1.78e-10,1.1662680298641251e-16
178,1.79e-10,1.158026214843571e-16
179,1.8000000000000002e-10,1.1786516838858038e-16
180,1.8100000000000002e-10,1.189007673069144e-16
181,1.8200000000000002e-10,1.2213414352064847e-16
182,1.8300000000000001e-10,1.2393927540744287e-16
183,1.84e-10,1.2033692904513117e-16
184,1.85e-10,1.1777376574954e-16
185,1.86e-10,1.17063250330393e-16
186,1.8700000000000003e-10,1.186874459774663e-16
187,1.8800000000000002e-10,1.174537712598406e-16
188,1.8900000000000002e-10,1.1966193694903068e-16
189,1.9000000000000002e-10,1.2240883686125682e-16
190,1.91e-10,1.229509519164073e-16
191,1.92e-10,1.2404541525536002e-16
192,1.93e-10,1.22078740454338e-16
193,1.94e-10,1.1927889216497523e-16
194,1.9500000000000002e-10,1.22268219931677e-16
195,1.9600000000000002e-10,1.1962291762544018e-16
196,1.9700000000000002e-10,1.1903710281709983e-16
197,1.9800000000000001e-10,1.193761991134214e-16
198,1.99e-10,1.241377748969199e-16
199,2e-10,1.192707462507134e-16
200,2.01e-10,1.2223924357189703e-16
201,2.0200000000000003e-10,1.256762550935983e-16
202,2.0300000000000002e-10,1.2143788421690966e-16
203,2.0400000000000002e-10,1.2421851744602852e-16
204,2.0500000000000002e-10,1.2128470335474554e-16
205,2.06e-10,1.1799919355284344e-16
206,2.07e-10,1.205735438985338e-16
207,2.08e-10,1.1981829474965337e-16
208,2.0900000000000003e-10,1.2138346217675372e-16
209,2.1000000000000002e-10,1.208319240746076e-16
210,2.1100000000000002e-10,1.188302579189622e-16
211,2.1200000000000002e-10,1.227348582318341e-16
212,2.1300000000000001e-10,1.1989180148363928e-16
213,2.14e-10,1.1839023311694378e-16
214,2.15e-10,1.1970913136294554e-16
215,2.1600000000000003e-10,1.2440591447945576e-16
216,2.1700000000000003e-10,1.2412143691168336e-16
217,2.1800000000000002e-10,1.231246947085247e-16
218,2.1900000000000002e-10,1.2432820788022742e-16
219,2.2000000000000002e-10,1.2541369163295517e-16
220,2.21e-10,1.2464141478232405e-16
221,2.22e-10,1.255914828753669e-16
222,2.23e-10,1.2588130162696376e-16
223,2.2400000000000003e-10,1.2770488994545398e-16
224,2.2500000000000002e-10,1.2618708927774325e-16
225,2.2600000000000002e-10,1.2569797461318834e-16
226,2.2700000000000002e-10,1.227597590736081e-16
227,2.2800000000000001e-10,1.2654576450279764e-16
228,2.29e-10,1.2377825338055988e-16
229,2.3e-10,1.280466900384811e-16
230,2.3100000000000003e-10,1.2681995983632545e-16
231,2.3200000000000003e-10,1.2455960460836327e-16
232,2.33e-10,1.2500912662864406e-16
233,2.34e-10,1.2717210597527652e-16
234,2.35e-10,1.2816122145610007e-16
235,2.36e-10,1.271193132947509e-16
236,2.37e-10,1.2887995506590437e-16
237,2.38e-10,1.296842029251103e-16
238,2.39e-10,1.3152143811889565e-16
239,2.4e-10,1.2828712883186457e-16
240,2.41e-10,1.2800325915555915e-16
241,2.4200000000000004e-10,1.3133279375460293e-16
242,2.4300000000000004e-10,1.2963935589947315e-16
243,2.4400000000000004e-10,1.2673182355288184e-16
244,2.4500000000000003e-10,1.2445970045309502e-16
245,2.4600000000000003e-10,1.3006643911711125e-16
246,2.4700000000000003e-10,1.2601545982666333e-16
247,2.48e-10,1.294552634215601e-16
248,2.49e-10,1.2650816415534808e-16
249,2.5e-10,1.2958586187806037e-16
250,2.51e-10,1.256202052305305e-16
251,2.52e-10,1.3061266111062537e-16
252,2.53e-10,1.2677797054690818e-16
253,2.54e-10,1.2993227155456735e-16
254,2.55e-10,1.27998850037075e-16
255,2.56e-10,1.2997757132603664e-16
256,2.5700000000000004e-10,1.2698549986050032e-16
257,2.5800000000000004e-10,1.3088957928779534e-16
258,2.5900000000000004e-10,1.3470275180087054e-16
259,2.6000000000000003e-10,1.2763704636511256e-16
260,2.6100000000000003e-10,1.2916164193948355e-16
261,2.62e-10,1.3238218604617414e-16
262,2.63e-10,1.2856659564228247e-16
263,2.64e-10,1.3080727911685476e-16
264,2.65e-10,1.3034761840373752e-16
265,2.66e-10,1.2831613061568527e-16
266,2.67e-10,1.3177976272234514e-16
267,2.68e-10,1.2783291252699348e-16
268,2.69e-10,1.2702304942428602e-16
269,2.7e-10,1.2842123539240877e-16
270,2.7100000000000005e-10,1.3076748292655517e-16
271,2.7200000000000004e-10,1.2775721598692806e-16
272,2.7300000000000004e-10,1.2994581435928442e-16
273,2.7400000000000004e-10,1.2767629328319266e-16
274,2.7500000000000003e-10,1.314493450737119e-16
275,2.7600000000000003e-10,1.2534799270551453e-16
276,2.77e-10,1.2890988239199097e-16
277,2.78e-10,1.2918227692419159e-16
278,2.79e-10,1.3225999369343695e-16
279,2.8e-10,1.2952942465461339e-16
280,2.81e-10,1.2657158441000397e-16
281,2.82e-10,1.29422417268188e-16
282,2.83e-10,1.2975632771686418e-16
283,2.84e-10,1.312979958701192e-16
284,2.85e-10,1.3051280460821924e-16
285,2.8600000000000005e-10,1.2869509407249723e-16
286,2.8700000000000004e-10,1.3017056978156025e-16
287,2.8800000000000004e-10,1.2903240147779474e-16
288,2.8900000000000004e-10,1.3283057288880666e-16
289,2.9000000000000003e-10,1.3038204736008791e-16
290,2.9100000000000003e-10,1.2733021249570027e-16
291,2.92e-10,1.2614313796589432e-16
292,2.93e-10,1.2927137505908963e-16
293,2.94e-10,1.3074216000880582e-16
294,2.95e-10,1.330114157033782e-16
295,2.96e-10,1.2779147286161986e-16
296,2.97e-10,1.2880146396357665e-16
297,2.98e-10,1.3269010560625716e-16
298,2.99e-10,1.3279620866167115e-16
299,3e-10,1.3152344067115104e-16
300,3.0100000000000005e-10,1.2987700762853492e-16
301,3.0200000000000004e-10,1.336727069349743e-16
302,3.0300000000000004e-10,1.30835532043065e-16
303,3.0400000000000004e-10,1.2715890354276836e-16
304,3.0500000000000003e-10,1.3165584824657602e-16
305,3.0600000000000003e-10,1.3334587301512915e-16
306,3.07e-10,1.322351388716415e-16
307,3.08e-10,1.2951470753092073e-16
308,3.09e-10,1.299425522879874e-16
309,3.1e-10,1.259869592227536e-16
310,3.11e-10,1.304841263616125e-16
311,3.12e-10,1.3041696367866702e-16
312,3.13e-10,1.3065079361916e-16
313,3.14e-10,1.2884849899068534e-16
314,3.1500000000000005e-10,1.330637904028606e-16
315,3.1600000000000005e-10,1.2913333881673404e-16
316,3.1700000000000004e-10,1.3232132592227884e-16
317,3.1800000000000004e-10,1.3118898577163307e-16
318,3.1900000000000004e-10,1.3094315928717817e-16
319,3.2000000000000003e-10,1.324001176425491e-16
320,3.2100000000000003e-10,1.331392942466746e-16
321,3.22e-10,1.292852441094256e-16
322,3.23e-10,1.311526491329972e-16
323,3.24e-10,1.3203782029216301e-16
324,3.25e-10,1.3619769004330474e-16
325,3.26e-10,1.3235036358091543e-16
326,3.27e-10,1.312131093994915e-16
327,3.28e-10,1.321530567401592e-16
328,3.29e-10,1.3169987350727635e-16
329,3.3000000000000005e-10,1.3137680074116996e-16
330,3.3100000000000005e-10,1.294221981443409e-16
331,3.3200000000000004e-10,1.318033429101732e-16
332,3.3300000000000004e-10,1.2783474867890633e-16
333,3.3400000000000004e-10,1.3301085900197278e-16
334,3.3500000000000003e-10,1.2992681778093652e-16
335,3.3600000000000003e-10,1.318872137035366e-16
336,3.37e-10,1.3388814848904376e-16
337,3.38e-10,1.3166501718554482e-16
338,3.39e-10,1.3141457943855378e-16
339,3.4e-10,1.312235185340033e-16
340,3.41e-10,1.2875472622021595e-16
341,3.42e-10,1.2638722813390205e-16
342,3.43e-10,1.2944005075648332e-16
343,3.44e-10,1.2818393101066508e-16
344,3.4500000000000005e-10,1.3265207156591514e-16
345,3.4600000000000005e-10,1.2643495614838945e-16
346,3.4700000000000004e-10,1.2820651358745632e-16
347,3.4800000000000004e-10,1.291911635510237e-16
348,3.4900000000000004e-10,1.279580901156336e-16
349,3.5000000000000003e-10,1.316378266910064e-16
350,3.5100000000000003e-10,1.3047821005570157e-16
351,3.52e-10,1.3261249431481282e-16
352,3.53e-10,1.3005752622836526e-16
353,3.54e-10,1.3092814285265137e-16
354,3.55e-10,1.2922116407773842e-16
355,3.56e-10,1.3190254538694356e-16
356,3.57e-10,1.3267855908567635e-16
357,3.58e-10,1.2889637575999678e-16
358,3.5900000000000005e-10,1.2908362291877954e-16
359,3.6000000000000005e-10,1.2942152925089195e-16
360,3.6100000000000005e-10,1.333627560906623e-16
361,3.6200000000000004e-10,1.320976888483929e-16
362,3.6300000000000004e-10,1.3264838784994172e-16
363,3.6400000000000004e-10,1.319650809230846e-16
364,3.6500000000000003e-10,1.3210469480872126e-16
365,3.6600000000000003e-10,1.2989515969418844e-16
366,3.67e-10,1.3364363357975474e-16
367,3.68e-10,1.3446278967428915e-16
368,3.69e-10,1.2832090705598749e-16
369,3.7e-10,1.2917116096649503e-16
370,3.71e-10,1.3421741255431994e-16
371,3.72e-10,1.3099721990286996e-16
372,3.73e-10,1.3269974955423283e-16
373,3.7400000000000005e-10,1.3227493892229058e-16
374,3.7500000000000005e-10,1.336293899799255e-16
375,3.7600000000000005e-10,1.3325225483970241e-16
376,3.7700000000000004e-10,1.322418047740172e-16
377,3.7800000000000004e-10,1.3147289130263257e-16
378,3.7900000000000004e-10,1.324485610170838e-16
379,3.8000000000000003e-10,1.368142638866968e-16
380,3.8100000000000003e-10,1.3577030159138664e-16
381,3.82e-10,1.3349969884278156e-16
382,3.83e-10,1.335151013302344e-16
383,3.84e-10,1.3332395965041885e-16
384,3.85e-10,1.319102081777967e-16
385,3.86e-10,1.3031249895359964e-16
386,3.87e-10,1.3251763769145017e-16
387,3.88e-10,1.3042260813188888e-16
388,3.8900000000000005e-10,1.3320372689311798e-16
389,3.9000000000000005e-10,1.3400621785933425e-16
390,3.9100000000000005e-10,1.3359340338859013e-16
391,3.9200000000000004e-10,1.3424204879780974e-16
392,3.9300000000000004e-10,1.3652879964690077e-16
393,3.9400000000000004e-10,1.3261698858451268e-16
394,3.9500000000000003e-10,1.3496524095016112e-16
395,3.9600000000000003e-10,1.3546783202681345e-16
396,3.97e-10,1.3699127963778256e-16
397,3.98e-10,1.3522167802070371e-16
398,3.99e-10,1.357109150369435e-16
399,4e-10,1.3282973454998518e-16
400,4.01e-10,1.3590152755971046e-16
401,4.02e-10,1.3904437146821573e-16
402,4.0300000000000006e-10,1.3669444117519584e-16
403,4.0400000000000005e-10,1.3409510585873223e-16
404,4.0500000000000005e-10,1.356962320303462e-16
405,4.0600000000000005e-10,1.3519054695000784e-16
406,4.0700000000000004e-10,1.3559257539855255e-16
407,4.0800000000000004e-10,1.3519836895854902e-16
408,4.0900000000000004e-10,1.3932823226064366e-16
409,4.1000000000000003e-10,1.3454949457957254e-16
410,4.1100000000000003e-10,1.3407695834778133e-16
411,4.12e-10,1.3590467227153796e-16
412,4.13e-10,1.3496017476032759e-16
413,4.14e-10,1.3344314563053342e-16
414,4.15e-10,1.3466164059058787e-16
415,4.16e-10,1.3664703497721945e-16
416,4.17e-10,1.3527297155321014e-16
417,4.1800000000000006e-10,1.344698111415451e-16
418,4.1900000000000005e-10,1.3292460691801314e-16
419,4.2000000000000005e-10,1.3780430535308544e-16
420,4.2100000000000005e-10,1.3527653457223067e-16
421,4.2200000000000004e-10,1.3403911249432318e-16
422,4.2300000000000004e-10,1.340262137627402e-16
423,4.2400000000000004e-10,1.3692453817732742e-16
424,4.2500000000000003e-10,1.33960699000627e-16
425,4.2600000000000003e-10,1.3322256078748055e-16
426,4.27e-10,1.3313534295492258e-16
427,4.28e-10,1.347510697867784e-16
428,4.29e-10,1.3587715094585184e-16
429,4.3e-10,1.3425679719295384e-16
430,4.31e-10,1.3560168131684826e-16
431,4.3200000000000006e-10,1.3768758758051047e-16
432,4.3300000000000006e-10,1.3693927052165973e-16
433,4.3400000000000005e-10,1.3992878997510792e-16
434,4.3500000000000005e-10,1.3616550175474885e-16
435,4.3600000000000005e-10,1.3667250745722175e-16
436,4.3700000000000004e-10,1.3620201312693735e-16
437,4.3800000000000004e-10,1.342617844428499e-16
438,4.3900000000000003e-10,1.3339222191377649e-16
439,4.4000000000000003e-10,1.341014737351424e-16
440,4.4100000000000003e-10,1.3486289659827823e-16
441,4.42e-10,1.3520563367218913e-16
442,4.43e-10,1.382589749694886e-16
443,4.44e-10,1.3301608383713539e-16
444,4.45e-10,1.3363156820058215e-16
445,4.46e-10,1.3114962609930066e-16
446,4.4700000000000006e-10,1.3482258234485127e-16
447,4.4800000000000006e-10,1.3274691723573229e-16
448,4.4900000000000005e-10,1.3556194774458176e-16
449,4.5000000000000005e-10,1.3533101371991973e-16
450,4.5100000000000005e-10,1.3340015174227682e-16
451,4.5200000000000004e-10,1.3497900333496655e-16
452,4.5300000000000004e-10,1.3657999879397808e-16
453,4.5400000000000003e-10,1.3307279997343797e-16
454,4.5500000000000003e-10,1.3213276229982328e-16
455,4.5600000000000003e-10,1.3426604044497805e-16
456,4.57e-10,1.334205060365902e-16
457,4.58e-10,1.3659355633214637e-16
458,4.59e-10,1.3472471645072394e-16
459,4.6e-10,1.362049546194085e-16
460,4.61e-10,1.369575419929951e-16
461,4.6200000000000006e-10,1.3702294831806182e-16
462,4.6300000000000006e-10,1.3778168500420047e-16
463,4.6400000000000005e-10,1.375889307511709e-16
464,4.6500000000000005e-10,1.3497258630705605e-16
465,4.66e-10,1.367909170411587e-16
466,4.67e-10,1.3453747707603637e-16
467,4.68e-10,1.3964944691274644e-16
468,4.69e-10,1.3729206284861593e-16
469,4.7e-10,1.3676292008991318e-16
470,4.71e-10,1.306667333062746e-16
471,4.72e-10,1.339375461733232e-16
472,4.73e-10,1.3664054354266912e-16
473,4.74e-10,1.3406577010098968e-16
474,4.75e-10,1.3279182113349957e-16
475,4.76e-10,1.3261283621805144e-16
476,4.77e-10,1.327374886467328e-16
477,4.78e-10,1.3439913997665073e-16
478,4.79e-10,1.3379895149820307e-16
479,4.8e-10,1.34574274054192e-16
480,4.81e-10,1.3623819118087212e-16
481,4.82e-10,1.3162434930656487e-16
482,4.83e-10,1.3396684898406715e-16
483,4.840000000000001e-10,1.3349931866766437e-16
484,4.850000000000001e-10,1.332532820864242e-16
485,4.860000000000001e-10,1.3308769443096241e-16
486,4.870000000000001e-10,1.3035712276986834e-16
487,4.880000000000001e-10,1.3415581281866883e-16
488,4.890000000000001e-10,1.3222660098638897e-16
489,4.900000000000001e-10,1.313404008574042e-16
490,4.910000000000001e-10,1.309889357800048e-16
491,4.920000000000001e-10,1.3544356966094276e-16
492,4.930000000000001e-10,1.369025450936807e-16
493,4.940000000000001e-10,1.338394101370084e-16
494,4.95e-10,1.346517438033749e-16
495,4.96e-10,1.3510681279834983e-16
496,4.97e-10,1.3047898788786796e-16
497,4.98e-10,1.3333826528181174e-16
498,4.99e-10,1.3127596372849104e-16
499,5e-10,1.3407694161440006e-16
500,5.01e-10,1.3507859691225926e-16
501,5.02e-10,1.3400431026221684e-16
502,5.03e-10,1.3264010219856614e-16
503,5.04e-10,1.3262157109337242e-16
504,5.05e-10,1.3382283640605846e-16
505,5.06e-10,1.3294420052916645e-16
506,5.07e-10,1.3415000090933697e-16
507,5.08e-10,1.3188558044648575e-16
508,5.09e-10,1.344293495360969e-16
509,5.1e-10,1.309998071101538e-16
510,5.11e-10,1.3095922048122969e-16
511,5.12e-10,1.3216070846075937e-16
512,5.130000000000001e-10,1.3798990254281202e-16
513,5.140000000000001e-10,1.3460741875568449e-16
514,5.150000000000001e-10,1.3229957934222599e-16
515,5.160000000000001e-10,1.3093199770129847e-16
516,5.170000000000001e-10,1.326585089985607e-16
517,5.180000000000001e-10,1.328910642395929e-16
518,5.190000000000001e-10,1.316353838443569e-16
519,5.200000000000001e-10,1.3153830211805544e-16
520,5.210000000000001e-10,1.3276192486865297e-16
521,5.220000000000001e-10,1.3216372331058422e-16
522,5.230000000000001e-10,1.3236319004377743e-16
523,5.24e-10,1.328106311259676e-16
524,5.25e-10,1.319302855403577e-16
525,5.26e-10,1.345521090051063e-16
526,5.27e-10,1.316617074413566e-16
527,5.28e-10,1.3124825448694314e-16
528,5.29e-10,1.3199450753650718e-16
529,5.3e-10,1.3462096763580953e-16
530,5.31e-10,1.3413731358939091e-16
531,5.32e-10,1.3137937624844137e-16
532,5.33e-10,1.2983083325034682e-16
533,5.34e-10,1.327109897887178e-16
534,5.35e-10,1.319714928039174e-16
535,5.36e-10,1.3305656562500125e-16
536,5.37e-10,1.2998533827204458e-16
537,5.38e-10,1.3420534510434196e-16
538,5.39e-10,1.3437286718774236e-16
539,5.4e-10,1.3014459697476587e-16
540,5.41e-10,1.3158647541413803e-16
541,5.420000000000001e-10,1.2977237555543768e-16
542,5.430000000000001e-10,1.3200132914952219e-16
543,5.440000000000001e-10,1.3308504377782297e-16
544,5.450000000000001e-10,1.3246296157883104e-16
545,5.460000000000001e-10,1.3387795734925821e-16
546,5.470000000000001e-10,1.312963653302642e-16
547,5.480000000000001e-10,1.314102925256839e-16
548,5.490000000000001e-10,1.3331106986257015e-16
549,5.500000000000001e-10,1.3343081043699283e-16
550,5.510000000000001e-10,1.3739159857931454e-16
551,5.520000000000001e-10,1.3138164719536618e-16
552,5.530000000000001e-10,1.3150318147373916e-16
553,5.54e-10,1.337736385180814e-16
554,5.55e-10,1.3241229481296682e-16
555,5.56e-10,1.323651449711839e-16
556,5.57e-10,1.3287204952071176e-16
557,5.58e-10,1.3382986371340642e-16
558,5.59e-10,1.3229385061747604e-16
559,5.6e-10,1.3413298290943802e-16
560,5.61e-10,1.3412150953615452e-16
561,5.62e-10,1.3348749329005365e-16
562,5.63e-10,1.3543688007992493e-16
563,5.64e-10,1.319429870608939e-16
564,5.65e-10,1.3231955997853078e-16
565,5.66e-10,1.371859436820961e-16
566,5.67e-10,1.3434013896740943e-16
567,5.68e-10,1.3375182349778494e-16
568,5.69e-10,1.3424331257817238e-16
569,5.7e-10,1.350575897988427e-16
570,5.71e-10,1.3431476684644068e-16
571,5.720000000000001e-10,1.3127217501577472e-16
572,5.730000000000001e-10,1.3388708656631187e-16
573,5.740000000000001e-10,1.366245470886446e-16
574,5.750000000000001e-10,1.3498875081891806e-16
575,5.760000000000001e-10,1.34807670991821e-16
576,5.770000000000001e-10,1.3807898730968413e-16
577,5.780000000000001e-10,1.3682892084651024e-16
578,5.790000000000001e-10,1.3468965120852257e-16
579,5.800000000000001e-10,1.3615408169128054e-16
580,5.810000000000001e-10,1.306491083916718e-16
581,5.820000000000001e-10,1.3585215131741143e-16
582,5.830000000000001e-10,1.3591584686190395e-16
583,5.84e-10,1.3341497818159648e-16
584,5.85e-10,1.3539517081698448e-16
585,5.86e-10,1.3249190581357078e-16
586,5.87e-10,1.3462127213486567e-16
587,5.88e-10,1.3494505679855487e-16
588,5.89e-10,1.3358657536152435e-16
589,5.9e-10,1.3424589128549981e-16
590,5.91e-10,1.3572922253497046e-16
591,5.92e-10,1.3417351116560167e-16
592,5.93e-10,1.3619011265617053e-16
593,5.94e-10,1.3553372212093232e-16
594,5.95e-10,1.3654092200554847e-16
595,5.96e-10,1.360307219003916e-16
596,5.97e-10,1.3621151986795863e-16
597,5.98e-10,1.3277907167719767e-16
598,5.99e-10,1.339200192048248e-16
599,6e-10,1.351833891840601e-16
600,6.010000000000001e-10,1.3644703426046005e-16
601,6.020000000000001e-10,1.3395740922234877e-16
602,6.030000000000001e-10,1.355196320460714e-16
603,6.040000000000001e-10,1.3255008050445282e-16
604,6.050000000000001e-10,1.356744894956286e-16
605,6.060000000000001e-10,1.3705154824220106e-16
606,6.070000000000001e-10,1.3527594647874557e-16
607,6.080000000000001e-10,1.3171729133414628e-16
608,6.090000000000001e-10,1.3827588220686235e-16
609,6.100000000000001e-10,1.366649164636738e-16
610,6.110000000000001e-10,1.3525625754532143e-16
611,6.120000000000001e-10,1.3225523380576285e-16
