,Time,OCM,BUT
0,1e-12,1.42935620411234e-17,1.8873522250233658e-17
1,2e-12,1.8520648163483523e-17,1.9561733975225612e-17
2,3e-12,2.2872812663561682e-17,2.385349981644148e-17
3,4e-12,2.3376260589671572e-17,2.995068797153185e-17
4,5.0000000000000005e-12,2.1559119461814008e-17,2.9544633616965646e-17
5,6e-12,3.0089128540570855e-17,3.3136277220109315e-17
6,7.000000000000001e-12,2.6756229026056096e-17,4.7287962186260007e-17
7,8e-12,3.1979831022353956e-17,7.044309925609166e-17
8,9.000000000000001e-12,3.285796921279137e-17,6.951861720467789e-17
9,1.0000000000000001e-11,3.549390987908831e-17,7.028305714708387e-17
10,1.1e-11,3.9594184326027864e-17,7.746039892667002e-17
11,1.2e-11,4.7303955273730274e-17,9.07110888304799e-17
12,1.3e-11,4.42555211995855e-17,9.136165730606833e-17
13,1.4000000000000002e-11,4.961088235964461e-17,9.171768081508323e-17
14,1.5e-11,4.7947153585573706e-17,8.928993324043414e-17
15,1.6e-11,4.878033232693142e-17,9.025467840258102e-17
16,1.7000000000000003e-11,4.603352082244249e-17,8.966397112330676e-17
17,1.8000000000000002e-11,4.833316207540895e-17,8.550136620226984e-17
18,1.9000000000000002e-11,5.2864463909551477e-17,9.273716895058183e-17
19,2.0000000000000002e-11,5.052035673451123e-17,9.023036473967558e-17
20,2.1000000000000002e-11,5.776732237615448e-17,9.238927849842955e-17
21,2.2e-11,5.911502396392433e-17,9.744747396395685e-17
22,2.3e-11,6.258017978203632e-17,9.431602606546546e-17
23,2.4e-11,6.340735804910992e-17,1.0013682456888468e-16
24,2.5e-11,6.088183822764371e-17,9.401170295081946e-17
25,2.6e-11,6.392067136566397e-17,9.643109915298998e-17
26,2.7000000000000004e-11,6.364635822058981e-17,1.0051023840945535e-16
27,2.8000000000000003e-11,6.575152718641477e-17,9.757670469891212e-17
28,2.9000000000000003e-11,6.388106252473695e-17,9.606925166711749e-17
29,3e-11,6.739822731132457e-17,1.0036332444797976e-16
30,3.1e-11,6.826462162534808e-17,1.0371891748213841e-16
31,3.2e-11,6.714431846173804e-17,1.1283043946893923e-16
32,3.3e-11,6.742880240458467e-17,1.0460972388808278e-16
33,3.4000000000000005e-11,6.715301684520662e-17,1.0036942255089586e-16
34,3.5e-11,6.648119733209614e-17,1.0428574788024055e-16
35,3.6000000000000005e-11,6.953113480871099e-17,1.0752244716197414e-16
36,3.7e-11,6.734035634030135e-17,1.1073048165177873e-16
37,3.8000000000000004e-11,6.797113529328223e-17,1.1541559848340376e-16
38,3.9e-11,7.020100529053045e-17,1.0788463663620452e-16
39,4.0000000000000004e-11,7.143560303087855e-17,1.114687549567013e-16
40,4.1e-11,7.12490818126986e-17,1.1171601373055482e-16
41,4.2000000000000004e-11,6.846249752218738e-17,1.1017440544222368e-16
42,4.3e-11,6.882100793733446e-17,1.0990670743389322e-16
43,4.4e-11,7.121451892267757e-17,1.1122632550270465e-16
44,4.5000000000000006e-11,7.267069718404643e-17,1.1618904948821386e-16
45,4.6e-11,7.78251139526701e-17,1.2411371634301393e-16
46,4.7000000000000006e-11,7.795445826415673e-17,1.2104907615691437e-16
47,4.8e-11,7.716417361389108e-17,1.1896935632839777e-16
48,4.9000000000000005e-11,7.798143777104572e-17,1.220635881319315e-16
49,5e-11,7.699953947398692e-17,1.2217888535554683e-16
50,5.1000000000000005e-11,7.542183198043863e-17,1.2042189580540267e-16
51,5.2e-11,7.40137204604354e-17,1.270055573732356e-16
52,5.3000000000000004e-11,7.328631972631384e-17,1.2062454458049784e-16
53,5.400000000000001e-11,7.63407087015526e-17,1.1656455908885827e-16
54,5.5000000000000004e-11,7.973955382385288e-17,1.2590338875422456e-16
55,5.600000000000001e-11,7.907527011623137e-17,1.2821550782802536e-16
56,5.7000000000000003e-11,7.629701831350336e-17,1.2647884050364548e-16
57,5.8000000000000007e-11,7.773375532947572e-17,1.2713262220063557e-16
58,5.9e-11,7.799997465172702e-17,1.2584764885629555e-16
59,6e-11,7.650813251748185e-17,1.2855474250508337e-16
60,6.100000000000001e-11,7.747728445819e-17,1.303022925321719e-16
61,6.2e-11,8.506524791912555e-17,1.3531284508739687e-16
62,6.3e-11,7.963974538764162e-17,1.3095401512632858e-16
63,6.4e-11,8.151549829253087e-17,1.301445298179892e-16
64,6.500000000000001e-11,7.628864648188173e-17,1.2404246697675972e-16
65,6.6e-11,7.471636506085924e-17,1.2118445886782633e-16
66,6.7e-11,7.772661633112679e-17,1.2604636656439394e-16
67,6.800000000000001e-11,7.86847519526621e-17,1.306060186199742e-16
68,6.900000000000001e-11,7.745956063575324e-17,1.3021279235357493e-16
69,7e-11,7.784204410087381e-17,1.2712807980840115e-16
70,7.1e-11,8.493571112556e-17,1.3136901630483018e-16
71,7.200000000000001e-11,7.892248206476228e-17,1.2537651800666605e-16
72,7.3e-11,7.682907512194716e-17,1.304218629801765e-16
73,7.4e-11,8.058906037600658e-17,1.23428514514998e-16
74,7.5e-11,8.011548507028092e-17,1.3046149666044249e-16
75,7.600000000000001e-11,8.171738547352219e-17,1.354585798515725e-16
76,7.7e-11,8.204485989467e-17,1.3315731282998884e-16
77,7.8e-11,7.970669727270234e-17,1.3259556488016634e-16
78,7.900000000000001e-11,8.442939765496717e-17,1.3878369529178058e-16
79,8.000000000000001e-11,7.908013383635968e-17,1.2491913771441634e-16
80,8.1e-11,8.426327708085587e-17,1.3371935461967036e-16
81,8.2e-11,8.495577298344599e-17,1.3267871163596162e-16
82,8.300000000000001e-11,8.864095471820995e-17,1.4074702104520657e-16
83,8.400000000000001e-11,8.715223116378904e-17,1.4581842967407086e-16
84,8.5e-11,8.4330214088643e-17,1.3194035851160563e-16
85,8.6e-11,8.594689122752391e-17,1.389916439698331e-16
86,8.700000000000001e-11,8.534751722332575e-17,1.3228665122576524e-16
87,8.8e-11,8.621413961528768e-17,1.3700010738621375e-16
88,8.9e-11,8.443175993343453e-17,1.3106179819939318e-16
89,9.000000000000001e-11,8.605703687940681e-17,1.343501534009918e-16
90,9.100000000000001e-11,8.821119212754984e-17,1.39900168186784e-16
91,9.2e-11,8.732196387223337e-17,1.416350589626016e-16
92,9.3e-11,8.61323017642444e-17,1.3873004555360945e-16
93,9.400000000000001e-11,9.132056347421267e-17,1.4896052576327737e-16
94,9.500000000000001e-11,8.642390659750535e-17,1.3166509555430485e-16
95,9.6e-11,8.863661510644911e-17,1.3599995634661963e-16
96,9.7e-11,8.977589963514547e-17,1.4165454717892798e-16
97,9.800000000000001e-11,9.02700809862677e-17,1.443026085795333e-16
98,9.900000000000001e-11,9.293437810516072e-17,1.4772435591934354e-16
99,1e-10,9.204046584413504e-17,1.4683665406805698e-16
100,1.0100000000000001e-10,9.400458152957322e-17,1.4605755021217146e-16
101,1.0200000000000001e-10,9.594755238849521e-17,1.5886328438975802e-16
102,1.03e-10,9.485491495222113e-17,1.451804608306609e-16
103,1.04e-10,8.795140224984074e-17,1.4065561922936173e-16
104,1.0500000000000001e-10,8.885658387702559e-17,1.4054533090588496e-16
105,1.0600000000000001e-10,8.4209686209548e-17,1.35194574066478e-16
106,1.07e-10,8.940971654434228e-17,1.4295035374096443e-16
107,1.0800000000000001e-10,8.995669986281709e-17,1.394626337759304e-16
108,1.0900000000000001e-10,8.73821208297036e-17,1.4139965583929781e-16
109,1.1000000000000001e-10,9.073773488330557e-17,1.4435473883013508e-16
110,1.11e-10,8.80736746339062e-17,1.487125044480799e-16
111,1.1200000000000001e-10,9.110990623803311e-17,1.3738747080302427e-16
112,1.1300000000000001e-10,9.360359395792299e-17,1.4861494596738273e-16
113,1.1400000000000001e-10,9.24452391194553e-17,1.5188052961008752e-16
114,1.15e-10,9.189534111476559e-17,1.4560456672464386e-16
115,1.1600000000000001e-10,8.728611301005067e-17,1.373138072361038e-16
116,1.17e-10,9.401950024467802e-17,1.4930536327253121e-16
117,1.18e-10,9.175052025047102e-17,1.4427804403756172e-16
118,1.19e-10,9.460909485807806e-17,1.4381450089918835e-16
119,1.2e-10,9.110298459762812e-17,1.4672301062961335e-16
120,1.2100000000000002e-10,9.225959824962532e-17,1.5865808697465468e-16
121,1.2200000000000002e-10,9.479380960510623e-17,1.4686853463653411e-16
122,1.2300000000000001e-10,9.480230802426462e-17,1.416210123416967e-16
123,1.24e-10,9.615921047003232e-17,1.4815021922318644e-16
124,1.25e-10,9.358921572509225e-17,1.5356370363393884e-16
125,1.26e-10,9.616519205362957e-17,1.5068451001752333e-16
126,1.27e-10,9.507160685525119e-17,1.5938968331221269e-16
127,1.28e-10,9.603939050607652e-17,1.5321008796769605e-16
128,1.2900000000000002e-10,9.439756767840952e-17,1.557097337872167e-16
129,1.3000000000000002e-10,9.658105473614133e-17,1.5438458265051572e-16
130,1.31e-10,9.460461521026138e-17,1.549738299191663e-16
131,1.32e-10,9.803677182270498e-17,1.5845993232311108e-16
132,1.33e-10,9.945279424744136e-17,1.4908726270414083e-16
133,1.34e-10,9.540162629160155e-17,1.5668463052974805e-16
134,1.35e-10,9.768080378983493e-17,1.5892244634947924e-16
135,1.3600000000000002e-10,9.853480394333972e-17,1.5663030519595774e-16
136,1.3700000000000002e-10,9.534161823064158e-17,1.5782108662794468e-16
