,Time,OCM,BUT
0,1e-12,1.2821630758074976e-17,1.3296506776558882e-17
1,2e-12,1.0446395513097826e-17,1.648238170689247e-17
2,3e-12,1.0575721617123538e-17,1.260005916015423e-17
3,4e-12,1.021900461150494e-17,1.5171523087912964e-17
4,5.0000000000000005e-12,1.2888789665237201e-17,1.6448403363394587e-17
5,6e-12,1.4617893214571117e-17,2.030173742712117e-17
6,7.000000000000001e-12,1.554723972026998e-17,1.803496020268414e-17
7,8e-12,1.4294266936657858e-17,2.0735151961168645e-17
8,9.000000000000001e-12,1.658294991958788e-17,2.1216696250661647e-17
9,1.0000000000000001e-11,1.693562201845809e-17,2.2880528603881836e-17
10,1.1e-11,1.6810630296041782e-17,1.876435403819036e-17
11,1.2e-11,1.8218598902472077e-17,2.6945993252030234e-17
12,1.3e-11,2.2449306810356246e-17,3.5509098844661594e-17
13,1.4000000000000002e-11,2.1432036594505024e-17,2.718299652714479e-17
14,1.5e-11,2.4078963326183804e-17,4.13626267744491e-17
15,1.6e-11,2.875488756927471e-17,4.791564985694392e-17
16,1.7000000000000003e-11,3.3407374925000444e-17,4.8533763719629086e-17
17,1.8000000000000002e-11,3.7364851957612583e-17,4.997023541608358e-17
18,1.9000000000000002e-11,3.3844316130938214e-17,5.0451454563066895e-17
19,2.0000000000000002e-11,3.9581770254734356e-17,5.263380752971865e-17
20,2.1000000000000002e-11,3.8453732573541435e-17,4.855251657470827e-17
21,2.2e-11,3.827958815943813e-17,5.244719397940881e-17
22,2.3e-11,4.0135609491384334e-17,4.8572187901520266e-17
23,2.4e-11,3.753999980037268e-17,5.194981430144373e-17
24,2.5e-11,3.963539873996843e-17,5.343287242593427e-17
25,2.6e-11,4.2400157810446415e-17,5.709066267819897e-17
26,2.7000000000000004e-11,4.2007052854460465e-17,5.688768148658415e-17
27,2.8000000000000003e-11,4.085911313655397e-17,5.2700888816252636e-17
28,2.9000000000000003e-11,4.285201893711806e-17,5.654853199252409e-17
29,3e-11,4.7456243373792194e-17,5.728497966479311e-17
30,3.1e-11,4.718202076859397e-17,6.203974300743056e-17
31,3.2e-11,4.270443577455482e-17,5.539246527020576e-17
32,3.3e-11,4.404362714336666e-17,5.607738120396488e-17
33,3.4000000000000005e-11,4.92508080520901e-17,6.561411950844092e-17
34,3.5e-11,5.149560103824612e-17,5.909596441530399e-17
35,3.6000000000000005e-11,4.997140736912775e-17,5.760219333055858e-17
36,3.7e-11,5.2932018053915206e-17,6.110599739472929e-17
37,3.8000000000000004e-11,5.652929792358625e-17,6.503261290844071e-17
38,3.9e-11,5.653575845601145e-17,6.350287062884127e-17
39,4.0000000000000004e-11,5.4017381394765304e-17,6.09758486541711e-17
40,4.1e-11,5.540601251317252e-17,6.248896686467567e-17
41,4.2000000000000004e-11,5.464893510086589e-17,5.979359024640285e-17
42,4.3e-11,5.903633953121233e-17,6.068362791406132e-17
43,4.4e-11,5.547177904428978e-17,6.762352447748354e-17
44,4.5000000000000006e-11,5.519090478201726e-17,6.282747176456815e-17
45,4.6e-11,6.108745844874953e-17,6.726356167341337e-17
46,4.7000000000000006e-11,5.596474515906431e-17,6.377435963344597e-17
47,4.8e-11,5.859292901599068e-17,7.003598511781352e-17
48,4.9000000000000005e-11,5.999989232798048e-17,6.753964720071455e-17
49,5e-11,6.289973979152263e-17,6.743301659160081e-17
50,5.1000000000000005e-11,5.69859061310261e-17,6.890459689848139e-17
51,5.2e-11,5.731305287112835e-17,6.810212517871244e-17
52,5.3000000000000004e-11,5.86654489071498e-17,6.954068160280057e-17
53,5.400000000000001e-11,5.999714944592383e-17,6.871281379437395e-17
54,5.5000000000000004e-11,6.095110619641753e-17,6.978489163974171e-17
55,5.600000000000001e-11,6.19334358672598e-17,7.379762099282796e-17
56,5.7000000000000003e-11,6.662219374169059e-17,7.287666994836032e-17
57,5.8000000000000007e-11,6.663967179113561e-17,7.343451670653401e-17
58,5.9e-11,6.143205383274019e-17,6.862074791934302e-17
59,6e-11,6.399955451841955e-17,7.352606215510997e-17
60,6.100000000000001e-11,6.864110358378896e-17,7.777542010964602e-17
61,6.2e-11,6.05899569797099e-17,7.401838949156113e-17
62,6.3e-11,6.860488846783564e-17,7.156397620135606e-17
63,6.4e-11,6.784200514332801e-17,7.775832637699846e-17
64,6.500000000000001e-11,7.02234240480157e-17,7.491056654492885e-17
65,6.6e-11,7.56978862082633e-17,7.723408471785175e-17
66,6.7e-11,7.275695062904896e-17,8.56961964132814e-17
67,6.800000000000001e-11,6.911677088476794e-17,8.422347063808669e-17
68,6.900000000000001e-11,7.288714743500401e-17,8.624826349326939e-17
69,7e-11,7.557400409511746e-17,8.467953345490925e-17
70,7.1e-11,7.433203418840604e-17,8.925147329938383e-17
71,7.200000000000001e-11,7.112812864630326e-17,8.559740839644558e-17
72,7.3e-11,7.525974943250941e-17,8.090509717193264e-17
73,7.4e-11,7.443812445153075e-17,8.846686620538656e-17
74,7.5e-11,7.948126944065571e-17,8.979444106655487e-17
75,7.600000000000001e-11,7.816392840508117e-17,9.316891962055099e-17
76,7.7e-11,8.119353993576203e-17,9.211844634559116e-17
