,Time,BUT,DMA
0,1e-12,9.355088861639674e-17,8.556500871261103e-17
1,2e-12,1.3205943319840188e-16,9.845538061737572e-17
2,3e-12,1.5900046540841204e-16,1.2024290759746714e-16
3,4e-12,1.9251072180854307e-16,1.3601665194583424e-16
4,5.0000000000000005e-12,1.5797234112680335e-16,1.311423809638102e-16
5,6e-12,1.90727092971435e-16,1.6056113025600692e-16
6,7.000000000000001e-12,1.9501435712039083e-16,1.7446810552891556e-16
7,8e-12,2.6012094153940363e-16,1.7671433338710268e-16
8,9.000000000000001e-12,3.09005337910734e-16,2.0780461375641822e-16
9,1.0000000000000001e-11,2.7668087691108544e-16,2.24092300811395e-16
10,1.1e-11,3.187083622701573e-16,2.53480354232341e-16
11,1.2e-11,3.3696817734070375e-16,2.5813471704224586e-16
12,1.3e-11,3.3163738104381974e-16,2.575065636885565e-16
13,1.4000000000000002e-11,3.340693602128888e-16,2.536708357744432e-16
14,1.5e-11,3.79593830149396e-16,2.8339584709749313e-16
15,1.6e-11,4.3352412045178226e-16,3.146309091673505e-16
16,1.7000000000000003e-11,4.998449461953261e-16,3.3456580294227856e-16
17,1.8000000000000002e-11,5.265881210417487e-16,3.604471349030405e-16
18,1.9000000000000002e-11,5.222304778700496e-16,3.8063750465242445e-16
19,2.0000000000000002e-11,5.064898547623162e-16,3.334461855408601e-16
20,2.1000000000000002e-11,5.177064279429245e-16,3.5830992422612687e-16
21,2.2e-11,5.743175163212612e-16,3.6180730436585537e-16
22,2.3e-11,5.461045262153774e-16,3.8368106105486245e-16
23,2.4e-11,5.81648178662779e-16,3.6774949907397255e-16
24,2.5e-11,5.376633949935229e-16,3.4186341259236025e-16
25,2.6e-11,5.720397713504083e-16,3.897086811051209e-16
26,2.7000000000000004e-11,6.040298767388323e-16,4.186670222219906e-16
27,2.8000000000000003e-11,6.359049813716191e-16,4.1646232086427945e-16
28,2.9000000000000003e-11,6.933657721081168e-16,4.4337365694996124e-16
29,3e-11,7.276312300690498e-16,4.457035637320111e-16
30,3.1e-11,7.44537144148065e-16,4.4207106701089905e-16
31,3.2e-11,7.936716766885126e-16,4.580008539533151e-16
32,3.3e-11,8.424153416419613e-16,4.93319195078639e-16
33,3.4000000000000005e-11,8.681884695108821e-16,5.113841871428328e-16
34,3.5e-11,8.99237354678405e-16,5.26975493150912e-16
35,3.6000000000000005e-11,8.683870280221681e-16,5.239744554541249e-16
36,3.7e-11,8.605587606800095e-16,5.220348604776576e-16
37,3.8000000000000004e-11,8.624503367534493e-16,5.738541773982991e-16
38,3.9e-11,8.75206519910137e-16,5.397190516644768e-16
39,4.0000000000000004e-11,8.652831808099304e-16,5.662333687421512e-16
40,4.1e-11,8.401956708058566e-16,5.246419371267423e-16
41,4.2000000000000004e-11,8.664558248122349e-16,5.336905168699576e-16
42,4.3e-11,9.047449486870778e-16,5.625816106362809e-16
43,4.4e-11,9.230740789809294e-16,5.409179562688654e-16
44,4.5000000000000006e-11,9.486690722387362e-16,5.891725864968719e-16
45,4.6e-11,9.354574872660537e-16,5.723136035294783e-16
46,4.7000000000000006e-11,9.280102910640081e-16,5.923960150189387e-16
47,4.8e-11,9.547082197722119e-16,5.980540108007849e-16
48,4.9000000000000005e-11,8.801764451581509e-16,5.964078548851538e-16
49,5e-11,9.00700506462867e-16,5.688141508877952e-16
50,5.1000000000000005e-11,9.067957138903086e-16,6.161425554432052e-16
51,5.2e-11,9.55813814497479e-16,6.538144017657444e-16
52,5.3000000000000004e-11,9.831676741698176e-16,6.399824608278966e-16
53,5.400000000000001e-11,9.658921815520967e-16,6.118950823277973e-16
54,5.5000000000000004e-11,9.34627714735279e-16,6.194727165586355e-16
55,5.600000000000001e-11,9.453237222811154e-16,6.16550747253258e-16
56,5.7000000000000003e-11,9.835737454086253e-16,6.218811426870146e-16
57,5.8000000000000007e-11,8.881761205860936e-16,5.588752944488139e-16
58,5.9e-11,9.035106058425254e-16,5.669577537740068e-16
59,6e-11,9.547360369038363e-16,5.973565780036586e-16
60,6.100000000000001e-11,8.635580226260026e-16,5.613342884486049e-16
61,6.2e-11,9.969783116956082e-16,5.903916789667838e-16
62,6.3e-11,9.275767051765885e-16,5.853625628205236e-16
63,6.4e-11,9.624756974650905e-16,6.415582244909123e-16
64,6.500000000000001e-11,9.861380778062512e-16,6.276628538149909e-16
65,6.6e-11,9.792692255564976e-16,6.073112135562873e-16
66,6.7e-11,9.367011921287124e-16,5.650803032917489e-16
67,6.800000000000001e-11,9.688856930392297e-16,5.722841307842596e-16
68,6.900000000000001e-11,1.0242276103251356e-15,5.91765716989415e-16
69,7e-11,1.0160559947875492e-15,5.903048190451007e-16
70,7.1e-11,9.004914566767604e-16,5.818042460979772e-16
71,7.200000000000001e-11,9.196321277800394e-16,5.686819076411968e-16
72,7.3e-11,9.714521679196401e-16,5.740961312442708e-16
73,7.4e-11,9.885605588927918e-16,5.86840531137398e-16
74,7.5e-11,9.990392027895939e-16,6.23962791504722e-16
75,7.600000000000001e-11,9.854057965253558e-16,5.636582134069013e-16
76,7.7e-11,9.760356579535423e-16,5.719933099241965e-16
77,7.8e-11,9.686154193966936e-16,5.944783848729644e-16
78,7.900000000000001e-11,1.038424905492762e-15,6.165521357933447e-16
79,8.000000000000001e-11,9.908571497227543e-16,6.056725180356573e-16
80,8.1e-11,1.0399748021885322e-15,6.018217923781476e-16
81,8.2e-11,1.0159287350002402e-15,6.104010211283683e-16
82,8.300000000000001e-11,1.0993956169881477e-15,6.535573524660538e-16
83,8.400000000000001e-11,1.1042733240415804e-15,6.768742386535909e-16
84,8.5e-11,1.1552020460248872e-15,6.507828292097985e-16
85,8.6e-11,1.0823369049055956e-15,6.479071965293324e-16
86,8.700000000000001e-11,1.0489858523986748e-15,6.517067123978572e-16
87,8.8e-11,1.0960690160751544e-15,6.189393229018016e-16
88,8.9e-11,1.0412587395849642e-15,6.456594259275281e-16
