,Time,PET,BUT
0,1e-12,5.0494612550823304e-17,8.742066090703507e-17
1,2e-12,5.781928973616675e-17,9.657995611233578e-17
2,3e-12,7.658384472098599e-17,1.264901765679312e-16
3,4e-12,7.675372238397662e-17,1.2022284257491626e-16
4,5.0000000000000005e-12,8.370807848986431e-17,1.532697008457905e-16
5,6e-12,9.866824308303682e-17,1.4365587904915272e-16
6,7.000000000000001e-12,9.70237727997009e-17,1.8952218390045954e-16
7,8e-12,1.0280305923663067e-16,1.8826467234653985e-16
8,9.000000000000001e-12,1.2178054984728267e-16,1.9652208704386838e-16
9,1.0000000000000001e-11,1.2633853068531627e-16,2.2623510781990844e-16
10,1.1e-11,1.3552557988654761e-16,2.1274492490134514e-16
11,1.2e-11,1.3997662713789958e-16,2.0324612279437502e-16
12,1.3e-11,1.5131198783495093e-16,2.5515439798606257e-16
13,1.4000000000000002e-11,1.514191576494211e-16,2.4391412887465264e-16
14,1.5e-11,1.6609478537815658e-16,2.3288569053224575e-16
15,1.6e-11,1.6818306532859088e-16,2.5454499650715157e-16
16,1.7000000000000003e-11,1.6524681908149057e-16,2.782363892587693e-16
17,1.8000000000000002e-11,1.7350247195695948e-16,3.044488837181102e-16
18,1.9000000000000002e-11,1.7689939535371183e-16,3.014416907658643e-16
19,2.0000000000000002e-11,2.0324586978483844e-16,3.6565883072052437e-16
20,2.1000000000000002e-11,2.1416292121205067e-16,3.857166807212218e-16
21,2.2e-11,2.080484257274381e-16,3.8552491578553877e-16
22,2.3e-11,2.352365939431449e-16,3.9562624656196936e-16
23,2.4e-11,2.332851406872064e-16,3.975339403485906e-16
24,2.5e-11,2.223754564344619e-16,3.9663197205728484e-16
25,2.6e-11,2.3372245490266426e-16,4.020502075652237e-16
26,2.7000000000000004e-11,2.3947447914806356e-16,4.3128996197140404e-16
27,2.8000000000000003e-11,2.293417005975785e-16,4.1670441646027816e-16
28,2.9000000000000003e-11,2.387222502768944e-16,4.204705299270277e-16
29,3e-11,2.2603807653302547e-16,4.2162949250174896e-16
30,3.1e-11,2.481548109086849e-16,4.28753355341856e-16
31,3.2e-11,2.6154754932908157e-16,3.8849596635082785e-16
32,3.3e-11,2.383250351637221e-16,4.3394120945463885e-16
33,3.4000000000000005e-11,2.5120086236880766e-16,3.8856417462799606e-16
34,3.5e-11,2.591813978386843e-16,4.363350978822989e-16
35,3.6000000000000005e-11,2.7264957245993817e-16,4.554435755178572e-16
36,3.7e-11,2.760661693972459e-16,4.670711137373764e-16
37,3.8000000000000004e-11,2.6603220198560506e-16,5.304346569111993e-16
38,3.9e-11,2.519592933996831e-16,4.985470674296975e-16
39,4.0000000000000004e-11,2.801826585072366e-16,5.23563749009571e-16
40,4.1e-11,2.806290889307527e-16,5.169463141554865e-16
41,4.2000000000000004e-11,2.8659384842605307e-16,5.080852220362037e-16
42,4.3e-11,2.8126712131548434e-16,5.548042967417661e-16
43,4.4e-11,2.9519286452747024e-16,5.470849517393604e-16
44,4.5000000000000006e-11,3.0223725138410035e-16,5.411841856371672e-16
45,4.6e-11,2.880202795079627e-16,5.954211496250476e-16
46,4.7000000000000006e-11,2.9792246948497635e-16,5.183358764857133e-16
47,4.8e-11,3.1847540882197107e-16,5.545639384737844e-16
48,4.9000000000000005e-11,3.203457123129708e-16,5.861297257045647e-16
49,5e-11,3.2954176567913524e-16,5.610903148417501e-16
50,5.1000000000000005e-11,3.1245068396529913e-16,5.311996771234327e-16
51,5.2e-11,3.2695572240872063e-16,6.181319963620263e-16
52,5.3000000000000004e-11,3.323172114723654e-16,6.649377400524505e-16
53,5.400000000000001e-11,3.6492699886675363e-16,6.64306794972332e-16
54,5.5000000000000004e-11,3.4538877640764256e-16,6.395133303014003e-16
55,5.600000000000001e-11,3.4448266305633217e-16,6.506400254120595e-16
56,5.7000000000000003e-11,3.289715864787545e-16,6.004404650718179e-16
57,5.8000000000000007e-11,3.619211930944461e-16,6.790299572658935e-16
58,5.9e-11,3.58173328276902e-16,6.53893307010144e-16
59,6e-11,3.5862030873521984e-16,5.995212976515789e-16
60,6.100000000000001e-11,3.6872421753557495e-16,5.733786160800575e-16
61,6.2e-11,3.8314632597711693e-16,6.539638389572801e-16
62,6.3e-11,3.839906931914224e-16,5.960561764915065e-16
63,6.4e-11,3.864243437877941e-16,6.42129585678074e-16
64,6.500000000000001e-11,3.820906033304328e-16,5.905034496077727e-16
65,6.6e-11,3.970064712253754e-16,6.305082006681086e-16
66,6.7e-11,3.913266164861462e-16,6.244041487161301e-16
67,6.800000000000001e-11,3.7778064907573785e-16,6.199577021826824e-16
68,6.900000000000001e-11,3.7499890692906185e-16,6.107869918307669e-16
69,7e-11,3.809780955258464e-16,6.173409234416924e-16
70,7.1e-11,3.9690339027361777e-16,5.831203363051661e-16
71,7.200000000000001e-11,3.871672323491617e-16,5.461708968018327e-16
72,7.3e-11,4.0515845272392003e-16,6.061286505654853e-16
73,7.4e-11,4.081408479975946e-16,6.526381948320699e-16
74,7.5e-11,4.1492015587088007e-16,5.910462477297635e-16
75,7.600000000000001e-11,4.072898105342679e-16,5.845849987446804e-16
76,7.7e-11,4.1543078955454833e-16,5.890447064650849e-16
77,7.8e-11,4.0006152247625007e-16,6.006643100636693e-16
78,7.900000000000001e-11,4.0811685183744765e-16,5.516351332043633e-16
79,8.000000000000001e-11,3.8226134112091177e-16,5.642070034705028e-16
80,8.1e-11,3.8642980279515008e-16,5.838221851734997e-16
81,8.2e-11,3.9960600668719774e-16,6.311003270300017e-16
82,8.300000000000001e-11,3.9349554871309654e-16,6.315879930403163e-16
83,8.400000000000001e-11,4.104962737069372e-16,6.128323397905334e-16
84,8.5e-11,3.895996860681397e-16,5.9570355519309e-16
85,8.6e-11,4.2757703909626135e-16,5.938806756202745e-16
86,8.700000000000001e-11,3.9143036796085206e-16,5.971771135337166e-16
87,8.8e-11,4.1266179796477807e-16,6.633360558952083e-16
88,8.9e-11,4.1014755236028703e-16,6.056472960278803e-16
89,9.000000000000001e-11,4.006152079670803e-16,6.055603104176819e-16
90,9.100000000000001e-11,4.278399316043741e-16,5.588201404000491e-16
91,9.2e-11,4.4256300825660644e-16,6.164554969746717e-16
92,9.3e-11,4.209745557647626e-16,6.1028779410416325e-16
93,9.400000000000001e-11,4.1689588182011375e-16,5.737238631487296e-16
94,9.500000000000001e-11,4.266034977962181e-16,5.6932302101624e-16
95,9.6e-11,4.385636731353979e-16,6.329700426072675e-16
96,9.7e-11,4.0643731524979305e-16,6.076870182493758e-16
97,9.800000000000001e-11,4.182812832090548e-16,5.948244974876782e-16
98,9.900000000000001e-11,4.2005704758534154e-16,5.83276501392956e-16
99,1e-10,4.1976840964697775e-16,5.776590051046448e-16
