,Time,PET,BUT
0,1e-12,4.5936327738721435e-17,6.979863654385129e-17
1,2e-12,5.053219670878585e-17,8.476831537364757e-17
2,3e-12,5.3290405363064647e-17,1.1919522202905723e-16
3,4e-12,5.53935682771577e-17,1.9118203057053355e-16
4,5.0000000000000005e-12,6.724307146864993e-17,1.9971552711475629e-16
5,6e-12,7.052345697450199e-17,1.8188631191373419e-16
6,7.000000000000001e-12,7.511223220214257e-17,1.930297680958582e-16
7,8e-12,8.623619432167285e-17,1.7852509740180507e-16
8,9.000000000000001e-12,8.69255283366148e-17,2.3921233068180846e-16
9,1.0000000000000001e-11,9.056374468876722e-17,2.3223057881908126e-16
10,1.1e-11,9.02524247704501e-17,2.0975913476839065e-16
11,1.2e-11,9.752760479164e-17,1.9759075690140666e-16
12,1.3e-11,1.146387473430389e-16,2.3215144043074983e-16
13,1.4000000000000002e-11,1.2777564731940494e-16,2.386031818489459e-16
14,1.5e-11,1.178444853012782e-16,2.892540632012339e-16
15,1.6e-11,1.2728660011520864e-16,2.841601590950533e-16
16,1.7000000000000003e-11,1.3035992410936739e-16,2.7084729407376917e-16
17,1.8000000000000002e-11,1.3897583450534847e-16,3.1222411648049137e-16
18,1.9000000000000002e-11,1.4646342446309214e-16,2.962881874215595e-16
19,2.0000000000000002e-11,1.418923156258472e-16,2.919165241149633e-16
20,2.1000000000000002e-11,1.4587666252698713e-16,3.5516378261486805e-16
21,2.2e-11,1.5797078534714222e-16,3.3346630733457315e-16
22,2.3e-11,1.6202418863955785e-16,4.3648415347391213e-16
23,2.4e-11,1.471791363492596e-16,3.4464855310224807e-16
24,2.5e-11,1.692409197763097e-16,4.591749959310376e-16
25,2.6e-11,1.5620544146202728e-16,4.2281859367444644e-16
26,2.7000000000000004e-11,1.504494163221701e-16,3.9610995434857217e-16
27,2.8000000000000003e-11,1.600924621171245e-16,4.0112494415740573e-16
28,2.9000000000000003e-11,1.602461241962381e-16,4.1770516831553596e-16
29,3e-11,1.6776477162929953e-16,3.5419279944623156e-16
30,3.1e-11,1.72261837526654e-16,4.3461166439551307e-16
31,3.2e-11,1.700585826810426e-16,4.877024337311721e-16
32,3.3e-11,1.778407691192627e-16,4.234417406359574e-16
33,3.4000000000000005e-11,1.8032041051782394e-16,4.2763838372986465e-16
34,3.5e-11,1.7846807571672687e-16,5.108825269388077e-16
35,3.6000000000000005e-11,1.8664322724827973e-16,4.428324714346824e-16
36,3.7e-11,1.8716111741651294e-16,5.174909105726273e-16
37,3.8000000000000004e-11,1.9245969347470205e-16,4.889098522374723e-16
38,3.9e-11,2.0604545028014982e-16,5.109900262672804e-16
39,4.0000000000000004e-11,2.0549306481784881e-16,4.638841591358329e-16
40,4.1e-11,2.2381683050582854e-16,5.630938485825331e-16
41,4.2000000000000004e-11,2.234265334704973e-16,5.195905533930114e-16
42,4.3e-11,2.25746193283903e-16,5.320400318118977e-16
