,Time,PET
56,5.7000000000000003e-11,3.4014750090720875e-16
57,5.8000000000000007e-11,3.4232095318835676e-16
58,5.9e-11,3.5893588258406947e-16
59,6e-11,3.74589651451729e-16
60,6.100000000000001e-11,3.386000709288418e-16
61,6.2e-11,3.2922998205455133e-16
62,6.3e-11,3.1279846303020003e-16
63,6.4e-11,3.2735428439445297e-16
64,6.500000000000001e-11,3.302822326110823e-16
65,6.6e-11,3.283544623802367e-16
66,6.7e-11,3.376745090677254e-16
67,6.800000000000001e-11,3.5139199555710655e-16
68,6.900000000000001e-11,3.496039067986322e-16
69,7e-11,3.398781443004868e-16
70,7.1e-11,3.347249707847116e-16
71,7.200000000000001e-11,3.345457689934033e-16
72,7.3e-11,3.2910917351584596e-16
73,7.4e-11,3.573766331086064e-16
74,7.5e-11,3.649115457747044e-16
75,7.600000000000001e-11,3.565269964455983e-16
76,7.7e-11,3.547303723234055e-16
77,7.8e-11,3.5261456122680438e-16
78,7.900000000000001e-11,3.5714540640904736e-16
79,8.000000000000001e-11,3.7673030051060226e-16
80,8.1e-11,3.8758546111166026e-16
81,8.2e-11,3.9466044096189376e-16
82,8.300000000000001e-11,3.822431293608903e-16
83,8.400000000000001e-11,3.8929758516099983e-16
84,8.5e-11,4.097840718227124e-16
85,8.6e-11,4.126295348185239e-16
86,8.700000000000001e-11,4.258871458296848e-16
87,8.8e-11,4.1088562022684894e-16
88,8.9e-11,4.2304480222471973e-16
89,9.000000000000001e-11,4.220625809168427e-16
90,9.100000000000001e-11,4.2822660040284743e-16
91,9.2e-11,4.104112781981784e-16
92,9.3e-11,4.1776875672813275e-16
93,9.400000000000001e-11,4.124092184290919e-16
94,9.500000000000001e-11,4.00152892561174e-16
95,9.6e-11,4.397939592945866e-16
96,9.7e-11,4.018085647923337e-16
97,9.800000000000001e-11,4.0300155154806444e-16
98,9.900000000000001e-11,4.119497928845093e-16
99,1e-10,4.202229040023503e-16
100,1.0100000000000001e-10,4.113733361705433e-16
101,1.0200000000000001e-10,4.2787743003167117e-16
102,1.03e-10,4.1764173884964723e-16
103,1.04e-10,4.1051081145592567e-16
104,1.0500000000000001e-10,4.0570207294546215e-16
105,1.0600000000000001e-10,4.2214961859090844e-16
106,1.07e-10,4.0387809625062933e-16
107,1.0800000000000001e-10,4.0359862199621523e-16
108,1.0900000000000001e-10,3.995119820096524e-16
109,1.1000000000000001e-10,4.446832436280017e-16
110,1.11e-10,4.235532111384258e-16
111,1.1200000000000001e-10,4.4347453802326614e-16
112,1.1300000000000001e-10,4.427602726496811e-16
113,1.1400000000000001e-10,4.141680152036561e-16
114,1.15e-10,4.2162475330740265e-16
115,1.1600000000000001e-10,4.1388147733203175e-16
116,1.17e-10,4.1419065027818654e-16
117,1.18e-10,4.1851544425494274e-16
118,1.19e-10,4.28697207878501e-16
119,1.2e-10,4.2050012564036983e-16
120,1.2100000000000002e-10,4.326025341469362e-16
121,1.2200000000000002e-10,4.2935824897716005e-16
122,1.2300000000000001e-10,4.157814646455917e-16
123,1.24e-10,4.309141014385429e-16
124,1.25e-10,4.053269995443935e-16
125,1.26e-10,4.1212771394378464e-16
126,1.27e-10,4.338375782059831e-16
127,1.28e-10,4.3501111005107183e-16
128,1.2900000000000002e-10,4.4187817230403214e-16
129,1.3000000000000002e-10,4.470558953608274e-16
130,1.31e-10,4.2527070715583914e-16
131,1.32e-10,4.3914914451349193e-16
132,1.33e-10,4.170205806625994e-16
133,1.34e-10,4.476372582316629e-16
134,1.35e-10,4.529032631971496e-16
135,1.3600000000000002e-10,4.487987202439623e-16
136,1.3700000000000002e-10,4.578434973001146e-16
137,1.3800000000000001e-10,4.504841595637019e-16
138,1.39e-10,4.4190133690481445e-16
139,1.4e-10,4.209884032300177e-16
140,1.41e-10,4.423212434520701e-16
141,1.42e-10,4.3330941415772413e-16
142,1.4300000000000002e-10,4.477114831242155e-16
143,1.4400000000000002e-10,4.594683031477417e-16
144,1.4500000000000002e-10,4.55005087303598e-16
145,1.46e-10,4.61347036633473e-16
146,1.47e-10,4.734522889793498e-16
147,1.48e-10,4.617383080489058e-16
148,1.49e-10,4.70190119490234e-16
149,1.5e-10,4.829619762933561e-16
150,1.5100000000000002e-10,4.753564443470266e-16
151,1.5200000000000002e-10,4.725222757506301e-16
152,1.5300000000000001e-10,4.726868826112236e-16
153,1.54e-10,4.70304616615034e-16
154,1.55e-10,4.592332787241226e-16
155,1.56e-10,5.008353938111705e-16
156,1.57e-10,4.579844979076186e-16
157,1.5800000000000002e-10,4.784635419107909e-16
158,1.5900000000000002e-10,4.957382477213694e-16
159,1.6000000000000002e-10,4.664684472531889e-16
160,1.61e-10,4.741491697064492e-16
161,1.62e-10,4.664285338268136e-16
162,1.63e-10,4.85068112605528e-16
163,1.64e-10,4.837128062594271e-16
164,1.6500000000000002e-10,4.733791235857738e-16
165,1.6600000000000002e-10,4.888792659294844e-16
166,1.6700000000000002e-10,4.729530547841129e-16
167,1.6800000000000001e-10,4.90224820293238e-16
168,1.69e-10,4.896755788942699e-16
169,1.7e-10,5.036094484350306e-16
170,1.71e-10,4.953472618268189e-16
171,1.72e-10,4.909311624333649e-16
172,1.7300000000000002e-10,5.043153794764907e-16
173,1.7400000000000002e-10,5.151178763246887e-16
174,1.7500000000000002e-10,4.785297664644762e-16
175,1.76e-10,5.058403509508803e-16
176,1.77e-10,5.0864271222542e-16
177,1.78e-10,5.112039938233562e-16
178,1.79e-10,5.008148186722671e-16
179,1.8000000000000002e-10,5.058883648162189e-16
180,1.8100000000000002e-10,5.18285512279113e-16
181,1.8200000000000002e-10,5.186381449407414e-16
182,1.8300000000000001e-10,5.213376116382055e-16
183,1.84e-10,5.132252525796269e-16
184,1.85e-10,5.219436386969356e-16
185,1.86e-10,5.396135409065299e-16
186,1.8700000000000003e-10,5.187641511707737e-16
187,1.8800000000000002e-10,5.007775713669726e-16
188,1.8900000000000002e-10,5.018632802560521e-16
189,1.9000000000000002e-10,4.974002378907145e-16
190,1.91e-10,5.081491081173828e-16
191,1.92e-10,5.142762811162232e-16
192,1.93e-10,4.903618505277188e-16
193,1.94e-10,4.777305922920367e-16
194,1.9500000000000002e-10,4.943956596441506e-16
195,1.9600000000000002e-10,5.126152457765153e-16
196,1.9700000000000002e-10,5.035562184592477e-16
197,1.9800000000000001e-10,4.995764032814052e-16
198,1.99e-10,5.184502350708595e-16
199,2e-10,5.226127690714515e-16
200,2.01e-10,5.044088771594419e-16
201,2.0200000000000003e-10,5.072355422031574e-16
202,2.0300000000000002e-10,5.100528148023195e-16
203,2.0400000000000002e-10,5.013925823088924e-16
204,2.0500000000000002e-10,4.978777609729491e-16
205,2.06e-10,5.352584309517686e-16
206,2.07e-10,5.163026000654385e-16
207,2.08e-10,5.192893948707014e-16
208,2.0900000000000003e-10,5.192379044322441e-16
209,2.1000000000000002e-10,5.173188951989964e-16
210,2.1100000000000002e-10,5.057631563456555e-16
211,2.1200000000000002e-10,5.14337521894926e-16
212,2.1300000000000001e-10,5.325995983225335e-16
213,2.14e-10,5.147747479273443e-16
214,2.15e-10,5.091316813381289e-16
215,2.1600000000000003e-10,5.313981367205011e-16
216,2.1700000000000003e-10,5.023345211538194e-16
217,2.1800000000000002e-10,5.038787868412824e-16
218,2.1900000000000002e-10,4.984964112121347e-16
219,2.2000000000000002e-10,5.061908113641831e-16
220,2.21e-10,5.060925609656973e-16
221,2.22e-10,5.360881340431632e-16
222,2.23e-10,5.254303161161963e-16
223,2.2400000000000003e-10,5.199356153212653e-16
224,2.2500000000000002e-10,5.241772260467586e-16
225,2.2600000000000002e-10,5.117582491750912e-16
226,2.2700000000000002e-10,5.330602686574143e-16
227,2.2800000000000001e-10,5.157853611999908e-16
228,2.29e-10,5.154035050332293e-16
229,2.3e-10,5.381398272532416e-16
230,2.3100000000000003e-10,5.348367601107196e-16
231,2.3200000000000003e-10,5.296067100922929e-16
232,2.33e-10,5.289453925513569e-16
233,2.34e-10,5.362402998032308e-16
234,2.35e-10,5.354534414572618e-16
235,2.36e-10,5.472226938293523e-16
236,2.37e-10,5.393035946474234e-16
237,2.38e-10,5.566800135957455e-16
238,2.39e-10,5.385521834226795e-16
239,2.4e-10,5.457199233939836e-16
240,2.41e-10,5.346778489597148e-16
241,2.4200000000000004e-10,5.360897089577516e-16
242,2.4300000000000004e-10,5.402019650666761e-16
243,2.4400000000000004e-10,5.558696142468885e-16
244,2.4500000000000003e-10,5.570456909617543e-16
245,2.4600000000000003e-10,5.252353432194547e-16
246,2.4700000000000003e-10,5.412027085126675e-16
247,2.48e-10,5.366862773130744e-16
248,2.49e-10,5.353680127163576e-16
249,2.5e-10,5.406443520997007e-16
250,2.51e-10,5.363981268159279e-16
251,2.52e-10,5.472552824710644e-16
252,2.53e-10,5.424581327446691e-16
253,2.54e-10,5.382756672777953e-16
254,2.55e-10,5.389456930616207e-16
255,2.56e-10,5.372975465490103e-16
256,2.5700000000000004e-10,5.580211001909015e-16
257,2.5800000000000004e-10,5.420261437030634e-16
258,2.5900000000000004e-10,5.713459279741872e-16
259,2.6000000000000003e-10,5.840873278421337e-16
260,2.6100000000000003e-10,5.755057924240616e-16
261,2.62e-10,5.650914720841051e-16
262,2.63e-10,5.398805462035858e-16
263,2.64e-10,5.526874542814496e-16
264,2.65e-10,5.63694179155522e-16
265,2.66e-10,5.537610061325035e-16
266,2.67e-10,5.555363510915183e-16
267,2.68e-10,5.666517615815574e-16
268,2.69e-10,5.825476910420526e-16
269,2.7e-10,5.432087789524262e-16
270,2.7100000000000005e-10,5.375755855092363e-16
271,2.7200000000000004e-10,5.666068066474412e-16
272,2.7300000000000004e-10,5.295149302941857e-16
273,2.7400000000000004e-10,5.589671678864925e-16
274,2.7500000000000003e-10,5.665041652608914e-16
275,2.7600000000000003e-10,5.609688481488665e-16
276,2.77e-10,5.556980200519099e-16
277,2.78e-10,5.440696070697703e-16
278,2.79e-10,5.664161361869464e-16
279,2.8e-10,5.824056939739551e-16
280,2.81e-10,5.462384434415917e-16
281,2.82e-10,5.390639490421753e-16
282,2.83e-10,5.516467860889157e-16
283,2.84e-10,5.499174370510976e-16
284,2.85e-10,5.523157919120069e-16
285,2.8600000000000005e-10,5.338054316845803e-16
286,2.8700000000000004e-10,5.370860449668618e-16
287,2.8800000000000004e-10,5.461366699904706e-16
288,2.8900000000000004e-10,5.433606069114193e-16
289,2.9000000000000003e-10,5.561381703296661e-16
290,2.9100000000000003e-10,5.439325097016403e-16
291,2.92e-10,5.496755943605948e-16
292,2.93e-10,5.645175960624018e-16
293,2.94e-10,5.463161710033869e-16
294,2.95e-10,5.429690921560219e-16
295,2.96e-10,5.364533498555094e-16
296,2.97e-10,5.350229686867476e-16
297,2.98e-10,5.540211835369325e-16
298,2.99e-10,5.524604270641808e-16
299,3e-10,5.190254640340377e-16
300,3.0100000000000005e-10,5.607799263908444e-16
301,3.0200000000000004e-10,5.583072314751156e-16
302,3.0300000000000004e-10,5.539473785963075e-16
303,3.0400000000000004e-10,5.544309314138363e-16
304,3.0500000000000003e-10,5.680680368213187e-16
305,3.0600000000000003e-10,5.460520411019588e-16
306,3.07e-10,5.461728774065045e-16
307,3.08e-10,5.579434975775354e-16
308,3.09e-10,5.568668897484807e-16
309,3.1e-10,5.410762336602116e-16
310,3.11e-10,5.62991396044854e-16
311,3.12e-10,5.643431079876735e-16
312,3.13e-10,5.572697506408108e-16
313,3.14e-10,5.491344658931174e-16
314,3.1500000000000005e-10,5.54455183320853e-16
315,3.1600000000000005e-10,5.793060721087319e-16
316,3.1700000000000004e-10,5.3857658806144265e-16
317,3.1800000000000004e-10,5.563499343074004e-16
318,3.1900000000000004e-10,5.583869334914253e-16
319,3.2000000000000003e-10,5.577556526912209e-16
320,3.2100000000000003e-10,5.742787094495098e-16
321,3.22e-10,5.776546141121699e-16
322,3.23e-10,5.622004998828264e-16
323,3.24e-10,5.808795601281693e-16
324,3.25e-10,5.752786791268887e-16
325,3.26e-10,5.959361252821204e-16
326,3.27e-10,5.924356965318996e-16
327,3.28e-10,5.610189053109905e-16
328,3.29e-10,5.712161856489004e-16
329,3.3000000000000005e-10,5.675930796867645e-16
330,3.3100000000000005e-10,6.249539301572794e-16
331,3.3200000000000004e-10,5.524749203906913e-16
332,3.3300000000000004e-10,5.725718992858008e-16
333,3.3400000000000004e-10,5.58318350948781e-16
334,3.3500000000000003e-10,5.860775062332737e-16
335,3.3600000000000003e-10,5.839321796097727e-16
336,3.37e-10,5.8275652381829e-16
337,3.38e-10,5.732711615292479e-16
338,3.39e-10,5.585942143952176e-16
339,3.4e-10,5.702887939552159e-16
340,3.41e-10,6.051093552420946e-16
341,3.42e-10,5.802276456734383e-16
342,3.43e-10,5.848119976127861e-16
343,3.44e-10,5.781676861745017e-16
344,3.4500000000000005e-10,5.760506021334802e-16
345,3.4600000000000005e-10,5.693898899711592e-16
346,3.4700000000000004e-10,5.855292691972552e-16
347,3.4800000000000004e-10,5.899988892691087e-16
348,3.4900000000000004e-10,5.842616859898314e-16
349,3.5000000000000003e-10,5.654549240949409e-16
350,3.5100000000000003e-10,5.872229715041584e-16
351,3.52e-10,5.771050276832828e-16
352,3.53e-10,5.590292453113271e-16
353,3.54e-10,5.734991277160389e-16
354,3.55e-10,5.511211065234851e-16
355,3.56e-10,5.639971626104839e-16
356,3.57e-10,5.769604013732133e-16
357,3.58e-10,5.781890271243221e-16
358,3.5900000000000005e-10,5.731093302280414e-16
359,3.6000000000000005e-10,5.716230001032427e-16
360,3.6100000000000005e-10,5.71024090031007e-16
361,3.6200000000000004e-10,5.752446026518803e-16
362,3.6300000000000004e-10,5.657377805407409e-16
363,3.6400000000000004e-10,5.866425789193382e-16
364,3.6500000000000003e-10,5.89830482864903e-16
365,3.6600000000000003e-10,5.757789624863949e-16
366,3.67e-10,6.073499646860998e-16
367,3.68e-10,5.760035725849686e-16
368,3.69e-10,5.883528419712953e-16
369,3.7e-10,5.821019407302194e-16
370,3.71e-10,5.718823419790775e-16
371,3.72e-10,5.649570916199207e-16
372,3.73e-10,6.058499092659287e-16
373,3.7400000000000005e-10,5.811499884090516e-16
374,3.7500000000000005e-10,5.875350501225892e-16
375,3.7600000000000005e-10,5.947276677315452e-16
376,3.7700000000000004e-10,5.913409295651403e-16
377,3.7800000000000004e-10,5.942244253876265e-16
378,3.7900000000000004e-10,5.975119576330246e-16
379,3.8000000000000003e-10,5.785454547932522e-16
380,3.8100000000000003e-10,5.933535743156672e-16
381,3.82e-10,5.677619080144733e-16
382,3.83e-10,5.852453544655966e-16
383,3.84e-10,5.855133185179324e-16
384,3.85e-10,5.953448267720019e-16
385,3.86e-10,5.58990936641888e-16
386,3.87e-10,5.784125056470525e-16
387,3.88e-10,5.862549280310831e-16
388,3.8900000000000005e-10,5.778147398566606e-16
389,3.9000000000000005e-10,5.896636965862469e-16
390,3.9100000000000005e-10,5.837247687313956e-16
391,3.9200000000000004e-10,5.924811164210053e-16
392,3.9300000000000004e-10,5.822202115929055e-16
393,3.9400000000000004e-10,6.020092959033886e-16
394,3.9500000000000003e-10,5.900512700568573e-16
395,3.9600000000000003e-10,6.292415093242781e-16
396,3.97e-10,6.163301879109874e-16
397,3.98e-10,5.929361180252671e-16
398,3.99e-10,6.053296128809251e-16
399,4e-10,6.063536546558777e-16
400,4.01e-10,6.265500833376476e-16
401,4.02e-10,6.120826766035101e-16
402,4.0300000000000006e-10,5.823547885703461e-16
403,4.0400000000000005e-10,5.9694226574999e-16
404,4.0500000000000005e-10,5.881544881090131e-16
405,4.0600000000000005e-10,6.065363061630284e-16
406,4.0700000000000004e-10,5.982400011460674e-16
407,4.0800000000000004e-10,5.801639682788067e-16
408,4.0900000000000004e-10,5.93112009684346e-16
409,4.1000000000000003e-10,5.887796186384822e-16
410,4.1100000000000003e-10,5.859295438524576e-16
411,4.12e-10,5.610788958571902e-16
412,4.13e-10,5.850757885657753e-16
413,4.14e-10,6.098462210467618e-16
414,4.15e-10,5.787484917171562e-16
415,4.16e-10,5.777388765505662e-16
416,4.17e-10,5.653785016435785e-16
417,4.1800000000000006e-10,5.881579102738951e-16
418,4.1900000000000005e-10,5.87343808303335e-16
419,4.2000000000000005e-10,5.841649253531588e-16
420,4.2100000000000005e-10,5.677245556656942e-16
421,4.2200000000000004e-10,6.003593389021053e-16
422,4.2300000000000004e-10,5.749995142501247e-16
423,4.2400000000000004e-10,5.728931096090107e-16
424,4.2500000000000003e-10,5.92490320248833e-16
425,4.2600000000000003e-10,5.9400954299257e-16
426,4.27e-10,5.94668159200507e-16
427,4.28e-10,5.878482614940712e-16
428,4.29e-10,5.832754977875645e-16
429,4.3e-10,5.852079688444189e-16
430,4.31e-10,5.999286695453109e-16
431,4.3200000000000006e-10,6.043040993538559e-16
432,4.3300000000000006e-10,6.05091364543966e-16
433,4.3400000000000005e-10,6.228345512180289e-16
434,4.3500000000000005e-10,6.250877864296035e-16
435,4.3600000000000005e-10,6.044686256546701e-16
436,4.3700000000000004e-10,6.074653807045819e-16
437,4.3800000000000004e-10,6.004337889067734e-16
438,4.3900000000000003e-10,6.07390132878405e-16
439,4.4000000000000003e-10,5.973491710376847e-16
440,4.4100000000000003e-10,5.851410834126797e-16
441,4.42e-10,5.687432575236897e-16
442,4.43e-10,6.007773103387442e-16
443,4.44e-10,5.740707520727552e-16
444,4.45e-10,6.022458305858988e-16
445,4.46e-10,5.969461179678904e-16
446,4.4700000000000006e-10,5.964193392968637e-16
447,4.4800000000000006e-10,5.918523477413546e-16
448,4.4900000000000005e-10,5.981123280774052e-16
449,4.5000000000000005e-10,6.211960614776549e-16
450,4.5100000000000005e-10,6.028225292253904e-16
451,4.5200000000000004e-10,5.965003559896449e-16
452,4.5300000000000004e-10,5.992401142900788e-16
453,4.5400000000000003e-10,6.189876626563776e-16
454,4.5500000000000003e-10,6.147563855198892e-16
455,4.5600000000000003e-10,6.160850897272438e-16
456,4.57e-10,6.211389548263682e-16
457,4.58e-10,6.022112860065396e-16
458,4.59e-10,6.055189251827145e-16
459,4.6e-10,6.085510518768974e-16
460,4.61e-10,6.063316524635626e-16
461,4.6200000000000006e-10,5.873672971059839e-16
462,4.6300000000000006e-10,5.850502460676811e-16
463,4.6400000000000005e-10,5.811257550938119e-16
464,4.6500000000000005e-10,6.0453766457337e-16
465,4.66e-10,5.824382984562806e-16
466,4.67e-10,5.985758130178168e-16
467,4.68e-10,6.017926557193421e-16
468,4.69e-10,5.788722466441818e-16
469,4.7e-10,6.170425638430631e-16
470,4.71e-10,5.929075895635388e-16
471,4.72e-10,6.006461110461152e-16
472,4.73e-10,6.004341353228768e-16
473,4.74e-10,5.913753361563083e-16
474,4.75e-10,5.944123596993703e-16
475,4.76e-10,5.675248521500795e-16
476,4.77e-10,5.808554718323844e-16
477,4.78e-10,6.085366883936088e-16
478,4.79e-10,5.970888929232611e-16
479,4.8e-10,6.196528154874484e-16
480,4.81e-10,5.850414958227373e-16
481,4.82e-10,6.002702538896837e-16
482,4.83e-10,5.943336957632204e-16
483,4.840000000000001e-10,5.811478826051729e-16
484,4.850000000000001e-10,5.825486868645031e-16
485,4.860000000000001e-10,5.666444321835695e-16
486,4.870000000000001e-10,5.995673641163242e-16
487,4.880000000000001e-10,5.783035747168163e-16
488,4.890000000000001e-10,5.966764697049946e-16
489,4.900000000000001e-10,5.716691314495773e-16
490,4.910000000000001e-10,5.81713594962523e-16
491,4.920000000000001e-10,5.894972999479057e-16
492,4.930000000000001e-10,6.07328276556058e-16
493,4.940000000000001e-10,5.815730931854687e-16
494,4.95e-10,6.142418818373404e-16
495,4.96e-10,6.180850754814805e-16
496,4.97e-10,6.1474746802523655e-16
497,4.98e-10,5.891961042327956e-16
498,4.99e-10,5.839949534415604e-16
499,5e-10,6.027269490835897e-16
500,5.01e-10,5.915438393137898e-16
501,5.02e-10,6.01295984877053e-16
502,5.03e-10,5.794524342083247e-16
503,5.04e-10,5.805388697600072e-16
504,5.05e-10,6.152256783400694e-16
505,5.06e-10,6.23992500410256e-16
506,5.07e-10,6.057604029364373e-16
507,5.08e-10,5.90262072067644e-16
508,5.09e-10,5.84857307122172e-16
509,5.1e-10,6.085979363400939e-16
510,5.11e-10,6.167285460283755e-16
511,5.12e-10,6.113238305283412e-16
512,5.130000000000001e-10,6.055532343750262e-16
513,5.140000000000001e-10,6.186250518722254e-16
514,5.150000000000001e-10,6.132813356185543e-16
515,5.160000000000001e-10,5.922421696135004e-16
516,5.170000000000001e-10,5.992828810551109e-16
517,5.180000000000001e-10,6.141745789247969e-16
518,5.190000000000001e-10,5.96185678980834e-16
519,5.200000000000001e-10,5.865443056292034e-16
520,5.210000000000001e-10,6.00821105480635e-16
521,5.220000000000001e-10,6.144549944373385e-16
522,5.230000000000001e-10,6.093393579608375e-16
523,5.24e-10,6.126998007059644e-16
524,5.25e-10,5.975971284324317e-16
525,5.26e-10,5.806758428237573e-16
526,5.27e-10,6.189306060553666e-16
527,5.28e-10,6.22198692766149e-16
528,5.29e-10,6.007158465071495e-16
529,5.3e-10,6.181123530541258e-16
530,5.31e-10,6.297006044599151e-16
531,5.32e-10,6.096443077947885e-16
532,5.33e-10,6.093846789620546e-16
533,5.34e-10,6.072819840923563e-16
534,5.35e-10,6.192984286479161e-16
535,5.36e-10,5.8935729862975e-16
536,5.37e-10,6.194171621345136e-16
537,5.38e-10,6.248594446896288e-16
538,5.39e-10,6.056593345989902e-16
539,5.4e-10,5.803202922789759e-16
540,5.41e-10,5.846397904234346e-16
541,5.420000000000001e-10,6.062928737409247e-16
542,5.430000000000001e-10,6.007213007993267e-16
543,5.440000000000001e-10,5.920204934814702e-16
544,5.450000000000001e-10,6.043176393013367e-16
545,5.460000000000001e-10,6.019415901607851e-16
546,5.470000000000001e-10,6.005714103168962e-16
547,5.480000000000001e-10,5.998201425055618e-16
548,5.490000000000001e-10,6.215080645120639e-16
549,5.500000000000001e-10,5.957251939968111e-16
550,5.510000000000001e-10,5.894562383774318e-16
551,5.520000000000001e-10,6.104891902982381e-16
552,5.530000000000001e-10,6.175901795687859e-16
553,5.54e-10,6.247163294756986e-16
554,5.55e-10,6.196896774500387e-16
555,5.56e-10,6.232839469339047e-16
556,5.57e-10,6.118818848700932e-16
557,5.58e-10,6.067517997530222e-16
558,5.59e-10,6.15240029016439e-16
559,5.6e-10,6.306936703202217e-16
560,5.61e-10,6.248515146033402e-16
561,5.62e-10,6.043119769721376e-16
562,5.63e-10,5.994156350385262e-16
563,5.64e-10,6.258681543004774e-16
564,5.65e-10,5.916731821187315e-16
565,5.66e-10,6.145419393169005e-16
566,5.67e-10,6.084883819402796e-16
567,5.68e-10,6.300434498391486e-16
568,5.69e-10,6.19489214513627e-16
569,5.7e-10,6.128653294672925e-16
570,5.71e-10,6.116922913905627e-16
571,5.720000000000001e-10,6.230536017761722e-16
572,5.730000000000001e-10,6.1452883174965105e-16
573,5.740000000000001e-10,6.083599665373933e-16
574,5.750000000000001e-10,6.070860572601826e-16
575,5.760000000000001e-10,6.384984099844136e-16
576,5.770000000000001e-10,6.321884476752935e-16
577,5.780000000000001e-10,6.285575978327343e-16
578,5.790000000000001e-10,6.316922294830748e-16
579,5.800000000000001e-10,6.321503317768129e-16
580,5.810000000000001e-10,6.393161375278814e-16
581,5.820000000000001e-10,6.165407218267889e-16
582,5.830000000000001e-10,6.216178006013465e-16
583,5.84e-10,6.337952322296125e-16
584,5.85e-10,6.209862515508944e-16
585,5.86e-10,6.535124696393921e-16
586,5.87e-10,6.683245201118402e-16
587,5.88e-10,6.408731221582474e-16
588,5.89e-10,6.434990663438474e-16
589,5.9e-10,6.591915828539818e-16
590,5.91e-10,6.356801137044036e-16
591,5.92e-10,6.1661921501303e-16
592,5.93e-10,6.233824243965841e-16
593,5.94e-10,6.288111929279004e-16
594,5.95e-10,6.344185843027855e-16
595,5.96e-10,6.399465646867831e-16
596,5.97e-10,6.477110500457504e-16
597,5.98e-10,6.678070698931375e-16
598,5.99e-10,6.33112924902578e-16
599,6e-10,6.077817053332991e-16
600,6.010000000000001e-10,6.229286218294179e-16
601,6.020000000000001e-10,6.335242772914531e-16
602,6.030000000000001e-10,6.481056162539472e-16
603,6.040000000000001e-10,6.544742482751995e-16
604,6.050000000000001e-10,6.565867397090377e-16
605,6.060000000000001e-10,6.173468729552847e-16
606,6.070000000000001e-10,6.52005960372202e-16
607,6.080000000000001e-10,6.346526105177819e-16
608,6.090000000000001e-10,6.361096541345899e-16
609,6.100000000000001e-10,6.545088629116624e-16
610,6.110000000000001e-10,6.558875968656898e-16
611,6.120000000000001e-10,6.328188603820917e-16
612,6.130000000000001e-10,6.337999634689309e-16
613,6.14e-10,6.212645932772978e-16
614,6.15e-10,6.342617519204336e-16
615,6.16e-10,6.716867581562602e-16
616,6.17e-10,6.666424405581741e-16
617,6.18e-10,6.596915141689527e-16
618,6.19e-10,6.638553235716322e-16
619,6.2e-10,6.603515510352526e-16
620,6.21e-10,6.587334253296409e-16
621,6.22e-10,6.775618714150086e-16
622,6.23e-10,6.559166384976314e-16
623,6.24e-10,6.795717816049207e-16
624,6.25e-10,6.747373952902507e-16
625,6.26e-10,6.739552516048644e-16
626,6.27e-10,6.59945774547034e-16
627,6.28e-10,6.620418455213902e-16
628,6.29e-10,6.661940211530215e-16
