,Time,PET
143,1.4400000000000002e-10,4.748254503754037e-16
144,1.4500000000000002e-10,4.860799721964145e-16
145,1.46e-10,5.030444546611375e-16
146,1.47e-10,4.709669740762086e-16
147,1.48e-10,4.857365005733178e-16
148,1.49e-10,4.826226837576298e-16
149,1.5e-10,4.877117657893928e-16
150,1.5100000000000002e-10,4.933311223166897e-16
151,1.5200000000000002e-10,5.018058945348989e-16
152,1.5300000000000001e-10,4.781718425815127e-16
153,1.54e-10,4.889983133198433e-16
154,1.55e-10,4.869977489909497e-16
155,1.56e-10,4.836311362313069e-16
156,1.57e-10,4.866791367804263e-16
157,1.5800000000000002e-10,4.645377856101283e-16
158,1.5900000000000002e-10,4.838794596117162e-16
159,1.6000000000000002e-10,4.585860888531583e-16
160,1.61e-10,4.457345478456123e-16
161,1.62e-10,4.749732145514098e-16
162,1.63e-10,4.744904139545536e-16
163,1.64e-10,4.864971945827864e-16
164,1.6500000000000002e-10,4.797241403214351e-16
165,1.6600000000000002e-10,4.843275433214498e-16
166,1.6700000000000002e-10,4.7333987986612975e-16
167,1.6800000000000001e-10,4.81255274273574e-16
168,1.69e-10,4.773087130799892e-16
169,1.7e-10,4.960076254203833e-16
170,1.71e-10,4.732630301668528e-16
171,1.72e-10,4.678076836305791e-16
172,1.7300000000000002e-10,4.73120788656049e-16
173,1.7400000000000002e-10,4.800894993144193e-16
174,1.7500000000000002e-10,5.126078173231688e-16
175,1.76e-10,4.968715984560717e-16
176,1.77e-10,5.03001528556174e-16
177,1.78e-10,4.884322156817643e-16
178,1.79e-10,4.88333135593572e-16
179,1.8000000000000002e-10,4.724702425648646e-16
180,1.8100000000000002e-10,4.8271582074318e-16
181,1.8200000000000002e-10,4.771708486698612e-16
182,1.8300000000000001e-10,5.133039385886622e-16
183,1.84e-10,4.929829491784799e-16
184,1.85e-10,5.031144775051497e-16
185,1.86e-10,4.888784761846856e-16
186,1.8700000000000003e-10,4.78325671003542e-16
187,1.8800000000000002e-10,4.935914344170326e-16
188,1.8900000000000002e-10,4.889851961665616e-16
189,1.9000000000000002e-10,4.811795062070274e-16
190,1.91e-10,4.865646614630094e-16
191,1.92e-10,4.870256122323161e-16
192,1.93e-10,4.924561717433877e-16
193,1.94e-10,4.917679700048583e-16
194,1.9500000000000002e-10,4.944850563169616e-16
195,1.9600000000000002e-10,4.978665602691201e-16
196,1.9700000000000002e-10,5.08570533962498e-16
197,1.9800000000000001e-10,4.955382629331047e-16
198,1.99e-10,4.957598757544539e-16
199,2e-10,5.184063637408676e-16
200,2.01e-10,5.283316084007715e-16
201,2.0200000000000003e-10,4.980278000200092e-16
202,2.0300000000000002e-10,5.024055665042787e-16
203,2.0400000000000002e-10,5.133334553333702e-16
204,2.0500000000000002e-10,5.0733026816669e-16
205,2.06e-10,5.147977051884348e-16
206,2.07e-10,5.182186209452657e-16
207,2.08e-10,5.073458340471205e-16
208,2.0900000000000003e-10,5.164307834215079e-16
209,2.1000000000000002e-10,5.195344325531016e-16
210,2.1100000000000002e-10,5.199807389419814e-16
211,2.1200000000000002e-10,5.136711538662269e-16
212,2.1300000000000001e-10,5.228654275086024e-16
213,2.14e-10,5.143213396754986e-16
214,2.15e-10,4.899623151809493e-16
215,2.1600000000000003e-10,5.160699490720434e-16
216,2.1700000000000003e-10,5.217875910362657e-16
217,2.1800000000000002e-10,5.221278395829806e-16
218,2.1900000000000002e-10,5.132451483478946e-16
219,2.2000000000000002e-10,5.215813232549889e-16
220,2.21e-10,5.235843924564098e-16
221,2.22e-10,5.13613067457267e-16
222,2.23e-10,5.236685705167099e-16
223,2.2400000000000003e-10,5.158908882423312e-16
224,2.2500000000000002e-10,5.177536128287625e-16
225,2.2600000000000002e-10,5.109106850997654e-16
226,2.2700000000000002e-10,5.061687424739291e-16
227,2.2800000000000001e-10,5.039594121469768e-16
228,2.29e-10,5.061017734314796e-16
229,2.3e-10,4.948282682428842e-16
230,2.3100000000000003e-10,5.302924066612842e-16
231,2.3200000000000003e-10,5.217216001625696e-16
232,2.33e-10,5.503212870415056e-16
233,2.34e-10,5.212246491929879e-16
234,2.35e-10,5.236016347606689e-16
235,2.36e-10,5.148854636317084e-16
236,2.37e-10,5.226822639632921e-16
237,2.38e-10,5.14810004999429e-16
238,2.39e-10,5.16115159860379e-16
239,2.4e-10,5.159774159318975e-16
240,2.41e-10,5.004753647052589e-16
241,2.4200000000000004e-10,5.153232021265022e-16
242,2.4300000000000004e-10,5.123189894442196e-16
243,2.4400000000000004e-10,5.150571303604997e-16
244,2.4500000000000003e-10,5.310129391334854e-16
245,2.4600000000000003e-10,5.158029100024018e-16
246,2.4700000000000003e-10,5.183577563912808e-16
247,2.48e-10,5.321507585517672e-16
248,2.49e-10,5.338186691981667e-16
249,2.5e-10,5.183001688355606e-16
250,2.51e-10,5.277584739555047e-16
251,2.52e-10,5.393461735833811e-16
252,2.53e-10,5.291068816613202e-16
253,2.54e-10,5.25208672625726e-16
254,2.55e-10,5.136665604815574e-16
255,2.56e-10,5.063197973057196e-16
256,2.5700000000000004e-10,5.256977334588728e-16
257,2.5800000000000004e-10,5.139000408385663e-16
258,2.5900000000000004e-10,5.191650406854036e-16
259,2.6000000000000003e-10,5.051351556465395e-16
260,2.6100000000000003e-10,5.262236996565936e-16
261,2.62e-10,5.260231694066069e-16
262,2.63e-10,5.127291966623028e-16
263,2.64e-10,5.233954686277737e-16
264,2.65e-10,5.138851573187148e-16
265,2.66e-10,5.021154751452199e-16
266,2.67e-10,5.158170671962609e-16
267,2.68e-10,5.174115194625578e-16
268,2.69e-10,5.204116407914906e-16
269,2.7e-10,5.089401355361371e-16
270,2.7100000000000005e-10,4.942612542239399e-16
271,2.7200000000000004e-10,5.20215696996742e-16
272,2.7300000000000004e-10,5.29793819142273e-16
273,2.7400000000000004e-10,5.109122200329321e-16
274,2.7500000000000003e-10,5.067191748378439e-16
275,2.7600000000000003e-10,5.097678255366633e-16
276,2.77e-10,5.042088663721221e-16
277,2.78e-10,5.096360733886266e-16
278,2.79e-10,5.221074835054749e-16
279,2.8e-10,5.1332938533099185e-16
280,2.81e-10,5.182604303324092e-16
281,2.82e-10,5.249199820842152e-16
282,2.83e-10,5.207412310329406e-16
283,2.84e-10,5.223126742996213e-16
284,2.85e-10,5.086498186330735e-16
285,2.8600000000000005e-10,5.050255356856551e-16
286,2.8700000000000004e-10,4.928013272824134e-16
287,2.8800000000000004e-10,4.903447037198147e-16
288,2.8900000000000004e-10,5.137332365367985e-16
289,2.9000000000000003e-10,5.195544160948596e-16
290,2.9100000000000003e-10,5.01918322105522e-16
291,2.92e-10,5.022203333729549e-16
292,2.93e-10,5.272240360882741e-16
293,2.94e-10,5.27060954930248e-16
294,2.95e-10,5.057593269560063e-16
295,2.96e-10,4.98303645703285e-16
296,2.97e-10,4.905558197826029e-16
297,2.98e-10,5.128350689480779e-16
298,2.99e-10,5.055003458867137e-16
299,3e-10,5.112877368454355e-16
300,3.0100000000000005e-10,5.108747473775128e-16
301,3.0200000000000004e-10,5.233416997579607e-16
302,3.0300000000000004e-10,5.301483961711691e-16
303,3.0400000000000004e-10,5.011176453611477e-16
304,3.0500000000000003e-10,5.139474156651258e-16
305,3.0600000000000003e-10,5.225556014230198e-16
306,3.07e-10,5.193432685861023e-16
307,3.08e-10,5.2306309915150525e-16
308,3.09e-10,5.243013146406378e-16
309,3.1e-10,5.070338272083819e-16
310,3.11e-10,5.264351909758154e-16
311,3.12e-10,5.293594589572015e-16
312,3.13e-10,5.264850182084858e-16
313,3.14e-10,5.370335751187698e-16
314,3.1500000000000005e-10,5.327928097065068e-16
315,3.1600000000000005e-10,5.130412879120804e-16
316,3.1700000000000004e-10,5.115061819033993e-16
317,3.1800000000000004e-10,5.411528891857169e-16
318,3.1900000000000004e-10,5.173839319343541e-16
319,3.2000000000000003e-10,5.211119413215907e-16
320,3.2100000000000003e-10,5.376889576663177e-16
321,3.22e-10,5.482981469906793e-16
322,3.23e-10,5.357831561022572e-16
323,3.24e-10,5.156423184541974e-16
324,3.25e-10,5.275531553664026e-16
325,3.26e-10,5.389926514648064e-16
326,3.27e-10,5.311825872512356e-16
327,3.28e-10,5.316691883245773e-16
328,3.29e-10,5.351102557745982e-16
329,3.3000000000000005e-10,5.277678091962392e-16
330,3.3100000000000005e-10,5.238627870806182e-16
331,3.3200000000000004e-10,5.507453903918723e-16
332,3.3300000000000004e-10,5.407513811899738e-16
333,3.3400000000000004e-10,5.44165710261659e-16
334,3.3500000000000003e-10,5.183605488221203e-16
335,3.3600000000000003e-10,5.397531932090789e-16
336,3.37e-10,5.41128028723331e-16
337,3.38e-10,5.353394257874071e-16
338,3.39e-10,5.487777742387068e-16
339,3.4e-10,5.628970145061026e-16
340,3.41e-10,5.609644613257444e-16
341,3.42e-10,5.490437673229153e-16
342,3.43e-10,5.46665793076558e-16
343,3.44e-10,5.4529206140636905e-16
344,3.4500000000000005e-10,5.589414343821426e-16
345,3.4600000000000005e-10,5.656080395875896e-16
346,3.4700000000000004e-10,5.363934985153398e-16
347,3.4800000000000004e-10,5.498561336641362e-16
348,3.4900000000000004e-10,5.293711558252235e-16
349,3.5000000000000003e-10,5.430418509386991e-16
350,3.5100000000000003e-10,5.388831812515003e-16
351,3.52e-10,5.531545208858344e-16
352,3.53e-10,5.616434359074885e-16
353,3.54e-10,5.189596814342576e-16
354,3.55e-10,5.294712083576473e-16
355,3.56e-10,5.351285433660547e-16
356,3.57e-10,5.536371808974068e-16
357,3.58e-10,5.416698959207011e-16
358,3.5900000000000005e-10,5.323984707220654e-16
359,3.6000000000000005e-10,5.338254775014164e-16
360,3.6100000000000005e-10,5.231056375726786e-16
361,3.6200000000000004e-10,5.282987644894331e-16
362,3.6300000000000004e-10,5.353684763768209e-16
363,3.6400000000000004e-10,5.30340859164633e-16
364,3.6500000000000003e-10,5.343660000213811e-16
365,3.6600000000000003e-10,5.498307374791835e-16
366,3.67e-10,5.491735872192911e-16
367,3.68e-10,5.248042082759893e-16
368,3.69e-10,5.320248591063731e-16
369,3.7e-10,5.400194382741929e-16
370,3.71e-10,5.346445963729044e-16
371,3.72e-10,5.1974705437694065e-16
372,3.73e-10,5.207989083957192e-16
373,3.7400000000000005e-10,5.154091524806947e-16
374,3.7500000000000005e-10,5.337628550593895e-16
375,3.7600000000000005e-10,5.240390087206702e-16
376,3.7700000000000004e-10,5.202823771329735e-16
377,3.7800000000000004e-10,5.076230192263204e-16
378,3.7900000000000004e-10,5.276414210208206e-16
379,3.8000000000000003e-10,5.060305352346855e-16
380,3.8100000000000003e-10,5.113972793176386e-16
381,3.82e-10,5.067844360023456e-16
382,3.83e-10,5.208964003089601e-16
383,3.84e-10,5.209514591950148e-16
384,3.85e-10,5.238348926049817e-16
385,3.86e-10,5.316008988391773e-16
386,3.87e-10,5.047583914407304e-16
387,3.88e-10,5.156485479410295e-16
388,3.8900000000000005e-10,5.206328877348638e-16
389,3.9000000000000005e-10,5.364274659370697e-16
390,3.9100000000000005e-10,5.448139198715603e-16
391,3.9200000000000004e-10,5.277426477897452e-16
392,3.9300000000000004e-10,5.26542364318352e-16
393,3.9400000000000004e-10,5.021501302137205e-16
394,3.9500000000000003e-10,5.337404231286669e-16
395,3.9600000000000003e-10,5.247399464668616e-16
396,3.97e-10,5.060792540877782e-16
397,3.98e-10,5.096791264764565e-16
398,3.99e-10,5.302883053892956e-16
399,4e-10,5.092887539955469e-16
400,4.01e-10,5.123856045172202e-16
401,4.02e-10,5.0623723522687425e-16
402,4.0300000000000006e-10,5.335511719229917e-16
403,4.0400000000000005e-10,5.177318547729483e-16
404,4.0500000000000005e-10,5.047672271525223e-16
405,4.0600000000000005e-10,5.056384649345029e-16
406,4.0700000000000004e-10,5.18146204241111e-16
407,4.0800000000000004e-10,5.31669508698867e-16
408,4.0900000000000004e-10,5.405370682751768e-16
409,4.1000000000000003e-10,5.1401656611553545e-16
410,4.1100000000000003e-10,5.099078337630166e-16
411,4.12e-10,5.217921801130984e-16
412,4.13e-10,5.298809190233704e-16
413,4.14e-10,5.270728438887387e-16
414,4.15e-10,5.38143100196082e-16
415,4.16e-10,5.386355671927462e-16
416,4.17e-10,5.32197587945824e-16
417,4.1800000000000006e-10,5.547526774419262e-16
418,4.1900000000000005e-10,5.329646324041914e-16
419,4.2000000000000005e-10,5.211400520085875e-16
420,4.2100000000000005e-10,5.307365686057946e-16
421,4.2200000000000004e-10,5.237975275705509e-16
422,4.2300000000000004e-10,5.319619822054412e-16
423,4.2400000000000004e-10,5.268489532336899e-16
424,4.2500000000000003e-10,5.134011726627396e-16
425,4.2600000000000003e-10,5.191905321482824e-16
426,4.27e-10,5.302486116647297e-16
427,4.28e-10,5.524022666906212e-16
428,4.29e-10,5.434865041515029e-16
429,4.3e-10,5.444612103983059e-16
430,4.31e-10,5.306578113970772e-16
431,4.3200000000000006e-10,5.451676578211509e-16
432,4.3300000000000006e-10,5.417852763586684e-16
433,4.3400000000000005e-10,5.255894836945549e-16
434,4.3500000000000005e-10,5.30396159740402e-16
435,4.3600000000000005e-10,5.424602769008925e-16
436,4.3700000000000004e-10,5.456996629535913e-16
437,4.3800000000000004e-10,5.552026763655716e-16
438,4.3900000000000003e-10,5.395048478582253e-16
439,4.4000000000000003e-10,5.501999199490895e-16
440,4.4100000000000003e-10,5.362289310314809e-16
441,4.42e-10,5.549964740057054e-16
442,4.43e-10,5.409309474028832e-16
443,4.44e-10,5.463805879754578e-16
444,4.45e-10,5.526328417423049e-16
445,4.46e-10,5.539784797400111e-16
446,4.4700000000000006e-10,5.495063989675554e-16
447,4.4800000000000006e-10,5.175164077930125e-16
448,4.4900000000000005e-10,5.451562524239034e-16
449,4.5000000000000005e-10,5.598500925877407e-16
450,4.5100000000000005e-10,5.617505199774382e-16
451,4.5200000000000004e-10,5.746744798271897e-16
452,4.5300000000000004e-10,5.637815316490627e-16
453,4.5400000000000003e-10,5.710589409509454e-16
454,4.5500000000000003e-10,5.605701121021332e-16
455,4.5600000000000003e-10,5.812929892640012e-16
456,4.57e-10,5.419405495056549e-16
457,4.58e-10,5.24603135293724e-16
458,4.59e-10,5.522956243823771e-16
459,4.6e-10,5.539096344762585e-16
460,4.61e-10,5.566882569983427e-16
461,4.6200000000000006e-10,5.44201818301539e-16
462,4.6300000000000006e-10,5.365647055390145e-16
463,4.6400000000000005e-10,5.602245059173034e-16
464,4.6500000000000005e-10,5.42664058949e-16
465,4.66e-10,5.410675739213716e-16
466,4.67e-10,5.325595572077213e-16
467,4.68e-10,5.183885480819441e-16
468,4.69e-10,5.366540054356854e-16
469,4.7e-10,5.413378201473431e-16
470,4.71e-10,5.382877452462301e-16
471,4.72e-10,5.279645973673906e-16
472,4.73e-10,5.421917868886967e-16
473,4.74e-10,5.269497324789559e-16
474,4.75e-10,5.567627823551749e-16
475,4.76e-10,5.345700081069912e-16
476,4.77e-10,5.217631156742356e-16
477,4.78e-10,5.464455831565462e-16
478,4.79e-10,5.3367714815493505e-16
479,4.8e-10,5.2768789468039585e-16
480,4.81e-10,5.191412044121116e-16
481,4.82e-10,5.261381797235678e-16
482,4.83e-10,5.238870754226669e-16
483,4.840000000000001e-10,5.325980326817159e-16
484,4.850000000000001e-10,5.248077330348966e-16
485,4.860000000000001e-10,5.271821656937019e-16
486,4.870000000000001e-10,5.363174180982258e-16
487,4.880000000000001e-10,5.096116859112654e-16
488,4.890000000000001e-10,5.342746759400341e-16
489,4.900000000000001e-10,5.377486496762791e-16
490,4.910000000000001e-10,5.319933609367309e-16
491,4.920000000000001e-10,5.381762852978158e-16
492,4.930000000000001e-10,5.295645167641889e-16
493,4.940000000000001e-10,5.55543752093798e-16
494,4.95e-10,5.253338820204197e-16
495,4.96e-10,5.286003266061371e-16
496,4.97e-10,5.445106414239903e-16
497,4.98e-10,5.514012742515104e-16
498,4.99e-10,5.26080367271693e-16
499,5e-10,5.442587361676423e-16
500,5.01e-10,5.316236634379422e-16
501,5.02e-10,5.286900334098606e-16
502,5.03e-10,5.640264677045234e-16
503,5.04e-10,5.386064206200159e-16
504,5.05e-10,5.479581244143494e-16
505,5.06e-10,5.541821458238622e-16
506,5.07e-10,5.450969257651176e-16
507,5.08e-10,5.636561193703029e-16
508,5.09e-10,5.378245096345292e-16
509,5.1e-10,5.506597680653504e-16
510,5.11e-10,5.609745191489577e-16
511,5.12e-10,5.637453360553857e-16
512,5.130000000000001e-10,5.46611034353867e-16
513,5.140000000000001e-10,5.464024781696781e-16
514,5.150000000000001e-10,5.538723776353e-16
515,5.160000000000001e-10,5.485564240390943e-16
516,5.170000000000001e-10,5.642152206126657e-16
517,5.180000000000001e-10,5.422725148362223e-16
518,5.190000000000001e-10,5.755233438256736e-16
519,5.200000000000001e-10,5.730652035856867e-16
520,5.210000000000001e-10,5.489131997983464e-16
521,5.220000000000001e-10,5.618907323679478e-16
522,5.230000000000001e-10,5.726011795149303e-16
523,5.24e-10,5.673328078068028e-16
524,5.25e-10,6.024847032408025e-16
525,5.26e-10,5.762416844627281e-16
526,5.27e-10,5.823569576991065e-16
527,5.28e-10,5.712610564604519e-16
528,5.29e-10,5.705464165026316e-16
529,5.3e-10,5.781012016430917e-16
530,5.31e-10,5.910678063694287e-16
531,5.32e-10,5.764337375084486e-16
532,5.33e-10,5.845925156545138e-16
533,5.34e-10,5.932133657055907e-16
534,5.35e-10,5.807967315786937e-16
535,5.36e-10,5.76192292037079e-16
536,5.37e-10,5.831716039541332e-16
537,5.38e-10,5.835142729914814e-16
538,5.39e-10,6.066616227600006e-16
539,5.4e-10,6.062569531795639e-16
540,5.41e-10,6.008567514246833e-16
541,5.420000000000001e-10,6.027739595409636e-16
542,5.430000000000001e-10,6.226819627197254e-16
543,5.440000000000001e-10,5.93368643136908e-16
544,5.450000000000001e-10,5.889144383813617e-16
545,5.460000000000001e-10,5.958632387336388e-16
546,5.470000000000001e-10,6.059227768596612e-16
547,5.480000000000001e-10,6.183308189626842e-16
548,5.490000000000001e-10,6.074502609085725e-16
549,5.500000000000001e-10,5.967267164487531e-16
550,5.510000000000001e-10,5.851360964648698e-16
551,5.520000000000001e-10,6.07197678856661e-16
552,5.530000000000001e-10,6.004643049879822e-16
553,5.54e-10,5.980539275104678e-16
554,5.55e-10,5.823994417922084e-16
555,5.56e-10,6.075149841464339e-16
556,5.57e-10,6.020510048129554e-16
557,5.58e-10,5.910037114786747e-16
558,5.59e-10,6.05726029290249e-16
559,5.6e-10,5.785017283142839e-16
560,5.61e-10,5.872539585600834e-16
561,5.62e-10,5.944528492446275e-16
562,5.63e-10,5.806894999734477e-16
563,5.64e-10,5.905546918616856e-16
564,5.65e-10,5.795488151123286e-16
565,5.66e-10,5.855956996980529e-16
566,5.67e-10,6.013181764066773e-16
567,5.68e-10,5.879985179808177e-16
568,5.69e-10,5.846764117167324e-16
569,5.7e-10,6.200835025492381e-16
570,5.71e-10,5.975797158127248e-16
571,5.720000000000001e-10,5.913222748053033e-16
572,5.730000000000001e-10,6.01346463881706e-16
573,5.740000000000001e-10,5.993959460693001e-16
574,5.750000000000001e-10,6.017527860590188e-16
575,5.760000000000001e-10,5.974734234675412e-16
576,5.770000000000001e-10,6.158103941071841e-16
577,5.780000000000001e-10,6.140149847484239e-16
578,5.790000000000001e-10,6.057829184928926e-16
579,5.800000000000001e-10,6.353909634774939e-16
580,5.810000000000001e-10,6.036287921653288e-16
581,5.820000000000001e-10,6.082646842183042e-16
582,5.830000000000001e-10,6.258888038125231e-16
583,5.84e-10,6.178263205909016e-16
584,5.85e-10,6.112849896536588e-16
585,5.86e-10,6.283525757664063e-16
586,5.87e-10,6.261867801396151e-16
587,5.88e-10,6.334492279908458e-16
588,5.89e-10,6.270624138397778e-16
589,5.9e-10,6.192307506825832e-16
590,5.91e-10,6.54873346402479e-16
591,5.92e-10,6.311294183803354e-16
592,5.93e-10,6.571858250618977e-16
593,5.94e-10,6.4698548818052655e-16
594,5.95e-10,6.666475433236482e-16
595,5.96e-10,6.586308163473375e-16
596,5.97e-10,6.568368897425674e-16
597,5.98e-10,6.373010487802674e-16
598,5.99e-10,6.678659328646205e-16
599,6e-10,6.242736835141439e-16
600,6.010000000000001e-10,6.606315913329195e-16
601,6.020000000000001e-10,6.443476278772637e-16
602,6.030000000000001e-10,6.743705248428224e-16
603,6.040000000000001e-10,6.544892178733118e-16
604,6.050000000000001e-10,6.454974379632758e-16
605,6.060000000000001e-10,6.524743752487021e-16
606,6.070000000000001e-10,6.696805596327485e-16
607,6.080000000000001e-10,6.553601440926756e-16
608,6.090000000000001e-10,6.337776517066571e-16
609,6.100000000000001e-10,6.701900210547442e-16
610,6.110000000000001e-10,6.797672486526982e-16
611,6.120000000000001e-10,6.299741647687603e-16
612,6.130000000000001e-10,6.392600680619871e-16
613,6.14e-10,6.446641031461167e-16
614,6.15e-10,6.611269740638328e-16
615,6.16e-10,6.615440656635292e-16
616,6.17e-10,6.704146389373142e-16
617,6.18e-10,6.623624020122173e-16
618,6.19e-10,6.300636813406024e-16
619,6.2e-10,6.48939456437042e-16
620,6.21e-10,6.567250009406566e-16
621,6.22e-10,6.4986226361344015e-16
622,6.23e-10,6.307441548803464e-16
623,6.24e-10,6.72144668240772e-16
624,6.25e-10,6.644771066464905e-16
625,6.26e-10,6.589716247881852e-16
626,6.27e-10,6.500028144496529e-16
627,6.28e-10,6.510051152817499e-16
628,6.29e-10,6.618318078058445e-16
