,Time,BUT,OCM
0,1e-12,1.6077255757389985e-17,1.4654670986651617e-17
1,2e-12,1.7647976612083918e-17,1.621700496895505e-17
2,3e-12,2.3208692016988545e-17,1.999918714202057e-17
3,4e-12,2.4125488724965908e-17,1.9506009871926835e-17
4,5.0000000000000005e-12,3.209144379404484e-17,2.3696686764113897e-17
5,6e-12,3.6611077546266885e-17,2.7668588461558396e-17
6,7.000000000000001e-12,3.9345670689729455e-17,2.9573863008068793e-17
7,8e-12,5.1263427653058403e-17,3.077429584590876e-17
8,9.000000000000001e-12,4.940143935326845e-17,2.976542255597962e-17
9,1.0000000000000001e-11,4.649288563682605e-17,3.049822613450903e-17
10,1.1e-11,4.793238455397646e-17,3.1559811354313005e-17
11,1.2e-11,5.010019616171969e-17,3.738335215145911e-17
12,1.3e-11,5.3189621106228203e-17,3.5676683690088615e-17
13,1.4000000000000002e-11,5.876412861191588e-17,3.638989328623334e-17
14,1.5e-11,6.335403347452331e-17,4.083629015221091e-17
15,1.6e-11,6.473262680578044e-17,4.422979199850789e-17
16,1.7000000000000003e-11,6.25321099392559e-17,4.247481514757361e-17
17,1.8000000000000002e-11,6.231175090357374e-17,4.23280778457712e-17
18,1.9000000000000002e-11,6.869013954593198e-17,4.294143014679272e-17
19,2.0000000000000002e-11,6.039053908699059e-17,3.985390021838447e-17
20,2.1000000000000002e-11,6.507269636227175e-17,4.266495697681708e-17
21,2.2e-11,6.282191187469639e-17,4.048119444280056e-17
22,2.3e-11,5.895815997556004e-17,4.145046933242416e-17
23,2.4e-11,6.170342404555915e-17,4.3260827667198124e-17
24,2.5e-11,6.724449363573071e-17,4.282500818611256e-17
25,2.6e-11,7.484430866633487e-17,4.833005751868762e-17
26,2.7000000000000004e-11,7.31578433895834e-17,4.599343091698458e-17
27,2.8000000000000003e-11,6.619782241997821e-17,4.610965438126773e-17
28,2.9000000000000003e-11,6.934437906588496e-17,4.735136916196951e-17
29,3e-11,7.514658588750795e-17,4.836242606555742e-17
30,3.1e-11,7.956423529300679e-17,5.188108589585798e-17
31,3.2e-11,8.473560979513647e-17,5.1054478985754915e-17
32,3.3e-11,8.858475677832639e-17,4.9735905012926003e-17
33,3.4000000000000005e-11,8.585909391344213e-17,5.1350910758319466e-17
34,3.5e-11,8.52430128268502e-17,5.126235137793374e-17
