,Time,BUT,OCM
0,1e-12,1.942769895549169e-17,1.0973156906899835e-17
1,2e-12,2.033673660954352e-17,1.1734516571932546e-17
2,3e-12,2.582229970540273e-17,1.5728331860301987e-17
3,4e-12,2.4559345773507527e-17,1.5250524023059925e-17
4,5.0000000000000005e-12,2.7146481719897795e-17,1.5873229149957003e-17
5,6e-12,3.0534176440707703e-17,1.627955816366104e-17
6,7.000000000000001e-12,2.6015375676623e-17,1.7774746743478524e-17
7,8e-12,2.4064179597752838e-17,1.5705821058150394e-17
8,9.000000000000001e-12,2.3239863156898022e-17,1.672304712996563e-17
9,1.0000000000000001e-11,2.065332646509805e-17,1.711878158598062e-17
10,1.1e-11,2.590339083880434e-17,1.8498011853315683e-17
11,1.2e-11,2.55610572109998e-17,1.8748189877748493e-17
12,1.3e-11,2.641735850746386e-17,1.822600935807955e-17
13,1.4000000000000002e-11,2.901042462569539e-17,1.75137513385264e-17
14,1.5e-11,2.0268217960271075e-17,1.5344977420870694e-17
15,1.6e-11,2.2353733119937656e-17,1.93350847180334e-17
16,1.7000000000000003e-11,3.092263862266736e-17,2.182585940999653e-17
17,1.8000000000000002e-11,3.813972994459847e-17,2.900667831500471e-17
18,1.9000000000000002e-11,3.786024567791213e-17,2.6751763006203498e-17
19,2.0000000000000002e-11,3.0198449775040004e-17,2.836308822498469e-17
20,2.1000000000000002e-11,3.613408964459393e-17,3.245493501122921e-17
21,2.2e-11,3.8368685670303065e-17,3.4624018635566136e-17
22,2.3e-11,3.485168837008138e-17,3.799694020186792e-17
23,2.4e-11,3.893828927783751e-17,3.8558329955691855e-17
24,2.5e-11,4.079131324402608e-17,3.9002827571340157e-17
25,2.6e-11,4.311567176922733e-17,4.111907913109927e-17
26,2.7000000000000004e-11,5.2431347369606186e-17,4.643699762160643e-17
27,2.8000000000000003e-11,4.8572542610655643e-17,4.6413829662869094e-17
28,2.9000000000000003e-11,5.3278502746735315e-17,4.9979280107784556e-17
29,3e-11,6.016233455084087e-17,5.02244825756898e-17
30,3.1e-11,5.052501598175126e-17,5.119604305264035e-17
31,3.2e-11,5.56225840657853e-17,4.841091820677194e-17
32,3.3e-11,6.491160137731714e-17,5.3805562870820435e-17
33,3.4000000000000005e-11,6.3174692794119e-17,5.227285720817809e-17
34,3.5e-11,6.13448912370837e-17,5.3869945025424776e-17
35,3.6000000000000005e-11,5.924355637957271e-17,5.3720425067566465e-17
36,3.7e-11,6.520957155638853e-17,5.1993613282265934e-17
37,3.8000000000000004e-11,6.238348983960365e-17,5.2057056991867945e-17
38,3.9e-11,6.285699886897538e-17,5.273182006425922e-17
39,4.0000000000000004e-11,6.535653804617712e-17,4.975766166170304e-17
40,4.1e-11,6.284356864816013e-17,5.054239629824752e-17
41,4.2000000000000004e-11,5.793780451812117e-17,5.1507349878107746e-17
42,4.3e-11,5.927965746319293e-17,5.0950185664067885e-17
43,4.4e-11,6.449199672400418e-17,5.1972603032457904e-17
44,4.5000000000000006e-11,6.879951437821606e-17,5.254579567207535e-17
45,4.6e-11,6.78216860861904e-17,5.2922302824120054e-17
46,4.7000000000000006e-11,6.998115501439243e-17,5.610173633535789e-17
47,4.8e-11,6.542918100864652e-17,5.567235815338058e-17
48,4.9000000000000005e-11,7.16029036829936e-17,5.643942621644137e-17
49,5e-11,6.32928057936388e-17,5.3315664273328754e-17
50,5.1000000000000005e-11,6.505979564191069e-17,5.348532411904615e-17
51,5.2e-11,6.396607986572287e-17,5.2373774297758955e-17
52,5.3000000000000004e-11,6.354817582729375e-17,5.302837254119526e-17
53,5.400000000000001e-11,6.380394573598863e-17,5.211664025708987e-17
54,5.5000000000000004e-11,6.281712795182426e-17,5.1512896695230414e-17
55,5.600000000000001e-11,6.237052296740252e-17,5.1315058177404446e-17
56,5.7000000000000003e-11,6.42339010447261e-17,5.249533165128314e-17
57,5.8000000000000007e-11,6.64870936363932e-17,5.5438466912189596e-17
58,5.9e-11,7.275485318742952e-17,5.441138082779916e-17
59,6e-11,7.087857912920879e-17,5.209198567041947e-17
60,6.100000000000001e-11,6.260536995979075e-17,5.458947724567853e-17
61,6.2e-11,5.731407306294251e-17,5.2461461812679836e-17
62,6.3e-11,5.787396380010082e-17,5.233432938269683e-17
63,6.4e-11,6.364919547103672e-17,5.3241964709509436e-17
64,6.500000000000001e-11,6.245965180499161e-17,5.335518558079811e-17
65,6.6e-11,6.263695389382564e-17,5.760343477730698e-17
66,6.7e-11,6.816322814850955e-17,5.39766924146076e-17
67,6.800000000000001e-11,6.653903705787844e-17,5.434979409606144e-17
68,6.900000000000001e-11,6.789157877318426e-17,5.221895285946399e-17
69,7e-11,6.422577936875557e-17,5.452167418538514e-17
70,7.1e-11,6.517666698736304e-17,5.374333145408003e-17
71,7.200000000000001e-11,6.9579599032195e-17,5.562958553868753e-17
72,7.3e-11,6.112086395321621e-17,5.422956491714532e-17
73,7.4e-11,7.080032096802583e-17,5.471998574689765e-17
74,7.5e-11,6.935164639168062e-17,5.660208696638483e-17
75,7.600000000000001e-11,6.152090319974018e-17,5.582892608909731e-17
76,7.7e-11,6.368253647509476e-17,5.2909424074088125e-17
77,7.8e-11,7.084583088578247e-17,5.611959511517749e-17
78,7.900000000000001e-11,5.99922745737688e-17,5.566680599251047e-17
79,8.000000000000001e-11,7.499072297688247e-17,5.850954249743188e-17
80,8.1e-11,6.981522703802449e-17,5.780534633336488e-17
81,8.2e-11,7.313082202220755e-17,5.947808795854006e-17
82,8.300000000000001e-11,6.916371828905614e-17,5.945521171599638e-17
83,8.400000000000001e-11,6.850378211440157e-17,5.79606567753486e-17
84,8.5e-11,6.545387477954678e-17,5.5088184309817766e-17
85,8.6e-11,7.001573339255458e-17,6.114342998963363e-17
86,8.700000000000001e-11,6.819739271715418e-17,5.588764770114741e-17
87,8.8e-11,6.944129477525088e-17,5.856214761881549e-17
88,8.9e-11,7.143462037644814e-17,6.26664815896303e-17
89,9.000000000000001e-11,7.160041971128424e-17,5.975840270019999e-17
90,9.100000000000001e-11,6.954864955694425e-17,6.348600907787108e-17
91,9.2e-11,6.394897527164344e-17,6.397773673407487e-17
92,9.3e-11,7.47235262516523e-17,6.203305752690412e-17
93,9.400000000000001e-11,7.068609489697039e-17,6.488712828553251e-17
94,9.500000000000001e-11,7.187746444199959e-17,6.693258910043757e-17
95,9.6e-11,7.001201142789841e-17,6.68639639507129e-17
96,9.7e-11,7.522351918801148e-17,6.880385699937333e-17
97,9.800000000000001e-11,7.764301991887392e-17,6.682284972363625e-17
98,9.900000000000001e-11,8.137227999915676e-17,6.610678409284059e-17
99,1e-10,7.519741180165242e-17,6.608725716804851e-17
100,1.0100000000000001e-10,6.684406700995935e-17,6.637223529849856e-17
101,1.0200000000000001e-10,7.359866393046075e-17,6.699021664961247e-17
102,1.03e-10,6.342096379873457e-17,6.116221839502397e-17
103,1.04e-10,7.287978772602472e-17,6.825004055460391e-17
104,1.0500000000000001e-10,7.32314504342906e-17,6.518810078961127e-17
105,1.0600000000000001e-10,8.148882743268619e-17,6.498072800954594e-17
106,1.07e-10,7.502240543683845e-17,6.359704787425518e-17
107,1.0800000000000001e-10,7.6285663240445e-17,6.867595547759561e-17
108,1.0900000000000001e-10,7.859811026834072e-17,6.572508466064745e-17
109,1.1000000000000001e-10,7.455546562455906e-17,6.285843704303931e-17
110,1.11e-10,7.357004029617111e-17,6.544745785782785e-17
111,1.1200000000000001e-10,6.599180940468754e-17,6.400931459405456e-17
112,1.1300000000000001e-10,7.662742383646014e-17,6.809975897703292e-17
113,1.1400000000000001e-10,7.809258198988862e-17,6.782346969772125e-17
114,1.15e-10,7.531293651625515e-17,6.503979176220599e-17
115,1.1600000000000001e-10,7.557578276950673e-17,6.584000288900706e-17
116,1.17e-10,7.621608646595564e-17,6.656747934681522e-17
117,1.18e-10,7.301175984673017e-17,6.263812462872155e-17
118,1.19e-10,8.130208875503111e-17,6.462950349340926e-17
119,1.2e-10,7.898883617161888e-17,6.612477902682463e-17
120,1.2100000000000002e-10,7.340601560085172e-17,6.365236211944539e-17
121,1.2200000000000002e-10,7.380647996821205e-17,6.601873345769132e-17
122,1.2300000000000001e-10,7.135852432183389e-17,6.260216648786765e-17
123,1.24e-10,7.357104970628301e-17,6.666695730049396e-17
124,1.25e-10,6.857360726116539e-17,6.71465644617341e-17
125,1.26e-10,6.681086317433092e-17,6.564966303961211e-17
126,1.27e-10,7.761227102850976e-17,6.865843357627693e-17
127,1.28e-10,7.957911627040671e-17,6.909513080727799e-17
128,1.2900000000000002e-10,6.84219539222114e-17,6.497666970332167e-17
129,1.3000000000000002e-10,7.694406342105388e-17,6.774264340134754e-17
130,1.31e-10,7.000226333285108e-17,6.606859545873247e-17
131,1.32e-10,6.923201081210352e-17,6.455544083032403e-17
132,1.33e-10,7.014716910394173e-17,6.335885058676363e-17
133,1.34e-10,8.42032973395618e-17,6.799669378708779e-17
134,1.35e-10,7.263731485539641e-17,6.368892938087143e-17
135,1.3600000000000002e-10,7.747350194028392e-17,6.672127399575115e-17
136,1.3700000000000002e-10,6.71365454919374e-17,6.603656401404646e-17
137,1.3800000000000001e-10,7.438618913362001e-17,6.696149530428226e-17
138,1.39e-10,7.420854827283486e-17,6.508424077453978e-17
139,1.4e-10,7.433843542594664e-17,6.317205200430819e-17
140,1.41e-10,7.623766498173423e-17,6.496032379560146e-17
141,1.42e-10,7.74702734947078e-17,6.246764601710145e-17
142,1.4300000000000002e-10,7.835798882608728e-17,6.632547462397492e-17
143,1.4400000000000002e-10,7.56002516818632e-17,6.171815159992317e-17
144,1.4500000000000002e-10,7.054907380210921e-17,6.441334076717063e-17
145,1.46e-10,7.807578080545342e-17,6.752847025891988e-17
146,1.47e-10,8.039715517140432e-17,6.65285485740865e-17
147,1.48e-10,7.838753370500616e-17,6.587344573433405e-17
148,1.49e-10,7.807320576558762e-17,6.437472709921633e-17
149,1.5e-10,7.222139156126437e-17,6.227584854638797e-17
150,1.5100000000000002e-10,7.863496169618698e-17,6.610421074667347e-17
151,1.5200000000000002e-10,7.726425013406688e-17,6.513299343086654e-17
152,1.5300000000000001e-10,7.898728482065722e-17,6.563450470533771e-17
153,1.54e-10,7.770996856851622e-17,6.417932586226059e-17
154,1.55e-10,7.994444150689524e-17,6.900599149271844e-17
155,1.56e-10,7.866503686116311e-17,6.638674875952941e-17
156,1.57e-10,7.966345801488899e-17,6.470770164853338e-17
157,1.5800000000000002e-10,6.838636970907103e-17,6.461405894843893e-17
158,1.5900000000000002e-10,7.367957792617149e-17,6.290520330865242e-17
159,1.6000000000000002e-10,8.428461040351135e-17,6.6822531451844e-17
160,1.61e-10,7.474147454103303e-17,6.655087768889175e-17
161,1.62e-10,7.648440999303033e-17,6.624687956162182e-17
162,1.63e-10,8.09018512617268e-17,6.537034758957433e-17
