,Time,BUT,OCM
0,1e-12,1.9166136668692e-17,1.5669151661466424e-17
1,2e-12,2.0739630998334566e-17,2.1073696666012285e-17
2,3e-12,3.3335536534772555e-17,2.5494125054523236e-17
3,4e-12,3.115724267792555e-17,2.328008638706241e-17
4,5.0000000000000005e-12,3.429736367378932e-17,2.5372922836549485e-17
5,6e-12,3.374700522977192e-17,2.7091559550955304e-17
6,7.000000000000001e-12,3.866232564504851e-17,2.5608598885391986e-17
7,8e-12,3.396744238963313e-17,2.963885236282408e-17
8,9.000000000000001e-12,3.932606652266527e-17,3.266578251633683e-17
9,1.0000000000000001e-11,3.86284731722943e-17,3.391562497274915e-17
10,1.1e-11,3.9462421644255374e-17,2.950400477008621e-17
11,1.2e-11,3.6924598253426835e-17,3.2880582644900884e-17
12,1.3e-11,4.119345030921013e-17,3.5861818383641814e-17
13,1.4000000000000002e-11,4.078289171251333e-17,3.382038406756868e-17
14,1.5e-11,4.291474749968069e-17,3.428845014581149e-17
15,1.6e-11,4.8916772351078145e-17,3.9344529066079395e-17
16,1.7000000000000003e-11,4.6544697801401965e-17,3.72069979602027e-17
17,1.8000000000000002e-11,4.573935741503795e-17,3.738517420368428e-17
18,1.9000000000000002e-11,4.892783598239835e-17,4.1740772958007845e-17
19,2.0000000000000002e-11,4.9003287572826247e-17,4.05490549899359e-17
20,2.1000000000000002e-11,4.813021481453211e-17,4.187617276204142e-17
21,2.2e-11,6.364298523352635e-17,4.6326698304471996e-17
22,2.3e-11,5.384697962335628e-17,4.3847341103438714e-17
23,2.4e-11,6.453044225475711e-17,4.5319637721091026e-17
24,2.5e-11,5.729758445605328e-17,4.568831034400254e-17
25,2.6e-11,5.924842633077859e-17,4.506403340396487e-17
26,2.7000000000000004e-11,5.218760750203288e-17,4.6217300616311777e-17
27,2.8000000000000003e-11,5.5298385680342895e-17,4.0490362033549544e-17
28,2.9000000000000003e-11,6.264262754793121e-17,4.3019165928930564e-17
29,3e-11,6.011412706292009e-17,4.3488720949371637e-17
30,3.1e-11,6.177274769636476e-17,4.50092693623932e-17
31,3.2e-11,5.815108379809079e-17,4.155716825506961e-17
32,3.3e-11,6.532717013105462e-17,4.3207349660350785e-17
33,3.4000000000000005e-11,6.990801254235987e-17,4.58768112360793e-17
34,3.5e-11,6.174805786183271e-17,4.564900068742688e-17
35,3.6000000000000005e-11,6.706636728046038e-17,4.766223289303714e-17
36,3.7e-11,6.153466147250846e-17,4.9915077641048236e-17
37,3.8000000000000004e-11,6.414395202899114e-17,4.793402028914826e-17
38,3.9e-11,6.523069303276595e-17,4.6567232521643314e-17
39,4.0000000000000004e-11,6.486415272277479e-17,4.917260000774196e-17
40,4.1e-11,7.042647199923449e-17,4.957767232793795e-17
41,4.2000000000000004e-11,6.806931710008487e-17,4.9005196683092035e-17
42,4.3e-11,6.43810283054393e-17,4.8979345409307726e-17
43,4.4e-11,6.852232021243406e-17,5.448793346950796e-17
44,4.5000000000000006e-11,6.404627018435949e-17,5.169642897653458e-17
45,4.6e-11,6.384400494911249e-17,5.3441204671276285e-17
46,4.7000000000000006e-11,7.233554294050063e-17,5.2179286707629246e-17
47,4.8e-11,7.343826987214202e-17,5.2942093537683e-17
48,4.9000000000000005e-11,6.507410048856084e-17,5.490558840409711e-17
49,5e-11,7.273412816115959e-17,5.3833295804400635e-17
50,5.1000000000000005e-11,7.543542736570476e-17,5.616502434012705e-17
51,5.2e-11,7.271563516223086e-17,5.792507126254874e-17
52,5.3000000000000004e-11,7.959702855691289e-17,6.002422511399589e-17
53,5.400000000000001e-11,7.990680514841351e-17,5.786652959302101e-17
54,5.5000000000000004e-11,8.521657698634485e-17,5.875017046755458e-17
55,5.600000000000001e-11,8.100174994926059e-17,5.985423245693158e-17
56,5.7000000000000003e-11,7.992749789178986e-17,5.912823144595608e-17
57,5.8000000000000007e-11,7.898766913616782e-17,5.748519522587763e-17
58,5.9e-11,8.849416493426847e-17,6.466652654674425e-17
59,6e-11,8.969284854033182e-17,6.540877626926316e-17
60,6.100000000000001e-11,9.065246413799721e-17,6.880136407202406e-17
61,6.2e-11,9.335630890492893e-17,6.722691835194732e-17
62,6.3e-11,9.800565491158365e-17,6.665776674155946e-17
63,6.4e-11,9.691753248170944e-17,7.125869374944676e-17
64,6.500000000000001e-11,9.288459927572138e-17,6.614307271588395e-17
65,6.6e-11,9.757572978669172e-17,6.885859423522205e-17
66,6.7e-11,9.74494229152663e-17,7.053356990491532e-17
67,6.800000000000001e-11,1.0178750938219274e-16,6.872515256762844e-17
68,6.900000000000001e-11,9.517937105451491e-17,6.550701858169752e-17
69,7e-11,9.731738390362526e-17,6.89414199728526e-17
70,7.1e-11,9.376398341230424e-17,6.611874728743144e-17
71,7.200000000000001e-11,9.148515666404657e-17,6.681175235965085e-17
72,7.3e-11,9.397447058556164e-17,6.75895284687961e-17
73,7.4e-11,9.100311200163669e-17,6.707670303951807e-17
74,7.5e-11,8.898485816180546e-17,6.399106736877088e-17
75,7.600000000000001e-11,9.58732412595354e-17,6.692582986473526e-17
76,7.7e-11,9.558177383414078e-17,6.683801501848685e-17
77,7.8e-11,8.872400916243227e-17,6.516926382681167e-17
78,7.900000000000001e-11,9.367554906731666e-17,7.115055214411976e-17
79,8.000000000000001e-11,8.833428673734522e-17,6.814533250712072e-17
80,8.1e-11,8.979395769842987e-17,6.568835525462094e-17
81,8.2e-11,9.282599522302836e-17,6.732674190471848e-17
82,8.300000000000001e-11,9.82899695864771e-17,6.894417070004538e-17
83,8.400000000000001e-11,9.131320296755554e-17,6.963821632734081e-17
84,8.5e-11,9.372090937774424e-17,6.678351248973677e-17
85,8.6e-11,9.236069307635343e-17,6.883234043320266e-17
86,8.700000000000001e-11,9.081755063693777e-17,6.939201476807769e-17
87,8.8e-11,9.693358807560057e-17,7.031301100979763e-17
88,8.9e-11,8.690976218651038e-17,6.588355451366312e-17
89,9.000000000000001e-11,8.458554126489951e-17,6.65741067327088e-17
90,9.100000000000001e-11,8.975821925783433e-17,6.932938268378492e-17
91,9.2e-11,9.275638603169972e-17,7.176206390562261e-17
92,9.3e-11,9.15427562254528e-17,6.730152153312293e-17
93,9.400000000000001e-11,9.673168249216257e-17,6.871297766226209e-17
94,9.500000000000001e-11,9.136372954480815e-17,7.105181348544669e-17
95,9.6e-11,9.59326417247888e-17,6.967163238696388e-17
96,9.7e-11,8.907085813182695e-17,6.838815990508361e-17
97,9.800000000000001e-11,8.775054737179771e-17,7.069097188138874e-17
98,9.900000000000001e-11,9.290551140096403e-17,6.842285439491777e-17
99,1e-10,8.858163311933257e-17,6.977989861820574e-17
100,1.0100000000000001e-10,9.632113651758748e-17,6.902948197903152e-17
101,1.0200000000000001e-10,8.627650740500169e-17,7.002407367934645e-17
