,Time,PET,BUT
0,1e-12,5.737709190364633e-17,1.0043661374356867e-16
1,2e-12,5.770601226601107e-17,1.5387176284775942e-16
2,3e-12,7.78935779382058e-17,1.4808407720555425e-16
3,4e-12,8.29649527734695e-17,1.426942864242834e-16
4,5.0000000000000005e-12,9.122978465099572e-17,1.5024922353187211e-16
5,6e-12,9.30486740227206e-17,1.7932310500204915e-16
6,7.000000000000001e-12,1.1647787081679017e-16,2.1804116798834457e-16
7,8e-12,1.272571413236199e-16,2.734621665358994e-16
8,9.000000000000001e-12,1.398160715507236e-16,2.507695663572404e-16
9,1.0000000000000001e-11,1.3585836590492007e-16,2.879690327455774e-16
10,1.1e-11,1.4282505448370247e-16,2.893608364799558e-16
11,1.2e-11,1.3956612911953694e-16,3.1211434502444233e-16
12,1.3e-11,1.5024253003298342e-16,2.6888908970240393e-16
13,1.4000000000000002e-11,1.3082430373583303e-16,2.3476713058583517e-16
14,1.5e-11,1.4511002638360434e-16,2.616244573698009e-16
15,1.6e-11,1.54355129838626e-16,2.925010343017045e-16
16,1.7000000000000003e-11,1.5783631840995491e-16,3.2639907372235073e-16
17,1.8000000000000002e-11,1.5623675660267848e-16,2.9401600119573857e-16
18,1.9000000000000002e-11,1.6578379624505965e-16,2.7345159009645796e-16
19,2.0000000000000002e-11,1.6219877898512672e-16,3.081362210647702e-16
20,2.1000000000000002e-11,1.7401407376651759e-16,3.34960905088671e-16
21,2.2e-11,1.7930574471457824e-16,3.6640063074427117e-16
22,2.3e-11,1.8530263019571505e-16,3.907858040053499e-16
23,2.4e-11,1.8773573890125052e-16,3.3669807792126743e-16
24,2.5e-11,1.9899824789301595e-16,4.1614005606547324e-16
25,2.6e-11,1.823635659494064e-16,3.5925366196560186e-16
26,2.7000000000000004e-11,2.0026648957141723e-16,4.0586255393689366e-16
27,2.8000000000000003e-11,2.0262835875821581e-16,3.9367168667855903e-16
28,2.9000000000000003e-11,1.9060275388294895e-16,3.6065826050416425e-16
29,3e-11,1.8110810810204234e-16,3.677421453645072e-16
30,3.1e-11,1.9450761605792801e-16,3.794052624960356e-16
31,3.2e-11,1.9538122645264634e-16,4.1706725027498187e-16
32,3.3e-11,2.0153436116420755e-16,3.749365449286216e-16
33,3.4000000000000005e-11,2.1295664692049985e-16,4.3091073630326132e-16
34,3.5e-11,2.0667581880733895e-16,4.736393782173953e-16
35,3.6000000000000005e-11,1.8277954848143622e-16,4.218112240672862e-16
36,3.7e-11,1.9141674815467173e-16,4.240370117665192e-16
37,3.8000000000000004e-11,2.1688674033637315e-16,4.49394088329818e-16
38,3.9e-11,2.1410342881542462e-16,4.0989128641873425e-16
39,4.0000000000000004e-11,2.3463350726645313e-16,5.02480849376256e-16
40,4.1e-11,2.245134262752514e-16,4.182105342075095e-16
41,4.2000000000000004e-11,2.344229641172567e-16,4.0673385553363586e-16
42,4.3e-11,2.3664476695147293e-16,5.232781627196618e-16
