,Time,PET,BUT
59,6e-11,2.1332764243445063e-16,6.267501787166097e-16
60,6.100000000000001e-11,2.2630874199504304e-16,6.263705016152531e-16
61,6.2e-11,2.3459240124733276e-16,6.473705727358117e-16
62,6.3e-11,2.2660185945841187e-16,6.387360317935879e-16
63,6.4e-11,2.3399553387994006e-16,6.707384139604958e-16
64,6.500000000000001e-11,2.2989491936107525e-16,6.526273591434428e-16
65,6.6e-11,2.4585660186476254e-16,6.877400360644967e-16
66,6.7e-11,2.478199721650819e-16,6.499551049868345e-16
67,6.800000000000001e-11,2.3739299455817124e-16,6.05903005928083e-16
68,6.900000000000001e-11,2.58535793302744e-16,6.333811227953935e-16
69,7e-11,2.541525908093553e-16,6.35072753526047e-16
70,7.1e-11,2.486800957214144e-16,6.658058104739347e-16
71,7.200000000000001e-11,2.6979747922867e-16,6.674995072996018e-16
72,7.3e-11,2.547167477454161e-16,6.66470625187601e-16
73,7.4e-11,2.5781767628655275e-16,6.331018338809546e-16
74,7.5e-11,2.6971648197973264e-16,6.716268241284519e-16
75,7.600000000000001e-11,2.7896331078426584e-16,6.604409311203719e-16
76,7.7e-11,2.7095819622218713e-16,6.905293164051436e-16
77,7.8e-11,2.6971553071173865e-16,6.760452446172629e-16
78,7.900000000000001e-11,2.5795781625626913e-16,6.439940246548761e-16
79,8.000000000000001e-11,3.0037111198095318e-16,7.072989458101905e-16
80,8.1e-11,2.9116133907550194e-16,7.346673334010967e-16
81,8.2e-11,2.6858685238065887e-16,7.616504782455492e-16
82,8.300000000000001e-11,2.9002671454072217e-16,6.883029490639515e-16
83,8.400000000000001e-11,2.791710893957509e-16,6.660544774306509e-16
84,8.5e-11,2.782982041374091e-16,6.805952812991822e-16
85,8.6e-11,3.0266714186240437e-16,7.054998131194707e-16
86,8.700000000000001e-11,2.9808851844796606e-16,7.556808221710192e-16
87,8.8e-11,2.949649415638931e-16,6.629630446211641e-16
88,8.9e-11,3.015065976430202e-16,6.445363248187325e-16
89,9.000000000000001e-11,2.934985324771278e-16,7.030646810576615e-16
90,9.100000000000001e-11,3.0365992721126547e-16,7.226332963246044e-16
91,9.2e-11,2.827253807142177e-16,7.306588774875919e-16
92,9.3e-11,3.0837188970632343e-16,7.95414289260853e-16
93,9.400000000000001e-11,3.062708956295801e-16,8.081797812101596e-16
94,9.500000000000001e-11,3.0293159380555556e-16,7.454414562684859e-16
95,9.6e-11,3.2216257742076195e-16,7.941722286814553e-16
96,9.7e-11,3.1744122764670507e-16,8.196769723838881e-16
97,9.800000000000001e-11,3.241373749060947e-16,8.143188158888351e-16
98,9.900000000000001e-11,3.337011546101946e-16,7.984175183975401e-16
99,1e-10,3.407655978421334e-16,8.248127386557063e-16
100,1.0100000000000001e-10,3.2461396926174845e-16,7.925975166827729e-16
101,1.0200000000000001e-10,3.10786161319158e-16,7.657569180827417e-16
102,1.03e-10,3.2268164519222425e-16,8.344966841476263e-16
103,1.04e-10,3.2764636804929896e-16,7.886234556622354e-16
104,1.0500000000000001e-10,3.234191982896988e-16,7.998941620042885e-16
105,1.0600000000000001e-10,3.2714131329057114e-16,7.684540409177472e-16
106,1.07e-10,3.45197001208146e-16,8.440764809263466e-16
107,1.0800000000000001e-10,3.2371009618709965e-16,8.044923700524183e-16
108,1.0900000000000001e-10,3.359053055055953e-16,8.446146550514244e-16
109,1.1000000000000001e-10,3.249812228567851e-16,8.231911166213813e-16
110,1.11e-10,3.1077798279086057e-16,8.416984717992341e-16
111,1.1200000000000001e-10,3.2445843047445663e-16,8.043445815986509e-16
112,1.1300000000000001e-10,3.1429962468216283e-16,8.113276745288378e-16
113,1.1400000000000001e-10,3.2445447697615397e-16,8.459779917789833e-16
114,1.15e-10,3.238741129640434e-16,8.426294127746693e-16
115,1.1600000000000001e-10,3.4266168425633256e-16,8.661724750612495e-16
116,1.17e-10,3.3671743912787477e-16,8.306976794344222e-16
117,1.18e-10,3.3789754315237715e-16,8.396455490978739e-16
118,1.19e-10,3.2191122797450103e-16,8.190016598878601e-16
119,1.2e-10,3.308835017800388e-16,8.862047778596822e-16
120,1.2100000000000002e-10,3.253763301912831e-16,8.741278264478054e-16
121,1.2200000000000002e-10,3.090662236549618e-16,8.452093364419736e-16
122,1.2300000000000001e-10,3.228166842991923e-16,8.628213812357151e-16
123,1.24e-10,3.1971990122422956e-16,8.92192400648137e-16
124,1.25e-10,3.102703994690041e-16,8.386221862424261e-16
125,1.26e-10,3.1406842331672493e-16,8.494228879975033e-16
126,1.27e-10,3.287041860484736e-16,8.72076630016032e-16
127,1.28e-10,2.9203140647858406e-16,7.999245722382734e-16
128,1.2900000000000002e-10,3.1367320594189005e-16,8.140192833412541e-16
129,1.3000000000000002e-10,3.176736154913492e-16,8.660389588081037e-16
130,1.31e-10,3.0881654146204876e-16,8.572200265270725e-16
131,1.32e-10,2.9570963442436114e-16,8.327756185583646e-16
132,1.33e-10,2.981203925199965e-16,7.791007489332641e-16
133,1.34e-10,3.100011030114212e-16,8.40023991328556e-16
134,1.35e-10,3.2051269445720243e-16,8.433197348802206e-16
135,1.3600000000000002e-10,3.085420406212821e-16,7.957400095556596e-16
136,1.3700000000000002e-10,3.2217133588086997e-16,8.371125927596351e-16
137,1.3800000000000001e-10,3.015085800002961e-16,8.285683106799091e-16
138,1.39e-10,3.1717738627017387e-16,8.223942702022116e-16
139,1.4e-10,3.0934933603611117e-16,8.749400854977303e-16
140,1.41e-10,2.961891958600194e-16,8.251504764830564e-16
141,1.42e-10,3.1046116184827163e-16,8.653009712988677e-16
142,1.4300000000000002e-10,3.0451553951638215e-16,8.374663353897104e-16
143,1.4400000000000002e-10,2.944743608893176e-16,8.457065977574822e-16
144,1.4500000000000002e-10,3.04376288056421e-16,8.534527018684219e-16
145,1.46e-10,3.0680205812751336e-16,8.792511920679436e-16
146,1.47e-10,3.016497597492946e-16,9.101527821248804e-16
147,1.48e-10,3.169773445988254e-16,8.656490630784502e-16
148,1.49e-10,2.890940407165538e-16,8.264192351174502e-16
149,1.5e-10,3.063425622711801e-16,8.669926385592485e-16
150,1.5100000000000002e-10,3.133368448864761e-16,8.862660363894737e-16
151,1.5200000000000002e-10,3.0324677867600064e-16,8.315267892376638e-16
152,1.5300000000000001e-10,3.062476959490776e-16,8.762887406879243e-16
153,1.54e-10,3.090105594683661e-16,8.99575042887502e-16
154,1.55e-10,3.1234059866374965e-16,8.371339232070937e-16
155,1.56e-10,2.988832497931667e-16,8.736226798947448e-16
156,1.57e-10,3.056959611701484e-16,8.894189902483754e-16
157,1.5800000000000002e-10,3.198167433872895e-16,9.037587453451583e-16
158,1.5900000000000002e-10,3.274426831487696e-16,8.841556981211739e-16
159,1.6000000000000002e-10,3.3099190690700136e-16,8.776310547140164e-16
160,1.61e-10,3.336888905481757e-16,9.117059019537875e-16
161,1.62e-10,3.305027103083781e-16,8.853593185116242e-16
162,1.63e-10,3.3626079859070706e-16,8.760214733404062e-16
163,1.64e-10,3.2971764195085424e-16,8.54588936997416e-16
164,1.6500000000000002e-10,3.2658418017544697e-16,8.91124305130358e-16
165,1.6600000000000002e-10,3.150418133228389e-16,8.952624323585287e-16
166,1.6700000000000002e-10,3.174074815091935e-16,8.80870124149457e-16
167,1.6800000000000001e-10,3.2368337657782993e-16,8.85899324832313e-16
168,1.69e-10,3.263242834563414e-16,8.615584640117333e-16
169,1.7e-10,3.351361382442894e-16,8.365996355806742e-16
170,1.71e-10,3.305813488794811e-16,8.449862933681059e-16
171,1.72e-10,3.326195474310732e-16,8.949731039254713e-16
172,1.7300000000000002e-10,3.457373078585834e-16,8.964022126004312e-16
173,1.7400000000000002e-10,3.356376680686666e-16,8.285386551972425e-16
174,1.7500000000000002e-10,3.369204836977962e-16,8.984655616218132e-16
175,1.76e-10,3.48017112463425e-16,8.72526533238366e-16
176,1.77e-10,3.494570000692812e-16,8.530073803279722e-16
177,1.78e-10,3.205615683179008e-16,8.216305477453315e-16
178,1.79e-10,3.3959061230310525e-16,8.621403068280007e-16
179,1.8000000000000002e-10,3.4315530639729073e-16,8.501932071554351e-16
180,1.8100000000000002e-10,3.2763358240907595e-16,8.259044680999934e-16
181,1.8200000000000002e-10,3.1733595972964754e-16,8.152545998871601e-16
182,1.8300000000000001e-10,3.4338559113499325e-16,8.179718072626933e-16
183,1.84e-10,3.4168945460644625e-16,8.386512965450213e-16
184,1.85e-10,3.3300303670348954e-16,8.135803020394529e-16
185,1.86e-10,3.3816299900139765e-16,7.774461534314721e-16
186,1.8700000000000003e-10,3.3366558504523236e-16,8.076709977824526e-16
187,1.8800000000000002e-10,3.459642343469356e-16,8.517563665421895e-16
188,1.8900000000000002e-10,3.3742412158820554e-16,8.117644958411126e-16
189,1.9000000000000002e-10,3.2643000063249256e-16,8.069105437960415e-16
190,1.91e-10,3.4824143730574724e-16,8.533923096083914e-16
191,1.92e-10,3.355825994683571e-16,8.866018753745014e-16
192,1.93e-10,3.1980212742293904e-16,8.382256692792455e-16
193,1.94e-10,3.376884766215742e-16,8.53246139283041e-16
194,1.9500000000000002e-10,3.4196187655346074e-16,9.260776654448137e-16
195,1.9600000000000002e-10,3.5098505016705566e-16,9.114716176622856e-16
196,1.9700000000000002e-10,3.515828396222799e-16,9.245599958849428e-16
197,1.9800000000000001e-10,3.438050343808381e-16,9.36694206067662e-16
198,1.99e-10,3.5356934525334526e-16,9.48044275466331e-16
199,2e-10,3.369094840241673e-16,9.108896891435865e-16
200,2.01e-10,3.477438710841807e-16,9.26234784591485e-16
201,2.0200000000000003e-10,3.589358320414272e-16,8.750120530304405e-16
202,2.0300000000000002e-10,3.431415909747079e-16,8.91039106502084e-16
203,2.0400000000000002e-10,3.499206420894613e-16,8.320968479999183e-16
204,2.0500000000000002e-10,3.3692328951485183e-16,9.072732784852443e-16
205,2.06e-10,3.3331028848519585e-16,8.866009981141522e-16
206,2.07e-10,3.3157809041839645e-16,9.293013616680228e-16
207,2.08e-10,3.3698788484611643e-16,8.468337638060457e-16
208,2.0900000000000003e-10,3.457131698129308e-16,8.936620492079823e-16
209,2.1000000000000002e-10,3.2636912294686764e-16,8.364393984912843e-16
210,2.1100000000000002e-10,3.4268433266333364e-16,9.14333525509979e-16
211,2.1200000000000002e-10,3.1994411040453756e-16,8.382580544597889e-16
212,2.1300000000000001e-10,3.3447724912312033e-16,9.365900559156692e-16
213,2.14e-10,3.3842988123015293e-16,9.749604353188997e-16
214,2.15e-10,3.5778517084344217e-16,9.16318157871979e-16
215,2.1600000000000003e-10,3.461222327481213e-16,9.059437017717193e-16
216,2.1700000000000003e-10,3.4643673843633284e-16,9.229336954743035e-16
217,2.1800000000000002e-10,3.2684993000654157e-16,8.478391209049525e-16
218,2.1900000000000002e-10,3.475946591342213e-16,8.634777227031047e-16
219,2.2000000000000002e-10,3.7761718493364203e-16,8.90615348708335e-16
220,2.21e-10,3.418158329923609e-16,8.761938474924655e-16
221,2.22e-10,3.480545923666533e-16,9.137319561981216e-16
222,2.23e-10,3.5118200432492055e-16,8.979523681766526e-16
223,2.2400000000000003e-10,3.474209240879356e-16,8.96021576006739e-16
224,2.2500000000000002e-10,3.35101042871912e-16,8.612847621637372e-16
225,2.2600000000000002e-10,3.5892927677437535e-16,8.863432438408585e-16
226,2.2700000000000002e-10,3.6856191838945227e-16,9.314577229852833e-16
227,2.2800000000000001e-10,3.5281411152928586e-16,9.108714569734473e-16
228,2.29e-10,3.5122400167038505e-16,9.300240343652527e-16
229,2.3e-10,3.502058606504472e-16,9.104206622100242e-16
230,2.3100000000000003e-10,3.598940701617069e-16,9.115427539172025e-16
231,2.3200000000000003e-10,3.3894290313664246e-16,9.431841345006251e-16
232,2.33e-10,3.673969048659656e-16,9.094746087864368e-16
233,2.34e-10,3.772404158176507e-16,9.437831595295549e-16
234,2.35e-10,3.5663504711603464e-16,9.671463115633091e-16
235,2.36e-10,3.551093058579349e-16,8.929426628837646e-16
236,2.37e-10,3.6262051972736486e-16,9.304286661303125e-16
237,2.38e-10,3.808806456305634e-16,9.130294820240174e-16
238,2.39e-10,3.752815873761963e-16,9.533660654745952e-16
239,2.4e-10,3.5202048690230323e-16,8.947675187798838e-16
240,2.41e-10,3.5247734207062424e-16,9.170773643585237e-16
241,2.4200000000000004e-10,3.535960024695375e-16,9.158634214398177e-16
242,2.4300000000000004e-10,3.6251484907776837e-16,9.104040900429227e-16
243,2.4400000000000004e-10,3.437518110243992e-16,9.1285348027682e-16
244,2.4500000000000003e-10,3.631187323548463e-16,9.07932904613019e-16
245,2.4600000000000003e-10,3.457577450343047e-16,8.299025872165075e-16
246,2.4700000000000003e-10,3.9219825008461274e-16,8.836468406147299e-16
247,2.48e-10,3.703587915451375e-16,9.274245170756662e-16
248,2.49e-10,3.916829307364946e-16,9.964471809109823e-16
249,2.5e-10,3.8714376134030715e-16,9.012912648585303e-16
250,2.51e-10,3.869327771734174e-16,9.296743490316194e-16
251,2.52e-10,3.8059619983658816e-16,9.327498665115903e-16
252,2.53e-10,4.0302077073778487e-16,9.634326356813639e-16
253,2.54e-10,3.8585791031736516e-16,9.53510091389207e-16
254,2.55e-10,3.7155927978883027e-16,9.68841509557813e-16
255,2.56e-10,3.82045938182607e-16,9.939931295847752e-16
256,2.5700000000000004e-10,3.826981103659352e-16,1.0970993930638343e-15
257,2.5800000000000004e-10,3.705784996032467e-16,1.0233914147116421e-15
258,2.5900000000000004e-10,3.885316290726066e-16,1.000071691634096e-15
259,2.6000000000000003e-10,3.821011273046194e-16,1.0402883195290417e-15
260,2.6100000000000003e-10,3.8882772627593525e-16,1.0845913816847035e-15
261,2.62e-10,4.0037417684441524e-16,1.117740933075386e-15
262,2.63e-10,3.776409266828287e-16,1.1155659414343267e-15
263,2.64e-10,3.690411552881755e-16,1.0465752554369952e-15
264,2.65e-10,3.733624045504388e-16,1.0535112770590078e-15
265,2.66e-10,4.083301119216008e-16,1.1185579299033256e-15
266,2.67e-10,3.8645192697745794e-16,1.002545066639172e-15
267,2.68e-10,3.888699827630328e-16,1.0978362799223007e-15
268,2.69e-10,3.9717580617716096e-16,1.1057705651174798e-15
269,2.7e-10,3.954433586920781e-16,1.0557038052742328e-15
270,2.7100000000000005e-10,3.75657267958938e-16,1.01834545323522e-15
271,2.7200000000000004e-10,3.9719196793356007e-16,1.070274641105265e-15
272,2.7300000000000004e-10,3.8835587632373835e-16,1.0394433245037345e-15
273,2.7400000000000004e-10,4.0419313785540076e-16,1.0550526299847844e-15
274,2.7500000000000003e-10,3.7571329671973486e-16,1.005639760972971e-15
275,2.7600000000000003e-10,3.894801158815465e-16,1.0972828404062058e-15
276,2.77e-10,3.784079619004383e-16,1.0302133755523648e-15
277,2.78e-10,3.704431857713873e-16,1.067129373556059e-15
278,2.79e-10,3.7647760246988163e-16,1.0243896800265187e-15
279,2.8e-10,3.846195560454529e-16,1.0622140732415383e-15
280,2.81e-10,3.8200369361346654e-16,1.0831744945146111e-15
281,2.82e-10,3.8743929777731007e-16,1.0962507619238257e-15
282,2.83e-10,3.9095316443455056e-16,1.0238493151872882e-15
283,2.84e-10,3.85581137834416e-16,1.1315009097979195e-15
284,2.85e-10,4.0390010081567315e-16,1.0657521518792925e-15
285,2.8600000000000005e-10,3.9096092383176487e-16,1.0774292080074137e-15
286,2.8700000000000004e-10,4.067245345279091e-16,1.0928506071157649e-15
287,2.8800000000000004e-10,4.0964614675676845e-16,1.2033136062212718e-15
288,2.8900000000000004e-10,4.0603860714818193e-16,1.1770192505546486e-15
289,2.9000000000000003e-10,4.011604989312623e-16,1.07519292106366e-15
290,2.9100000000000003e-10,4.0220147156023044e-16,1.114511245784836e-15
291,2.92e-10,4.1251942418225347e-16,1.106349741422339e-15
292,2.93e-10,4.056655564614775e-16,1.1060178864250916e-15
293,2.94e-10,3.9905796303469973e-16,1.1175206615376654e-15
294,2.95e-10,4.1948031645002614e-16,1.10961671963246e-15
295,2.96e-10,4.185087766261992e-16,1.0525209477155651e-15
296,2.97e-10,4.306197392612132e-16,1.0862963702705834e-15
297,2.98e-10,4.2211694909348547e-16,1.0344446106347051e-15
298,2.99e-10,4.0522800747822216e-16,1.0926389789604495e-15
299,3e-10,4.137856344163477e-16,1.047499241498145e-15
300,3.0100000000000005e-10,3.9128260135277837e-16,1.1468989224044334e-15
301,3.0200000000000004e-10,4.1803668907655014e-16,1.1288464186439172e-15
302,3.0300000000000004e-10,4.156398533121239e-16,1.0824887941305723e-15
303,3.0400000000000004e-10,4.309932039094753e-16,1.108604052852852e-15
304,3.0500000000000003e-10,4.0155000890677056e-16,1.0978244674540912e-15
305,3.0600000000000003e-10,4.1407512010682513e-16,1.0558117665342e-15
306,3.07e-10,4.2349624970023095e-16,1.089596678034401e-15
307,3.08e-10,4.184020996544995e-16,1.1258561208995811e-15
308,3.09e-10,4.1592090250828905e-16,1.0578467359244708e-15
309,3.1e-10,4.1757888428298665e-16,1.0515068873690337e-15
310,3.11e-10,4.129560988588839e-16,1.1518941245279978e-15
311,3.12e-10,4.259036083212777e-16,1.1110744651348433e-15
312,3.13e-10,4.1667230056116075e-16,1.1394135760503778e-15
313,3.14e-10,4.0978476586745527e-16,1.0946251552422587e-15
314,3.1500000000000005e-10,4.2146000639921245e-16,1.1196546591137853e-15
315,3.1600000000000005e-10,4.0940521868922064e-16,1.0687112456608705e-15
316,3.1700000000000004e-10,4.1759165389889335e-16,1.1247751385691728e-15
317,3.1800000000000004e-10,3.953890350556837e-16,1.031439309074055e-15
318,3.1900000000000004e-10,4.320822094285882e-16,1.1014242306870806e-15
319,3.2000000000000003e-10,4.1296377024552277e-16,1.1060741156655224e-15
320,3.2100000000000003e-10,4.1787803474229463e-16,1.1114017323582803e-15
321,3.22e-10,4.4361182613056305e-16,1.1374759537417399e-15
322,3.23e-10,3.993327557478573e-16,1.1261894388508892e-15
323,3.24e-10,4.353283562299378e-16,1.1041745385728768e-15
324,3.25e-10,4.44279333327946e-16,1.0985344373383937e-15
325,3.26e-10,4.1422376875343077e-16,1.1008371694713852e-15
326,3.27e-10,4.44769756396876e-16,1.126385631951566e-15
327,3.28e-10,4.2985519184669397e-16,1.0837570003563628e-15
328,3.29e-10,4.634738056692768e-16,1.188037024668846e-15
329,3.3000000000000005e-10,4.3375984667341675e-16,1.12095757797511e-15
330,3.3100000000000005e-10,4.494268905810348e-16,1.1062461319529148e-15
331,3.3200000000000004e-10,4.492865928036771e-16,1.1519804485929652e-15
332,3.3300000000000004e-10,4.4383201218669915e-16,1.1407691381713508e-15
333,3.3400000000000004e-10,4.634448283758326e-16,1.1193098396702844e-15
334,3.3500000000000003e-10,4.640471676642792e-16,1.1886329656962991e-15
335,3.3600000000000003e-10,4.500978452409284e-16,1.1228595299127297e-15
336,3.37e-10,4.617180077307244e-16,1.1879034855874347e-15
337,3.38e-10,4.366099369884959e-16,1.1768232616241958e-15
338,3.39e-10,4.379286246319477e-16,1.127653401619609e-15
339,3.4e-10,4.48695180047239e-16,1.153511757266073e-15
340,3.41e-10,4.570362764158782e-16,1.1877885161828435e-15
341,3.42e-10,4.685408596382824e-16,1.200439802287355e-15
342,3.43e-10,4.4945286571117e-16,1.196128832735818e-15
343,3.44e-10,4.622179642628317e-16,1.232379042544175e-15
344,3.4500000000000005e-10,4.5074208258538475e-16,1.1672215207209277e-15
345,3.4600000000000005e-10,4.330459976139041e-16,1.175340168264297e-15
346,3.4700000000000004e-10,4.5136386110051125e-16,1.194243078992167e-15
347,3.4800000000000004e-10,4.384182342080963e-16,1.2271170474623331e-15
348,3.4900000000000004e-10,4.27227442094574e-16,1.2104695276614875e-15
349,3.5000000000000003e-10,4.498200430957628e-16,1.220990038675805e-15
350,3.5100000000000003e-10,4.3656262391786364e-16,1.2087103391390702e-15
351,3.52e-10,4.450124865873519e-16,1.2501823228031814e-15
352,3.53e-10,4.3349744851515636e-16,1.1725117029703397e-15
353,3.54e-10,4.525795973675655e-16,1.2244125237274272e-15
354,3.55e-10,4.555953138754917e-16,1.1670866788334773e-15
355,3.56e-10,4.523941764520371e-16,1.1971809820901507e-15
356,3.57e-10,4.3680403116460056e-16,1.1612420549865008e-15
357,3.58e-10,4.313021144223617e-16,1.1331361020268827e-15
358,3.5900000000000005e-10,4.458939399943788e-16,1.1550421082747793e-15
359,3.6000000000000005e-10,4.38790418943528e-16,1.1203795658330383e-15
360,3.6100000000000005e-10,4.277140192578076e-16,1.1383446883983359e-15
361,3.6200000000000004e-10,4.280986824886064e-16,1.2183565448784073e-15
362,3.6300000000000004e-10,4.3046337930292935e-16,1.2342033178550154e-15
363,3.6400000000000004e-10,4.320619730325516e-16,1.148968512230368e-15
364,3.6500000000000003e-10,4.338709177811284e-16,1.1837634729039979e-15
365,3.6600000000000003e-10,4.2695686307265756e-16,1.1574864424078698e-15
366,3.67e-10,4.460777416165438e-16,1.16760383490555e-15
367,3.68e-10,4.250733522439755e-16,1.104395564449616e-15
368,3.69e-10,4.3184965501251234e-16,1.1667374534782616e-15
369,3.7e-10,4.267396003758652e-16,1.0902982165991243e-15
370,3.71e-10,4.385820281297193e-16,1.0931602746855432e-15
371,3.72e-10,4.3376877196281035e-16,1.1258802644562763e-15
372,3.73e-10,4.49349008517998e-16,1.124790689263434e-15
373,3.7400000000000005e-10,4.3364108733717944e-16,1.1069137552952708e-15
374,3.7500000000000005e-10,4.345205490809614e-16,1.1193290422061913e-15
375,3.7600000000000005e-10,4.3252341724513576e-16,1.1657735904072332e-15
376,3.7700000000000004e-10,4.430736310166814e-16,1.1139638826190326e-15
377,3.7800000000000004e-10,4.2237877170381314e-16,1.1315559422853316e-15
378,3.7900000000000004e-10,4.323337274539901e-16,1.099423700799128e-15
379,3.8000000000000003e-10,4.207514427745788e-16,1.058243712108904e-15
380,3.8100000000000003e-10,4.1386378647761304e-16,1.1557252751977177e-15
381,3.82e-10,4.3215605379247417e-16,1.0953105141289123e-15
382,3.83e-10,4.279515197176443e-16,1.1239970812699679e-15
383,3.84e-10,4.2837433890078263e-16,1.098988018842986e-15
384,3.85e-10,4.476710382295573e-16,1.1251364730135124e-15
385,3.86e-10,4.353577324213401e-16,1.1110302797073137e-15
386,3.87e-10,4.316844963237212e-16,1.164936537896381e-15
387,3.88e-10,4.4194598790782935e-16,1.1129642971301882e-15
388,3.8900000000000005e-10,4.328548809260005e-16,1.123728192692095e-15
389,3.9000000000000005e-10,4.311583764827516e-16,1.1999567524296571e-15
390,3.9100000000000005e-10,4.3534009143539175e-16,1.1025959403478679e-15
391,3.9200000000000004e-10,4.3152450604262187e-16,1.159421353968768e-15
392,3.9300000000000004e-10,4.12778322959211e-16,1.152166203467971e-15
393,3.9400000000000004e-10,4.290966203408487e-16,1.153656938474718e-15
394,3.9500000000000003e-10,4.3794442066997416e-16,1.1435919346776398e-15
395,3.9600000000000003e-10,4.360604605408612e-16,1.0933188175868285e-15
396,3.97e-10,4.1982937609515964e-16,1.058402308749691e-15
397,3.98e-10,4.1833739694026265e-16,1.1059571824042106e-15
398,3.99e-10,4.434441958086762e-16,1.171513053613145e-15
399,4e-10,4.374694449178264e-16,1.1678739962402846e-15
400,4.01e-10,4.536445735536223e-16,1.1654239062234968e-15
401,4.02e-10,4.2828820695716936e-16,1.1744811890513994e-15
402,4.0300000000000006e-10,4.143594520892469e-16,1.1107546371074308e-15
403,4.0400000000000005e-10,4.1017923654911104e-16,1.1547414835984748e-15
404,4.0500000000000005e-10,4.3513214700391357e-16,1.1487816454001256e-15
405,4.0600000000000005e-10,4.246496199867133e-16,1.1352189671281126e-15
406,4.0700000000000004e-10,4.2697898502714256e-16,1.16379232803691e-15
407,4.0800000000000004e-10,4.148019209193768e-16,1.0951927487836462e-15
408,4.0900000000000004e-10,4.228062826481361e-16,1.140398864423777e-15
409,4.1000000000000003e-10,4.1751052854064323e-16,1.1266103694407658e-15
