,Time,PET,BUT
0,1e-12,6.081693929446111e-17,1.1271038719544737e-16
1,2e-12,5.808913141520772e-17,1.397462681746444e-16
2,3e-12,6.891157610633472e-17,1.574307341474622e-16
3,4e-12,8.993705232522248e-17,2.012513074230592e-16
4,5.0000000000000005e-12,8.880276096414395e-17,2.0741911137819846e-16
5,6e-12,1.0703307541477368e-16,2.5497622939952134e-16
6,7.000000000000001e-12,1.1372655236338599e-16,3.0234713035221633e-16
7,8e-12,1.0986766146537536e-16,2.998407153554874e-16
8,9.000000000000001e-12,1.221381705898822e-16,2.9536114255985613e-16
9,1.0000000000000001e-11,1.4224879996857712e-16,3.018161892049342e-16
10,1.1e-11,1.5995260898176986e-16,3.2646422041045327e-16
11,1.2e-11,1.4061243350117465e-16,2.938237350506497e-16
12,1.3e-11,1.465879266976254e-16,3.108001127695216e-16
13,1.4000000000000002e-11,1.3583186426424663e-16,3.2442235203831287e-16
14,1.5e-11,1.5517149513634868e-16,3.2826137280320597e-16
15,1.6e-11,1.5530933148444515e-16,3.142778355437503e-16
16,1.7000000000000003e-11,1.48720970231282e-16,3.08433822098393e-16
17,1.8000000000000002e-11,1.6823705998709836e-16,3.3587056541785796e-16
18,1.9000000000000002e-11,1.710835341130044e-16,3.4714419499708333e-16
19,2.0000000000000002e-11,1.859261428381415e-16,3.51249069990452e-16
20,2.1000000000000002e-11,1.8331205296368153e-16,3.474685243952854e-16
21,2.2e-11,2.034334107368221e-16,4.2082550105283654e-16
22,2.3e-11,1.84384067458758e-16,3.9169791561914726e-16
23,2.4e-11,1.8871137783089354e-16,4.3345495182449606e-16
24,2.5e-11,1.972145173459948e-16,4.171376768054441e-16
25,2.6e-11,2.0543986168798533e-16,4.630248427866582e-16
26,2.7000000000000004e-11,2.1780837113716368e-16,4.727835154635295e-16
27,2.8000000000000003e-11,2.320544696278291e-16,4.999761065533768e-16
28,2.9000000000000003e-11,2.182076827807729e-16,4.995418394324209e-16
29,3e-11,2.258512120933619e-16,5.173656912345654e-16
30,3.1e-11,2.1169616993083868e-16,4.591279283882607e-16
31,3.2e-11,2.195257193502256e-16,5.06103853726176e-16
32,3.3e-11,2.261887328916396e-16,5.417143705483073e-16
33,3.4000000000000005e-11,2.1777567148458818e-16,5.298228180660295e-16
34,3.5e-11,2.186896658476329e-16,5.176776698220498e-16
35,3.6000000000000005e-11,2.3570229468456716e-16,5.091048424914741e-16
36,3.7e-11,2.3701859786928996e-16,4.733938100311322e-16
37,3.8000000000000004e-11,2.412660638873236e-16,4.985421660433345e-16
38,3.9e-11,2.4637501025243823e-16,5.070549209141171e-16
39,4.0000000000000004e-11,2.468076182137815e-16,5.205583454299307e-16
40,4.1e-11,2.306424378213598e-16,5.220511417636205e-16
41,4.2000000000000004e-11,2.504059630458698e-16,5.703196392161304e-16
42,4.3e-11,2.751745931389029e-16,6.403340499349955e-16
43,4.4e-11,2.6863150378003333e-16,5.709196369297609e-16
44,4.5000000000000006e-11,2.6272382209597193e-16,5.51841820174715e-16
45,4.6e-11,2.5441041025227693e-16,5.577498841426304e-16
46,4.7000000000000006e-11,2.72876277034692e-16,5.501309609214649e-16
47,4.8e-11,2.6647697669822455e-16,6.196999455253757e-16
48,4.9000000000000005e-11,2.693820437235236e-16,6.318212103551902e-16
49,5e-11,2.6657399848189047e-16,5.507339849159048e-16
50,5.1000000000000005e-11,2.735765817117608e-16,4.92231983956298e-16
51,5.2e-11,2.826149380335846e-16,5.262111393071634e-16
52,5.3000000000000004e-11,2.7061608999227213e-16,5.065288028424808e-16
53,5.400000000000001e-11,2.593194190460793e-16,5.039656728627824e-16
54,5.5000000000000004e-11,2.892056957045865e-16,5.223509166088964e-16
55,5.600000000000001e-11,2.65387393557928e-16,5.789982885789552e-16
56,5.7000000000000003e-11,2.430877365208129e-16,5.021757730713403e-16
57,5.8000000000000007e-11,2.655247666680664e-16,5.419890477602312e-16
58,5.9e-11,2.533662531999521e-16,5.20754779607391e-16
59,6e-11,2.475113781987179e-16,5.737026004669235e-16
60,6.100000000000001e-11,2.547173607991661e-16,5.707816679571364e-16
61,6.2e-11,2.6871963904130008e-16,5.860405567597082e-16
62,6.3e-11,2.6763258643500706e-16,5.534034918826095e-16
63,6.4e-11,2.6932320745192694e-16,5.619703964748065e-16
64,6.500000000000001e-11,2.7074063152477926e-16,5.61703980864573e-16
65,6.6e-11,2.601106592106515e-16,5.9943112725294775e-16
66,6.7e-11,2.724411459382253e-16,5.703517422920449e-16
67,6.800000000000001e-11,2.733725407749631e-16,5.727168390520521e-16
68,6.900000000000001e-11,3.056385620284545e-16,5.477187865637181e-16
69,7e-11,2.7589383362712154e-16,5.525995219906585e-16
70,7.1e-11,2.6769915927740873e-16,5.429253673335253e-16
71,7.200000000000001e-11,2.782579579846814e-16,5.9233676876083e-16
72,7.3e-11,2.7527139489303246e-16,6.137321288455877e-16
73,7.4e-11,2.7583190508404646e-16,5.894463025577701e-16
74,7.5e-11,2.581375398126264e-16,5.866698865785513e-16
75,7.600000000000001e-11,2.652979544241979e-16,5.959139319508058e-16
76,7.7e-11,2.7497436829175855e-16,5.964394139059756e-16
77,7.8e-11,2.613808499135497e-16,6.163136282980751e-16
78,7.900000000000001e-11,2.8951271206219654e-16,6.2269894007823e-16
79,8.000000000000001e-11,2.8121800360893745e-16,5.571535502798249e-16
80,8.1e-11,3.0067523969863483e-16,6.073508248574575e-16
81,8.2e-11,2.939009805883793e-16,6.394045824370885e-16
82,8.300000000000001e-11,2.803466787483068e-16,5.64429951924913e-16
83,8.400000000000001e-11,2.8569644280422637e-16,6.348934175090832e-16
84,8.5e-11,2.882835633902802e-16,6.543387433069857e-16
85,8.6e-11,2.8008854696490396e-16,6.119365468066163e-16
86,8.700000000000001e-11,2.8649331219204585e-16,6.13427337642859e-16
87,8.8e-11,2.735284363410884e-16,6.091059686704073e-16
88,8.9e-11,2.708634404262818e-16,6.585454514183077e-16
89,9.000000000000001e-11,2.845322129613355e-16,6.314540531100593e-16
90,9.100000000000001e-11,2.6562914481208243e-16,6.122629911626666e-16
91,9.2e-11,2.694584411557139e-16,6.112220658042773e-16
92,9.3e-11,2.7709927753811937e-16,5.923339191614376e-16
93,9.400000000000001e-11,2.688251232170157e-16,6.143131480219048e-16
94,9.500000000000001e-11,2.772551931251869e-16,6.000925840878047e-16
95,9.6e-11,2.5796378425499484e-16,6.063706778271187e-16
96,9.7e-11,2.9387908719233525e-16,6.065569531535498e-16
97,9.800000000000001e-11,2.819441152939214e-16,6.350743955932657e-16
98,9.900000000000001e-11,2.8484099410333615e-16,6.12967892003271e-16
99,1e-10,2.860969540709718e-16,6.409675838609216e-16
100,1.0100000000000001e-10,3.016282206011101e-16,6.118852695404674e-16
101,1.0200000000000001e-10,2.7747739290764624e-16,6.160597372262134e-16
102,1.03e-10,2.8860391694116707e-16,6.190003765459614e-16
103,1.04e-10,2.946085749826368e-16,6.129581515306216e-16
104,1.0500000000000001e-10,3.151109609189226e-16,6.119851810932247e-16
105,1.0600000000000001e-10,2.973535057012418e-16,6.162361845091964e-16
106,1.07e-10,2.9576998565388357e-16,6.556792145154097e-16
107,1.0800000000000001e-10,2.815518122121401e-16,6.136749952821605e-16
108,1.0900000000000001e-10,2.8659419631161425e-16,5.943501653117512e-16
109,1.1000000000000001e-10,2.8428479423362684e-16,5.615689407821244e-16
110,1.11e-10,2.9051744645407023e-16,6.272042040319613e-16
111,1.1200000000000001e-10,3.1370061734187583e-16,6.133359408739554e-16
112,1.1300000000000001e-10,3.007756062659924e-16,6.275256510546703e-16
113,1.1400000000000001e-10,2.8323011558807835e-16,6.467375361684177e-16
114,1.15e-10,2.9695778978339206e-16,6.424228646420008e-16
115,1.1600000000000001e-10,2.9498633998942695e-16,6.084832481381766e-16
116,1.17e-10,2.969644661360517e-16,6.645697730051823e-16
117,1.18e-10,3.1528886900775507e-16,6.48565444683324e-16
118,1.19e-10,3.156479558982618e-16,6.404092308002709e-16
119,1.2e-10,2.955818643813699e-16,6.629895396689926e-16
120,1.2100000000000002e-10,2.970648333848608e-16,6.1304044960704355e-16
121,1.2200000000000002e-10,2.9087246916701557e-16,6.801157852352324e-16
122,1.2300000000000001e-10,2.966911027727202e-16,7.05548261083548e-16
123,1.24e-10,2.890317590584302e-16,6.874808090631991e-16
124,1.25e-10,3.096496771352603e-16,7.006345165010093e-16
125,1.26e-10,3.1939371695291345e-16,6.839216767197964e-16
126,1.27e-10,3.1006409116687275e-16,6.735757544443621e-16
127,1.28e-10,3.3371784637510813e-16,6.899306912780263e-16
128,1.2900000000000002e-10,3.508011178719235e-16,6.650608889812814e-16
129,1.3000000000000002e-10,3.4702042654780055e-16,7.039222123728651e-16
130,1.31e-10,3.3790653245148455e-16,7.470919711520461e-16
131,1.32e-10,3.5051512341150103e-16,7.676263816269118e-16
132,1.33e-10,3.4034420999057726e-16,6.397850360056438e-16
133,1.34e-10,3.3020742547506936e-16,6.533811053486316e-16
134,1.35e-10,3.4672137547416826e-16,6.956776277293702e-16
135,1.3600000000000002e-10,3.441753307889304e-16,6.984782088397572e-16
136,1.3700000000000002e-10,3.481357110858729e-16,6.30503214100596e-16
137,1.3800000000000001e-10,3.657669720881699e-16,6.814420857072718e-16
138,1.39e-10,3.722510835843395e-16,7.151914359362522e-16
139,1.4e-10,3.583758270382885e-16,7.544840810999588e-16
140,1.41e-10,3.5905664857470305e-16,7.175007908820087e-16
