,Time,PET,BUT
0,1e-12,5.781559090059412e-17,1.4026088505929165e-16
1,2e-12,6.361532504853525e-17,1.4733210733160596e-16
2,3e-12,6.63768118577409e-17,1.6602781217817895e-16
3,4e-12,5.941730994686178e-17,1.655944151839583e-16
4,5.0000000000000005e-12,6.810987572251771e-17,1.8615786027254574e-16
5,6e-12,8.135593960633415e-17,2.1486752465315068e-16
6,7.000000000000001e-12,8.53628607544063e-17,2.289754948070893e-16
7,8e-12,9.21032705392661e-17,2.340899714938984e-16
8,9.000000000000001e-12,1.2801923328104147e-16,2.5834060064979076e-16
9,1.0000000000000001e-11,1.1051273215111248e-16,2.812792890744743e-16
10,1.1e-11,1.2531563107842794e-16,2.937846835884281e-16
11,1.2e-11,1.545141341478795e-16,3.02693634879633e-16
12,1.3e-11,1.4880450952467465e-16,3.0405234245594015e-16
13,1.4000000000000002e-11,1.5317574604971168e-16,3.3751552001621166e-16
14,1.5e-11,1.5660462327289557e-16,3.1538250047873183e-16
15,1.6e-11,1.5662528181011188e-16,3.202759450388704e-16
16,1.7000000000000003e-11,1.602208113533714e-16,3.765972464908062e-16
17,1.8000000000000002e-11,1.495945698630163e-16,3.644599644722906e-16
18,1.9000000000000002e-11,1.6400831169503828e-16,3.8200557671626415e-16
19,2.0000000000000002e-11,1.6082501062142636e-16,3.891731890532798e-16
20,2.1000000000000002e-11,1.680868318395295e-16,4.113036706793106e-16
21,2.2e-11,1.7514556624945448e-16,4.299093032910147e-16
22,2.3e-11,1.6934547048261037e-16,4.1396696778763397e-16
23,2.4e-11,1.6830038697442514e-16,3.7882791680140753e-16
24,2.5e-11,1.7767766138081844e-16,4.1447712070450876e-16
25,2.6e-11,1.6836047543689664e-16,4.3893383648129655e-16
26,2.7000000000000004e-11,1.7103489395189521e-16,4.151744224543802e-16
27,2.8000000000000003e-11,1.785487931435563e-16,4.27277200476109e-16
28,2.9000000000000003e-11,2.0881596460828897e-16,4.477256071961817e-16
29,3e-11,2.0926032281257858e-16,4.543447108264492e-16
30,3.1e-11,1.910636113461916e-16,4.908300686419958e-16
31,3.2e-11,2.0221655743565507e-16,5.041946382843426e-16
32,3.3e-11,2.116649112053809e-16,5.24864460674801e-16
33,3.4000000000000005e-11,2.0327458605663955e-16,5.165602850100111e-16
34,3.5e-11,2.0925053720811905e-16,4.926629115717656e-16
35,3.6000000000000005e-11,2.321206667890713e-16,5.818720210040958e-16
36,3.7e-11,2.248906195186236e-16,5.394637244059899e-16
37,3.8000000000000004e-11,2.2688014062619544e-16,5.814010499335943e-16
38,3.9e-11,2.3431111889233817e-16,6.381791365978094e-16
39,4.0000000000000004e-11,2.36087707452109e-16,6.414637456701879e-16
40,4.1e-11,2.2433277272354364e-16,5.947102584886077e-16
41,4.2000000000000004e-11,2.5011077485763456e-16,6.489951728718227e-16
42,4.3e-11,2.26264672902386e-16,6.289583840837141e-16
43,4.4e-11,2.314029265652765e-16,6.458613220757313e-16
44,4.5000000000000006e-11,2.6974210348355196e-16,6.824842913884397e-16
45,4.6e-11,2.537428211256096e-16,6.329562365865094e-16
46,4.7000000000000006e-11,2.426508016328058e-16,6.304278687954722e-16
47,4.8e-11,2.482077465809e-16,6.398654815535518e-16
48,4.9000000000000005e-11,2.6744999161217136e-16,6.925636200488959e-16
49,5e-11,2.500096432441445e-16,6.630345722465183e-16
50,5.1000000000000005e-11,2.3040425313999465e-16,6.021278589701079e-16
51,5.2e-11,2.4562613325524706e-16,6.378831522767471e-16
52,5.3000000000000004e-11,2.338824790798395e-16,6.166446010517781e-16
53,5.400000000000001e-11,2.4927421510688803e-16,6.291824353171615e-16
54,5.5000000000000004e-11,2.746064978229402e-16,6.95506652018648e-16
55,5.600000000000001e-11,2.6895890655564084e-16,6.868059457703773e-16
56,5.7000000000000003e-11,2.8504710244379617e-16,7.033757453085675e-16
57,5.8000000000000007e-11,2.8705559582612766e-16,6.802594739846603e-16
58,5.9e-11,2.699321658273814e-16,6.38981245634089e-16
59,6e-11,2.838640046311417e-16,6.497904525702473e-16
60,6.100000000000001e-11,2.989442922399359e-16,7.025632774664079e-16
61,6.2e-11,2.720729932659726e-16,7.108126462644949e-16
62,6.3e-11,2.7650822497946043e-16,6.808750072556864e-16
63,6.4e-11,3.013644789950719e-16,7.051261299644718e-16
64,6.500000000000001e-11,2.5475093915779117e-16,6.610080191378117e-16
65,6.6e-11,2.551172982535618e-16,6.787818644246664e-16
66,6.7e-11,2.663361817859687e-16,7.241486920369582e-16
67,6.800000000000001e-11,3.020898658329741e-16,7.2527005824881e-16
68,6.900000000000001e-11,2.6058942078730307e-16,7.250939807026241e-16
69,7e-11,2.65067273377265e-16,7.417411904194799e-16
70,7.1e-11,2.748721957713095e-16,7.244144063904061e-16
71,7.200000000000001e-11,2.743663101982013e-16,6.80341152301746e-16
72,7.3e-11,2.6925210137556344e-16,7.199788696993793e-16
73,7.4e-11,2.725384639813041e-16,6.895012010715443e-16
74,7.5e-11,2.7665657503162077e-16,7.141196616255663e-16
75,7.600000000000001e-11,2.747724232190953e-16,7.073571423222584e-16
76,7.7e-11,2.7158266849821343e-16,7.602946801455428e-16
77,7.8e-11,2.7778252160758733e-16,7.338868618513272e-16
78,7.900000000000001e-11,2.7483284182105153e-16,7.184055461192293e-16
79,8.000000000000001e-11,2.6499115536905766e-16,7.238312991345764e-16
80,8.1e-11,2.8766396162152267e-16,7.335996701240662e-16
81,8.2e-11,2.728008864444444e-16,7.786188854810602e-16
82,8.300000000000001e-11,2.8970641189684783e-16,7.628437827695598e-16
83,8.400000000000001e-11,2.9235756339275815e-16,7.865420928537525e-16
84,8.5e-11,2.711604398192001e-16,7.935551445218826e-16
85,8.6e-11,3.0625308281759016e-16,7.429175043472083e-16
86,8.700000000000001e-11,2.6533312452782957e-16,7.382005316764145e-16
87,8.8e-11,2.845837668752364e-16,7.437122935936704e-16
88,8.9e-11,3.022972870540112e-16,7.209863869271935e-16
89,9.000000000000001e-11,3.0828769568640296e-16,7.789479231141624e-16
90,9.100000000000001e-11,2.9255721224270993e-16,7.840158035866178e-16
91,9.2e-11,3.2451713097768967e-16,8.378624374577677e-16
92,9.3e-11,3.002125609336456e-16,7.918731886219276e-16
93,9.400000000000001e-11,3.0409655805431415e-16,7.814204462107856e-16
94,9.500000000000001e-11,2.9987106527765077e-16,8.05612727971783e-16
95,9.6e-11,2.960534087258257e-16,8.253687230234527e-16
96,9.7e-11,2.8537001078787457e-16,7.893060333975917e-16
97,9.800000000000001e-11,2.9377506620557595e-16,7.730564297953865e-16
98,9.900000000000001e-11,3.1021354057293456e-16,8.493292186641013e-16
99,1e-10,3.0478547514045126e-16,8.562236924254222e-16
100,1.0100000000000001e-10,3.2376923469227367e-16,8.191551128410822e-16
101,1.0200000000000001e-10,3.0307723904266566e-16,8.508288963550694e-16
102,1.03e-10,3.192133851335702e-16,8.458344926780549e-16
103,1.04e-10,3.104639253892237e-16,8.000483986114442e-16
104,1.0500000000000001e-10,2.9986803369138437e-16,8.244357982015119e-16
105,1.0600000000000001e-10,3.227276620958182e-16,8.4269638587364425e-16
106,1.07e-10,3.205953285969355e-16,8.351969822676066e-16
107,1.0800000000000001e-10,3.1687741801639743e-16,7.995470279213339e-16
108,1.0900000000000001e-10,3.20485260724122e-16,7.349180198790911e-16
109,1.1000000000000001e-10,3.157462972572387e-16,7.935792406240695e-16
110,1.11e-10,3.1032166879365386e-16,8.357502588590794e-16
111,1.1200000000000001e-10,3.2333657380078245e-16,7.613007633235667e-16
112,1.1300000000000001e-10,3.189163324469452e-16,7.401975105351483e-16
113,1.1400000000000001e-10,3.2952653359133644e-16,7.934347983499077e-16
114,1.15e-10,3.17532882335433e-16,7.554372003213139e-16
115,1.1600000000000001e-10,3.255325388434069e-16,7.414777437551702e-16
116,1.17e-10,3.2987804712678616e-16,8.253719034430353e-16
117,1.18e-10,3.2732449058429147e-16,7.676620703240974e-16
118,1.19e-10,3.222146760703657e-16,7.71252407234556e-16
119,1.2e-10,3.1265235270918252e-16,7.895255254924964e-16
