,Time,PET,BUT
825,8.26e-10,6.719409643942591e-16,2.3642049278574498e-15
826,8.27e-10,6.569864284720488e-16,2.3518255801529087e-15
827,8.28e-10,6.454172919753009e-16,2.3704007497877367e-15
828,8.29e-10,6.789143712070035e-16,2.397886415854638e-15
829,8.3e-10,6.494739776903412e-16,2.3281148728409277e-15
830,8.31e-10,6.510103628737112e-16,2.289767847329527e-15
831,8.32e-10,6.74274317315667e-16,2.4064639711782246e-15
832,8.33e-10,6.609282577402514e-16,2.3184732818727256e-15
833,8.34e-10,6.622307603122215e-16,2.361915726320325e-15
834,8.350000000000001e-10,6.697052688320048e-16,2.3260725372574607e-15
835,8.360000000000001e-10,7.121923565744461e-16,2.3457569422370193e-15
836,8.370000000000001e-10,7.063653195279766e-16,2.4368143689443667e-15
837,8.380000000000001e-10,7.11855957900223e-16,2.4621304952053846e-15
838,8.390000000000001e-10,7.412516469724835e-16,2.4575505726726274e-15
839,8.400000000000001e-10,7.35453603578322e-16,2.4921920748556077e-15
840,8.410000000000001e-10,7.011196718253416e-16,2.441125845809974e-15
841,8.420000000000001e-10,7.0280895856787555e-16,2.426688264094958e-15
842,8.430000000000001e-10,6.594525420704489e-16,2.2696847457667726e-15
843,8.440000000000001e-10,6.838087095111333e-16,2.383757898111364e-15
844,8.450000000000001e-10,7.293014905793871e-16,2.466876385538514e-15
845,8.460000000000001e-10,7.09644906706838e-16,2.4864322687001123e-15
846,8.470000000000001e-10,7.266089147225515e-16,2.4574541239494477e-15
847,8.480000000000001e-10,7.351870515347807e-16,2.3962752620900574e-15
848,8.490000000000001e-10,7.326223770594711e-16,2.381608673225122e-15
849,8.500000000000001e-10,7.031310565168244e-16,2.4026907555089595e-15
850,8.510000000000001e-10,7.01670581723682e-16,2.468326647816633e-15
851,8.520000000000001e-10,7.307033891666049e-16,2.4233798861396993e-15
852,8.530000000000001e-10,7.10276710613793e-16,2.384429918621323e-15
853,8.54e-10,6.998576129933848e-16,2.441610447923296e-15
854,8.55e-10,7.742543089662283e-16,2.497447720286578e-15
855,8.56e-10,7.118463919748273e-16,2.4745134617454587e-15
856,8.57e-10,7.469779095333275e-16,2.5494247965769845e-15
857,8.58e-10,7.391315318643218e-16,2.4978042520670066e-15
858,8.59e-10,7.715595748744772e-16,2.539589568227388e-15
859,8.6e-10,7.603297091037736e-16,2.5714007543549782e-15
860,8.61e-10,7.486358672190811e-16,2.5420406580813255e-15
861,8.62e-10,7.418678636232806e-16,2.5109899751056914e-15
862,8.63e-10,7.525927789351586e-16,2.557345223523601e-15
863,8.640000000000001e-10,7.959161986632935e-16,2.715737645282106e-15
864,8.650000000000001e-10,7.503366915572398e-16,2.601799338336519e-15
865,8.660000000000001e-10,7.870241585450036e-16,2.6284980232579935e-15
866,8.670000000000001e-10,7.559973532309874e-16,2.6890965675813115e-15
867,8.680000000000001e-10,7.582309032676236e-16,2.6309278005946027e-15
868,8.690000000000001e-10,7.723388810662385e-16,2.667241407835295e-15
869,8.700000000000001e-10,7.844095579649102e-16,2.7222605021472357e-15
870,8.710000000000001e-10,7.965466306658425e-16,2.6742826118595006e-15
871,8.720000000000001e-10,7.684875250126544e-16,2.714331710004858e-15
872,8.730000000000001e-10,7.9094507204947e-16,2.7052636372148822e-15
873,8.740000000000001e-10,7.772171139848449e-16,2.6894590699106993e-15
874,8.750000000000001e-10,7.642071849308056e-16,2.675664418577285e-15
875,8.760000000000001e-10,7.341117653147604e-16,2.7216406990801934e-15
876,8.770000000000001e-10,7.5776931892192475e-16,2.605716979147975e-15
877,8.780000000000001e-10,7.736013243594664e-16,2.7081439382209786e-15
878,8.790000000000001e-10,7.564695538384926e-16,2.73661525803026e-15
879,8.800000000000001e-10,7.412707694517909e-16,2.64032311450804e-15
880,8.810000000000001e-10,7.508837926342901e-16,2.6333448898373142e-15
881,8.820000000000001e-10,7.734471508564815e-16,2.696479909182335e-15
882,8.830000000000001e-10,7.444239127306736e-16,2.627350740107176e-15
883,8.84e-10,7.740544728125853e-16,2.6208919424759302e-15
884,8.85e-10,7.521659852169859e-16,2.700833907509152e-15
885,8.86e-10,7.489591289812922e-16,2.5774877420925743e-15
886,8.87e-10,7.530618448082696e-16,2.6791077635287632e-15
887,8.88e-10,7.44983969745332e-16,2.7692969470799474e-15
888,8.89e-10,7.559619823365471e-16,2.617315261691408e-15
889,8.9e-10,7.558953545553167e-16,2.741785980205601e-15
890,8.91e-10,7.466352509109068e-16,2.6712073306387844e-15
891,8.92e-10,7.895793368940647e-16,2.719730233472438e-15
892,8.93e-10,7.66423087889886e-16,2.70304705283078e-15
893,8.940000000000001e-10,7.397641461633935e-16,2.605229721914567e-15
894,8.950000000000001e-10,7.324576613383805e-16,2.6961178517579782e-15
895,8.960000000000001e-10,7.752021925075779e-16,2.622099409620407e-15
896,8.970000000000001e-10,7.657269961146896e-16,2.6341891011203723e-15
897,8.980000000000001e-10,7.547727881766365e-16,2.6104122309598175e-15
898,8.990000000000001e-10,7.217808166944187e-16,2.5672827982330558e-15
899,9.000000000000001e-10,7.504709789084529e-16,2.5451674231990187e-15
