,Time,BUT,OCM
0,1e-12,1.7186116842323654e-17,1.331644397604626e-17
1,2e-12,2.061753168602943e-17,1.5932865420619577e-17
2,3e-12,2.671435544259292e-17,2.017768537718713e-17
3,4e-12,3.5063427834351277e-17,2.3250483416628178e-17
4,5.0000000000000005e-12,3.0489534445981194e-17,2.4055470695878134e-17
5,6e-12,3.7256481154564174e-17,2.8257441577521656e-17
6,7.000000000000001e-12,4.082852299380877e-17,3.0373318676759924e-17
7,8e-12,2.9823191149701853e-17,3.20162934882023e-17
8,9.000000000000001e-12,3.441570069576198e-17,3.161588073734985e-17
9,1.0000000000000001e-11,3.558438891015004e-17,3.295353958908426e-17
10,1.1e-11,2.9245165366576516e-17,3.4431867988620496e-17
11,1.2e-11,5.476503342812662e-17,3.9975780024881487e-17
12,1.3e-11,6.178990621244007e-17,3.97258232705439e-17
13,1.4000000000000002e-11,4.4740832733167234e-17,3.999980835178327e-17
14,1.5e-11,5.531242290493537e-17,4.1928597937385486e-17
15,1.6e-11,5.762987796935111e-17,4.413551877877301e-17
16,1.7000000000000003e-11,5.3516091274918094e-17,4.341683260202564e-17
17,1.8000000000000002e-11,5.862352652634684e-17,5.001684113232625e-17
18,1.9000000000000002e-11,7.720124280352523e-17,5.619009934494958e-17
19,2.0000000000000002e-11,7.541968126048221e-17,5.783337439303124e-17
20,2.1000000000000002e-11,8.571800040823427e-17,5.446542151243742e-17
21,2.2e-11,9.05141799904882e-17,5.657388161644172e-17
22,2.3e-11,8.767991303457642e-17,5.859200680901297e-17
23,2.4e-11,9.026837579689549e-17,5.613301898271512e-17
24,2.5e-11,9.450871221480874e-17,5.4729270803309694e-17
25,2.6e-11,8.636338129086907e-17,5.498052662336611e-17
26,2.7000000000000004e-11,7.622612697175883e-17,5.518965574738145e-17
27,2.8000000000000003e-11,8.06186808426447e-17,5.847779264413912e-17
28,2.9000000000000003e-11,8.201568568830686e-17,5.698404592156823e-17
29,3e-11,7.74199756185314e-17,5.942663536953077e-17
30,3.1e-11,9.035311740364987e-17,5.928054655122957e-17
31,3.2e-11,8.371880186521709e-17,6.503620427547217e-17
32,3.3e-11,9.634800588917293e-17,7.026259315939015e-17
33,3.4000000000000005e-11,9.60003367730975e-17,6.990585266781587e-17
34,3.5e-11,9.030903867055898e-17,7.186616241618091e-17
35,3.6000000000000005e-11,9.718773617729155e-17,6.81593312793469e-17
36,3.7e-11,9.565421666749788e-17,7.093182617613663e-17
37,3.8000000000000004e-11,1.0298555375630545e-16,7.826699912618703e-17
38,3.9e-11,1.0940495769054297e-16,7.311740398003133e-17
39,4.0000000000000004e-11,1.0921833768998021e-16,7.769700050506437e-17
40,4.1e-11,1.078520099458883e-16,7.678047071748051e-17
41,4.2000000000000004e-11,1.0278177939899289e-16,7.367273250212648e-17
42,4.3e-11,9.88022356678833e-17,7.589033001931749e-17
43,4.4e-11,1.1146876906809923e-16,8.116037883620832e-17
44,4.5000000000000006e-11,1.0212688111852587e-16,7.670090611642588e-17
45,4.6e-11,1.229012705251192e-16,7.880377552955927e-17
46,4.7000000000000006e-11,1.1213872398943537e-16,7.958176370327909e-17
47,4.8e-11,1.2498748743148121e-16,7.53922603263986e-17
48,4.9000000000000005e-11,1.1042625535976778e-16,7.562018975110816e-17
49,5e-11,1.2279118178219934e-16,7.804280331531147e-17
50,5.1000000000000005e-11,1.1552955879932166e-16,7.729032872779313e-17
51,5.2e-11,1.1236259134463734e-16,7.529833836353336e-17
52,5.3000000000000004e-11,1.2377463832919883e-16,7.828438940623464e-17
53,5.400000000000001e-11,1.108697965342934e-16,7.730805667690196e-17
54,5.5000000000000004e-11,1.0776952185395644e-16,7.668714969722949e-17
55,5.600000000000001e-11,1.0905442910396016e-16,7.64661751853271e-17
56,5.7000000000000003e-11,1.1262614539443992e-16,8.00754399639011e-17
57,5.8000000000000007e-11,1.313528851877946e-16,7.950824834256752e-17
58,5.9e-11,1.3427772838613206e-16,7.808674459495678e-17
59,6e-11,1.0515844378895536e-16,7.880930855680744e-17
60,6.100000000000001e-11,1.0277881413596317e-16,7.92105311478435e-17
61,6.2e-11,1.0236792206171917e-16,7.86802761051325e-17
62,6.3e-11,1.3011907011379652e-16,7.728670291735702e-17
63,6.4e-11,1.2684699446288194e-16,8.211410946169015e-17
64,6.500000000000001e-11,1.3420209706617917e-16,8.005443688301801e-17
65,6.6e-11,1.1828583381052252e-16,7.999581541893022e-17
66,6.7e-11,1.164372565507075e-16,8.058400336705201e-17
67,6.800000000000001e-11,1.1144127460400515e-16,8.561566963626854e-17
68,6.900000000000001e-11,1.1677528275200172e-16,8.375338273207272e-17
69,7e-11,1.295588233056188e-16,8.755270148101564e-17
70,7.1e-11,1.213098004544588e-16,8.853610216353501e-17
71,7.200000000000001e-11,1.3326543965254572e-16,8.675029783595993e-17
72,7.3e-11,1.3577635551834191e-16,9.016297578127418e-17
73,7.4e-11,1.443638147217886e-16,9.298666678056206e-17
74,7.5e-11,1.462264612846402e-16,9.023742885370423e-17
75,7.600000000000001e-11,1.2667026973622125e-16,8.996387132926472e-17
76,7.7e-11,1.335211154671729e-16,8.927067477262914e-17
77,7.8e-11,1.2343868383965284e-16,8.860536407502049e-17
78,7.900000000000001e-11,1.213323146345357e-16,8.942742703189788e-17
79,8.000000000000001e-11,1.3068894285724128e-16,8.915451595073852e-17
80,8.1e-11,1.2596928204844422e-16,9.102936122368408e-17
81,8.2e-11,1.1920032893339217e-16,8.8229415231523e-17
82,8.300000000000001e-11,1.3457015950267552e-16,9.212771212426365e-17
83,8.400000000000001e-11,1.1813116016992108e-16,9.059276944425578e-17
84,8.5e-11,1.4837850752030957e-16,9.155233343174383e-17
85,8.6e-11,1.35068428502275e-16,9.39475351628299e-17
86,8.700000000000001e-11,1.5070642295028885e-16,9.491117823808959e-17
87,8.8e-11,1.474446933823011e-16,9.527526645906903e-17
88,8.9e-11,1.4622499705301332e-16,9.435591899262358e-17
89,9.000000000000001e-11,1.4866766972586345e-16,9.896892779568606e-17
90,9.100000000000001e-11,1.458987333152036e-16,9.611559175190738e-17
91,9.2e-11,1.444190042524753e-16,9.334319344543707e-17
92,9.3e-11,1.4238787315924958e-16,9.754642001296137e-17
93,9.400000000000001e-11,1.5773587431945456e-16,9.620304464630175e-17
94,9.500000000000001e-11,1.4381340993240908e-16,9.689287913213818e-17
95,9.6e-11,1.3812791793667153e-16,9.585976210222124e-17
96,9.7e-11,1.4251392367265656e-16,9.417507609043473e-17
97,9.800000000000001e-11,1.4892593930928584e-16,9.550918978287731e-17
98,9.900000000000001e-11,1.4245199989027363e-16,9.63321109653882e-17
99,1e-10,1.4990874690440914e-16,9.413193926085923e-17
100,1.0100000000000001e-10,1.408698540834881e-16,9.106597795472557e-17
101,1.0200000000000001e-10,1.5747133208363175e-16,9.620787451383321e-17
102,1.03e-10,1.512631338622483e-16,9.398506558444302e-17
103,1.04e-10,1.4876228994496375e-16,9.600740359652007e-17
104,1.0500000000000001e-10,1.441550853933735e-16,9.107211429435248e-17
105,1.0600000000000001e-10,1.4719059506941428e-16,9.308497641574541e-17
106,1.07e-10,1.4648798834675258e-16,9.524128265495054e-17
107,1.0800000000000001e-10,1.4381501310507216e-16,9.526681563885915e-17
108,1.0900000000000001e-10,1.552460001505002e-16,9.774370966447471e-17
109,1.1000000000000001e-10,1.524629398014199e-16,9.603142785441782e-17
110,1.11e-10,1.477008157573785e-16,9.313500306995496e-17
111,1.1200000000000001e-10,1.3729965460399833e-16,9.490012946674272e-17
112,1.1300000000000001e-10,1.5140914054329547e-16,9.544099995180967e-17
113,1.1400000000000001e-10,1.4593070702392504e-16,9.454680452847204e-17
114,1.15e-10,1.4818471926371348e-16,9.564108323788205e-17
115,1.1600000000000001e-10,1.5995464115782273e-16,9.583670648401683e-17
116,1.17e-10,1.3660408835892343e-16,9.355923942661315e-17
117,1.18e-10,1.471770375230954e-16,9.06144161358799e-17
118,1.19e-10,1.469248318160904e-16,9.275270536188419e-17
119,1.2e-10,1.5396840003952145e-16,9.257723152384782e-17
120,1.2100000000000002e-10,1.4753076387670927e-16,9.610045649163839e-17
121,1.2200000000000002e-10,1.4461507170155697e-16,9.641887396608613e-17
122,1.2300000000000001e-10,1.4123930833590507e-16,9.715781103168777e-17
123,1.24e-10,1.5006468366902793e-16,9.636000571915443e-17
124,1.25e-10,1.5272412530902955e-16,1.0153811607305596e-16
125,1.26e-10,1.5175449893198568e-16,1.026624219433874e-16
126,1.27e-10,1.5666855102964813e-16,1.0165655261601954e-16
127,1.28e-10,1.4687362404836664e-16,9.718335632044511e-17
128,1.2900000000000002e-10,1.4800744427463838e-16,9.936179420924086e-17
129,1.3000000000000002e-10,1.455729704750752e-16,9.955582083835443e-17
130,1.31e-10,1.474371273790243e-16,9.704374633981007e-17
131,1.32e-10,1.536496878712587e-16,9.937728187593953e-17
132,1.33e-10,1.5228781204360056e-16,1.0086242354577917e-16
133,1.34e-10,1.42874664571903e-16,1.0060490700999829e-16
134,1.35e-10,1.4631155968481479e-16,9.96561410890012e-17
135,1.3600000000000002e-10,1.6035606490266785e-16,1.0123442319767467e-16
136,1.3700000000000002e-10,1.4679135964168564e-16,9.961777513505103e-17
137,1.3800000000000001e-10,1.4297342018062744e-16,1.014188771371503e-16
138,1.39e-10,1.4710203738631737e-16,9.931433864750899e-17
139,1.4e-10,1.5141855663014082e-16,9.768373461799944e-17
140,1.41e-10,1.5299597394401788e-16,9.999380546480116e-17
141,1.42e-10,1.5351222091946831e-16,9.864086968465278e-17
142,1.4300000000000002e-10,1.4959943563023388e-16,9.950134386395381e-17
143,1.4400000000000002e-10,1.49734051067333e-16,1.0014018137213077e-16
144,1.4500000000000002e-10,1.3851696030341063e-16,9.94308730971995e-17
145,1.46e-10,1.5047852746076342e-16,1.0084265762331531e-16
146,1.47e-10,1.507777377319678e-16,9.672392473262115e-17
147,1.48e-10,1.5113240751308268e-16,1.0003688389053548e-16
148,1.49e-10,1.457564551394354e-16,1.0020615999997664e-16
149,1.5e-10,1.4326519029077528e-16,9.74348269986836e-17
150,1.5100000000000002e-10,1.3984687322901093e-16,9.87657170268259e-17
151,1.5200000000000002e-10,1.36637896291883e-16,9.785612731029033e-17
152,1.5300000000000001e-10,1.467803893884746e-16,9.945165041649392e-17
153,1.54e-10,1.367178031246107e-16,9.537610033505676e-17
154,1.55e-10,1.5180542765899226e-16,1.0006913825786513e-16
