,Time,BUT,OCM
0,1e-12,1.9880526351493805e-17,1.1129904651885001e-17
1,2e-12,3.487357323325655e-17,1.3800815337379029e-17
2,3e-12,5.607281272996027e-17,1.722359617046177e-17
3,4e-12,5.274641544164171e-17,1.503388720740414e-17
4,5.0000000000000005e-12,5.650000664498622e-17,1.556071853717044e-17
5,6e-12,5.2831222313035345e-17,1.6741008000250987e-17
6,7.000000000000001e-12,5.529583964017037e-17,1.8613560953158016e-17
7,8e-12,5.472320701399786e-17,1.5966996926230238e-17
8,9.000000000000001e-12,6.149932355692924e-17,2.003086490353434e-17
9,1.0000000000000001e-11,4.875603702233366e-17,1.8895373717487083e-17
10,1.1e-11,4.971955060538483e-17,1.913576991107828e-17
11,1.2e-11,5.650427452059698e-17,2.3823201820573806e-17
12,1.3e-11,5.589742215354395e-17,2.4917603254178204e-17
13,1.4000000000000002e-11,7.544426187900338e-17,2.6947012288597207e-17
14,1.5e-11,8.970709983242933e-17,3.305513271188344e-17
15,1.6e-11,9.804418031456123e-17,3.299534987559563e-17
16,1.7000000000000003e-11,9.47018332168552e-17,3.3689812285358006e-17
17,1.8000000000000002e-11,9.812981764610044e-17,3.359402807523971e-17
18,1.9000000000000002e-11,1.094920784520698e-16,3.785728451173107e-17
19,2.0000000000000002e-11,1.0342020041710665e-16,4.004311603562744e-17
20,2.1000000000000002e-11,1.2013300283894338e-16,4.602688311536297e-17
21,2.2e-11,1.1504619126147984e-16,4.7275928179803776e-17
22,2.3e-11,1.099978287490817e-16,4.7012370452763534e-17
23,2.4e-11,1.2663160061796997e-16,4.75649482283597e-17
24,2.5e-11,1.1491427439618279e-16,4.928829508946186e-17
25,2.6e-11,1.166340226737914e-16,4.982888178755596e-17
26,2.7000000000000004e-11,1.2052402902819638e-16,4.969411800323886e-17
27,2.8000000000000003e-11,1.1817701845038747e-16,5.015419178884097e-17
28,2.9000000000000003e-11,1.1906408962061318e-16,5.095889147603816e-17
29,3e-11,1.3426430344095472e-16,5.1778370848149445e-17
30,3.1e-11,1.2263326774748205e-16,5.196299774587195e-17
31,3.2e-11,1.2105982325642708e-16,5.330082938312758e-17
32,3.3e-11,1.2290920683197247e-16,5.3059259157537386e-17
33,3.4000000000000005e-11,1.36664941489152e-16,5.876482342919856e-17
34,3.5e-11,1.24173354791951e-16,6.095649052801426e-17
35,3.6000000000000005e-11,1.2964637672416504e-16,6.197791999957145e-17
36,3.7e-11,1.3737932301105597e-16,6.656703046408126e-17
37,3.8000000000000004e-11,1.2342144455068145e-16,6.41232338786784e-17
38,3.9e-11,1.4079894873532414e-16,7.029231191862199e-17
39,4.0000000000000004e-11,1.4428410664521677e-16,6.748364313504729e-17
40,4.1e-11,1.4776158578429685e-16,6.666711827782619e-17
41,4.2000000000000004e-11,1.4534708741389033e-16,6.585042809464659e-17
42,4.3e-11,1.4461355195218333e-16,6.790021139353516e-17
43,4.4e-11,1.7888588738260134e-16,7.568751233349792e-17
44,4.5000000000000006e-11,1.504505790493202e-16,7.244705069756507e-17
45,4.6e-11,1.4298230932114559e-16,6.711928342082914e-17
46,4.7000000000000006e-11,1.64907198453225e-16,7.428636747601275e-17
47,4.8e-11,1.898560887918632e-16,7.331536851322512e-17
48,4.9000000000000005e-11,1.9393447443728346e-16,7.832722882942873e-17
49,5e-11,1.8577019181945283e-16,7.573830248931545e-17
50,5.1000000000000005e-11,1.7839537960164614e-16,7.77774711178688e-17
51,5.2e-11,1.8903811251722853e-16,7.551924532056782e-17
52,5.3000000000000004e-11,1.667770539656684e-16,7.494337801378328e-17
53,5.400000000000001e-11,1.7532283921214984e-16,7.837332053499353e-17
54,5.5000000000000004e-11,1.9119823836587469e-16,8.13046517592866e-17
55,5.600000000000001e-11,1.7149632417218134e-16,8.329754248810412e-17
56,5.7000000000000003e-11,1.6671352132356572e-16,8.225291291689439e-17
57,5.8000000000000007e-11,1.8017469833260679e-16,8.078294610808375e-17
58,5.9e-11,1.6905666445770113e-16,8.18501129685859e-17
59,6e-11,1.7763066457195403e-16,7.95962122740719e-17
60,6.100000000000001e-11,1.911082805840405e-16,8.106386277403858e-17
61,6.2e-11,1.7350480768707117e-16,7.84511705976638e-17
62,6.3e-11,1.7990311545059765e-16,7.563801687464486e-17
63,6.4e-11,1.6812005937208035e-16,7.875341128817509e-17
64,6.500000000000001e-11,1.7195157700401958e-16,7.886036712594313e-17
65,6.6e-11,1.628980836686469e-16,8.035188552050517e-17
66,6.7e-11,1.7838393830705784e-16,8.189390293453667e-17
67,6.800000000000001e-11,1.7163085445706398e-16,8.056419953524865e-17
68,6.900000000000001e-11,1.8055376645959973e-16,8.178846889927975e-17
69,7e-11,1.859893520844491e-16,8.046773093759357e-17
70,7.1e-11,1.8486968690958984e-16,8.358033895779539e-17
71,7.200000000000001e-11,1.9440740710777102e-16,8.071312708568548e-17
72,7.3e-11,2.0588042175585176e-16,8.124479228265895e-17
73,7.4e-11,1.9656353016937138e-16,8.185913234922658e-17
74,7.5e-11,1.9218355414805423e-16,8.298448070622198e-17
75,7.600000000000001e-11,1.8871921836207236e-16,8.097640398328749e-17
76,7.7e-11,1.921823845593854e-16,8.19221437666374e-17
77,7.8e-11,2.0009393795761315e-16,8.39553429880867e-17
78,7.900000000000001e-11,1.972572623860454e-16,8.544967848712692e-17
79,8.000000000000001e-11,1.9825178790198115e-16,8.245676654561702e-17
80,8.1e-11,1.9022241752542824e-16,7.964167591895715e-17
81,8.2e-11,1.9717474021637248e-16,8.285241740536772e-17
82,8.300000000000001e-11,2.011981215823165e-16,8.283739086135199e-17
83,8.400000000000001e-11,2.05261021200139e-16,8.381889587600903e-17
84,8.5e-11,2.0379204830814592e-16,8.238533364122718e-17
85,8.6e-11,2.0880600409774506e-16,8.534289819046433e-17
86,8.700000000000001e-11,1.9414783529976017e-16,8.445468533338132e-17
87,8.8e-11,1.9034580066572304e-16,8.600528762514137e-17
88,8.9e-11,2.1354320057178259e-16,8.40382571894282e-17
89,9.000000000000001e-11,2.0080036583962007e-16,8.402184030296068e-17
90,9.100000000000001e-11,1.878416092599918e-16,8.415660981470596e-17
91,9.2e-11,2.0226015869559727e-16,8.405493390664261e-17
92,9.3e-11,1.9024815787086629e-16,8.513575379493951e-17
93,9.400000000000001e-11,2.205570282533961e-16,8.452728825711959e-17
94,9.500000000000001e-11,2.051225817102446e-16,8.49058372713058e-17
