,Time,BUT,DMA
0,1e-12,1.2487524999437546e-16,8.475296042133783e-17
1,2e-12,1.9223079341440647e-16,1.1559149994914763e-16
2,3e-12,2.162218831665794e-16,1.483092366353111e-16
3,4e-12,2.421032989381819e-16,1.5098021957332022e-16
4,5.0000000000000005e-12,2.8212374322050907e-16,1.6882488782432925e-16
5,6e-12,2.7580988195207774e-16,1.9398706810069261e-16
6,7.000000000000001e-12,3.286849475248194e-16,2.0185677409862175e-16
7,8e-12,3.3072712197246507e-16,1.9706354390115062e-16
8,9.000000000000001e-12,3.6545195828115817e-16,2.1076349103538998e-16
9,1.0000000000000001e-11,3.416402823596453e-16,2.265630403902017e-16
10,1.1e-11,4.18719075869703e-16,2.2472250394388147e-16
11,1.2e-11,3.1183299738588243e-16,2.399714242626313e-16
12,1.3e-11,4.017880370778893e-16,2.1941321838436037e-16
13,1.4000000000000002e-11,4.926643541621956e-16,2.5019646671607105e-16
14,1.5e-11,3.896022079366481e-16,2.492800657123139e-16
15,1.6e-11,4.764148801054732e-16,2.7629341838157575e-16
16,1.7000000000000003e-11,4.538079881288758e-16,2.818217262131987e-16
17,1.8000000000000002e-11,4.4223289636510704e-16,2.6926498550385793e-16
18,1.9000000000000002e-11,4.3673982132090544e-16,3.028230897131788e-16
19,2.0000000000000002e-11,6.230480799837751e-16,3.1648983806966187e-16
20,2.1000000000000002e-11,5.536516623608543e-16,3.1624510774744733e-16
21,2.2e-11,5.718716368781481e-16,3.2459496065408753e-16
22,2.3e-11,6.065526284763564e-16,3.4637526033859447e-16
23,2.4e-11,7.0636480466209905e-16,3.59748072652108e-16
24,2.5e-11,6.505518263183371e-16,3.325146948516521e-16
25,2.6e-11,6.354625153148206e-16,3.348770144204727e-16
26,2.7000000000000004e-11,6.022285336725819e-16,3.4618177679640757e-16
27,2.8000000000000003e-11,6.698010854180724e-16,3.7059590852312025e-16
28,2.9000000000000003e-11,7.36551843408251e-16,3.824260275460183e-16
29,3e-11,6.53252972772011e-16,3.8393766052923175e-16
30,3.1e-11,6.647098373712771e-16,4.0877631934451435e-16
31,3.2e-11,6.408934393708764e-16,3.767675596646959e-16
32,3.3e-11,6.4278859554194e-16,4.033117664138102e-16
33,3.4000000000000005e-11,6.601052806251421e-16,3.805669649341382e-16
34,3.5e-11,7.030158674244759e-16,3.875691852939497e-16
