,Time,BUT,DMA
0,1e-12,1.1336130433872817e-16,8.052281630071439e-17
1,2e-12,1.5311783825294555e-16,1.205506333143866e-16
2,3e-12,1.8367699363225759e-16,1.2045202527081483e-16
3,4e-12,2.3039091994638755e-16,1.24446226068449e-16
4,5.0000000000000005e-12,2.3034409282048807e-16,1.4014072302997666e-16
5,6e-12,1.914064570166458e-16,1.4210428504255725e-16
6,7.000000000000001e-12,2.6614092346579013e-16,1.4887635271422823e-16
7,8e-12,2.7912353287183436e-16,1.8874610429668795e-16
8,9.000000000000001e-12,3.233990777350587e-16,1.7256680745310283e-16
9,1.0000000000000001e-11,3.0643811382967855e-16,1.781047148611876e-16
10,1.1e-11,3.4255703061700133e-16,1.7384116029007872e-16
11,1.2e-11,3.5930227324229994e-16,2.10100382397346e-16
12,1.3e-11,3.847771694445753e-16,2.0847173555679008e-16
13,1.4000000000000002e-11,4.107650507697646e-16,2.1515392604323814e-16
14,1.5e-11,3.9734235294802003e-16,2.2100536601320911e-16
15,1.6e-11,4.3206181489296803e-16,2.3176065945094963e-16
16,1.7000000000000003e-11,3.98908537877952e-16,2.2147915934942905e-16
17,1.8000000000000002e-11,4.1531777467470903e-16,2.447752395156621e-16
18,1.9000000000000002e-11,4.645875075649529e-16,2.4536515103362e-16
19,2.0000000000000002e-11,4.657872575798174e-16,2.577564510274308e-16
20,2.1000000000000002e-11,4.2524677828517825e-16,2.6008261261394943e-16
21,2.2e-11,5.138180539512263e-16,2.9279747093172086e-16
22,2.3e-11,4.792903962696985e-16,2.7651614386147217e-16
23,2.4e-11,4.869744544385212e-16,2.897555824860551e-16
24,2.5e-11,5.013524349076637e-16,2.911153262708813e-16
25,2.6e-11,5.300577243940692e-16,2.9638072694206315e-16
26,2.7000000000000004e-11,6.123899228714453e-16,2.985569400306165e-16
27,2.8000000000000003e-11,5.880394517864714e-16,3.1640653921338467e-16
28,2.9000000000000003e-11,5.702006322425981e-16,3.4719784931928245e-16
29,3e-11,6.278392052535648e-16,3.628427539829353e-16
30,3.1e-11,6.548113128718843e-16,3.607191046227351e-16
31,3.2e-11,7.161074052961487e-16,3.42796224487062e-16
32,3.3e-11,7.149614921711827e-16,3.8494478006952845e-16
33,3.4000000000000005e-11,7.706758401731871e-16,4.1356585923838215e-16
34,3.5e-11,7.636427465743451e-16,4.2256686163281305e-16
35,3.6000000000000005e-11,7.524787475664283e-16,3.755151728027642e-16
36,3.7e-11,7.830086155133733e-16,4.328632052943664e-16
37,3.8000000000000004e-11,8.551914095898185e-16,4.413445389789372e-16
38,3.9e-11,8.633954285277356e-16,4.614853579521041e-16
39,4.0000000000000004e-11,9.086493192708214e-16,4.497890013644695e-16
40,4.1e-11,9.374252683217848e-16,4.3806988602769e-16
41,4.2000000000000004e-11,8.490462753621281e-16,4.3973910158029906e-16
42,4.3e-11,8.337733628096111e-16,4.571873197214781e-16
43,4.4e-11,8.67179219931504e-16,4.488005912388187e-16
44,4.5000000000000006e-11,9.071889340539975e-16,4.956168028072982e-16
45,4.6e-11,8.478202324301619e-16,5.018140766028822e-16
46,4.7000000000000006e-11,7.862051157294286e-16,5.160064254104574e-16
47,4.8e-11,7.805764010388698e-16,4.96860124667926e-16
48,4.9000000000000005e-11,7.5335151072557e-16,4.944428257375839e-16
49,5e-11,7.695980891151007e-16,5.034149582866658e-16
50,5.1000000000000005e-11,8.671987001283552e-16,5.048919479081766e-16
51,5.2e-11,7.896626076583759e-16,4.75574361854931e-16
52,5.3000000000000004e-11,7.434032836199508e-16,4.87081810889878e-16
53,5.400000000000001e-11,7.132540483934699e-16,4.980642731011844e-16
54,5.5000000000000004e-11,7.809839379979926e-16,5.12487665917385e-16
55,5.600000000000001e-11,8.120592371427522e-16,5.088255828347322e-16
56,5.7000000000000003e-11,6.927240941018288e-16,5.241911709884442e-16
57,5.8000000000000007e-11,7.668231689364146e-16,5.025453385670248e-16
58,5.9e-11,7.635854479533964e-16,5.156354448429009e-16
59,6e-11,8.949085427537778e-16,5.485713823341716e-16
60,6.100000000000001e-11,9.261070577893734e-16,5.43653067640278e-16
61,6.2e-11,8.755211153456277e-16,5.671783193646308e-16
62,6.3e-11,8.310489915800176e-16,5.526395095683956e-16
63,6.4e-11,9.890763431610958e-16,5.36113608331998e-16
64,6.500000000000001e-11,8.891889177383202e-16,5.322209672122385e-16
65,6.6e-11,8.694466863596197e-16,5.585987886275669e-16
66,6.7e-11,9.238913274798766e-16,5.713234480763645e-16
67,6.800000000000001e-11,9.000091904397765e-16,5.782982698783694e-16
68,6.900000000000001e-11,9.36625474437891e-16,5.527095457265377e-16
69,7e-11,8.989137346762438e-16,5.731051431187666e-16
70,7.1e-11,8.626398109435119e-16,5.730433254794717e-16
71,7.200000000000001e-11,8.728911122456424e-16,6.04162914722577e-16
72,7.3e-11,9.786941899996432e-16,6.085850456379289e-16
73,7.4e-11,9.43089783539976e-16,5.978972341427789e-16
74,7.5e-11,8.760481612678616e-16,6.212002828693143e-16
75,7.600000000000001e-11,9.592006711028879e-16,5.948828824592639e-16
76,7.7e-11,8.730794254736437e-16,6.624384523655112e-16
77,7.8e-11,9.581227161809701e-16,6.502353663103993e-16
78,7.900000000000001e-11,9.229167002989412e-16,6.477644059234966e-16
79,8.000000000000001e-11,9.009659679992502e-16,6.827786442677676e-16
80,8.1e-11,8.200511657756566e-16,6.485981255798588e-16
81,8.2e-11,8.750692795809548e-16,6.700833462999983e-16
82,8.300000000000001e-11,8.892864503930235e-16,6.511652597649823e-16
83,8.400000000000001e-11,8.527730955623967e-16,6.161714413802523e-16
84,8.5e-11,9.697054466574547e-16,6.282010400496965e-16
85,8.6e-11,9.442620827544584e-16,6.438987563018993e-16
86,8.700000000000001e-11,9.33732327606242e-16,6.442923053764383e-16
87,8.8e-11,9.42715610159541e-16,6.306454581048654e-16
88,8.9e-11,9.09452590851351e-16,6.1215274490917e-16
89,9.000000000000001e-11,9.66619578780859e-16,6.475010663275117e-16
90,9.100000000000001e-11,9.696389433634579e-16,6.65241105577576e-16
91,9.2e-11,1.064022010269069e-15,6.586293340655863e-16
92,9.3e-11,9.53535859947497e-16,6.56934651346675e-16
93,9.400000000000001e-11,9.586526420260942e-16,6.401535173735867e-16
94,9.500000000000001e-11,9.79078005086874e-16,6.367903682985034e-16
95,9.6e-11,9.947412865573302e-16,6.343964660035146e-16
96,9.7e-11,9.74907262924546e-16,6.499118389818952e-16
97,9.800000000000001e-11,9.19579619617938e-16,6.255323639436261e-16
98,9.900000000000001e-11,1.0297910271355002e-15,6.306702100645423e-16
99,1e-10,9.622774450569769e-16,6.466801028277693e-16
100,1.0100000000000001e-10,9.346134789811197e-16,6.280861449276033e-16
101,1.0200000000000001e-10,9.958316556129368e-16,6.140612068637974e-16
102,1.03e-10,9.476212743089748e-16,6.534578697205402e-16
103,1.04e-10,9.847718303760065e-16,6.607665216033032e-16
104,1.0500000000000001e-10,9.66785261697375e-16,6.637871175904654e-16
105,1.0600000000000001e-10,9.128456694238478e-16,6.680545213166457e-16
106,1.07e-10,8.848676704201257e-16,6.465476920851992e-16
107,1.0800000000000001e-10,9.140573274643506e-16,6.839216060254007e-16
108,1.0900000000000001e-10,9.15614648190721e-16,6.476650412996798e-16
