,Time,BUT,DMA
0,1e-12,8.705073707020999e-17,7.742995615223743e-17
1,2e-12,1.330434531564764e-16,9.915815205310556e-17
2,3e-12,1.8352239232105604e-16,1.2823325229555582e-16
3,4e-12,2.0888322092686797e-16,1.143327275282031e-16
4,5.0000000000000005e-12,2.376954058676651e-16,1.4821461246170978e-16
5,6e-12,2.1266881479325475e-16,1.387822146231896e-16
6,7.000000000000001e-12,1.9285708024853627e-16,1.4582209260554388e-16
7,8e-12,2.3642250991044757e-16,1.7791179211331253e-16
8,9.000000000000001e-12,2.4452436447937343e-16,1.6936846290917193e-16
9,1.0000000000000001e-11,2.2980703674862416e-16,1.9192938358127614e-16
10,1.1e-11,2.864905648820296e-16,1.991066097871071e-16
11,1.2e-11,2.868934416769417e-16,2.169687547753041e-16
12,1.3e-11,2.9808510412826874e-16,2.081241968089214e-16
13,1.4000000000000002e-11,2.759396237630357e-16,1.961693906125524e-16
14,1.5e-11,2.7069857223408584e-16,2.254459250861691e-16
15,1.6e-11,2.7211903125749536e-16,2.285291494600102e-16
16,1.7000000000000003e-11,3.5259235780251243e-16,2.4496710522281903e-16
17,1.8000000000000002e-11,3.3500679810157056e-16,2.2978641145891116e-16
18,1.9000000000000002e-11,3.20349786023492e-16,2.39535470482689e-16
19,2.0000000000000002e-11,3.0475273363077814e-16,2.4618299860147183e-16
20,2.1000000000000002e-11,3.618744957687466e-16,2.533750800567743e-16
21,2.2e-11,4.0474817458391645e-16,2.8327353790091644e-16
22,2.3e-11,4.3196014687212243e-16,2.919413463458663e-16
23,2.4e-11,3.8043310109432277e-16,3.0026391874430034e-16
24,2.5e-11,4.498581328142243e-16,2.96028779091103e-16
25,2.6e-11,4.882833526596526e-16,2.925198987151022e-16
26,2.7000000000000004e-11,4.820813941061955e-16,2.8247852696949866e-16
27,2.8000000000000003e-11,4.617829180390447e-16,2.861400115804408e-16
28,2.9000000000000003e-11,4.816868134188609e-16,2.9764638391129945e-16
29,3e-11,4.465615978424958e-16,2.757242317898647e-16
30,3.1e-11,4.585140582795077e-16,2.6840925844571465e-16
31,3.2e-11,4.377000153920619e-16,2.931796051391661e-16
32,3.3e-11,4.759484050144655e-16,3.3187477856390124e-16
33,3.4000000000000005e-11,5.625771380046557e-16,3.6965479967333327e-16
34,3.5e-11,5.34183899742824e-16,3.8136721266268253e-16
35,3.6000000000000005e-11,5.078710648029823e-16,3.578157641862444e-16
