,Time,OCM,BUT
0,1e-12,9.964832336922799e-18,1.1979666098399583e-17
1,2e-12,1.001021817778814e-17,1.2812467396671783e-17
2,3e-12,1.0544680996236299e-17,1.4721218109053788e-17
3,4e-12,1.3939190120795623e-17,1.3992092666803066e-17
4,5.0000000000000005e-12,1.365953445517938e-17,1.6587879486808053e-17
5,6e-12,2.0577749956746333e-17,3.3074385261358905e-17
6,7.000000000000001e-12,2.1852715445005898e-17,2.896030480673128e-17
7,8e-12,2.1369864866869814e-17,3.392837523343145e-17
8,9.000000000000001e-12,2.2537058602967955e-17,3.622436591070623e-17
9,1.0000000000000001e-11,2.4006320227426763e-17,4.099032448217849e-17
10,1.1e-11,2.4757581938509674e-17,6.261120420985183e-17
11,1.2e-11,2.4544150085997865e-17,6.747566479112774e-17
12,1.3e-11,2.6243515394753082e-17,6.359880359622754e-17
13,1.4000000000000002e-11,2.954678411606945e-17,7.173918956892594e-17
14,1.5e-11,2.984054446591411e-17,6.348447468772431e-17
15,1.6e-11,3.255221493885206e-17,6.937912386100556e-17
16,1.7000000000000003e-11,3.38269683629737e-17,6.793335953655806e-17
17,1.8000000000000002e-11,3.1146124721799555e-17,7.215957010179121e-17
18,1.9000000000000002e-11,3.439421550875819e-17,7.885489828242139e-17
19,2.0000000000000002e-11,3.27867586648648e-17,7.351045099121719e-17
20,2.1000000000000002e-11,3.4094942141280794e-17,7.90698002122111e-17
21,2.2e-11,3.3512778736700126e-17,5.795874787882017e-17
22,2.3e-11,3.160272685934454e-17,5.990628460918115e-17
23,2.4e-11,3.260260443963462e-17,6.245530693342536e-17
24,2.5e-11,3.445540191998828e-17,6.466988410430574e-17
25,2.6e-11,3.2443532164190426e-17,6.034025456632196e-17
26,2.7000000000000004e-11,3.5761268552092043e-17,6.438295882772567e-17
27,2.8000000000000003e-11,3.5399256336801636e-17,6.578784063957478e-17
28,2.9000000000000003e-11,3.7785716992939125e-17,6.989482603072515e-17
29,3e-11,3.582071938565557e-17,6.771109128769173e-17
30,3.1e-11,3.752367641145501e-17,6.900336359210145e-17
31,3.2e-11,3.8708374964576695e-17,6.965478353484837e-17
32,3.3e-11,4.093407973588092e-17,6.586981956545283e-17
33,3.4000000000000005e-11,3.759872497605628e-17,6.378276818576531e-17
34,3.5e-11,3.989800198820166e-17,7.215674274458808e-17
35,3.6000000000000005e-11,3.665272051673706e-17,6.853293432926307e-17
36,3.7e-11,3.710084634283328e-17,7.288669464746433e-17
37,3.8000000000000004e-11,3.950825312465265e-17,7.239119538651688e-17
38,3.9e-11,4.025410150773594e-17,7.463419410107542e-17
39,4.0000000000000004e-11,3.966492851466444e-17,6.773481974734888e-17
40,4.1e-11,4.484762051869278e-17,7.757633169192564e-17
41,4.2000000000000004e-11,4.7115244925097923e-17,7.741433479847826e-17
