,Time,BUT,OCM
0,1e-12,1.8034687687240417e-17,1.3036687687685662e-17
1,2e-12,2.2262889136485672e-17,1.7250381706568578e-17
2,3e-12,2.4781841503143936e-17,2.2857491595128857e-17
3,4e-12,3.846119736761143e-17,2.5234888973312853e-17
4,5.0000000000000005e-12,3.1278005530736904e-17,2.691448096794856e-17
5,6e-12,4.093356785752887e-17,3.3176138956171315e-17
6,7.000000000000001e-12,5.051681183295876e-17,3.593648887993208e-17
7,8e-12,5.432142931703864e-17,3.6591766691133344e-17
8,9.000000000000001e-12,6.558369401183501e-17,3.895651561526364e-17
9,1.0000000000000001e-11,6.55193025388504e-17,4.2772967341880275e-17
10,1.1e-11,6.654686976452395e-17,3.857158014569693e-17
11,1.2e-11,6.412133614474187e-17,3.973211809176383e-17
12,1.3e-11,6.942942292604094e-17,3.8969153104576496e-17
13,1.4000000000000002e-11,6.662563115128842e-17,3.962793434047593e-17
14,1.5e-11,6.190039991408689e-17,4.216894112561956e-17
15,1.6e-11,6.969751129976176e-17,4.6383296912620745e-17
16,1.7000000000000003e-11,6.91391937322066e-17,4.3539712980217964e-17
17,1.8000000000000002e-11,6.442214962220157e-17,4.144053335921309e-17
18,1.9000000000000002e-11,5.988442930752269e-17,4.1919572973827e-17
19,2.0000000000000002e-11,6.120230473849266e-17,3.988347038201587e-17
20,2.1000000000000002e-11,6.220259460361442e-17,4.117613829810417e-17
21,2.2e-11,5.965238361523982e-17,3.989096956816504e-17
22,2.3e-11,6.255035089994417e-17,4.243556326423829e-17
23,2.4e-11,5.600093926210135e-17,3.845801120849393e-17
24,2.5e-11,5.9916612725364e-17,3.7152542989732266e-17
25,2.6e-11,6.4663280343557e-17,3.856338606910519e-17
26,2.7000000000000004e-11,6.744370326922403e-17,4.1111540701093644e-17
27,2.8000000000000003e-11,6.02897461775223e-17,3.9974677104337336e-17
28,2.9000000000000003e-11,6.087013598445748e-17,3.8368353805739065e-17
29,3e-11,6.729348179202044e-17,4.1883048462234125e-17
30,3.1e-11,6.57765294372388e-17,4.205217590524666e-17
31,3.2e-11,6.383646352057716e-17,4.6507488327520075e-17
32,3.3e-11,6.914449532191469e-17,5.1229016918145053e-17
33,3.4000000000000005e-11,6.77782564071917e-17,5.221934272162424e-17
34,3.5e-11,6.899974554983271e-17,5.218387347896579e-17
35,3.6000000000000005e-11,7.384918413878605e-17,5.417748173203399e-17
36,3.7e-11,7.31541578712793e-17,5.1068624317869305e-17
37,3.8000000000000004e-11,7.842819511297155e-17,5.25381530105764e-17
38,3.9e-11,7.617150004043723e-17,5.111692676424576e-17
39,4.0000000000000004e-11,9.10483332059512e-17,5.916390940386667e-17
40,4.1e-11,8.292711518752707e-17,5.725579961271073e-17
41,4.2000000000000004e-11,8.159885206059424e-17,5.582370527077102e-17
42,4.3e-11,8.462129840122795e-17,5.820329438580653e-17
43,4.4e-11,9.003810886201239e-17,5.720289795013357e-17
44,4.5000000000000006e-11,8.7919387923022e-17,5.639293732551834e-17
45,4.6e-11,7.67436326749321e-17,5.408982552394203e-17
46,4.7000000000000006e-11,7.763397964818669e-17,5.684628540156457e-17
47,4.8e-11,8.034896556248209e-17,5.350363585409649e-17
48,4.9000000000000005e-11,8.846357217401962e-17,5.977744183389225e-17
49,5e-11,8.664821843940915e-17,5.279026743362073e-17
50,5.1000000000000005e-11,9.396514162456247e-17,6.176293834582756e-17
