,Time,BUT,OCM
0,1e-12,2.7960183182412113e-17,1.2180030565355818e-17
1,2e-12,2.1948303714315496e-17,1.1285012620029646e-17
2,3e-12,1.962975292207846e-17,1.1519023442219835e-17
3,4e-12,2.263597172727994e-17,1.3357525977442018e-17
4,5.0000000000000005e-12,2.170829033284367e-17,1.3117177919114563e-17
5,6e-12,2.6760916328450338e-17,1.4175439157468938e-17
6,7.000000000000001e-12,2.5337834651403954e-17,1.293846397689258e-17
7,8e-12,2.8491494163917965e-17,1.626086187902913e-17
8,9.000000000000001e-12,2.418610712343892e-17,1.4005235612822033e-17
9,1.0000000000000001e-11,2.1324911690452223e-17,1.2868043968152562e-17
10,1.1e-11,2.93207003449459e-17,1.4442607662037594e-17
11,1.2e-11,3.123989013564184e-17,1.9198592227937516e-17
12,1.3e-11,3.290895111245229e-17,1.9941351006832064e-17
13,1.4000000000000002e-11,3.9226409207192095e-17,2.3756546156445974e-17
14,1.5e-11,3.250814510223407e-17,1.8331867432694104e-17
15,1.6e-11,3.084151888750924e-17,1.7731335504217652e-17
16,1.7000000000000003e-11,3.228988831182937e-17,1.867119651488612e-17
17,1.8000000000000002e-11,3.045073212735444e-17,1.8613732638547248e-17
18,1.9000000000000002e-11,3.23766678628043e-17,1.7932984048841334e-17
19,2.0000000000000002e-11,3.513235387185493e-17,2.1795063266314302e-17
20,2.1000000000000002e-11,3.6895085138696406e-17,2.1416085773782847e-17
21,2.2e-11,3.701159357043496e-17,2.260168018559752e-17
22,2.3e-11,3.930379907322241e-17,2.446940071688893e-17
23,2.4e-11,4.0471682736977865e-17,2.519742076299038e-17
24,2.5e-11,3.886955722785431e-17,2.598403736872474e-17
25,2.6e-11,3.4745373588004373e-17,2.449628018468614e-17
26,2.7000000000000004e-11,4.0299256634587436e-17,2.5066010620830272e-17
27,2.8000000000000003e-11,4.0887594668510126e-17,2.638095567602073e-17
28,2.9000000000000003e-11,3.94864737275176e-17,2.5238565657949855e-17
29,3e-11,4.2250825408228464e-17,2.9067673043888937e-17
30,3.1e-11,3.828363630814189e-17,2.8419114056468136e-17
31,3.2e-11,4.704361996461427e-17,3.1194103130880085e-17
32,3.3e-11,5.137535859397683e-17,3.16525777388047e-17
33,3.4000000000000005e-11,4.6098038087567535e-17,2.995940581458998e-17
34,3.5e-11,4.580138076169728e-17,3.136323240562358e-17
35,3.6000000000000005e-11,4.8771279567038535e-17,3.193059360144287e-17
36,3.7e-11,4.883888820031636e-17,3.118851947606892e-17
37,3.8000000000000004e-11,5.214156391735866e-17,3.271572908232636e-17
38,3.9e-11,5.551801894370916e-17,3.4099756876767754e-17
39,4.0000000000000004e-11,5.552578621722955e-17,3.3365962616026204e-17
40,4.1e-11,5.003202249725761e-17,3.393486252154202e-17
41,4.2000000000000004e-11,5.842882823812977e-17,3.660396266507023e-17
42,4.3e-11,5.782327613505802e-17,3.8652559871550344e-17
43,4.4e-11,5.971939937315197e-17,3.717451039497499e-17
44,4.5000000000000006e-11,5.549649169220739e-17,3.991560034372617e-17
45,4.6e-11,5.774999841290916e-17,3.8226802964682846e-17
46,4.7000000000000006e-11,6.678108460946361e-17,3.9032718977853247e-17
47,4.8e-11,6.560677735890798e-17,4.204465928337755e-17
48,4.9000000000000005e-11,6.769592137668203e-17,4.327391409029929e-17
49,5e-11,5.790032438008654e-17,4.0111499822195326e-17
50,5.1000000000000005e-11,7.001918012829181e-17,4.2933430088410976e-17
51,5.2e-11,6.293361405114161e-17,4.4395834639482674e-17
52,5.3000000000000004e-11,7.05064013002263e-17,4.797504901814345e-17
53,5.400000000000001e-11,6.405288024608735e-17,4.264223068579824e-17
54,5.5000000000000004e-11,6.939284049198659e-17,4.803932991808837e-17
55,5.600000000000001e-11,6.391233120834443e-17,4.6079636447464844e-17
56,5.7000000000000003e-11,5.960442664279131e-17,4.739203352910529e-17
57,5.8000000000000007e-11,6.579063724307576e-17,4.544342647759486e-17
58,5.9e-11,6.249390145168773e-17,4.746069132392806e-17
59,6e-11,6.186296392483915e-17,4.6847892910921815e-17
60,6.100000000000001e-11,6.55802726777048e-17,4.826546435583084e-17
61,6.2e-11,6.295530407286039e-17,4.706364451341756e-17
62,6.3e-11,5.634083968372269e-17,4.5043073197081046e-17
63,6.4e-11,6.910699649567739e-17,5.0343930638780546e-17
64,6.500000000000001e-11,6.496305360106505e-17,4.7769616161665413e-17
65,6.6e-11,6.756841928412991e-17,4.6875329026077096e-17
66,6.7e-11,7.246076647878487e-17,5.005349731279068e-17
67,6.800000000000001e-11,6.592736838774054e-17,4.9714755494813334e-17
68,6.900000000000001e-11,7.044773787309077e-17,4.9745588972513207e-17
69,7e-11,7.537376902519475e-17,4.93286843449097e-17
70,7.1e-11,7.086387684288993e-17,5.0195369772533945e-17
71,7.200000000000001e-11,7.81705954522113e-17,5.022338136688168e-17
72,7.3e-11,6.806102957778971e-17,4.979041360348405e-17
73,7.4e-11,7.375218086296712e-17,4.945446904584381e-17
74,7.5e-11,7.101608618923032e-17,5.046180843118235e-17
75,7.600000000000001e-11,7.25863939056511e-17,5.28099206504826e-17
76,7.7e-11,7.61347394046351e-17,5.280048568292038e-17
77,7.8e-11,7.795677242937797e-17,5.184539825801691e-17
78,7.900000000000001e-11,7.982837373373892e-17,5.4149676147616965e-17
79,8.000000000000001e-11,7.547537211377728e-17,5.315176967884812e-17
80,8.1e-11,7.36089154929703e-17,5.050843969271931e-17
