,Time,BUT,OCM
0,1e-12,1.581374969034365e-17,1.0688965122879695e-17
1,2e-12,1.8241139290721404e-17,1.1598103447251849e-17
2,3e-12,1.7089541278806976e-17,1.3130366332287977e-17
3,4e-12,1.6767674697025048e-17,1.37728024824704e-17
4,5.0000000000000005e-12,2.5135990511881033e-17,1.6465313718022558e-17
5,6e-12,2.5318868590779767e-17,1.6045380538144898e-17
6,7.000000000000001e-12,2.4808685236512615e-17,1.6953749184067117e-17
7,8e-12,2.5751020630562135e-17,1.8233631671441046e-17
8,9.000000000000001e-12,2.4915380235076032e-17,1.7676612237622747e-17
9,1.0000000000000001e-11,2.6883143073072553e-17,1.7853808108446402e-17
10,1.1e-11,2.818579674958574e-17,1.8241069813650852e-17
11,1.2e-11,2.7439815383494478e-17,1.9123548584344275e-17
12,1.3e-11,3.0690052876835387e-17,1.997565299737478e-17
13,1.4000000000000002e-11,2.544201565913086e-17,1.818856149448138e-17
14,1.5e-11,2.4799947914775358e-17,1.805019191675551e-17
15,1.6e-11,2.88657562784581e-17,2.2105962809918554e-17
16,1.7000000000000003e-11,2.96056887202395e-17,2.080289895610552e-17
17,1.8000000000000002e-11,2.7627557539306213e-17,1.948802515338518e-17
18,1.9000000000000002e-11,3.1974989416820777e-17,2.12403369333727e-17
19,2.0000000000000002e-11,2.9835756380752304e-17,1.9359052724689886e-17
20,2.1000000000000002e-11,2.7914197315422926e-17,1.9660050987746892e-17
21,2.2e-11,3.2553814169196424e-17,2.0165258665514984e-17
22,2.3e-11,3.5319526334891675e-17,2.079516322429389e-17
23,2.4e-11,3.5030006610066234e-17,1.9998807279332808e-17
24,2.5e-11,3.8256105139092297e-17,2.5716138089583893e-17
25,2.6e-11,4.364656873382947e-17,2.5887719103467575e-17
26,2.7000000000000004e-11,3.3998675351667544e-17,2.2155556869446473e-17
27,2.8000000000000003e-11,3.331050207104393e-17,2.296568852348143e-17
28,2.9000000000000003e-11,3.71386306016355e-17,2.4736313795049773e-17
29,3e-11,4.0279258003537314e-17,2.4929494650088845e-17
30,3.1e-11,3.551673550420699e-17,2.5427149565302216e-17
31,3.2e-11,3.549550512260372e-17,2.618433122600482e-17
32,3.3e-11,4.061112337748359e-17,2.8651566791178514e-17
33,3.4000000000000005e-11,3.5400748966409125e-17,2.974146604956015e-17
34,3.5e-11,3.502944511678115e-17,2.4938007886409925e-17
35,3.6000000000000005e-11,3.837255920368489e-17,2.5223120844758383e-17
36,3.7e-11,3.7257534843382435e-17,2.4900637437104497e-17
37,3.8000000000000004e-11,4.0845309706963005e-17,2.7369994450196794e-17
38,3.9e-11,3.943681167022533e-17,2.7126375543691286e-17
39,4.0000000000000004e-11,3.782736267614261e-17,2.871573273685515e-17
40,4.1e-11,4.370081669239987e-17,2.918454351204536e-17
41,4.2000000000000004e-11,4.857522247997159e-17,3.294864987782663e-17
42,4.3e-11,4.427882263222562e-17,3.0507161898154936e-17
43,4.4e-11,3.901964204710138e-17,2.86878322680429e-17
44,4.5000000000000006e-11,4.234939792265037e-17,3.022853786467954e-17
45,4.6e-11,3.9622857556902485e-17,3.151363125282936e-17
46,4.7000000000000006e-11,4.087988647939526e-17,3.190379187557909e-17
47,4.8e-11,4.240816777313481e-17,3.16710990181761e-17
48,4.9000000000000005e-11,4.287759557725457e-17,3.2671879871381545e-17
49,5e-11,4.6499323371614906e-17,3.26756239546931e-17
50,5.1000000000000005e-11,5.200241062387863e-17,3.538204305868481e-17
51,5.2e-11,4.409551236414231e-17,3.245472341749798e-17
52,5.3000000000000004e-11,4.6310769656203267e-17,3.304215485602177e-17
53,5.400000000000001e-11,5.234837185367242e-17,4.022041501306298e-17
54,5.5000000000000004e-11,5.3244716143569313e-17,3.762183574263197e-17
55,5.600000000000001e-11,5.785839379897995e-17,4.0614879306894506e-17
56,5.7000000000000003e-11,5.516684786224535e-17,4.0163923812560076e-17
57,5.8000000000000007e-11,5.39807059367159e-17,3.9238439041609917e-17
58,5.9e-11,5.769203009466204e-17,3.893109252787405e-17
59,6e-11,7.194407174637989e-17,4.16859912186803e-17
60,6.100000000000001e-11,7.266176973355773e-17,4.2618480377504165e-17
61,6.2e-11,6.31459131403421e-17,4.0277103976357765e-17
62,6.3e-11,7.02854151667617e-17,4.2906015264689304e-17
63,6.4e-11,6.566681122119318e-17,4.071527507013803e-17
64,6.500000000000001e-11,6.251897255755442e-17,4.414324542337509e-17
65,6.6e-11,6.67778965751009e-17,4.1786973668821405e-17
66,6.7e-11,6.407848672870855e-17,4.314247761268678e-17
67,6.800000000000001e-11,6.929939121089035e-17,4.427285520611502e-17
68,6.900000000000001e-11,7.291514032121234e-17,4.654555012095262e-17
69,7e-11,7.851457211527055e-17,4.589844870763679e-17
70,7.1e-11,7.210501328944148e-17,4.60410617630016e-17
71,7.200000000000001e-11,8.457409441795369e-17,4.748894854701302e-17
72,7.3e-11,7.870398491810758e-17,4.8413176151079735e-17
73,7.4e-11,7.244318320915876e-17,4.7057644337975053e-17
74,7.5e-11,7.136321151737937e-17,4.2983305589710776e-17
75,7.600000000000001e-11,8.310427408272716e-17,4.455811181888714e-17
76,7.7e-11,8.002850902108299e-17,4.868684885912753e-17
77,7.8e-11,7.58266224894305e-17,5.0836299194646594e-17
78,7.900000000000001e-11,7.175962362622182e-17,4.9291377463229647e-17
79,8.000000000000001e-11,7.45247885815089e-17,4.725197462343077e-17
80,8.1e-11,6.439745111518153e-17,4.394145090086098e-17
81,8.2e-11,7.257274904615017e-17,4.890711950621667e-17
82,8.300000000000001e-11,7.501172014051856e-17,4.9446583624704846e-17
83,8.400000000000001e-11,7.484646202763063e-17,4.759560575643912e-17
84,8.5e-11,7.696328910246633e-17,4.801915416834541e-17
85,8.6e-11,7.582860418356574e-17,4.885011368467087e-17
86,8.700000000000001e-11,7.714737374371339e-17,4.9866105279023734e-17
87,8.8e-11,8.593524984988405e-17,4.8513679869403265e-17
88,8.9e-11,7.479218240623134e-17,4.755335482062145e-17
89,9.000000000000001e-11,8.149264026659876e-17,4.916604045458864e-17
90,9.100000000000001e-11,7.911603180671588e-17,4.8752159791023175e-17
91,9.2e-11,8.09772293956925e-17,5.2795914276818124e-17
92,9.3e-11,7.18300858614455e-17,4.761650111122359e-17
93,9.400000000000001e-11,8.203486026023045e-17,4.921429324199709e-17
94,9.500000000000001e-11,7.6636327556298e-17,5.065541558601379e-17
95,9.6e-11,7.731798305943878e-17,5.031773986488912e-17
96,9.7e-11,8.44800049565959e-17,4.9382271028703554e-17
97,9.800000000000001e-11,8.295500318316021e-17,5.031369053431652e-17
98,9.900000000000001e-11,8.598582239517876e-17,5.0916356866747886e-17
99,1e-10,8.864370910838733e-17,4.850970676693426e-17
100,1.0100000000000001e-10,8.340783967112342e-17,4.868113270758895e-17
101,1.0200000000000001e-10,8.185401714390711e-17,5.0133072219736593e-17
102,1.03e-10,8.207318501381174e-17,4.8413732189981005e-17
103,1.04e-10,8.39197130097145e-17,4.995786741076675e-17
104,1.0500000000000001e-10,9.263004723424096e-17,5.022660943957469e-17
105,1.0600000000000001e-10,8.153936577414736e-17,4.963298101889144e-17
106,1.07e-10,8.065623274373507e-17,4.856304847611348e-17
107,1.0800000000000001e-10,8.254038310906151e-17,5.174057800150686e-17
108,1.0900000000000001e-10,8.886867919459952e-17,5.0513021903211205e-17
109,1.1000000000000001e-10,8.679762495145311e-17,4.911781989472003e-17
110,1.11e-10,8.009017152475533e-17,5.1262780293548996e-17
111,1.1200000000000001e-10,8.272883194948765e-17,5.136037924899232e-17
112,1.1300000000000001e-10,8.779504803304569e-17,5.2624697779231884e-17
113,1.1400000000000001e-10,9.09993613092842e-17,5.496594872713018e-17
114,1.15e-10,9.677600129909955e-17,5.742005420947341e-17
115,1.1600000000000001e-10,9.73132355485252e-17,6.126138540930182e-17
116,1.17e-10,9.727617498354768e-17,5.898829091759075e-17
117,1.18e-10,1.0144698492956718e-16,6.042264338176855e-17
118,1.19e-10,9.885182840015128e-17,6.267321623564128e-17
119,1.2e-10,9.820633892684399e-17,6.255875684830653e-17
120,1.2100000000000002e-10,1.0819775313356547e-16,6.127951341524613e-17
121,1.2200000000000002e-10,9.986103660337664e-17,6.312105441627067e-17
122,1.2300000000000001e-10,1.0491621938886476e-16,6.15982474947451e-17
123,1.24e-10,1.0337705006401009e-16,6.349395749988082e-17
124,1.25e-10,1.0179797197789942e-16,6.210320911638873e-17
125,1.26e-10,1.0323538916577227e-16,6.474088850701824e-17
126,1.27e-10,1.0727200585412889e-16,6.232166727903593e-17
127,1.28e-10,1.0099763710019708e-16,6.058618767177723e-17
128,1.2900000000000002e-10,1.0601788534527959e-16,6.433151821428008e-17
129,1.3000000000000002e-10,1.0472439382293647e-16,6.667802740173457e-17
130,1.31e-10,9.642598957562091e-17,6.400847068375892e-17
131,1.32e-10,1.0574640055625931e-16,6.174971689386488e-17
132,1.33e-10,1.0070725423419088e-16,6.249577414986572e-17
133,1.34e-10,1.0516075514731924e-16,6.333628461506335e-17
134,1.35e-10,1.0903965493220589e-16,6.53981487647495e-17
135,1.3600000000000002e-10,8.928970771593325e-17,6.195789818506018e-17
136,1.3700000000000002e-10,9.842448758427029e-17,6.09087180348093e-17
137,1.3800000000000001e-10,1.065388341946705e-16,6.535908619563536e-17
138,1.39e-10,1.0882337638173555e-16,6.594439522450733e-17
139,1.4e-10,1.0257861288798436e-16,6.3796372634606e-17
140,1.41e-10,1.0875472946045898e-16,6.370871256199897e-17
141,1.42e-10,1.0673587817536184e-16,6.663943915496208e-17
142,1.4300000000000002e-10,1.0391071246689779e-16,6.364291441592135e-17
143,1.4400000000000002e-10,1.0689944348432582e-16,6.236638643142788e-17
144,1.4500000000000002e-10,1.1615157028255034e-16,6.556668947334044e-17
145,1.46e-10,1.0605239892670513e-16,6.611243820258938e-17
146,1.47e-10,1.0556825864549771e-16,6.604578733223267e-17
147,1.48e-10,1.0533999904728093e-16,6.388655381696151e-17
148,1.49e-10,1.0684699587548833e-16,6.393328529752248e-17
149,1.5e-10,1.0650345931638551e-16,6.646495139018471e-17
150,1.5100000000000002e-10,9.458114336595579e-17,6.751188710515842e-17
151,1.5200000000000002e-10,9.327238683586036e-17,6.402235710010836e-17
152,1.5300000000000001e-10,1.0331167397630538e-16,6.564958138991406e-17
153,1.54e-10,9.498453275801275e-17,6.4222337799819e-17
154,1.55e-10,1.0442924414994841e-16,6.487860604608366e-17
155,1.56e-10,1.0447363892143845e-16,6.565055428627619e-17
156,1.57e-10,1.0416032307694123e-16,6.550263245233283e-17
157,1.5800000000000002e-10,1.0597126509456781e-16,6.736208850300613e-17
158,1.5900000000000002e-10,1.0158349923289517e-16,6.911820419492883e-17
159,1.6000000000000002e-10,1.0293673957918534e-16,6.650331234632992e-17
160,1.61e-10,1.0327919210889126e-16,6.684363735047048e-17
161,1.62e-10,9.872969908399118e-17,6.578207423700588e-17
162,1.63e-10,1.0204871386694698e-16,6.618880511065393e-17
163,1.64e-10,9.391413545247034e-17,6.332166089814157e-17
164,1.6500000000000002e-10,1.0328183311337209e-16,6.667152336955332e-17
165,1.6600000000000002e-10,1.0424761626289556e-16,6.660290932911189e-17
166,1.6700000000000002e-10,9.809691040551381e-17,6.932967327984046e-17
167,1.6800000000000001e-10,1.00713837567514e-16,6.754321341577128e-17
168,1.69e-10,1.0217498557793659e-16,6.64203677129094e-17
169,1.7e-10,9.787778343359845e-17,6.610838457149053e-17
170,1.71e-10,1.0043228437026338e-16,6.835288193370676e-17
171,1.72e-10,1.0441571444455455e-16,7.377691001208811e-17
172,1.7300000000000002e-10,1.0171988226247994e-16,6.98794986242539e-17
173,1.7400000000000002e-10,1.0846351438712058e-16,6.887916719140736e-17
174,1.7500000000000002e-10,1.0681829137863395e-16,7.017074533601304e-17
175,1.76e-10,1.1297681502248855e-16,6.707204309271833e-17
176,1.77e-10,1.0427477193368402e-16,6.888695914620606e-17
177,1.78e-10,1.0946608015984095e-16,7.287181745578358e-17
178,1.79e-10,1.113727076605946e-16,7.21222064471872e-17
179,1.8000000000000002e-10,1.040940675046464e-16,7.263273204376662e-17
180,1.8100000000000002e-10,1.0124646543560444e-16,7.297130300760034e-17
181,1.8200000000000002e-10,1.0179488917646677e-16,7.031738435028154e-17
182,1.8300000000000001e-10,1.0845392867090314e-16,7.202680213743856e-17
183,1.84e-10,1.0892098293854279e-16,7.117673099995947e-17
184,1.85e-10,1.1013165299361231e-16,7.310260158048242e-17
185,1.86e-10,1.0498359796639531e-16,7.216413680547396e-17
186,1.8700000000000003e-10,1.0156104852808982e-16,7.528257075059922e-17
187,1.8800000000000002e-10,1.1629115400293689e-16,7.225827426079005e-17
188,1.8900000000000002e-10,1.036862404266523e-16,7.316590902660282e-17
