,Time,OCM,BUT
0,1e-12,1.3055255825165024e-17,1.6802725096317078e-17
1,2e-12,1.2270308140501522e-17,2.0132435674556743e-17
2,3e-12,1.766226613991952e-17,3.3018553119184474e-17
3,4e-12,1.8521886263285523e-17,3.190045345346987e-17
4,5.0000000000000005e-12,1.9447307564315316e-17,3.5124225949186883e-17
5,6e-12,2.440576497346647e-17,3.9759108530927316e-17
6,7.000000000000001e-12,2.720697916224063e-17,4.148259527205902e-17
7,8e-12,2.6953445739785712e-17,4.116078947961105e-17
8,9.000000000000001e-12,2.7284252525992152e-17,4.322743962924522e-17
9,1.0000000000000001e-11,3.227623873402662e-17,5.751653949429011e-17
10,1.1e-11,3.376513318049095e-17,5.839774511714879e-17
11,1.2e-11,3.7042982891266904e-17,6.48756104453751e-17
12,1.3e-11,3.74597836079815e-17,7.364271389227369e-17
13,1.4000000000000002e-11,3.408838888814013e-17,6.651257835066883e-17
14,1.5e-11,3.3539466914172363e-17,6.668269058646086e-17
15,1.6e-11,4.05181044474548e-17,6.967802271741892e-17
16,1.7000000000000003e-11,3.5934000218898054e-17,7.432715741240207e-17
17,1.8000000000000002e-11,3.642791434658804e-17,7.278302147214735e-17
18,1.9000000000000002e-11,3.8011779824948826e-17,6.870779264157135e-17
19,2.0000000000000002e-11,3.8811346057146725e-17,8.353725927542672e-17
20,2.1000000000000002e-11,3.6784934152146784e-17,7.846196276244164e-17
21,2.2e-11,3.703408545584529e-17,7.453799420804645e-17
22,2.3e-11,4.0701960297294496e-17,7.911792161382505e-17
23,2.4e-11,4.2413784662054143e-17,7.708617602170539e-17
24,2.5e-11,4.334092158623833e-17,8.643784520509921e-17
25,2.6e-11,4.586996585756504e-17,8.460258374901272e-17
26,2.7000000000000004e-11,4.585899471714835e-17,7.826145984346375e-17
27,2.8000000000000003e-11,4.7381415173119837e-17,8.632566880636365e-17
28,2.9000000000000003e-11,4.499996739963562e-17,8.710597915965818e-17
29,3e-11,4.722526042428266e-17,8.937617357373997e-17
30,3.1e-11,4.853569662394005e-17,9.364625985751615e-17
31,3.2e-11,4.8007278573444615e-17,9.25921131121594e-17
32,3.3e-11,5.22660573711673e-17,9.504600233346247e-17
33,3.4000000000000005e-11,5.912433252664238e-17,1.0476717590461533e-16
34,3.5e-11,5.269378373825318e-17,1.0104376960091412e-16
35,3.6000000000000005e-11,5.60081083890272e-17,1.0643239318745317e-16
36,3.7e-11,5.766665645047023e-17,1.1353155800723634e-16
37,3.8000000000000004e-11,5.744639314384876e-17,1.2305454442371943e-16
38,3.9e-11,6.408435351434113e-17,1.2750537502693486e-16
39,4.0000000000000004e-11,6.137204546513814e-17,1.2435799035422974e-16
40,4.1e-11,5.904381292333613e-17,1.2206432462610512e-16
41,4.2000000000000004e-11,5.74885339667086e-17,1.1795960289461189e-16
42,4.3e-11,6.726137839320347e-17,1.3099132723210229e-16
43,4.4e-11,5.942385994989063e-17,1.2610219276272955e-16
44,4.5000000000000006e-11,6.510616292543392e-17,1.2969016711612427e-16
45,4.6e-11,6.416506088396927e-17,1.2878555380380705e-16
46,4.7000000000000006e-11,6.029925805891631e-17,1.156549341522625e-16
47,4.8e-11,6.345406821749062e-17,1.3134867480469628e-16
48,4.9000000000000005e-11,6.85647615232869e-17,1.3866539168364696e-16
49,5e-11,6.878278374475087e-17,1.3356969576269922e-16
50,5.1000000000000005e-11,7.264250155109872e-17,1.4749484669762171e-16
51,5.2e-11,7.370273250299436e-17,1.4616096771408262e-16
52,5.3000000000000004e-11,7.582011165270984e-17,1.5700032293882774e-16
53,5.400000000000001e-11,7.373437059801466e-17,1.4986308400918478e-16
54,5.5000000000000004e-11,7.662401559345904e-17,1.435430933885699e-16
55,5.600000000000001e-11,7.377543252251679e-17,1.3514899266412167e-16
56,5.7000000000000003e-11,7.616279551504564e-17,1.3991771567951688e-16
57,5.8000000000000007e-11,8.224484629933848e-17,1.5556589254340937e-16
58,5.9e-11,7.801728243751177e-17,1.5009037879470622e-16
59,6e-11,7.92565365360562e-17,1.5313579884167417e-16
60,6.100000000000001e-11,7.564737210139708e-17,1.4528660819593093e-16
61,6.2e-11,7.332883390349806e-17,1.4955012296435381e-16
62,6.3e-11,8.465286622060947e-17,1.6179559987268107e-16
63,6.4e-11,7.681861325238761e-17,1.5452307340853557e-16
64,6.500000000000001e-11,7.474566506179495e-17,1.5093076024476136e-16
65,6.6e-11,7.983680796949773e-17,1.6193913961457097e-16
66,6.7e-11,7.598048748106956e-17,1.5812015673074906e-16
67,6.800000000000001e-11,7.720286606132612e-17,1.5567839333079216e-16
68,6.900000000000001e-11,7.98713278787456e-17,1.5920557402467117e-16
69,7e-11,8.250515876963602e-17,1.6992987697158163e-16
70,7.1e-11,8.242505215596312e-17,1.6861619936498456e-16
71,7.200000000000001e-11,8.836797219928923e-17,1.8083751351700443e-16
72,7.3e-11,8.359125251277858e-17,1.742087145459669e-16
73,7.4e-11,8.53417202354952e-17,1.7324183565776514e-16
74,7.5e-11,8.488643057427315e-17,1.7575018750308986e-16
75,7.600000000000001e-11,8.333588180419409e-17,1.818474429655667e-16
76,7.7e-11,7.999516017431754e-17,1.7479402966028614e-16
77,7.8e-11,8.683575145664678e-17,1.8700370112953234e-16
78,7.900000000000001e-11,9.071647227135594e-17,1.8398558342316074e-16
79,8.000000000000001e-11,8.79613566863874e-17,1.8290138560912937e-16
80,8.1e-11,9.106247126039939e-17,1.873011956508893e-16
81,8.2e-11,9.387427933684693e-17,1.9435716121974806e-16
82,8.300000000000001e-11,9.210243685805918e-17,1.891467368117514e-16
83,8.400000000000001e-11,9.266976840579915e-17,1.910322468401611e-16
84,8.5e-11,8.924312091721861e-17,1.8515415202380732e-16
85,8.6e-11,8.891302402927383e-17,1.8081952814983177e-16
86,8.700000000000001e-11,8.969790097878366e-17,1.917306682935271e-16
87,8.8e-11,8.879810900029036e-17,1.8549411880173735e-16
88,8.9e-11,9.505392740416621e-17,1.9299360588132738e-16
89,9.000000000000001e-11,9.135390089070345e-17,1.9461472896760285e-16
90,9.100000000000001e-11,9.051939705520038e-17,1.8616833758152631e-16
91,9.2e-11,9.47979336624727e-17,2.0317224971860848e-16
92,9.3e-11,9.572347636425873e-17,2.0025802301737776e-16
93,9.400000000000001e-11,9.516763275183018e-17,2.0230264368519322e-16
94,9.500000000000001e-11,1.0046870531668929e-16,1.9747656621035255e-16
95,9.6e-11,1.0015231192796951e-16,1.9836839091419434e-16
96,9.7e-11,9.996837682934487e-17,2.011885812879719e-16
97,9.800000000000001e-11,9.84024611752585e-17,1.9625865100929956e-16
98,9.900000000000001e-11,1.0272327131747248e-16,1.9421799543272447e-16
99,1e-10,1.0304149441314246e-16,2.0202214485502273e-16
100,1.0100000000000001e-10,1.0033026265648606e-16,1.986735630283038e-16
101,1.0200000000000001e-10,1.0086158361914152e-16,2.0378528671959126e-16
102,1.03e-10,1.0132583390578437e-16,2.0345426524896056e-16
103,1.04e-10,1.0014204381411137e-16,2.0359792871644841e-16
104,1.0500000000000001e-10,9.924474399054214e-17,1.9593389585394918e-16
105,1.0600000000000001e-10,1.0034251549918044e-16,2.0026690128650246e-16
106,1.07e-10,9.971437688174068e-17,2.0711352110792394e-16
107,1.0800000000000001e-10,9.633136843321362e-17,1.9929808523831592e-16
108,1.0900000000000001e-10,1.0158822682051757e-16,1.9838066879776019e-16
109,1.1000000000000001e-10,9.48888762448905e-17,2.0207888423953577e-16
110,1.11e-10,1.0191688673266057e-16,2.0465665939726532e-16
111,1.1200000000000001e-10,1.0164013610725532e-16,1.9937399969099997e-16
112,1.1300000000000001e-10,1.0449187179205542e-16,2.0422656726083268e-16
113,1.1400000000000001e-10,1.036268893952711e-16,2.0292847250578277e-16
114,1.15e-10,1.0271014933870335e-16,2.0561549478491254e-16
115,1.1600000000000001e-10,9.998317023345064e-17,1.994089943927662e-16
116,1.17e-10,1.0433944494777832e-16,2.1091981490328096e-16
117,1.18e-10,1.0464098623750615e-16,2.1764699338730285e-16
118,1.19e-10,1.0242196601885551e-16,2.0679933570639124e-16
119,1.2e-10,1.0411074288972193e-16,2.0210186844821283e-16
120,1.2100000000000002e-10,1.012258853322737e-16,2.1252271966380427e-16
121,1.2200000000000002e-10,1.0306723092548327e-16,2.0404824702177058e-16
122,1.2300000000000001e-10,9.860057457283135e-17,1.9740043239567532e-16
123,1.24e-10,1.0330779900580835e-16,2.0214227900240638e-16
124,1.25e-10,1.0312147592377866e-16,2.0348476206311624e-16
125,1.26e-10,1.0260675895135072e-16,2.184726854157436e-16
126,1.27e-10,1.0907605932561071e-16,1.9834217672271956e-16
127,1.28e-10,1.0380697470190891e-16,1.9717746283218363e-16
128,1.2900000000000002e-10,1.0485683638773786e-16,2.1152141739135014e-16
129,1.3000000000000002e-10,1.0050050462927749e-16,1.9953692200756285e-16
130,1.31e-10,1.0707918766155195e-16,1.9897850605627011e-16
131,1.32e-10,1.0325289963973913e-16,2.0643471269034013e-16
132,1.33e-10,1.0559100675619714e-16,2.0503933964792077e-16
133,1.34e-10,1.0449663372162101e-16,1.9598391688575882e-16
134,1.35e-10,1.0062420529186853e-16,1.9190433715852707e-16
135,1.3600000000000002e-10,1.0278929244080514e-16,2.0818027858620276e-16
136,1.3700000000000002e-10,1.0282459301252925e-16,2.120618986948859e-16
137,1.3800000000000001e-10,1.0200820164495184e-16,2.001717092880477e-16
138,1.39e-10,9.818815149929609e-17,1.958879199334596e-16
139,1.4e-10,1.0755583934502388e-16,2.1329665441227052e-16
140,1.41e-10,1.065441520875592e-16,2.0957515825015727e-16
141,1.42e-10,1.0445513963107924e-16,2.0919207245943204e-16
142,1.4300000000000002e-10,1.0161822690984635e-16,1.9139442435229758e-16
143,1.4400000000000002e-10,9.845121918692127e-17,1.98003344328964e-16
144,1.4500000000000002e-10,1.0200746881604248e-16,1.9970376601110704e-16
145,1.46e-10,1.0719423276083901e-16,2.0494138221009074e-16
146,1.47e-10,1.0240855819832642e-16,1.8893039402663905e-16
147,1.48e-10,1.0976817827665115e-16,2.052695321899198e-16
148,1.49e-10,1.0393797659894533e-16,2.0251560886277239e-16
149,1.5e-10,1.0313543935628555e-16,1.9752704110700172e-16
150,1.5100000000000002e-10,1.0207305994799778e-16,2.0561665199975775e-16
151,1.5200000000000002e-10,9.901485624803292e-17,2.0490204522178158e-16
152,1.5300000000000001e-10,1.0186605312512686e-16,1.9107814799321532e-16
153,1.54e-10,1.0690182829257916e-16,2.0945483115421942e-16
154,1.55e-10,1.0364418936819434e-16,1.995654062537003e-16
155,1.56e-10,1.0497979255714923e-16,2.0876118227499882e-16
156,1.57e-10,1.0463168597853051e-16,2.013304187580611e-16
157,1.5800000000000002e-10,1.0895169629346762e-16,2.0565934305185526e-16
158,1.5900000000000002e-10,1.080233135597882e-16,2.1015428495537287e-16
159,1.6000000000000002e-10,1.0193956994820423e-16,2.1333549109317798e-16
160,1.61e-10,1.0634833148111123e-16,2.0645309813241657e-16
161,1.62e-10,1.034125253200062e-16,1.9803524786483493e-16
162,1.63e-10,1.0900347509571434e-16,2.164285277613195e-16
163,1.64e-10,1.013273486901587e-16,1.99254683130874e-16
164,1.6500000000000002e-10,1.0725024642282989e-16,2.1679056971685713e-16
165,1.6600000000000002e-10,1.0915767479889509e-16,2.1757264510337684e-16
166,1.6700000000000002e-10,1.0868141387904004e-16,2.0613531542507944e-16
167,1.6800000000000001e-10,1.0596944515082998e-16,2.1609680102210258e-16
168,1.69e-10,1.0567773572125695e-16,2.0310370591529604e-16
169,1.7e-10,1.0504501872290687e-16,2.0470705175240647e-16
170,1.71e-10,1.0480118660463784e-16,2.250890543066671e-16
171,1.72e-10,1.0936176984008534e-16,2.27147467492437e-16
172,1.7300000000000002e-10,1.0929536574019945e-16,2.2438630260950998e-16
173,1.7400000000000002e-10,1.0769702556472558e-16,2.1909280084076506e-16
174,1.7500000000000002e-10,1.0703656498990803e-16,2.266263705561609e-16
175,1.76e-10,1.0666118844068718e-16,2.299244297530254e-16
176,1.77e-10,1.1293130229626866e-16,2.2361298904731655e-16
177,1.78e-10,1.1315131019114278e-16,2.2393564827905397e-16
178,1.79e-10,1.159474541995532e-16,2.3784483922068614e-16
179,1.8000000000000002e-10,1.1427212193780991e-16,2.3115693919372e-16
180,1.8100000000000002e-10,1.196620863416055e-16,2.407436812129875e-16
181,1.8200000000000002e-10,1.1982735055030505e-16,2.340669471782244e-16
182,1.8300000000000001e-10,1.1239400342320242e-16,2.342529439285937e-16
183,1.84e-10,1.156993256298221e-16,2.338563025706376e-16
184,1.85e-10,1.1768317981229283e-16,2.343400659010272e-16
185,1.86e-10,1.143217371704692e-16,2.3268574369773557e-16
186,1.8700000000000003e-10,1.183566079483117e-16,2.3469925722790445e-16
187,1.8800000000000002e-10,1.1555275669264296e-16,2.498570348047915e-16
188,1.8900000000000002e-10,1.1054175636459391e-16,2.312756343837345e-16
189,1.9000000000000002e-10,1.1778315133961133e-16,2.2686169156306225e-16
190,1.91e-10,1.2219015738304167e-16,2.362443792606194e-16
191,1.92e-10,1.1917954388360112e-16,2.4580249092572913e-16
192,1.93e-10,1.1514040579779642e-16,2.3018220098352656e-16
193,1.94e-10,1.1664328193851566e-16,2.39237213819481e-16
194,1.9500000000000002e-10,1.164733534594706e-16,2.395403140102434e-16
195,1.9600000000000002e-10,1.154621835148775e-16,2.315872238404913e-16
196,1.9700000000000002e-10,1.200885704842108e-16,2.307568012991719e-16
197,1.9800000000000001e-10,1.2031819336058446e-16,2.4129399161731256e-16
198,1.99e-10,1.1902926936270498e-16,2.426254602932923e-16
199,2e-10,1.1705701787223355e-16,2.2821141681081947e-16
200,2.01e-10,1.1580080460883793e-16,2.2899901855677543e-16
201,2.0200000000000003e-10,1.1711837891650673e-16,2.319004131330703e-16
202,2.0300000000000002e-10,1.2142581641100634e-16,2.369268780619507e-16
203,2.0400000000000002e-10,1.1643995962307324e-16,2.3559090729853773e-16
204,2.0500000000000002e-10,1.2117223576013604e-16,2.4000652127904104e-16
205,2.06e-10,1.1536921760143704e-16,2.222786048951715e-16
206,2.07e-10,1.162490267786898e-16,2.382064739591394e-16
207,2.08e-10,1.1890280083253777e-16,2.48352304477841e-16
208,2.0900000000000003e-10,1.1714117322856718e-16,2.3248350558442015e-16
209,2.1000000000000002e-10,1.1527000199487727e-16,2.2721063244514097e-16
210,2.1100000000000002e-10,1.1941457428104274e-16,2.416902423708025e-16
211,2.1200000000000002e-10,1.1889240083209027e-16,2.3945594109107095e-16
212,2.1300000000000001e-10,1.1574849988227464e-16,2.313154146240388e-16
213,2.14e-10,1.2087098449752494e-16,2.371859976621698e-16
214,2.15e-10,1.1980365579202984e-16,2.3700613187592216e-16
215,2.1600000000000003e-10,1.1758218625231295e-16,2.1879950801637828e-16
216,2.1700000000000003e-10,1.1674987542936175e-16,2.2788221198871347e-16
217,2.1800000000000002e-10,1.1687985100066182e-16,2.430727516541787e-16
218,2.1900000000000002e-10,1.2086860725809443e-16,2.4080290045490503e-16
219,2.2000000000000002e-10,1.2096602509073786e-16,2.3365615370578285e-16
220,2.21e-10,1.2447726124675391e-16,2.4199580556842147e-16
221,2.22e-10,1.194880329878007e-16,2.370172519538755e-16
222,2.23e-10,1.189669206724145e-16,2.365429676343827e-16
223,2.2400000000000003e-10,1.24887270816304e-16,2.514413688065083e-16
224,2.2500000000000002e-10,1.2159997475957134e-16,2.4108116126536075e-16
225,2.2600000000000002e-10,1.1710856963415866e-16,2.3556866735563347e-16
226,2.2700000000000002e-10,1.1733590109638677e-16,2.415460640018104e-16
227,2.2800000000000001e-10,1.1880350929140097e-16,2.3410379904712846e-16
228,2.29e-10,1.1738291932412578e-16,2.3587663303655673e-16
229,2.3e-10,1.2023511784963257e-16,2.373458282919847e-16
230,2.3100000000000003e-10,1.183372316647506e-16,2.2507863006328173e-16
231,2.3200000000000003e-10,1.17313165983648e-16,2.3426817639636736e-16
232,2.33e-10,1.2094207141994255e-16,2.4281080104897137e-16
233,2.34e-10,1.1781943457547947e-16,2.354145839293317e-16
234,2.35e-10,1.2047128535826542e-16,2.3646606209182334e-16
235,2.36e-10,1.1883233858027837e-16,2.3785141263297824e-16
236,2.37e-10,1.172990640060951e-16,2.2164148838161511e-16
237,2.38e-10,1.198450699530058e-16,2.3410228970653475e-16
238,2.39e-10,1.2312994429289183e-16,2.310428592491059e-16
239,2.4e-10,1.2052309472209268e-16,2.3801802552816716e-16
240,2.41e-10,1.1561885081062344e-16,2.312293364640361e-16
241,2.4200000000000004e-10,1.1802532897516617e-16,2.2117002085958472e-16
242,2.4300000000000004e-10,1.1594812580442576e-16,2.326188138083632e-16
243,2.4400000000000004e-10,1.2142838285403513e-16,2.3353397986118187e-16
244,2.4500000000000003e-10,1.2338777039161994e-16,2.4651087545298427e-16
245,2.4600000000000003e-10,1.2129793174704656e-16,2.322893741843164e-16
246,2.4700000000000003e-10,1.2531105777454432e-16,2.3756744740470733e-16
247,2.48e-10,1.2244056479562445e-16,2.3736024976500157e-16
248,2.49e-10,1.179826098196965e-16,2.4318621626553894e-16
249,2.5e-10,1.2263781734215582e-16,2.364023636278479e-16
250,2.51e-10,1.161598323763215e-16,2.313706331999395e-16
251,2.52e-10,1.183363163617331e-16,2.268609398023941e-16
252,2.53e-10,1.2145190221014835e-16,2.410154747006301e-16
253,2.54e-10,1.226666047165206e-16,2.4672799675853675e-16
