,Time,BUT,DMA
0,1e-12,8.709814209979675e-17,7.34841853355754e-17
1,2e-12,1.3921783731094977e-16,9.064833313604093e-17
2,3e-12,1.629323352974231e-16,1.0239195086218477e-16
3,4e-12,2.275921789415825e-16,1.2115961614892347e-16
4,5.0000000000000005e-12,1.9897501144857847e-16,1.4582102888210694e-16
5,6e-12,2.201139579107194e-16,1.3869534896724462e-16
6,7.000000000000001e-12,2.6365113454799315e-16,1.3522913975299627e-16
7,8e-12,2.0384130124744593e-16,1.4917714096342758e-16
8,9.000000000000001e-12,2.884597712081038e-16,1.5054566282931483e-16
9,1.0000000000000001e-11,3.299303998022727e-16,1.669189404015188e-16
10,1.1e-11,3.226406207761853e-16,1.6435123807720688e-16
11,1.2e-11,3.423136501685002e-16,1.551090900633031e-16
12,1.3e-11,2.567006170856861e-16,1.682138136830071e-16
13,1.4000000000000002e-11,1.944739463009997e-16,1.647876787139544e-16
14,1.5e-11,2.0652513848930808e-16,1.7908356941368238e-16
15,1.6e-11,2.206186393843425e-16,1.742050998875791e-16
16,1.7000000000000003e-11,1.760180408368117e-16,1.866959894080925e-16
17,1.8000000000000002e-11,2.5979657682601694e-16,2.1079436728384346e-16
18,1.9000000000000002e-11,2.9233023518466037e-16,2.132564286330525e-16
19,2.0000000000000002e-11,2.548449727994569e-16,2.038723843651364e-16
20,2.1000000000000002e-11,1.7606396679770607e-16,2.0326587128577304e-16
21,2.2e-11,2.642074611268059e-16,2.1904744133936467e-16
22,2.3e-11,2.0535034837454995e-16,2.263388986031452e-16
23,2.4e-11,2.354465187683948e-16,2.1068628123439508e-16
24,2.5e-11,2.3337269375374614e-16,2.4762186227973833e-16
25,2.6e-11,2.612670502920559e-16,2.4354882438811096e-16
26,2.7000000000000004e-11,2.758289539351333e-16,2.349519943174936e-16
27,2.8000000000000003e-11,2.977383502713005e-16,2.6228802485300783e-16
28,2.9000000000000003e-11,2.615009385839606e-16,2.675600029073931e-16
29,3e-11,3.2486090159938955e-16,2.692589127288759e-16
30,3.1e-11,3.270652704567157e-16,2.7182108534195395e-16
31,3.2e-11,3.341412110969079e-16,2.608522622223329e-16
32,3.3e-11,3.512811323152477e-16,2.8031274025560293e-16
33,3.4000000000000005e-11,3.5396404875132233e-16,2.5977350614666685e-16
34,3.5e-11,3.9493433185936063e-16,2.6693405294338843e-16
35,3.6000000000000005e-11,4.282769912229967e-16,2.6110208342351163e-16
36,3.7e-11,3.9037512639816073e-16,2.8399078026950527e-16
37,3.8000000000000004e-11,3.8260805336104555e-16,2.647976894648465e-16
38,3.9e-11,4.2575924991242187e-16,3.0700717671512787e-16
39,4.0000000000000004e-11,4.3354345966928334e-16,2.919105046288359e-16
40,4.1e-11,4.845780168468601e-16,2.988291111261339e-16
41,4.2000000000000004e-11,4.0990962676560906e-16,2.953896835417467e-16
42,4.3e-11,4.976579792863445e-16,3.2169726564218063e-16
43,4.4e-11,5.142454486628535e-16,3.503236735947068e-16
44,4.5000000000000006e-11,5.589623164922262e-16,3.4508414312925504e-16
45,4.6e-11,5.659099632275348e-16,3.2814233835002427e-16
46,4.7000000000000006e-11,5.320147404262041e-16,3.1035985027827133e-16
47,4.8e-11,5.222080733431764e-16,3.3129682011660825e-16
48,4.9000000000000005e-11,5.192198721623516e-16,3.264976816869389e-16
49,5e-11,6.509568382069882e-16,3.345305889196308e-16
50,5.1000000000000005e-11,6.37581321927106e-16,3.2298208055154635e-16
51,5.2e-11,6.110221105156595e-16,3.3879893280712366e-16
52,5.3000000000000004e-11,6.821721775996478e-16,3.7475069338166063e-16
53,5.400000000000001e-11,6.171992674505212e-16,3.6635237266367887e-16
54,5.5000000000000004e-11,6.910217558736001e-16,4.2684990139177516e-16
55,5.600000000000001e-11,5.934663203450315e-16,3.965608512692234e-16
56,5.7000000000000003e-11,5.969529624341058e-16,3.855887830862447e-16
57,5.8000000000000007e-11,7.134081391656817e-16,4.0627546771634766e-16
58,5.9e-11,6.838655695632027e-16,3.83398694198458e-16
59,6e-11,6.26302348823592e-16,3.78899310322475e-16
60,6.100000000000001e-11,5.814275851112745e-16,3.8250480333815325e-16
61,6.2e-11,6.132793895001644e-16,4.1540711942293405e-16
62,6.3e-11,5.849778238529126e-16,4.0398719013877833e-16
63,6.4e-11,5.486901672123923e-16,4.326226862161554e-16
64,6.500000000000001e-11,6.104592583137269e-16,4.357259946089198e-16
65,6.6e-11,6.594554814992907e-16,4.1148049127404704e-16
66,6.7e-11,5.557245222586245e-16,4.168911282503117e-16
67,6.800000000000001e-11,6.202943413127161e-16,4.2475085817268087e-16
68,6.900000000000001e-11,6.515593646181982e-16,4.760071812290439e-16
69,7e-11,6.063599576748246e-16,4.629658608817751e-16
70,7.1e-11,5.780117652478684e-16,4.3565810022788275e-16
71,7.200000000000001e-11,6.307933425972821e-16,4.42304577821144e-16
72,7.3e-11,6.577186186526716e-16,4.503714281689619e-16
73,7.4e-11,7.65190837683953e-16,4.589792742228389e-16
74,7.5e-11,5.80758083716061e-16,4.482051783435159e-16
75,7.600000000000001e-11,5.170610947996397e-16,4.516752126877741e-16
76,7.7e-11,5.795518011832e-16,4.354490602315109e-16
77,7.8e-11,5.396632223143352e-16,4.2118023976564484e-16
78,7.900000000000001e-11,6.843749818721379e-16,4.657713215183287e-16
79,8.000000000000001e-11,5.741723165396335e-16,4.240233186924391e-16
80,8.1e-11,5.679254229468291e-16,4.112564620271807e-16
81,8.2e-11,5.878721423391252e-16,4.390386043680894e-16
82,8.300000000000001e-11,6.074071907771637e-16,4.527876171657857e-16
83,8.400000000000001e-11,5.603674349618475e-16,4.561784664359373e-16
84,8.5e-11,5.384004525222627e-16,4.197194806576461e-16
85,8.6e-11,6.149567505564087e-16,4.4238337075595805e-16
86,8.700000000000001e-11,5.812092008662289e-16,4.652212948166765e-16
87,8.8e-11,5.018323907062731e-16,4.823449139028854e-16
88,8.9e-11,6.123200043451304e-16,5.011677310477886e-16
89,9.000000000000001e-11,6.234224464178184e-16,4.718966892816011e-16
90,9.100000000000001e-11,5.988875187955939e-16,4.76637698508788e-16
91,9.2e-11,5.812997772801452e-16,4.732493856448595e-16
92,9.3e-11,6.855119143978363e-16,4.966830841645815e-16
93,9.400000000000001e-11,7.272210659181448e-16,4.944372165512485e-16
94,9.500000000000001e-11,6.256372120100922e-16,5.051056037582863e-16
95,9.6e-11,7.40060746941783e-16,5.390635661258182e-16
96,9.7e-11,6.651117749458633e-16,5.284447723987373e-16
97,9.800000000000001e-11,5.561620480749454e-16,4.720056370793426e-16
98,9.900000000000001e-11,5.737508709534218e-16,5.156903839773636e-16
99,1e-10,6.625424550782097e-16,5.441016739954524e-16
100,1.0100000000000001e-10,6.08838552564525e-16,5.125924755722721e-16
101,1.0200000000000001e-10,5.923342902919243e-16,5.34268584059282e-16
102,1.03e-10,5.18514809683068e-16,5.519848893062388e-16
103,1.04e-10,5.678469546181277e-16,5.703716137224858e-16
104,1.0500000000000001e-10,5.70582841945993e-16,5.693507591049156e-16
105,1.0600000000000001e-10,5.22183908305966e-16,5.523186446529161e-16
106,1.07e-10,6.658142964795456e-16,5.704936787069787e-16
107,1.0800000000000001e-10,7.089798694223113e-16,5.770432901395993e-16
108,1.0900000000000001e-10,6.948935309934493e-16,5.700922993289942e-16
109,1.1000000000000001e-10,8.046129244442143e-16,6.016728479007558e-16
110,1.11e-10,7.929154117682935e-16,5.854436862356134e-16
111,1.1200000000000001e-10,6.701550071235096e-16,5.725035144651859e-16
112,1.1300000000000001e-10,7.480246479239255e-16,5.901140955419513e-16
113,1.1400000000000001e-10,6.693254840327579e-16,5.71183541129134e-16
114,1.15e-10,7.180092048036592e-16,5.855111173464256e-16
115,1.1600000000000001e-10,6.943064063866592e-16,6.133327203850681e-16
116,1.17e-10,7.025022682540316e-16,6.158571079563901e-16
117,1.18e-10,6.95276374528791e-16,6.160624300894763e-16
118,1.19e-10,7.448598335287996e-16,6.009862923768257e-16
119,1.2e-10,6.57788308208733e-16,6.282183336273306e-16
120,1.2100000000000002e-10,7.501224744817157e-16,6.186728237566955e-16
121,1.2200000000000002e-10,6.678204363975995e-16,6.09649034008867e-16
122,1.2300000000000001e-10,7.119336540204383e-16,5.902303797008351e-16
123,1.24e-10,7.511409761800829e-16,6.414383624230196e-16
124,1.25e-10,7.371642998544695e-16,5.942336046814839e-16
125,1.26e-10,7.791399810734869e-16,6.143241973219128e-16
126,1.27e-10,7.700220928034498e-16,6.315870952451364e-16
127,1.28e-10,7.685907788539865e-16,6.394059768096279e-16
128,1.2900000000000002e-10,7.647715180689212e-16,6.358634925540203e-16
129,1.3000000000000002e-10,9.155512847908491e-16,6.460152814766856e-16
130,1.31e-10,8.169574990249479e-16,6.240320126116932e-16
131,1.32e-10,8.684847329118336e-16,6.034491859556566e-16
132,1.33e-10,9.15549844738923e-16,6.546965224681165e-16
133,1.34e-10,9.17554060508546e-16,6.78540184381321e-16
134,1.35e-10,9.0422897215616e-16,6.289004304931554e-16
135,1.3600000000000002e-10,8.079086069005073e-16,6.732617689967572e-16
136,1.3700000000000002e-10,7.778878362155041e-16,6.717623212427604e-16
137,1.3800000000000001e-10,8.583002985517076e-16,7.095871283248024e-16
138,1.39e-10,7.95340284886503e-16,6.83504956467652e-16
139,1.4e-10,7.980545482124857e-16,6.623271900679963e-16
140,1.41e-10,8.294762741294947e-16,6.044827467390261e-16
141,1.42e-10,8.590889466309529e-16,6.191224725724327e-16
142,1.4300000000000002e-10,8.309047500033862e-16,6.460426621592482e-16
143,1.4400000000000002e-10,8.289928753059193e-16,6.49040979890805e-16
144,1.4500000000000002e-10,7.254407132102911e-16,6.660848800361951e-16
145,1.46e-10,9.066512952924911e-16,7.097278826950203e-16
146,1.47e-10,8.434233572406278e-16,7.026690603289555e-16
147,1.48e-10,9.246376028583174e-16,6.44773627552508e-16
148,1.49e-10,8.564087320111254e-16,6.720260792271893e-16
149,1.5e-10,7.863578614185657e-16,7.098153997372074e-16
150,1.5100000000000002e-10,8.509509051142259e-16,7.087916562998708e-16
151,1.5200000000000002e-10,8.784932216271197e-16,6.743893660999994e-16
152,1.5300000000000001e-10,8.098226674326959e-16,6.64724660126153e-16
153,1.54e-10,7.152132506251072e-16,6.407045035786016e-16
154,1.55e-10,8.212263463159655e-16,6.722803624849838e-16
155,1.56e-10,8.674192079186141e-16,6.969300063438615e-16
156,1.57e-10,7.661695198296695e-16,7.063039786834817e-16
157,1.5800000000000002e-10,8.645251991188566e-16,7.047563215451168e-16
158,1.5900000000000002e-10,8.771960731276199e-16,7.38161052615616e-16
159,1.6000000000000002e-10,8.75845084529825e-16,7.170604848547983e-16
160,1.61e-10,8.001258551588788e-16,7.197368767197932e-16
161,1.62e-10,7.862276622328482e-16,6.528329548073547e-16
162,1.63e-10,7.778453756112528e-16,6.706626984702413e-16
163,1.64e-10,8.407088250166743e-16,6.630327138129256e-16
164,1.6500000000000002e-10,8.190728477429084e-16,6.900482821208954e-16
165,1.6600000000000002e-10,8.848620170439417e-16,6.656839348494907e-16
166,1.6700000000000002e-10,7.901940977929794e-16,6.827428400773621e-16
167,1.6800000000000001e-10,9.382211429208487e-16,6.844590768514817e-16
168,1.69e-10,8.861863958831962e-16,6.693484807103839e-16
169,1.7e-10,8.617260008900414e-16,6.777096480806316e-16
170,1.71e-10,8.926200960803433e-16,6.646059735385519e-16
171,1.72e-10,7.787328160441165e-16,6.57384692653286e-16
172,1.7300000000000002e-10,7.749247989925775e-16,6.83519086555611e-16
173,1.7400000000000002e-10,7.092344396993427e-16,6.526823755494181e-16
174,1.7500000000000002e-10,7.485099072293758e-16,6.55829861618354e-16
175,1.76e-10,8.367295324156274e-16,6.63160399081373e-16
176,1.77e-10,7.128754034633261e-16,6.677655128938106e-16
177,1.78e-10,7.95057070169827e-16,7.009959263709722e-16
178,1.79e-10,7.559981639524678e-16,6.491790807279334e-16
179,1.8000000000000002e-10,7.036269836716389e-16,6.406614425207182e-16
180,1.8100000000000002e-10,7.332079573800081e-16,6.471897676592683e-16
181,1.8200000000000002e-10,8.211464871645764e-16,6.958201082581514e-16
182,1.8300000000000001e-10,7.844789228606803e-16,6.713613030533887e-16
183,1.84e-10,6.486834787262116e-16,6.799769793732625e-16
184,1.85e-10,6.753892397660871e-16,6.610821993481917e-16
185,1.86e-10,6.785402433953353e-16,6.550734242402468e-16
186,1.8700000000000003e-10,7.748668795308595e-16,6.897570101704576e-16
187,1.8800000000000002e-10,7.915714251070209e-16,7.169557418597325e-16
188,1.8900000000000002e-10,6.771776485391023e-16,7.089216244725106e-16
189,1.9000000000000002e-10,7.122787204827153e-16,6.959346137763839e-16
190,1.91e-10,7.34754625261598e-16,6.953761468134526e-16
191,1.92e-10,8.440656307652802e-16,7.377356963461808e-16
192,1.93e-10,8.267198716324073e-16,7.269413634766188e-16
193,1.94e-10,7.758464945187198e-16,7.411613050223426e-16
194,1.9500000000000002e-10,8.072482195901459e-16,7.796282574001361e-16
195,1.9600000000000002e-10,8.548086216470299e-16,7.445885140107863e-16
196,1.9700000000000002e-10,7.949788795303872e-16,7.091576930005544e-16
197,1.9800000000000001e-10,8.091796979235873e-16,7.089298600691288e-16
198,1.99e-10,8.423738598769902e-16,7.541070239741906e-16
199,2e-10,8.681587872484979e-16,7.691498208843246e-16
200,2.01e-10,7.693212101311316e-16,7.417338804711925e-16
201,2.0200000000000003e-10,8.643144771612559e-16,7.763570770010809e-16
202,2.0300000000000002e-10,8.727974721069968e-16,8.023110536386672e-16
203,2.0400000000000002e-10,8.223108035131344e-16,7.325783824295628e-16
204,2.0500000000000002e-10,8.892996630349094e-16,7.378992784985492e-16
205,2.06e-10,9.143262622209808e-16,7.707055017589838e-16
206,2.07e-10,9.016053742599697e-16,7.530612657947903e-16
207,2.08e-10,8.510983077134639e-16,7.380390422754638e-16
208,2.0900000000000003e-10,9.273353182224485e-16,7.074161150201875e-16
209,2.1000000000000002e-10,9.159135914942073e-16,7.255450382446857e-16
210,2.1100000000000002e-10,9.293013631232822e-16,7.495329711459633e-16
211,2.1200000000000002e-10,8.831238478223409e-16,7.396092930915642e-16
212,2.1300000000000001e-10,9.391169597617166e-16,7.368057293664461e-16
213,2.14e-10,9.561085390027636e-16,7.351787664759196e-16
214,2.15e-10,9.433740049810007e-16,7.27721510874604e-16
215,2.1600000000000003e-10,9.764894120904553e-16,7.333524792116556e-16
216,2.1700000000000003e-10,1.0570084575135734e-15,7.497048044447691e-16
217,2.1800000000000002e-10,8.847261669957407e-16,7.491655410689725e-16
218,2.1900000000000002e-10,8.968532947372633e-16,7.474433064590107e-16
