,Time,BUT,DMA
0,1e-12,8.517084841774475e-17,6.901406135389502e-17
1,2e-12,1.8745708470340607e-16,1.058183069990135e-16
2,3e-12,2.218260530047752e-16,1.2909645675467442e-16
3,4e-12,2.3595265207058187e-16,1.4331694934692916e-16
4,5.0000000000000005e-12,2.679151449672589e-16,1.644135941865821e-16
5,6e-12,2.4908446034608357e-16,1.7731884616056861e-16
6,7.000000000000001e-12,4.3361020288988565e-16,2.0704312184673786e-16
7,8e-12,3.782052169640651e-16,2.2516812387013973e-16
8,9.000000000000001e-12,3.0264306961452796e-16,2.1134721056390263e-16
9,1.0000000000000001e-11,3.693255858670563e-16,2.207199262162856e-16
10,1.1e-11,3.7938427466402363e-16,2.385040451777298e-16
11,1.2e-11,5.149064941027528e-16,2.4976168567748176e-16
12,1.3e-11,5.130330012066563e-16,2.537049575281932e-16
13,1.4000000000000002e-11,6.219731281269768e-16,2.958788116389682e-16
14,1.5e-11,6.373908894529181e-16,3.0979116138274467e-16
15,1.6e-11,5.971715713857523e-16,2.9223917345336926e-16
16,1.7000000000000003e-11,7.26714161909024e-16,3.332819497767297e-16
17,1.8000000000000002e-11,6.607030563092338e-16,3.290578305820091e-16
18,1.9000000000000002e-11,7.694148623111758e-16,3.67950488827423e-16
19,2.0000000000000002e-11,6.862727943664058e-16,3.27630841205433e-16
20,2.1000000000000002e-11,7.356661032839817e-16,3.506208673964306e-16
21,2.2e-11,6.153099982643909e-16,3.582249014336242e-16
22,2.3e-11,6.347104925914723e-16,3.448069166910153e-16
23,2.4e-11,6.257947167467544e-16,3.3235810314485064e-16
24,2.5e-11,5.807004048561704e-16,3.273950320523698e-16
25,2.6e-11,6.702771673582433e-16,3.4907014733473827e-16
26,2.7000000000000004e-11,6.093714286300607e-16,3.691114322118961e-16
27,2.8000000000000003e-11,6.21266074470019e-16,3.841842928447122e-16
28,2.9000000000000003e-11,6.587132261190655e-16,4.0044982407872407e-16
29,3e-11,7.373807077853439e-16,4.053130185706472e-16
30,3.1e-11,7.340785581789228e-16,3.936799137801527e-16
31,3.2e-11,6.840028855402727e-16,3.9201737179000235e-16
32,3.3e-11,7.283333723400772e-16,3.635202875641904e-16
33,3.4000000000000005e-11,6.290668637431876e-16,3.5651575172629863e-16
34,3.5e-11,6.403076192671585e-16,3.6509973927611693e-16
35,3.6000000000000005e-11,6.994718843759204e-16,3.557435027056971e-16
36,3.7e-11,6.762812238034779e-16,3.5880689153419816e-16
37,3.8000000000000004e-11,7.021214308570877e-16,3.5880614540403494e-16
38,3.9e-11,8.76131560022375e-16,3.6698249702459864e-16
39,4.0000000000000004e-11,8.271098013837012e-16,3.8326179445492094e-16
40,4.1e-11,8.179774279497801e-16,3.7615398149591775e-16
41,4.2000000000000004e-11,7.747706352242571e-16,3.916154969798685e-16
42,4.3e-11,7.452803399661819e-16,3.5892322863307704e-16
43,4.4e-11,7.640746682663069e-16,3.808808588325509e-16
44,4.5000000000000006e-11,7.718497739794653e-16,3.863709646361878e-16
45,4.6e-11,7.313374265845347e-16,4.0033446824831155e-16
46,4.7000000000000006e-11,8.023827219101373e-16,4.538004373587904e-16
47,4.8e-11,7.309999508957861e-16,4.156938594820297e-16
48,4.9000000000000005e-11,8.203815517240543e-16,4.3296593498336406e-16
49,5e-11,8.063355129585551e-16,4.468152653456486e-16
50,5.1000000000000005e-11,8.661121173342233e-16,4.492424602673587e-16
51,5.2e-11,8.772803868641809e-16,4.574256644222202e-16
52,5.3000000000000004e-11,7.290396304483594e-16,4.428391306196081e-16
53,5.400000000000001e-11,7.723493941442056e-16,4.4178367328017577e-16
54,5.5000000000000004e-11,7.173557055237052e-16,4.441913982726369e-16
55,5.600000000000001e-11,8.414646954475637e-16,4.572391399879119e-16
56,5.7000000000000003e-11,9.001794799263301e-16,4.977916319833164e-16
57,5.8000000000000007e-11,8.472024430617461e-16,5.038215829610923e-16
58,5.9e-11,7.230060584939795e-16,5.201216908426151e-16
59,6e-11,9.252689785721086e-16,5.357157640482497e-16
60,6.100000000000001e-11,9.84185469715195e-16,5.318027638047526e-16
61,6.2e-11,9.573477533411838e-16,4.84022745752909e-16
62,6.3e-11,8.715521321449227e-16,4.714777609067126e-16
63,6.4e-11,8.918635609637401e-16,4.747602997347424e-16
64,6.500000000000001e-11,1.0110861381945906e-15,4.842462962430516e-16
65,6.6e-11,9.518888646830461e-16,5.106322550546479e-16
66,6.7e-11,9.76238658961189e-16,5.524103837319416e-16
67,6.800000000000001e-11,1.0223786522531306e-15,5.022427901442577e-16
68,6.900000000000001e-11,1.0351318988306833e-15,5.127959355674505e-16
69,7e-11,9.506203893567788e-16,5.324584092294809e-16
70,7.1e-11,1.1013139184762397e-15,5.735439730996658e-16
71,7.200000000000001e-11,1.413025310486762e-15,5.461014648907453e-16
72,7.3e-11,1.146519794426971e-15,5.345214632869992e-16
73,7.4e-11,1.074292809873726e-15,5.628279467743643e-16
74,7.5e-11,9.987385116383063e-16,5.551910959624362e-16
75,7.600000000000001e-11,9.249205375562367e-16,5.261250379817415e-16
76,7.7e-11,1.0231402428237539e-15,5.373961580972696e-16
77,7.8e-11,1.1236046247244364e-15,5.782148850643695e-16
78,7.900000000000001e-11,1.2421662650570115e-15,5.56175859777224e-16
79,8.000000000000001e-11,1.1873618305168874e-15,5.550822062955587e-16
80,8.1e-11,1.1397409865503896e-15,5.456769185533163e-16
81,8.2e-11,1.2691812648712473e-15,5.740780112111052e-16
82,8.300000000000001e-11,1.317125177599281e-15,5.2930637442405845e-16
83,8.400000000000001e-11,1.3654073849463412e-15,5.491483754709342e-16
84,8.5e-11,1.2585431384830605e-15,5.458456480411004e-16
85,8.6e-11,1.2901422043186797e-15,5.324064928117371e-16
86,8.700000000000001e-11,1.2773853044579124e-15,5.158365444700176e-16
87,8.8e-11,1.278888660860428e-15,5.345351271527071e-16
