,Time,BUT,DMA
0,1e-12,7.203608170755696e-17,7.346993714842295e-17
1,2e-12,1.2449654038084891e-16,7.644103610372458e-17
2,3e-12,1.5334877378375764e-16,8.427906135433964e-17
3,4e-12,1.5915241176202693e-16,1.0589106821824898e-16
4,5.0000000000000005e-12,2.1487281504213448e-16,1.295834746180663e-16
5,6e-12,2.431577474524872e-16,1.4671551826045004e-16
6,7.000000000000001e-12,3.235753462819276e-16,1.5122747456790576e-16
7,8e-12,2.4201635585111317e-16,1.595237542096672e-16
8,9.000000000000001e-12,2.1259005811626564e-16,1.6285376067751246e-16
9,1.0000000000000001e-11,2.401122470463741e-16,1.6492745570123948e-16
10,1.1e-11,2.3475357710496317e-16,1.7239816992900218e-16
11,1.2e-11,2.655997099723099e-16,1.9008599613582886e-16
12,1.3e-11,2.6065766094994813e-16,1.9353166184549794e-16
13,1.4000000000000002e-11,2.9190108572523456e-16,1.8840567374164052e-16
14,1.5e-11,2.8155097279657456e-16,2.0576434523061123e-16
15,1.6e-11,3.462870816896151e-16,2.3249712978210666e-16
16,1.7000000000000003e-11,4.0429495206704794e-16,2.2598378593844612e-16
17,1.8000000000000002e-11,3.466106654927852e-16,2.0988698377309811e-16
18,1.9000000000000002e-11,3.328164021864469e-16,2.3126565128093873e-16
19,2.0000000000000002e-11,4.28817238483271e-16,2.496265982853843e-16
20,2.1000000000000002e-11,3.5318962528707915e-16,2.5594785142178535e-16
21,2.2e-11,3.9116642120329683e-16,2.6998855680429897e-16
22,2.3e-11,5.406155932312981e-16,2.7668567627908427e-16
23,2.4e-11,5.174218902692872e-16,2.650321169048628e-16
24,2.5e-11,5.439520765974674e-16,2.8135468281840765e-16
25,2.6e-11,4.657151571971655e-16,2.870118522237599e-16
26,2.7000000000000004e-11,5.174753173752158e-16,3.0266612142234935e-16
27,2.8000000000000003e-11,6.046299900549404e-16,3.0920016416648266e-16
28,2.9000000000000003e-11,6.519387162768039e-16,3.278598151649618e-16
29,3e-11,6.872812651574371e-16,3.667273275483747e-16
30,3.1e-11,5.850965404459167e-16,3.7442830967559117e-16
31,3.2e-11,6.497465521709311e-16,3.789805561459603e-16
32,3.3e-11,6.555936707193969e-16,3.7873297885103864e-16
33,3.4000000000000005e-11,7.937569270581085e-16,4.0170877969454783e-16
34,3.5e-11,8.694826819712078e-16,4.0496156868776454e-16
35,3.6000000000000005e-11,8.208584345103675e-16,3.9727091206996853e-16
36,3.7e-11,7.398772676397408e-16,4.392297017880741e-16
37,3.8000000000000004e-11,8.02935255772951e-16,4.553431853725367e-16
38,3.9e-11,8.789743144529307e-16,4.614932616838126e-16
39,4.0000000000000004e-11,7.390094716394519e-16,4.51167241629506e-16
40,4.1e-11,7.644202268701683e-16,4.2177582500958114e-16
41,4.2000000000000004e-11,6.671117338964808e-16,4.3964399641640173e-16
42,4.3e-11,7.371940051300056e-16,4.595198610108579e-16
43,4.4e-11,8.375479429849898e-16,4.624466507789305e-16
44,4.5000000000000006e-11,8.129422987150246e-16,4.592427100622082e-16
45,4.6e-11,7.789136892905756e-16,4.804880049732007e-16
46,4.7000000000000006e-11,8.789895546025919e-16,4.542051287813815e-16
47,4.8e-11,8.177216111849973e-16,4.815639655572576e-16
48,4.9000000000000005e-11,8.758030627633165e-16,4.738108024837231e-16
49,5e-11,7.59013292067447e-16,4.957823440303352e-16
50,5.1000000000000005e-11,7.975687260145341e-16,4.80360112044114e-16
51,5.2e-11,8.115039098896021e-16,4.702351865921563e-16
52,5.3000000000000004e-11,8.963351892263773e-16,4.841755991191956e-16
53,5.400000000000001e-11,9.186928743471498e-16,4.626621369240791e-16
54,5.5000000000000004e-11,8.870614829184163e-16,4.868239037887481e-16
55,5.600000000000001e-11,9.63757707490768e-16,4.801598316010587e-16
56,5.7000000000000003e-11,8.491535541810171e-16,4.969518100252898e-16
57,5.8000000000000007e-11,9.302747406694936e-16,4.981010544815869e-16
58,5.9e-11,9.507755898382723e-16,5.081184142940234e-16
59,6e-11,8.578203403099705e-16,4.923108570731511e-16
60,6.100000000000001e-11,7.772832024759857e-16,5.076719001964104e-16
61,6.2e-11,9.062094549308998e-16,4.959791300908314e-16
62,6.3e-11,9.053518393750818e-16,5.037732637900463e-16
63,6.4e-11,9.338661119560384e-16,4.982508272680668e-16
64,6.500000000000001e-11,8.314196044849442e-16,4.708999152086039e-16
65,6.6e-11,8.810470114477885e-16,4.836234677878975e-16
66,6.7e-11,9.232348005061499e-16,4.824875037673863e-16
67,6.800000000000001e-11,1.0143263771743268e-15,4.847017889743707e-16
68,6.900000000000001e-11,1.058969844909241e-15,5.117478684231822e-16
69,7e-11,1.1459372955283019e-15,5.176086645745788e-16
70,7.1e-11,1.0861024484151382e-15,5.147203369231114e-16
71,7.200000000000001e-11,1.2336495026781103e-15,5.459488009543402e-16
72,7.3e-11,1.047816929569509e-15,5.367173047860828e-16
73,7.4e-11,9.761552657316008e-16,5.394931345684563e-16
74,7.5e-11,1.1044799114107755e-15,5.398982377364039e-16
75,7.600000000000001e-11,1.2565006785542908e-15,5.506578038849067e-16
76,7.7e-11,1.2239776944102433e-15,5.661410949333346e-16
77,7.8e-11,1.1665342635404216e-15,5.618482661045716e-16
78,7.900000000000001e-11,1.233694200340465e-15,5.636954920013212e-16
79,8.000000000000001e-11,1.133283022861017e-15,5.543221401688129e-16
80,8.1e-11,1.018986361415918e-15,4.980134780345654e-16
81,8.2e-11,1.314865801933094e-15,5.766024600592736e-16
82,8.300000000000001e-11,1.3247040809957894e-15,5.91027866085779e-16
83,8.400000000000001e-11,1.3186939967761493e-15,5.782223178882677e-16
84,8.5e-11,1.5005998919206045e-15,6.042980485392241e-16
85,8.6e-11,1.5162526533362449e-15,6.061114686373276e-16
86,8.700000000000001e-11,1.4262849115914295e-15,5.668769697956385e-16
87,8.8e-11,1.4406984397075862e-15,5.775940144582602e-16
88,8.9e-11,1.3704161609309953e-15,5.84850032747784e-16
89,9.000000000000001e-11,1.3458037149517326e-15,5.605665673717006e-16
90,9.100000000000001e-11,1.337584271049236e-15,5.55112116535595e-16
91,9.2e-11,1.343050487153259e-15,5.788834756942644e-16
92,9.3e-11,1.2245546560565594e-15,5.923733854560682e-16
93,9.400000000000001e-11,1.4262320471758996e-15,5.792676953979351e-16
94,9.500000000000001e-11,1.2191547526644513e-15,5.815281042135936e-16
95,9.6e-11,1.2326852782380874e-15,5.908932489537184e-16
96,9.7e-11,1.2406174012200575e-15,5.721767100676041e-16
97,9.800000000000001e-11,1.1052606962334923e-15,5.655208051828833e-16
98,9.900000000000001e-11,1.2762586842077367e-15,5.8511564272972e-16
99,1e-10,1.2281175525461168e-15,5.929282636169758e-16
100,1.0100000000000001e-10,1.147367339360105e-15,5.668313533307966e-16
101,1.0200000000000001e-10,1.074029720263921e-15,5.596425277996205e-16
102,1.03e-10,1.3268675190455545e-15,6.021301495956922e-16
103,1.04e-10,1.0272221589519448e-15,5.894283643455071e-16
104,1.0500000000000001e-10,1.2121567684651835e-15,5.752455993772547e-16
105,1.0600000000000001e-10,1.1939727395368592e-15,5.821957640995443e-16
106,1.07e-10,1.0865819092861588e-15,5.716384893092839e-16
107,1.0800000000000001e-10,1.2637825201042519e-15,5.708621132797941e-16
108,1.0900000000000001e-10,1.0918372313647926e-15,5.701652048154497e-16
109,1.1000000000000001e-10,1.1392384489535614e-15,5.696850955927582e-16
110,1.11e-10,1.1541028107600253e-15,5.94942194918371e-16
111,1.1200000000000001e-10,1.3506869031368305e-15,5.856139406164833e-16
112,1.1300000000000001e-10,1.2569518776381117e-15,5.789628481162451e-16
113,1.1400000000000001e-10,1.2185616763661392e-15,5.825124326970083e-16
114,1.15e-10,1.4778380528891442e-15,6.182882757235989e-16
115,1.1600000000000001e-10,1.3218819278101426e-15,6.133440267311157e-16
116,1.17e-10,1.2387250278285016e-15,6.178972574344141e-16
117,1.18e-10,1.364129203216451e-15,6.033265735797364e-16
118,1.19e-10,1.4044741710014488e-15,6.217067838608085e-16
119,1.2e-10,1.274997836415695e-15,6.096185808879844e-16
120,1.2100000000000002e-10,1.2747809525242936e-15,6.064884713047065e-16
121,1.2200000000000002e-10,1.3950033096225257e-15,6.104066729259145e-16
122,1.2300000000000001e-10,1.2640857709957085e-15,6.071675513427671e-16
123,1.24e-10,1.2275171861729727e-15,6.320959797652608e-16
124,1.25e-10,1.210632356920022e-15,6.434988324308457e-16
125,1.26e-10,1.2977810794397137e-15,6.083564482128199e-16
126,1.27e-10,1.1364563985070251e-15,6.461575064582549e-16
127,1.28e-10,1.2340312730151228e-15,6.192398111385578e-16
128,1.2900000000000002e-10,1.2691666011757314e-15,6.305084233426148e-16
129,1.3000000000000002e-10,1.2280261056469514e-15,6.286765654962115e-16
130,1.31e-10,1.1185777533648556e-15,6.420048809083878e-16
131,1.32e-10,1.1433116664489209e-15,6.351634215981447e-16
132,1.33e-10,1.2328268869274244e-15,6.772061923603613e-16
