,Time,DMA
0,1e-12,8.014690574001871e-17
1,2e-12,7.723202507818109e-17
2,3e-12,9.739351848282075e-17
3,4e-12,1.1458969827888237e-16
4,5.0000000000000005e-12,1.3190388827782444e-16
5,6e-12,1.5043004181456852e-16
6,7.000000000000001e-12,1.479386067760106e-16
7,8e-12,1.6755884212975468e-16
8,9.000000000000001e-12,1.6645959638152512e-16
9,1.0000000000000001e-11,1.934095388129049e-16
10,1.1e-11,1.791591946511066e-16
11,1.2e-11,1.906573025135983e-16
12,1.3e-11,1.8691007926352863e-16
13,1.4000000000000002e-11,1.709399494698393e-16
14,1.5e-11,1.7417735105211618e-16
15,1.6e-11,1.8530081329059573e-16
16,1.7000000000000003e-11,2.1761713925617048e-16
17,1.8000000000000002e-11,2.488162305478906e-16
18,1.9000000000000002e-11,2.382843380662824e-16
19,2.0000000000000002e-11,2.475992821107948e-16
20,2.1000000000000002e-11,2.32158842893497e-16
21,2.2e-11,2.29363172223412e-16
22,2.3e-11,2.3612499985167735e-16
23,2.4e-11,2.223741373007056e-16
24,2.5e-11,2.393700014260628e-16
25,2.6e-11,2.3537019859519387e-16
26,2.7000000000000004e-11,2.793981439793984e-16
27,2.8000000000000003e-11,2.6869064685365443e-16
28,2.9000000000000003e-11,2.7980202326378027e-16
29,3e-11,2.5440683017198317e-16
30,3.1e-11,2.5960357486190824e-16
31,3.2e-11,2.5492384340374115e-16
32,3.3e-11,2.699349465023155e-16
33,3.4000000000000005e-11,2.837033198260613e-16
34,3.5e-11,2.9484138905094203e-16
35,3.6000000000000005e-11,3.0155260868289886e-16
36,3.7e-11,2.9229974328004384e-16
37,3.8000000000000004e-11,3.153050174775659e-16
38,3.9e-11,3.2878530277277565e-16
39,4.0000000000000004e-11,3.4313414980732665e-16
40,4.1e-11,3.4833910053016454e-16
41,4.2000000000000004e-11,3.532031471186527e-16
42,4.3e-11,3.29009808895884e-16
43,4.4e-11,3.3381216046081334e-16
44,4.5000000000000006e-11,3.577187956586651e-16
45,4.6e-11,3.5226322037370233e-16
46,4.7000000000000006e-11,3.6871094540451284e-16
47,4.8e-11,3.7477830282661046e-16
48,4.9000000000000005e-11,3.7399378868659984e-16
49,5e-11,3.700279731892551e-16
50,5.1000000000000005e-11,3.708725587383825e-16
51,5.2e-11,4.0754322306383397e-16
52,5.3000000000000004e-11,3.838111764974497e-16
53,5.400000000000001e-11,3.982052349011796e-16
54,5.5000000000000004e-11,4.042942476543494e-16
55,5.600000000000001e-11,4.218227159682509e-16
56,5.7000000000000003e-11,4.051327179213017e-16
57,5.8000000000000007e-11,4.2856370322000255e-16
58,5.9e-11,4.1989656598174736e-16
59,6e-11,4.1391903371795046e-16
60,6.100000000000001e-11,4.3091316254537987e-16
61,6.2e-11,4.590316810746549e-16
62,6.3e-11,4.364119020411652e-16
63,6.4e-11,4.476718766660095e-16
64,6.500000000000001e-11,4.2679275701152167e-16
65,6.6e-11,4.598544544034875e-16
66,6.7e-11,4.654838129758099e-16
67,6.800000000000001e-11,4.791344081228154e-16
68,6.900000000000001e-11,4.624507319931112e-16
69,7e-11,4.551550081463558e-16
70,7.1e-11,4.476295293470798e-16
71,7.200000000000001e-11,4.611552416645118e-16
72,7.3e-11,4.530185457125598e-16
73,7.4e-11,4.749883777847564e-16
74,7.5e-11,4.521452799320436e-16
75,7.600000000000001e-11,4.42967166677251e-16
76,7.7e-11,4.916272363533838e-16
77,7.8e-11,4.672942714690075e-16
78,7.900000000000001e-11,4.693600387098003e-16
79,8.000000000000001e-11,4.879929964329361e-16
80,8.1e-11,4.822771542304169e-16
81,8.2e-11,4.637676055115459e-16
82,8.300000000000001e-11,4.829759014219587e-16
83,8.400000000000001e-11,4.650941226221552e-16
84,8.5e-11,4.886177463587712e-16
85,8.6e-11,4.74638096853281e-16
86,8.700000000000001e-11,5.142978133474782e-16
87,8.8e-11,5.075980036663897e-16
88,8.9e-11,5.214966996269262e-16
89,9.000000000000001e-11,5.229648958287271e-16
90,9.100000000000001e-11,5.096081729608411e-16
91,9.2e-11,4.817795868825058e-16
92,9.3e-11,5.185336453465971e-16
93,9.400000000000001e-11,5.309729991908838e-16
94,9.500000000000001e-11,5.266852870684044e-16
95,9.6e-11,5.517514756229047e-16
96,9.7e-11,5.542690436194521e-16
97,9.800000000000001e-11,5.35584418194848e-16
98,9.900000000000001e-11,5.387452947195934e-16
99,1e-10,5.350061055430308e-16
100,1.0100000000000001e-10,5.609802251275697e-16
101,1.0200000000000001e-10,5.241488946603262e-16
102,1.03e-10,5.405239418075399e-16
103,1.04e-10,5.533822521495658e-16
104,1.0500000000000001e-10,5.558252774974343e-16
105,1.0600000000000001e-10,5.36205102155403e-16
106,1.07e-10,5.303586661827243e-16
107,1.0800000000000001e-10,5.3582796076623e-16
108,1.0900000000000001e-10,5.642214895989053e-16
109,1.1000000000000001e-10,5.205975118468154e-16
110,1.11e-10,5.38841090230042e-16
111,1.1200000000000001e-10,5.561565567074935e-16
112,1.1300000000000001e-10,5.568267175221703e-16
113,1.1400000000000001e-10,5.662142079322586e-16
114,1.15e-10,5.666400838217857e-16
115,1.1600000000000001e-10,5.392803813446209e-16
116,1.17e-10,5.567349583952418e-16
117,1.18e-10,5.599269012779784e-16
118,1.19e-10,5.514306024438948e-16
119,1.2e-10,5.601764260868236e-16
120,1.2100000000000002e-10,5.613271036281386e-16
121,1.2200000000000002e-10,5.680001688291335e-16
122,1.2300000000000001e-10,5.423475957189762e-16
123,1.24e-10,5.663486678727505e-16
124,1.25e-10,6.027123097882438e-16
125,1.26e-10,5.996335872228113e-16
126,1.27e-10,5.63474231285992e-16
127,1.28e-10,5.921704073197339e-16
128,1.2900000000000002e-10,5.913194827055445e-16
129,1.3000000000000002e-10,6.001373327309737e-16
130,1.31e-10,6.080438863888879e-16
131,1.32e-10,5.867331889783458e-16
132,1.33e-10,5.865269875900127e-16
133,1.34e-10,5.924835767227213e-16
134,1.35e-10,6.237768540745324e-16
135,1.3600000000000002e-10,6.325905115210172e-16
136,1.3700000000000002e-10,6.522591104106784e-16
137,1.3800000000000001e-10,6.404139696469818e-16
138,1.39e-10,6.334169406215739e-16
139,1.4e-10,6.624571630123935e-16
140,1.41e-10,6.417364998471329e-16
141,1.42e-10,6.44794507067372e-16
142,1.4300000000000002e-10,6.633382233489225e-16
143,1.4400000000000002e-10,6.804936705504572e-16
144,1.4500000000000002e-10,6.899824128036615e-16
145,1.46e-10,6.620773792286248e-16
146,1.47e-10,6.328162903543752e-16
147,1.48e-10,6.392784876097854e-16
148,1.49e-10,6.593480805198127e-16
149,1.5e-10,6.388017008588038e-16
150,1.5100000000000002e-10,6.559448544120448e-16
151,1.5200000000000002e-10,6.562544325811316e-16
152,1.5300000000000001e-10,6.611958339072243e-16
153,1.54e-10,6.551111557731515e-16
154,1.55e-10,6.617482335145018e-16
155,1.56e-10,6.823276442906742e-16
156,1.57e-10,7.026723112341349e-16
