,Time,DMA
0,1e-12,7.594023909048257e-17
1,2e-12,8.787984022827284e-17
2,3e-12,1.031312928878384e-16
3,4e-12,1.100437404616094e-16
4,5.0000000000000005e-12,1.3596345125823392e-16
5,6e-12,1.5652967820717718e-16
6,7.000000000000001e-12,1.585809799147623e-16
7,8e-12,1.6898216352353738e-16
8,9.000000000000001e-12,1.4195395356713568e-16
9,1.0000000000000001e-11,1.5617643333488234e-16
10,1.1e-11,1.536045221791847e-16
11,1.2e-11,1.9945413988340053e-16
12,1.3e-11,1.9932017561907348e-16
13,1.4000000000000002e-11,2.3011389512131803e-16
14,1.5e-11,2.4387047089772087e-16
15,1.6e-11,2.0730121022121293e-16
16,1.7000000000000003e-11,2.2950955410687913e-16
17,1.8000000000000002e-11,2.2582486939851126e-16
18,1.9000000000000002e-11,2.2157205864508453e-16
19,2.0000000000000002e-11,2.2364596979628153e-16
20,2.1000000000000002e-11,2.2426032169678346e-16
21,2.2e-11,2.3870167814060747e-16
22,2.3e-11,2.383419947999236e-16
23,2.4e-11,2.424830043524857e-16
24,2.5e-11,2.4334145082402247e-16
25,2.6e-11,2.4702045410147504e-16
26,2.7000000000000004e-11,2.6570400006149553e-16
27,2.8000000000000003e-11,2.620872502052939e-16
28,2.9000000000000003e-11,2.8104872262308147e-16
29,3e-11,2.71677316574553e-16
30,3.1e-11,2.703055587381282e-16
31,3.2e-11,2.8955876912297116e-16
32,3.3e-11,3.190323437849101e-16
33,3.4000000000000005e-11,3.205213629697639e-16
34,3.5e-11,3.19592221642018e-16
35,3.6000000000000005e-11,3.0900417224334034e-16
36,3.7e-11,2.965861788529148e-16
37,3.8000000000000004e-11,3.306450213905528e-16
38,3.9e-11,3.2418598098285125e-16
39,4.0000000000000004e-11,3.2405987113382535e-16
40,4.1e-11,3.3163432951229546e-16
41,4.2000000000000004e-11,3.296879102151625e-16
42,4.3e-11,3.536539056426258e-16
43,4.4e-11,3.5578043656386883e-16
44,4.5000000000000006e-11,3.4188272608335865e-16
45,4.6e-11,3.383592877900114e-16
46,4.7000000000000006e-11,3.5037781937958756e-16
47,4.8e-11,3.584634284424214e-16
48,4.9000000000000005e-11,3.329758261143781e-16
49,5e-11,3.4873432570625707e-16
50,5.1000000000000005e-11,3.3439829538164394e-16
51,5.2e-11,3.300700296729702e-16
52,5.3000000000000004e-11,3.794614464488374e-16
53,5.400000000000001e-11,3.7205961288869637e-16
54,5.5000000000000004e-11,3.739445457170278e-16
55,5.600000000000001e-11,3.738114004665294e-16
56,5.7000000000000003e-11,3.78535004022907e-16
57,5.8000000000000007e-11,3.990312989909928e-16
58,5.9e-11,4.0515073019634477e-16
59,6e-11,3.884520368692581e-16
60,6.100000000000001e-11,3.7969117055014144e-16
61,6.2e-11,4.054454184416805e-16
62,6.3e-11,4.1138420350463076e-16
63,6.4e-11,3.8462243452551854e-16
64,6.500000000000001e-11,4.0356933558217944e-16
65,6.6e-11,4.1853734837312893e-16
66,6.7e-11,4.323781960857481e-16
67,6.800000000000001e-11,4.267865057204744e-16
68,6.900000000000001e-11,4.4275965893842986e-16
69,7e-11,4.3405411079138854e-16
70,7.1e-11,4.2882517192117064e-16
71,7.200000000000001e-11,4.1683435248048567e-16
72,7.3e-11,4.226205739545677e-16
73,7.4e-11,4.421186398550184e-16
74,7.5e-11,4.2181734829720316e-16
75,7.600000000000001e-11,4.304813561306955e-16
76,7.7e-11,4.524680152723724e-16
77,7.8e-11,4.498195932420666e-16
78,7.900000000000001e-11,4.3757257280251835e-16
79,8.000000000000001e-11,4.4029636030065376e-16
80,8.1e-11,4.2373775413867923e-16
81,8.2e-11,4.323140180849713e-16
82,8.300000000000001e-11,4.2514071062471464e-16
83,8.400000000000001e-11,4.569200778165059e-16
84,8.5e-11,4.852084013626688e-16
85,8.6e-11,4.353292816982575e-16
86,8.700000000000001e-11,4.471624341226546e-16
87,8.8e-11,4.681483404567707e-16
88,8.9e-11,4.632607844279267e-16
89,9.000000000000001e-11,4.602236479035959e-16
90,9.100000000000001e-11,4.8123524927973e-16
91,9.2e-11,4.55180924557827e-16
92,9.3e-11,4.864613144336556e-16
93,9.400000000000001e-11,4.513626341678149e-16
94,9.500000000000001e-11,4.963364376865005e-16
95,9.6e-11,4.8822051868879e-16
96,9.7e-11,5.025769582086245e-16
97,9.800000000000001e-11,4.923196696368452e-16
98,9.900000000000001e-11,4.59528674397513e-16
99,1e-10,4.59352937929895e-16
100,1.0100000000000001e-10,4.899008327406273e-16
101,1.0200000000000001e-10,4.688509726386987e-16
102,1.03e-10,4.705050853606978e-16
103,1.04e-10,4.757466318016148e-16
104,1.0500000000000001e-10,4.679395381195572e-16
